,timestamp,mx,my,mz,mAc
0,5000.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD
1,5100.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD
2,5200.0,-25.68,1.55,-23.1,ACCURACY_VERYGOOD
3,5300.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD
4,5400.0,-27.77,-0.35,-23.76,ACCURACY_VERYGOOD
5,5500.0,-26.34,-0.35,-23.76,ACCURACY_VERYGOOD
6,5600.0,-27.05,0.05,-22.92,ACCURACY_VERYGOOD
7,5700.0,-24.23,-1.07,-24.0,ACCURACY_VERYGOOD
8,5800.0,-25.68,0.47,-24.18,ACCURACY_VERYGOOD
9,5900.0,-26.34,-0.59,-23.15,ACCURACY_VERYGOOD
10,6000.0,-26.34,0.23,-23.51,ACCURACY_VERYGOOD
11,6100.0,-25.68,0.65,-24.84,ACCURACY_VERYGOOD
12,6200.0,-25.68,-0.17,-24.35,ACCURACY_VERYGOOD
13,6300.0,-26.34,-0.83,-24.6,ACCURACY_VERYGOOD
14,6400.0,-26.34,-2.09,-22.92,ACCURACY_VERYGOOD
15,6500.0,-26.34,0.23,-23.51,ACCURACY_VERYGOOD
16,6600.0,-26.34,-1.25,-23.34,ACCURACY_VERYGOOD
17,6700.0,-25.68,0.47,-24.18,ACCURACY_VERYGOOD
18,6800.0,-27.77,-0.83,-24.6,ACCURACY_VERYGOOD
19,6900.0,-26.34,-0.65,-25.31,ACCURACY_VERYGOOD
20,7000.0,-24.95,1.55,-23.1,ACCURACY_VERYGOOD
21,7100.0,-26.34,0.47,-24.18,ACCURACY_VERYGOOD
22,7200.0,-26.34,-0.83,-24.6,ACCURACY_VERYGOOD
23,7300.0,-25.68,-1.5,-24.84,ACCURACY_VERYGOOD
24,7400.0,-26.34,-0.65,-25.31,ACCURACY_VERYGOOD
25,7500.0,-25.68,-1.67,-24.18,ACCURACY_VERYGOOD
26,7600.0,-24.95,-0.65,-25.31,ACCURACY_VERYGOOD
27,7700.0,-27.77,-2.15,-25.01,ACCURACY_VERYGOOD
28,7800.0,-26.34,-0.35,-23.76,ACCURACY_VERYGOOD
29,7900.0,-25.68,-1.55,-27.0,ACCURACY_VERYGOOD
30,8000.0,-24.95,-1.07,-26.09,ACCURACY_VERYGOOD
31,8100.0,-24.95,-0.65,-25.31,ACCURACY_VERYGOOD
32,8200.0,-25.68,0.65,-24.84,ACCURACY_VERYGOOD
33,8300.0,-24.95,-0.23,-26.57,ACCURACY_VERYGOOD
34,8400.0,-24.95,0.17,-25.68,ACCURACY_VERYGOOD
35,8500.0,-26.34,0.17,-25.68,ACCURACY_VERYGOOD
36,8600.0,-25.68,1.07,-26.09,ACCURACY_VERYGOOD
37,8700.0,-24.95,0.17,-25.68,ACCURACY_VERYGOOD
38,8800.0,-25.68,0.89,-25.5,ACCURACY_VERYGOOD
39,8900.0,-25.68,-0.83,-26.76,ACCURACY_VERYGOOD
40,9000.0,-26.39,-0.41,-25.92,ACCURACY_VERYGOOD
41,9100.0,-25.73,0.11,-27.84,ACCURACY_VERYGOOD
42,9200.0,-25.01,0.83,-27.65,ACCURACY_VERYGOOD
43,9300.0,-26.45,0.11,-27.84,ACCURACY_VERYGOOD
44,9400.0,-25.07,-2.33,-26.63,ACCURACY_VERYGOOD
45,9500.0,-25.07,-1.13,-28.31,ACCURACY_VERYGOOD
46,9600.0,-24.35,-2.81,-27.47,ACCURACY_VERYGOOD
47,9700.0,-25.07,-1.91,-27.84,ACCURACY_VERYGOOD
48,9800.0,-25.07,-1.31,-27.65,ACCURACY_VERYGOOD
49,9900.0,-25.73,-1.25,-25.5,ACCURACY_VERYGOOD
50,10000.0,-26.45,-3.24,-26.15,ACCURACY_VERYGOOD
51,10100.0,-24.35,-0.65,-27.42,ACCURACY_VERYGOOD
52,10200.0,-24.35,-1.91,-27.84,ACCURACY_VERYGOOD
53,10300.0,-24.42,-0.65,-27.42,ACCURACY_VERYGOOD
54,10400.0,-26.51,-1.74,-26.39,ACCURACY_VERYGOOD
55,10500.0,-25.07,-1.5,-27.05,ACCURACY_VERYGOOD
56,10600.0,-23.69,-1.5,-29.15,ACCURACY_VERYGOOD
57,10700.0,-22.97,-1.31,-29.81,ACCURACY_VERYGOOD
58,10800.0,-24.42,-1.97,-30.05,ACCURACY_VERYGOOD
59,10900.0,-25.07,0.35,-28.55,ACCURACY_VERYGOOD
60,11000.0,-24.42,-1.91,-27.89,ACCURACY_VERYGOOD
61,11100.0,-23.03,-1.97,-30.05,ACCURACY_VERYGOOD
62,11200.0,-25.13,-3.29,-28.37,ACCURACY_VERYGOOD
63,11300.0,-23.03,-3.05,-28.97,ACCURACY_VERYGOOD
64,11400.0,-22.31,-1.74,-28.55,ACCURACY_VERYGOOD
65,11500.0,-24.42,-2.39,-28.79,ACCURACY_VERYGOOD
66,11600.0,-23.69,-2.15,-27.23,ACCURACY_VERYGOOD
67,11700.0,-23.03,-2.39,-28.79,ACCURACY_VERYGOOD
68,11800.0,-23.69,-2.39,-28.79,ACCURACY_VERYGOOD
69,11900.0,-23.69,-1.74,-28.55,ACCURACY_VERYGOOD
70,12000.0,-23.69,-3.05,-28.97,ACCURACY_VERYGOOD
71,12100.0,-22.31,-1.07,-30.47,ACCURACY_VERYGOOD
72,12200.0,-22.31,-3.05,-28.97,ACCURACY_VERYGOOD
73,12300.0,-23.03,-1.07,-30.47,ACCURACY_VERYGOOD
74,12400.0,-24.42,-0.17,-28.73,ACCURACY_VERYGOOD
75,12500.0,-23.03,-2.7,-30.23,ACCURACY_VERYGOOD
76,12600.0,-20.93,-0.65,-29.57,ACCURACY_VERYGOOD
77,12700.0,-21.6,2.7,-31.31,ACCURACY_VERYGOOD
78,12800.0,-20.93,2.75,-29.15,ACCURACY_VERYGOOD
79,12900.0,-27.18,-0.17,-26.57,ACCURACY_VERYGOOD
80,13000.0,-25.73,-0.65,-29.57,ACCURACY_VERYGOOD
