,cov_a_xmag,cov_a_xy,cov_a_xz,cov_a_ymag,cov_a_yz,cov_a_zmag,mean_acc_magnitude,mean_ax,mean_ay,mean_az,var_acc_magnitude,var_ax,var_ay,var_az
0,5.4181849565277815,0.8969851683340087,-0.20011386334981507,1.1578303650389559,-1.0806680391647565,-1.2040907682280195,10.297661472325158,9.386325359344482,3.1841290473937987,-2.5732414722442627,5.641733580045516,5.290650437464255,0.9989653398408037,0.5926215734792464
1,8.88577956141257,1.3631937412079875,0.39351863905648576,1.5615310224062573,-0.40720183018631906,-0.4233426987985631,10.087789097703217,9.338229370117187,2.3953350692987443,-2.5797021090984344,8.811081385454965,9.028880642062711,1.4616718345183992,0.6031268508962928
2,10.480436524471463,3.0941115579849114,0.2668576863300141,3.1378030152003786,0.06907720193945693,-0.0064126794662875295,10.551709400520958,10.018030548095703,1.9933409124612809,-2.338385891914368,10.611784318813912,10.369820239937889,1.2582414367693577,0.6007527870198497
3,5.9047683372433815,1.771365306740309,0.5193417103945451,3.2323323131299575,-0.19663620481578897,-0.429827794351015,10.905814493529572,10.047462344169617,2.462812627851963,-2.653640216588974,6.742892614338573,5.693171908390942,5.011542597855376,1.1729547089003642
4,7.10317592537264,1.623823743122989,1.1460970399884756,2.9378151437405173,-1.3147254945119737,-1.5525589834268876,10.059983363801194,9.022377038002015,2.7294926658272742,-2.509831589460373,8.00697620727529,6.742905365391823,5.047946517436232,2.5851696337448513
5,12.64540416751734,2.617368156030287,0.5066937686790309,2.6295956645403287,-1.4865560099810355,-1.7467393558695594,9.78645861974084,8.955617356300355,2.529452735185623,-2.3729621827602387,12.630105299346512,12.751556178545036,1.2482919812326758,2.359319690182943
6,8.46696038513752,2.263211889670737,0.09077012328609957,2.2954795458306134,-0.593738028179483,-0.7787229010764044,9.58168219224866,8.86469008922577,2.040479451417923,-2.7192036330699922,8.551389964413113,8.450261470256766,1.0478930561404418,0.8093180332555873
7,3.9469788230472544,0.9780558340777888,0.338788517584719,0.9817143010176649,0.3339495030988941,0.29520455094183207,9.346510772262896,8.740741944313049,2.2225732862949372,-2.2007986485958098,3.8785800063164544,4.029322813840293,0.7202444932681612,0.3641149879868257
8,6.66727762835371,0.763772469000991,0.1402188670240278,0.7223536143187473,-0.26300705088602166,-0.49906652666103346,9.521833120109829,8.79816951751709,2.152942192554474,-2.652443903684616,6.508415374835225,6.903807586673209,0.2639609912016506,1.011068230201026
9,10.424866407296834,0.44689933952180416,0.1837867994841177,0.41508450897848137,-2.1899374582744184,-2.420582275840012,10.003688206014743,9.254720091819763,1.860778546333313,-3.030509865283966,10.423265298054632,10.49769485888131,0.37947493550765354,1.41709224382173
10,9.599656919748378,0.48999634872137704,0.7458548057633698,0.4215211437949041,-1.6869868496588172,-1.786287008282434,9.611891145255054,8.936713981628419,2.1157337427139282,-2.422972232103348,9.545527014501054,9.673593828374516,0.7815170868868727,1.3814380899738523
