,cov_a_xmag,cov_a_xy,cov_a_xz,cov_a_ymag,cov_a_yz,cov_a_zmag,mean_acc_magnitude,mean_ax,mean_ay,mean_az,var_acc_magnitude,var_ax,var_ay,var_az
0,2.8816625956923025,-2.2532361124640876,-0.575587395614313,-14.989137962278322,-0.34476165894910865,0.6124184046238565,11.609225286245305,2.5110088288784027,-11.131212329864502,0.8056189492344858,15.399876835382805,2.844813118894482,14.738582443334062,1.9386250459952454
1,2.342843212801009,-2.025008849973297,3.6992970717348386,-19.159047198629533,0.13709757844582615,-3.504851198644984,10.103504029550166,2.443462407588959,-9.581325912475586,0.2919728770852089,19.222949324536618,1.4341194151379888,19.205638164149047,3.028697782940606
2,-0.7859484052466926,1.1774732389675797,3.87139040091659,-15.77361385381712,-0.6864294270413476,-3.6238118695454173,10.07123958590087,1.9690812528133392,-9.491154289245605,0.8773252531886101,15.31044749023697,1.9617080345565314,16.408081022455715,3.9942126166858274
3,-0.7786115125054266,1.2476511010157025,0.40163012976142304,-4.466783422668544,-0.08319278970948947,-0.07597990318027976,9.773189832741114,1.3460202038288116,-9.354475259780884,0.4199728950858116,4.406531102211202,2.127775956220763,4.7159668025755135,3.900561500488084
4,1.4589136220587946,-0.9248811181492093,0.2706724022757076,-8.803367152573946,0.4793213983240882,0.12545443522870722,9.716864517185389,1.686415835097432,-9.189514636993408,0.8915707856416702,8.986053359385668,2.5846636617447154,8.806553446523091,4.259446721794973
5,1.7236293694116835,-1.234726838353014,-0.27805541388188204,-9.672574755845835,-1.636880182526768,0.39474074727184183,10.063859133001069,2.082775892689824,-9.401790571212768,1.0368090450763703,10.070662705556717,3.536588549192392,9.436133705581474,4.966010228489873
6,3.7722450981072475,-2.387286502107321,0.41097962862735377,-8.734279659193026,-4.160607791653614,-1.7567060186688448,10.616771145738781,2.0913950324058534,-9.769240760803223,0.540880087018013,9.662532123512936,5.970535225851127,8.648956752340064,8.318071796214268
7,10.523320762093647,-8.770381088088024,-2.0504722772940673,-21.649232495010896,-1.9404854781959238,-0.1474032261017884,11.018926957891411,2.8567914068698883,-9.54906394481659,0.6671143889427185,23.016331010104206,9.656607821078087,21.346223743190887,14.777531373045555
8,16.724302028267733,-10.10098003916927,-1.9436581884590238,-19.871015773680792,5.234179917105121,3.847876779444679,10.206893926256438,3.1648354113101957,-8.443391728401185,1.1535563405836,25.633296977295164,17.841107124882992,17.61976242185533,12.8492109369078
9,11.573504911015197,-3.8822785293775155,-2.5103719228392554,-7.975931563292527,6.309697769008011,5.777493178540453,10.302879380960938,2.794063350558281,-8.94126603603363,2.1747730907285585,13.44163053029182,16.40999536595035,6.477982047747482,4.9396080728166
10,3.9882455069791583,-2.0651846842565518,-1.8215268820581791,-7.734830912387251,1.8454698054245504,2.957651077320857,10.155047109908361,2.4138341560959815,-9.414120864868163,0.8061875224113464,9.10140775018892,5.239040666479411,7.148256940560484,5.159138029132893
11,1.3401813644515939,-0.9504490701188143,-0.05083232712378181,-6.5704914690976635,-0.6416984074859616,0.19833875632370168,9.710092333823072,1.8822615310549735,-9.276005387306213,0.5010166279971601,6.769941166149489,2.039178459655355,6.5297437231832305,2.8827990393284257
12,3.126162069812658,-2.6960825687150662,-1.3684719865747632,-7.413130236948348,-0.05526727143039,1.5420529457888317,10.625732867081592,2.1938668742775915,-10.18460488319397,0.39160162061452874,7.986934604589406,3.0088850233588564,6.942249195912598,2.4711884321380677
13,6.085044341911452,-5.194965973748617,0.33762368058656483,-11.51567830795011,-0.47953724487108024,-0.6569193135264095,10.367812076488157,2.2484247336164116,-9.84890787601471,-0.9446322791278362,12.51105717198913,4.355967978046768,10.758992965146058,2.1779877842076782
14,3.267380348819344,-2.6462007272544685,2.567154977307164,-9.41100333895379,-2.669961221013973,-3.2645564937914853,9.522115604545567,1.0175656521692873,-9.090305066108703,-0.05431845635175705,9.97416941283027,3.1160791168020103,9.041041542065052,5.184047743682641
15,15.333412969179086,-9.353963515447205,2.2816748588172806,-12.976202136780344,-4.238442212416816,-3.8154723585204104,10.024820962148947,1.2573449730873107,-9.322123432159424,0.3136703372001648,19.074090463926957,16.70546367230384,9.245698221943416,5.66581759803541
16,15.442743637452574,-10.926813310164103,-3.024520569295003,-21.300688565309596,-1.1383820953889843,-1.0198447675239743,11.681234345608988,1.1125855833292007,-10.066959571838378,-0.7598897457122803,25.8667265765271,21.571873319429386,20.480917843934513,18.858442476464376
17,1.7901302931875553,-1.8465462148925216,-1.3549440879680532,-19.841112017553254,0.6493472291860247,-1.8636911838163757,11.53438902119682,-0.5655104041099548,-10.148811507225037,0.1892915517091752,18.168065999962785,5.672155593757756,23.564793444986186,20.18177146060546
18,1.286085103791095,-1.045837234611442,2.155819612080015,-15.337346444217797,0.6513622532420453,0.48590486475662825,10.71774752568819,0.061620769649744056,-9.965176320075988,1.736334928870201,15.281175481711374,3.4952011468385797,16.360138895727836,8.632905786224082
19,1.5820828344745153,-1.3505175573631776,-2.569398007240948,-21.834699771030074,0.48530979755447534,4.824448590773262,11.452235860114985,0.9575908996164799,-10.90962905883789,1.6637008130550384,22.538680713522268,1.8733251070925203,22.0210593074215,7.53779026519272
20,-0.0023414157474536414,0.44918916558155114,-1.1937187765611146,-17.356451494269862,-1.1592060503254156,0.14449097881904435,11.299723754157922,0.7915829420089722,-10.761188507080078,0.7782053112983703,17.918666998590805,1.2179327236537094,17.267303413397283,10.642243256019665
21,0.23803535503394618,0.6502160350190226,1.917652323399355,-2.4413428768867,0.30074731386339054,-2.413643232516005,10.534784635294734,0.8173206210136413,-9.849147319793701,1.1525088131427765,3.150059371428887,2.0372979401631897,2.3510674516030208,11.371899056648612
22,2.6273736269212016,-0.04122869580322661,2.765700180350129,-5.7381415840167564,4.338221614407698,3.470850498975456,10.81365610181631,1.4274230569601059,-9.75260112285614,1.2054506421089173,9.492136653852683,2.9418753647672693,5.246659165288328,20.599688221388845
23,9.608531314539857,-6.261309012146645,1.7009145296269124,-12.239001458954709,4.570266924172878,4.3735390932358795,10.747415009531267,2.1786637127399446,-9.606016087532044,0.9504082974046468,17.9198764750031,7.650191704844529,9.954251265101238,18.82231014525544
24,16.26059101489512,-11.785059014823887,-0.6209385098153697,-14.760537156136715,2.0549305727278786,1.541304840252178,10.946797820865676,1.815942145884037,-10.278577327728271,0.7241861492395401,19.652301274261657,16.251876237636203,11.264142318837552,3.0427450260737685
25,11.891305395922899,-8.38468864683585,-11.842721328291947,-13.516421795540312,6.629467548553222,4.3946581578296415,11.342814777397383,1.263839216530323,-9.096649789810181,-1.1064802598208188,20.526211160141745,12.245932283511356,14.503590388738303,39.13334274607911
26,3.686075097312353,-2.0253054956665233,-14.169566689586777,-13.050740070218419,5.625598287345244,5.745071438950056,10.040918058986275,1.3901333808898926,-7.661505341529846,-0.6839335829019545,19.748767639660283,6.552876994547453,13.47456119878798,41.533050926852134
27,0.2387158906673254,1.139957003080693,-7.162079909637136,-20.747787574421267,-0.3274756298302196,7.240662567047212,9.738045332819599,1.2160150527954101,-9.038859629631043,1.1718120887875556,21.30750453074034,4.918576483764608,20.7705781977028,6.435936501717182
28,1.8093274371408175,-1.432824088160973,-4.331456362962882,-16.73142131584025,1.2610098862167995,4.629478230084416,10.369224972040637,0.6363788217306137,-9.893290424346924,0.9240421190857887,17.32373162309237,2.777701987270343,16.250851291406565,7.121282826231043
29,1.936074029065419,-1.4157451074912275,0.4419375838598471,-8.080032286585398,0.7731104292039934,-0.39649941553707607,9.852073399945454,0.9742006957530975,-9.282110548019409,-0.2945466622710229,8.544943901378218,3.0398819558071133,7.781351628619634,8.11313065421338
