,timestamp,gx,gy,gz,grx,gry,grz,pressure,lax,lay,laz,mx,my,mz,ax,ay,az
0,5000.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,3.472670793533325,-9.117654800415039,0.9896054863929749,998.8300170898438,5.862321853637695,-1.280961990356445,-0.7962737083435059,19.69099998474121,-4.172999858856201,-31.447999954223643,9.33499240875244,-10.398616790771484,0.1933317929506302
1,5100.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,3.472670793533325,-9.117654800415039,0.9896054863929749,998.8300170898438,5.862321853637695,-1.280961990356445,-0.7962737083435059,18.788000106811523,-4.373000144958496,-32.78900146484375,9.33499240875244,-10.398616790771484,0.1933317929506302
2,5200.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,3.472670793533325,-9.117654800415039,0.9896054863929749,998.8300170898438,5.862321853637695,-1.280961990356445,-0.7962737083435059,19.18400001525879,-3.246999979019165,-32.988998413085945,9.33499240875244,-10.398616790771484,0.1933317929506302
3,5300.0,-0.19975294172763824,0.1991420686244965,-0.9312640428543092,3.51633095741272,-9.125203132629396,0.7324398159980774,998.8400268554688,1.988537073135376,-4.278735160827637,-1.805640697479248,19.11599922180176,1.99399995803833,-32.988998413085945,5.504868030548097,-13.403938293457033,-1.0732009410858154
4,5400.0,-0.19975294172763824,0.1991420686244965,-0.9312640428543092,3.51633095741272,-9.125203132629396,0.7324398159980774,998.8400268554688,1.988537073135376,-4.278735160827637,-1.805640697479248,19.11599922180176,5.3420000076293945,-33.35400009155273,5.504868030548097,-13.403938293457033,-1.0732009410858154
5,5500.0,-0.7987062931060791,-0.12217304855585095,-0.1912008225917816,3.453737735748291,-9.156702995300293,0.6299830675125122,998.8599853515624,-0.30895376205444336,-0.922287940979004,-0.8592278957366943,20.51499938964844,7.65500020980835,-33.04199981689453,3.144783973693848,-10.078990936279297,-0.2292448133230209
6,5600.0,-0.22449298202991488,0.9178250432014464,-0.3747658133506775,3.3614597320556636,-9.196537017822266,0.5428507328033447,998.8900146484376,-0.7703349590301514,-0.4939947128295898,-0.7673071622848511,22.613000869750977,10.489999771118164,-30.288000106811523,2.5911247730255127,-9.690531730651855,-0.22445641458034515
7,5700.0,-0.22449298202991488,0.9178250432014464,-0.3747658133506775,3.3614597320556636,-9.196537017822266,0.5428507328033447,998.8900146484376,-0.7703349590301514,-0.4939947128295898,-0.7673071622848511,24.13400077819824,11.503000259399414,-28.72599983215332,2.5911247730255127,-9.690531730651855,-0.22445641458034515
8,5800.0,2.0925188064575195,0.5033529400825499,1.0109820365905762,3.5596764087677,-9.131528854370117,0.3380523920059204,998.8599853515624,1.6219747066497805,0.9571256637573242,-1.8416110277175903,24.17900085449219,9.498000144958496,-28.98200035095215,5.1816511154174805,-8.174403190612793,-1.50355863571167
9,5900.0,2.0925188064575195,0.5033529400825499,1.0109820365905762,3.5596764087677,-9.131528854370117,0.3380523920059204,998.8599853515624,1.6219747066497805,0.9571256637573242,-1.8416110277175903,25.93899917602539,3.1489999294281006,-28.582000732421875,5.1816511154174805,-8.174403190612793,-1.50355863571167
10,6000.0,1.1450668573379517,1.1365147829055786,0.5232060551643372,3.5581815242767334,-9.128572463989258,0.4229553639888763,998.8499755859376,-0.7449946403503418,1.903470516204834,0.6682020425796509,28.28899955749512,-2.6449999809265137,-27.54599952697754,2.813186883926392,-7.225101947784424,1.0911574363708496
11,6100.0,1.1450668573379517,1.1365147829055786,0.5232060551643372,3.5581815242767334,-9.128572463989258,0.4229553639888763,998.8499755859376,-0.7449946403503418,1.903470516204834,0.6682020425796509,26.48600006103516,-7.243000030517577,-27.54599952697754,2.813186883926392,-7.225101947784424,1.0911574363708496
12,6200.0,-0.8888089060783386,-1.141707181930542,-0.5714644193649292,3.632893323898315,-9.091753959655762,0.5589876174926758,998.8599853515624,-0.25766754150390625,2.5962848663330083,1.046324610710144,24.80599975585937,-6.394000053405763,-28.73200035095215,3.3752257823944087,-6.495469093322754,1.6053122282028198
13,6300.0,-0.8888089060783386,-1.141707181930542,-0.5714644193649292,3.632893323898315,-9.091753959655762,0.5589876174926758,998.8599853515624,-0.25766754150390625,2.5962848663330083,1.046324610710144,21.20199966430664,-4.526999950408936,-31.99600028991699,3.3752257823944087,-6.495469093322754,1.6053122282028198
14,6400.0,0.14446963369846344,-0.7070765495300293,-0.7941248416900635,4.199263572692871,-8.860281944274902,0.178831547498703,998.8400268554688,6.672806739807129,-1.9214067459106443,-3.1614084243774414,21.20199966430664,-5.372000217437744,-31.99600028991699,10.8720703125,-10.781688690185547,-2.982576847076416
15,6500.0,-0.2116648107767105,-0.35246923565864563,-0.6349944472312927,4.138967037200929,-8.888434410095215,0.1873059570789337,998.8400268554688,0.2412247657775879,-1.9315614700317385,0.11137071251869204,21.565000534057614,-0.7089999914169312,-31.99600028991699,4.3801918029785165,-10.819995880126953,0.2986766695976257
16,6600.0,-0.2116648107767105,-0.35246923565864563,-0.6349944472312927,4.138967037200929,-8.888434410095215,0.1873059570789337,998.8400268554688,0.2412247657775879,-1.9315614700317385,0.11137071251869204,21.24399948120117,1.7419999837875366,-32.404998779296875,4.3801918029785165,-10.819995880126953,0.2986766695976257
17,6700.0,-1.045190453529358,-0.579405665397644,-0.11484266817569733,4.03727388381958,-8.935436248779297,0.16962766647338867,998.8699951171876,-1.0211782455444336,-0.2265748977661133,-0.16543781757354736,21.24399948120117,4.400000095367432,-32.404998779296875,3.0160956382751465,-9.16201114654541,0.0041898530907928935
18,6800.0,-1.045190453529358,-0.579405665397644,-0.11484266817569733,4.03727388381958,-8.935436248779297,0.16962766647338867,998.8699951171876,-1.0211782455444336,-0.2265748977661133,-0.16543781757354736,21.55299949645996,7.485000133514402,-30.683000564575195,3.0160956382751465,-9.16201114654541,0.0041898530907928935
19,6900.0,-0.5085453391075134,1.1749993562698364,-0.1670716404914856,3.910393714904785,-8.990884780883789,0.20782150328159327,998.8699951171876,-1.1462879180908203,-0.5254688262939453,0.34823185205459595,22.78700065612793,10.119000434875488,-27.961000442504893,2.764105796813965,-9.516353607177734,0.5560533404350281
20,6000.0,1.1450668573379517,1.1365147829055786,0.5232060551643372,3.5581815242767334,-9.128572463989258,0.4229553639888763,998.8499755859376,-0.7449946403503418,1.903470516204834,0.6682020425796509,28.28899955749512,-2.6449999809265137,-27.54599952697754,2.813186883926392,-7.225101947784424,1.0911574363708496
21,6100.0,1.1450668573379517,1.1365147829055786,0.5232060551643372,3.5581815242767334,-9.128572463989258,0.4229553639888763,998.8499755859376,-0.7449946403503418,1.903470516204834,0.6682020425796509,26.48600006103516,-7.243000030517577,-27.54599952697754,2.813186883926392,-7.225101947784424,1.0911574363708496
22,6200.0,-0.8888089060783386,-1.141707181930542,-0.5714644193649292,3.632893323898315,-9.091753959655762,0.5589876174926758,998.8599853515624,-0.25766754150390625,2.5962848663330083,1.046324610710144,24.80599975585937,-6.394000053405763,-28.73200035095215,3.3752257823944087,-6.495469093322754,1.6053122282028198
23,6300.0,-0.8888089060783386,-1.141707181930542,-0.5714644193649292,3.632893323898315,-9.091753959655762,0.5589876174926758,998.8599853515624,-0.25766754150390625,2.5962848663330083,1.046324610710144,21.20199966430664,-4.526999950408936,-31.99600028991699,3.3752257823944087,-6.495469093322754,1.6053122282028198
24,6400.0,0.14446963369846344,-0.7070765495300293,-0.7941248416900635,4.199263572692871,-8.860281944274902,0.178831547498703,998.8400268554688,6.672806739807129,-1.9214067459106443,-3.1614084243774414,21.20199966430664,-5.372000217437744,-31.99600028991699,10.8720703125,-10.781688690185547,-2.982576847076416
25,6500.0,-0.2116648107767105,-0.35246923565864563,-0.6349944472312927,4.138967037200929,-8.888434410095215,0.1873059570789337,998.8400268554688,0.2412247657775879,-1.9315614700317385,0.11137071251869204,21.565000534057614,-0.7089999914169312,-31.99600028991699,4.3801918029785165,-10.819995880126953,0.2986766695976257
26,6600.0,-0.2116648107767105,-0.35246923565864563,-0.6349944472312927,4.138967037200929,-8.888434410095215,0.1873059570789337,998.8400268554688,0.2412247657775879,-1.9315614700317385,0.11137071251869204,21.24399948120117,1.7419999837875366,-32.404998779296875,4.3801918029785165,-10.819995880126953,0.2986766695976257
