,timestamp,ax,ay,az,timestamp,lax,lay,laz,timestamp,pressure,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,grx,gry,grz
0,5000.0,9.33499240875244,-10.398616790771484,0.1933317929506302,5000.0,5.862321853637695,-1.280961990356445,-0.7962737083435059,5000.0,998.8300170898438,5000.0,19.69099998474121,-4.172999858856201,-31.447999954223643,5000.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,5000.0,3.472670793533325,-9.117654800415039,0.9896054863929749
1,5100.0,9.33499240875244,-10.398616790771484,0.1933317929506302,5100.0,5.862321853637695,-1.280961990356445,-0.7962737083435059,5100.0,998.8300170898438,5100.0,18.788000106811523,-4.373000144958496,-32.78900146484375,5100.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,5100.0,3.472670793533325,-9.117654800415039,0.9896054863929749
2,5200.0,9.33499240875244,-10.398616790771484,0.1933317929506302,5200.0,5.862321853637695,-1.280961990356445,-0.7962737083435059,5200.0,998.8300170898438,5200.0,19.18400001525879,-3.246999979019165,-32.988998413085945,5200.0,0.2580905556678772,-0.4477642178535461,-0.3252857327461243,5200.0,3.472670793533325,-9.117654800415039,0.9896054863929749
3,5300.0,5.504868030548097,-13.403938293457033,-1.0732009410858154,5300.0,1.988537073135376,-4.278735160827637,-1.805640697479248,5300.0,998.8400268554688,5300.0,19.11599922180176,1.99399995803833,-32.988998413085945,5300.0,-0.19975294172763824,0.1991420686244965,-0.9312640428543092,5300.0,3.51633095741272,-9.125203132629396,0.7324398159980774
4,5400.0,5.504868030548097,-13.403938293457033,-1.0732009410858154,5400.0,1.988537073135376,-4.278735160827637,-1.805640697479248,5400.0,998.8400268554688,5400.0,19.11599922180176,5.3420000076293945,-33.35400009155273,5400.0,-0.19975294172763824,0.1991420686244965,-0.9312640428543092,5400.0,3.51633095741272,-9.125203132629396,0.7324398159980774
5,5500.0,3.144783973693848,-10.078990936279297,-0.2292448133230209,5500.0,-0.30895376205444336,-0.922287940979004,-0.8592278957366943,5500.0,998.8599853515624,5500.0,20.51499938964844,7.65500020980835,-33.04199981689453,5500.0,-0.7987062931060791,-0.12217304855585095,-0.1912008225917816,5500.0,3.453737735748291,-9.156702995300293,0.6299830675125122
6,5600.0,2.5911247730255127,-9.690531730651855,-0.22445641458034515,5600.0,-0.7703349590301514,-0.4939947128295898,-0.7673071622848511,5600.0,998.8900146484376,5600.0,22.613000869750977,10.489999771118164,-30.288000106811523,5600.0,-0.22449298202991488,0.9178250432014464,-0.3747658133506775,5600.0,3.3614597320556636,-9.196537017822266,0.5428507328033447
7,5700.0,2.5911247730255127,-9.690531730651855,-0.22445641458034515,5700.0,-0.7703349590301514,-0.4939947128295898,-0.7673071622848511,5700.0,998.8900146484376,5700.0,24.13400077819824,11.503000259399414,-28.72599983215332,5700.0,-0.22449298202991488,0.9178250432014464,-0.3747658133506775,5700.0,3.3614597320556636,-9.196537017822266,0.5428507328033447
8,5800.0,5.1816511154174805,-8.174403190612793,-1.50355863571167,5800.0,1.6219747066497805,0.9571256637573242,-1.8416110277175903,5800.0,998.8599853515624,5800.0,24.17900085449219,9.498000144958496,-28.98200035095215,5800.0,2.0925188064575195,0.5033529400825499,1.0109820365905762,5800.0,3.5596764087677,-9.131528854370117,0.3380523920059204
9,5900.0,5.1816511154174805,-8.174403190612793,-1.50355863571167,5900.0,1.6219747066497805,0.9571256637573242,-1.8416110277175903,5900.0,998.8599853515624,5900.0,25.93899917602539,3.1489999294281006,-28.582000732421875,5900.0,2.0925188064575195,0.5033529400825499,1.0109820365905762,5900.0,3.5596764087677,-9.131528854370117,0.3380523920059204
