,timestamp,light
162,21200.0,25.0
163,21300.0,25.0
164,21400.0,27.0
165,21500.0,27.0
166,21600.0,32.0
167,21700.0,32.0
168,21800.0,39.0
169,21900.0,39.0
170,22000.0,43.0
171,22100.0,43.0
172,22200.0,40.0
173,22300.0,40.0
174,22400.0,37.0
175,22500.0,37.0
176,22600.0,37.0
177,22700.0,37.0
178,22800.0,33.0
179,22900.0,33.0
180,23000.0,33.0
181,23100.0,33.0
182,23200.0,32.0
183,23300.0,32.0
184,23400.0,31.0
185,23500.0,31.0
186,23600.0,34.0
187,23700.0,34.0
188,23800.0,33.0
189,23900.0,33.0
190,24000.0,32.0
191,24100.0,32.0
192,24200.0,33.0
193,24300.0,33.0
194,24400.0,33.0
195,24500.0,33.0
196,24600.0,31.0
197,24700.0,31.0
198,24800.0,30.0
199,24900.0,30.0
200,25000.0,30.0
201,25100.0,30.0
202,25200.0,30.0
203,25300.0,30.0
204,25400.0,30.0
205,25500.0,30.0
206,25600.0,30.0
207,25700.0,30.0
208,25800.0,31.0
209,25900.0,31.0
210,26000.0,31.0
211,26100.0,31.0
212,26200.0,32.0
213,26300.0,32.0
214,26400.0,32.0
215,26500.0,32.0
216,26600.0,33.0
217,26700.0,33.0
218,26800.0,32.0
219,26900.0,32.0
220,27000.0,33.0
221,27100.0,33.0
222,27200.0,33.0
236,28600.0,32.0
237,28700.0,32.0
238,28800.0,32.0
239,28900.0,32.0
240,29000.0,32.0
241,29100.0,32.0
242,29200.0,33.0
243,29300.0,33.0
244,29400.0,32.0
245,29500.0,32.0
246,29600.0,31.0
247,29700.0,31.0
248,29800.0,32.0
249,29900.0,32.0
250,30000.0,33.0
251,30100.0,33.0
252,30200.0,33.0
253,30300.0,33.0
254,30400.0,33.0
255,30500.0,33.0
256,30600.0,32.0
257,30700.0,32.0
258,30800.0,33.0
259,30900.0,33.0
260,31000.0,33.0
270,32000.0,32.0
271,32100.0,32.0
272,32200.0,33.0
273,32300.0,33.0
274,32400.0,32.0
275,32500.0,32.0
276,32600.0,30.0
277,32700.0,30.0
278,32800.0,33.0
279,32900.0,33.0
280,33000.0,30.0
281,33100.0,30.0
282,33200.0,30.0
283,33300.0,30.0
284,33400.0,30.0
285,33500.0,30.0
286,33600.0,30.0
287,33700.0,30.0
288,33800.0,29.0
289,33900.0,29.0
290,34000.0,29.0
291,34100.0,29.0
292,34200.0,29.0
293,34300.0,29.0
294,34400.0,30.0
295,34500.0,30.0
296,34600.0,32.0
297,34700.0,32.0
298,34800.0,32.0
299,34900.0,32.0
300,35000.0,33.0
301,35100.0,33.0
302,35200.0,31.0
303,35300.0,31.0
304,35400.0,33.0
305,35500.0,33.0
306,35600.0,31.0
307,35700.0,31.0
308,35800.0,30.0
309,35900.0,30.0
310,36000.0,31.0
311,36100.0,31.0
312,36200.0,33.0
313,36300.0,33.0
314,36400.0,33.0
315,36500.0,33.0
316,36600.0,33.0
317,36700.0,33.0
318,36800.0,36.0
319,36900.0,36.0
320,37000.0,37.0
321,37100.0,37.0
322,37200.0,38.0
323,37300.0,38.0
324,37400.0,41.0
325,37500.0,41.0
326,37600.0,48.0
327,37700.0,48.0
328,37800.0,41.0
329,37900.0,41.0
330,38000.0,41.0
331,38100.0,41.0
332,38200.0,34.0
333,38300.0,34.0
334,38400.0,31.0
335,38500.0,31.0
336,38600.0,30.0
337,38700.0,30.0
338,38800.0,30.0
339,38900.0,30.0
340,39000.0,29.0
341,39100.0,29.0
342,39200.0,27.0
343,39300.0,27.0
344,39400.0,27.0
345,39500.0,27.0
346,39600.0,27.0
347,39700.0,27.0
348,39800.0,28.0
349,39900.0,28.0
350,40000.0,30.0
351,40100.0,30.0
352,40200.0,27.0
353,40300.0,27.0
354,40400.0,23.0
355,40500.0,23.0
356,40600.0,26.0
357,40700.0,26.0
358,40800.0,30.0
359,40900.0,30.0
360,41000.0,30.0
361,41100.0,35.0
362,41200.0,35.0
363,41300.0,35.0
364,41400.0,41.0
365,41500.0,39.0
366,41600.0,39.0
367,41700.0,38.0
368,41800.0,38.0
369,41900.0,35.0
370,42000.0,35.0
371,42100.0,35.0
372,42200.0,34.0
373,42300.0,34.0
374,42400.0,36.0
375,42500.0,36.0
376,42600.0,33.0
377,42700.0,31.0
378,42800.0,31.0
379,42900.0,32.0
380,43000.0,32.0
381,43100.0,33.0
382,43200.0,33.0
383,43300.0,34.0
384,43400.0,34.0
385,43500.0,34.0
386,43600.0,36.0
387,43700.0,36.0
388,43800.0,37.0
389,43900.0,35.0
390,44000.0,35.0
391,44100.0,35.0
392,44200.0,35.0
393,44300.0,35.0
394,44400.0,35.0
395,44500.0,35.0
396,44600.0,35.0
397,44700.0,35.0
398,44800.0,36.0
399,44900.0,36.0
400,45000.0,36.0
411,46100.0,37.0
412,46200.0,37.0
413,46300.0,37.0
414,46400.0,37.0
415,46500.0,37.0
416,46600.0,37.0
417,46700.0,36.0
418,46800.0,36.0
419,46900.0,36.0
420,47000.0,36.0
421,47100.0,36.0
422,47200.0,36.0
423,47300.0,38.0
424,47400.0,38.0
425,47500.0,37.0
426,47600.0,37.0
427,47700.0,37.0
428,47800.0,38.0
429,47900.0,38.0
430,48000.0,38.0
431,48100.0,36.0
432,48200.0,36.0
433,48300.0,36.0
434,48400.0,36.0
435,48500.0,37.0
436,48600.0,37.0
437,48700.0,36.0
438,48800.0,36.0
439,48900.0,36.0
440,49000.0,36.0
441,49100.0,36.0
442,49200.0,36.0
443,49300.0,36.0
444,49400.0,36.0
445,49500.0,37.0
446,49600.0,37.0
447,49700.0,37.0
448,49800.0,37.0
449,49900.0,38.0
450,50000.0,38.0
451,50100.0,38.0
452,50200.0,38.0
453,50300.0,37.0
454,50400.0,37.0
455,50500.0,38.0
456,50600.0,38.0
457,50700.0,36.0
458,50800.0,36.0
459,50900.0,37.0
460,51000.0,37.0
461,51100.0,37.0
462,51200.0,36.0
463,51300.0,36.0
464,51400.0,36.0
465,51500.0,36.0
466,51600.0,36.0
467,51700.0,38.0
468,51800.0,38.0
469,51900.0,38.0
470,52000.0,38.0
471,52100.0,37.0
472,52200.0,37.0
473,52300.0,36.0
474,52400.0,36.0
475,52500.0,37.0
476,52600.0,37.0
477,52700.0,37.0
478,52800.0,37.0
479,52900.0,36.0
480,53000.0,36.0
481,53100.0,36.0
482,53200.0,36.0
483,53300.0,36.0
484,53400.0,36.0
485,53500.0,35.0
486,53600.0,35.0
487,53700.0,35.0
488,53800.0,35.0
489,53900.0,35.0
490,54000.0,36.0
491,54100.0,36.0
492,54200.0,36.0
493,54300.0,35.0
494,54400.0,35.0
495,54500.0,36.0
496,54600.0,36.0
497,54700.0,35.0
498,54800.0,35.0
499,54900.0,36.0
500,55000.0,36.0
501,55100.0,35.0
502,55200.0,35.0
503,55300.0,35.0
504,55400.0,36.0
505,55500.0,36.0
506,55600.0,36.0
507,55700.0,36.0
508,55800.0,36.0
509,55900.0,34.0
510,56000.0,34.0
511,56100.0,35.0
512,56200.0,35.0
513,56300.0,35.0
514,56400.0,35.0
515,56500.0,34.0
516,56600.0,34.0
517,56700.0,36.0
518,56800.0,36.0
519,56900.0,38.0
520,57000.0,38.0
521,57100.0,41.0
522,57200.0,41.0
523,57300.0,41.0
524,57400.0,41.0
525,57500.0,36.0
526,57600.0,36.0
527,57700.0,38.0
528,57800.0,38.0
529,57900.0,46.0
530,58000.0,46.0
531,58100.0,41.0
532,58200.0,41.0
533,58300.0,41.0
534,58400.0,41.0
535,58500.0,46.0
536,58600.0,46.0
537,58700.0,50.0
538,58800.0,50.0
539,58900.0,51.0
540,59000.0,51.0
541,59100.0,41.0
542,59200.0,41.0
543,59300.0,38.0
544,59400.0,38.0
545,59500.0,38.0
546,59600.0,38.0
547,59700.0,48.0
548,59800.0,48.0
549,59900.0,44.0
550,60000.0,44.0
551,60100.0,38.0
552,60200.0,38.0
553,60300.0,34.0
554,60400.0,34.0
555,60500.0,37.0
556,60600.0,37.0
557,60700.0,37.0
558,60800.0,41.0
559,60900.0,41.0
560,61000.0,36.0
561,61100.0,30.0
562,61200.0,30.0
563,61300.0,30.0
564,61400.0,30.0
565,61500.0,32.0
566,61600.0,32.0
567,61700.0,34.0
568,61800.0,34.0
569,61900.0,34.0
570,62000.0,34.0
571,62100.0,35.0
572,62200.0,35.0
573,62300.0,36.0
574,62400.0,36.0
575,62500.0,36.0
576,62600.0,36.0
577,62700.0,36.0
578,62800.0,36.0
579,62900.0,36.0
580,63000.0,36.0
581,63100.0,37.0
582,63200.0,37.0
583,63300.0,37.0
584,63400.0,37.0
585,63500.0,36.0
586,63600.0,36.0
587,63700.0,37.0
588,63800.0,37.0
589,63900.0,36.0
590,64000.0,36.0
591,64100.0,36.0
592,64200.0,36.0
593,64300.0,38.0
594,64400.0,38.0
595,64500.0,36.0
596,64600.0,36.0
597,64700.0,38.0
598,64800.0,38.0
599,64900.0,38.0
621,67100.0,37.0
622,67200.0,37.0
623,67300.0,38.0
624,67400.0,38.0
625,67500.0,38.0
626,67600.0,38.0
627,67700.0,37.0
628,67800.0,37.0
629,67900.0,38.0
630,68000.0,38.0
631,68100.0,36.0
632,68200.0,36.0
633,68300.0,36.0
649,69900.0,37.0
650,70000.0,37.0
651,70100.0,36.0
652,70200.0,36.0
653,70300.0,36.0
654,70400.0,36.0
655,70500.0,38.0
656,70600.0,38.0
657,70700.0,37.0
658,70800.0,37.0
659,70900.0,36.0
660,71000.0,36.0
661,71100.0,34.0
662,71200.0,34.0
663,71300.0,32.0
664,71400.0,32.0
665,71500.0,31.0
666,71600.0,31.0
667,71700.0,31.0
668,71800.0,31.0
669,71900.0,31.0
670,72000.0,31.0
671,72100.0,30.0
672,72200.0,30.0
673,72300.0,32.0
674,72400.0,32.0
675,72500.0,31.0
676,72600.0,31.0
677,72700.0,30.0
678,72800.0,30.0
679,72900.0,33.0
680,73000.0,33.0
681,73100.0,34.0
682,73200.0,34.0
683,73300.0,38.0
684,73400.0,38.0
685,73500.0,41.0
686,73600.0,41.0
687,73700.0,40.0
688,73800.0,40.0
689,73900.0,39.0
690,74000.0,39.0
691,74100.0,35.0
692,74200.0,35.0
693,74300.0,29.0
694,74400.0,29.0
695,74500.0,36.0
696,74600.0,36.0
697,74700.0,40.0
698,74800.0,40.0
699,74900.0,40.0
700,75000.0,40.0
701,75100.0,39.0
702,75200.0,39.0
703,75300.0,38.0
704,75400.0,38.0
705,75500.0,40.0
706,75600.0,40.0
707,75700.0,43.0
708,75800.0,43.0
709,75900.0,41.0
710,76000.0,41.0
711,76100.0,38.0
712,76200.0,38.0
713,76300.0,37.0
714,76400.0,37.0
715,76500.0,33.0
716,76600.0,33.0
717,76700.0,31.0
718,76800.0,31.0
719,76900.0,28.0
720,77000.0,28.0
721,77100.0,27.0
722,77200.0,27.0
723,77300.0,28.0
724,77400.0,28.0
725,77500.0,28.0
726,77600.0,28.0
727,77700.0,28.0
728,77800.0,28.0
729,77900.0,26.0
730,78000.0,26.0
731,78100.0,26.0
732,78200.0,26.0
733,78300.0,26.0
734,78400.0,26.0
735,78500.0,28.0
736,78600.0,28.0
737,78700.0,32.0
738,78800.0,32.0
739,78900.0,35.0
740,79000.0,35.0
741,79100.0,38.0
742,79200.0,38.0
743,79300.0,38.0
744,79400.0,38.0
745,79500.0,38.0
746,79600.0,38.0
747,79700.0,39.0
748,79800.0,39.0
749,79900.0,40.0
750,80000.0,40.0
751,80100.0,39.0
752,80200.0,39.0
753,80300.0,40.0
754,80400.0,40.0
755,80500.0,40.0
756,80600.0,40.0
757,80700.0,39.0
758,80800.0,39.0
759,80900.0,40.0
760,81000.0,40.0
761,81100.0,40.0
762,81200.0,40.0
763,81300.0,40.0
764,81400.0,40.0
765,81500.0,38.0
766,81600.0,38.0
767,81700.0,40.0
768,81800.0,40.0
769,81900.0,38.0
770,82000.0,38.0
771,82100.0,38.0
772,82200.0,38.0
773,82300.0,38.0
774,82400.0,38.0
775,82500.0,38.0
776,82600.0,38.0
777,82700.0,38.0
778,82800.0,38.0
779,82900.0,37.0
780,83000.0,37.0
781,83100.0,38.0
782,83200.0,38.0
783,83300.0,37.0
784,83400.0,37.0
785,83500.0,38.0
786,83600.0,38.0
787,83700.0,38.0
788,83800.0,38.0
789,83900.0,38.0
790,84000.0,38.0
791,84100.0,39.0
792,84200.0,39.0
793,84300.0,39.0
794,84400.0,39.0
795,84500.0,38.0
796,84600.0,38.0
797,84700.0,39.0
798,84800.0,39.0
799,84900.0,40.0
800,85000.0,40.0
801,85100.0,39.0
802,85200.0,39.0
803,85300.0,40.0
804,85400.0,40.0
805,85500.0,39.0
806,85600.0,39.0
807,85700.0,38.0
808,85800.0,38.0
809,85900.0,40.0
810,86000.0,40.0
811,86100.0,40.0
812,86200.0,40.0
813,86300.0,39.0
814,86400.0,39.0
815,86500.0,40.0
816,86600.0,40.0
817,86700.0,39.0
818,86800.0,39.0
819,86900.0,38.0
820,87000.0,38.0
821,87100.0,37.0
822,87200.0,37.0
823,87300.0,37.0
824,87400.0,37.0
825,87500.0,30.0
826,87600.0,30.0
827,87700.0,25.0
828,87800.0,25.0
829,87900.0,30.0
830,88000.0,30.0
831,88100.0,39.0
832,88200.0,39.0
833,88300.0,40.0
834,88400.0,40.0
835,88500.0,41.0
836,88600.0,41.0
837,88700.0,38.0
838,88800.0,38.0
839,88900.0,33.0
840,89000.0,33.0
841,89100.0,36.0
842,89200.0,36.0
843,89300.0,38.0
844,89400.0,38.0
845,89500.0,39.0
846,89600.0,39.0
847,89700.0,41.0
848,89800.0,41.0
849,89900.0,41.0
850,90000.0,41.0
851,90100.0,44.0
852,90200.0,44.0
853,90300.0,44.0
854,90400.0,44.0
855,90500.0,44.0
856,90600.0,44.0
857,90700.0,41.0
858,90800.0,41.0
859,90900.0,38.0
860,91000.0,38.0
861,91100.0,37.0
862,91200.0,37.0
863,91300.0,36.0
864,91400.0,36.0
865,91500.0,38.0
866,91600.0,38.0
867,91700.0,39.0
868,91800.0,39.0
869,91900.0,41.0
870,92000.0,38.0
871,92100.0,38.0
872,92200.0,38.0
873,92300.0,33.0
874,92400.0,34.0
875,92500.0,34.0
876,92600.0,34.0
877,92700.0,34.0
878,92800.0,36.0
879,92900.0,36.0
880,93000.0,36.0
881,93100.0,36.0
882,93200.0,36.0
883,93300.0,38.0
884,93400.0,38.0
885,93500.0,38.0
886,93600.0,39.0
887,93700.0,39.0
888,93800.0,38.0
889,93900.0,38.0
890,94000.0,38.0
891,94100.0,38.0
892,94200.0,41.0
893,94300.0,41.0
894,94400.0,40.0
895,94500.0,40.0
896,94600.0,40.0
897,94700.0,39.0
898,94800.0,39.0
899,94900.0,39.0
900,95000.0,38.0
901,95100.0,38.0
902,95200.0,38.0
903,95300.0,38.0
904,95400.0,38.0
905,95500.0,38.0
906,95600.0,38.0
907,95700.0,38.0
908,95800.0,38.0
909,95900.0,38.0
910,96000.0,40.0
911,96100.0,40.0
912,96200.0,38.0
913,96300.0,38.0
914,96400.0,38.0
924,97400.0,38.0
925,97500.0,38.0
938,98800.0,37.0
939,98900.0,37.0
940,99000.0,38.0
941,99100.0,38.0
942,99200.0,37.0
943,99300.0,37.0
944,99400.0,38.0
945,99500.0,38.0
946,99600.0,38.0
947,99700.0,38.0
948,99800.0,38.0
949,99900.0,38.0
950,100000.0,38.0
951,100100.0,37.0
952,100200.0,36.0
953,100300.0,36.0
954,100400.0,36.0
955,100500.0,36.0
956,100600.0,35.0
957,100700.0,35.0
958,100800.0,33.0
959,100900.0,33.0
960,101000.0,34.0
961,101100.0,34.0
962,101200.0,34.0
963,101300.0,32.0
964,101400.0,31.0
965,101500.0,31.0
966,101600.0,36.0
967,101700.0,36.0
968,101800.0,40.0
969,101900.0,40.0
970,102000.0,41.0
971,102100.0,41.0
972,102200.0,40.0
973,102300.0,40.0
974,102400.0,37.0
975,102500.0,37.0
976,102600.0,36.0
977,102700.0,36.0
978,102800.0,36.0
979,102900.0,36.0
980,103000.0,35.0
981,103100.0,35.0
982,103200.0,35.0
983,103300.0,35.0
984,103400.0,33.0
985,103500.0,33.0
986,103600.0,35.0
987,103700.0,35.0
988,103800.0,34.0
989,103900.0,34.0
990,104000.0,35.0
991,104100.0,35.0
992,104200.0,35.0
993,104300.0,36.0
994,104400.0,36.0
995,104500.0,36.0
996,104600.0,34.0
997,104700.0,34.0
998,104800.0,36.0
999,104900.0,36.0
1000,105000.0,35.0
1001,105100.0,35.0
1002,105200.0,36.0
1003,105300.0,36.0
1004,105400.0,36.0
1020,107000.0,33.0
1021,107100.0,33.0
1022,107200.0,30.0
1023,107300.0,30.0
1024,107400.0,30.0
1025,107500.0,30.0
1026,107600.0,29.0
1027,107700.0,29.0
1028,107800.0,28.0
1029,107900.0,28.0
1030,108000.0,28.0
1031,108100.0,28.0
1032,108200.0,28.0
1033,108300.0,28.0
1034,108400.0,28.0
1035,108500.0,28.0
1036,108600.0,27.0
1037,108700.0,27.0
1038,108800.0,25.0
1039,108900.0,25.0
1040,109000.0,25.0
1041,109100.0,25.0
1042,109200.0,25.0
1043,109300.0,25.0
1044,109400.0,25.0
1045,109500.0,25.0
1046,109600.0,24.0
1047,109700.0,24.0
1048,109800.0,24.0
1049,109900.0,24.0
1050,110000.0,25.0
1051,110100.0,25.0
1052,110200.0,25.0
1053,110300.0,25.0
1054,110400.0,27.0
1055,110500.0,27.0
1056,110600.0,27.0
1057,110700.0,27.0
1058,110800.0,28.0
1059,110900.0,28.0
1060,111000.0,28.0
1061,111100.0,28.0
1062,111200.0,27.0
1063,111300.0,27.0
1064,111400.0,26.0
1065,111500.0,26.0
1066,111600.0,28.0
1067,111700.0,28.0
1068,111800.0,27.0
1069,111900.0,27.0
1070,112000.0,26.0
1071,112100.0,26.0
1072,112200.0,26.0
1073,112300.0,26.0
1074,112400.0,27.0
1075,112500.0,27.0
1076,112600.0,27.0
1077,112700.0,27.0
1078,112800.0,26.0
1079,112900.0,26.0
1080,113000.0,28.0
1081,113100.0,28.0
1082,113200.0,28.0
1083,113300.0,28.0
1084,113400.0,27.0
1085,113500.0,27.0
1086,113600.0,28.0
1087,113700.0,28.0
1088,113800.0,28.0
1089,113900.0,28.0
1090,114000.0,28.0
1091,114100.0,28.0
1092,114200.0,30.0
1093,114300.0,30.0
1094,114400.0,28.0
1095,114500.0,28.0
1096,114600.0,29.0
1097,114700.0,29.0
1098,114800.0,28.0
1099,114900.0,28.0
1100,115000.0,29.0
1101,115100.0,29.0
1102,115200.0,29.0
1103,115300.0,29.0
1104,115400.0,29.0
1105,115500.0,29.0
1106,115600.0,28.0
1107,115700.0,28.0
1108,115800.0,25.0
1109,115900.0,25.0
1110,116000.0,23.0
1111,116100.0,23.0
1112,116200.0,25.0
1113,116300.0,25.0
1114,116400.0,31.0
1115,116500.0,31.0
1116,116600.0,36.0
1117,116700.0,36.0
1118,116800.0,41.0
1119,116900.0,41.0
1120,117000.0,40.0
1121,117100.0,40.0
1122,117200.0,39.0
1123,117300.0,39.0
1124,117400.0,39.0
1125,117500.0,39.0
1126,117600.0,35.0
1127,117700.0,35.0
1128,117800.0,32.0
1129,117900.0,32.0
1130,118000.0,33.0
1131,118100.0,33.0
1132,118200.0,37.0
1133,118300.0,37.0
1134,118400.0,37.0
1135,118500.0,37.0
1136,118600.0,38.0
1137,118700.0,38.0
1138,118800.0,40.0
1139,118900.0,40.0
1140,119000.0,38.0
1141,119100.0,38.0
1142,119200.0,40.0
1143,119300.0,40.0
1144,119400.0,39.0
1145,119500.0,39.0
1146,119600.0,39.0
1147,119700.0,39.0
1148,119800.0,36.0
1149,119900.0,36.0
1150,120000.0,34.0
1151,120100.0,34.0
1152,120200.0,36.0
1153,120300.0,36.0
1154,120400.0,41.0
1155,120500.0,41.0
1156,120600.0,38.0
1157,120700.0,38.0
1158,120800.0,34.0
1159,120900.0,34.0
1160,121000.0,31.0
1161,121100.0,31.0
1162,121200.0,31.0
1163,121300.0,31.0
1164,121400.0,31.0
1165,121500.0,31.0
1166,121600.0,30.0
1167,121700.0,30.0
1168,121800.0,29.0
1169,121900.0,29.0
1170,122000.0,30.0
1171,122100.0,30.0
1172,122200.0,30.0
1173,122300.0,30.0
1174,122400.0,32.0
1175,122500.0,32.0
1176,122600.0,33.0
1177,122700.0,33.0
1178,122800.0,33.0
1179,122900.0,33.0
1180,123000.0,32.0
1181,123100.0,32.0
1182,123200.0,31.0
1183,123300.0,31.0
1184,123400.0,29.0
1185,123500.0,29.0
1186,123600.0,31.0
1187,123700.0,31.0
1188,123800.0,31.0
1189,123900.0,31.0
1190,124000.0,32.0
1191,124100.0,32.0
1192,124200.0,33.0
1193,124300.0,33.0
1194,124400.0,32.0
1195,124500.0,32.0
1196,124600.0,32.0
1197,124700.0,32.0
1198,124800.0,32.0
1199,124900.0,32.0
1200,125000.0,33.0
1201,125100.0,33.0
1202,125200.0,33.0
1203,125300.0,33.0
1204,125400.0,32.0
1205,125500.0,32.0
1206,125600.0,33.0
1207,125700.0,33.0
1208,125800.0,33.0
1209,125900.0,33.0
1210,126000.0,33.0
1211,126100.0,33.0
1212,126200.0,35.0
1213,126300.0,35.0
1214,126400.0,33.0
1215,126500.0,33.0
1216,126600.0,33.0
1217,126700.0,33.0
1218,126800.0,34.0
1219,126900.0,34.0
1220,127000.0,33.0
1221,127100.0,33.0
1222,127200.0,34.0
1223,127300.0,34.0
1224,127400.0,32.0
1225,127500.0,32.0
1226,127600.0,32.0
1227,127700.0,32.0
1228,127800.0,33.0
1240,129000.0,33.0
1241,129100.0,33.0
1242,129200.0,33.0
1243,129300.0,33.0
1244,129400.0,32.0
1245,129500.0,32.0
1246,129600.0,32.0
1247,129700.0,32.0
1248,129800.0,32.0
1249,129900.0,32.0
1250,130000.0,31.0
1251,130100.0,31.0
1252,130200.0,33.0
1253,130300.0,33.0
1254,130400.0,33.0
1255,130500.0,33.0
1256,130600.0,32.0
1257,130700.0,32.0
1258,130800.0,32.0
1259,130900.0,32.0
1260,131000.0,33.0
1261,131100.0,33.0
1262,131200.0,30.0
1263,131300.0,30.0
1264,131400.0,24.0
1265,131500.0,24.0
1266,131600.0,30.0
1267,131700.0,30.0
1268,131800.0,33.0
1269,131900.0,33.0
1270,132000.0,34.0
1271,132100.0,34.0
1272,132200.0,36.0
1273,132300.0,36.0
1274,132400.0,33.0
1275,132500.0,33.0
1276,132600.0,36.0
1277,132700.0,36.0
1278,132800.0,41.0
1279,132900.0,41.0
1280,133000.0,41.0
1281,133100.0,41.0
1282,133200.0,39.0
1283,133300.0,39.0
1284,133400.0,39.0
1285,133500.0,39.0
1286,133600.0,36.0
1287,133700.0,36.0
1288,133800.0,36.0
1289,133900.0,36.0
1290,134000.0,37.0
1291,134100.0,37.0
1292,134200.0,38.0
1293,134300.0,38.0
1294,134400.0,37.0
1295,134500.0,37.0
1296,134600.0,38.0
1297,134700.0,38.0
1298,134800.0,36.0
1299,134900.0,36.0
1300,135000.0,37.0
1301,135100.0,37.0
1302,135200.0,36.0
1303,135300.0,36.0
1304,135400.0,36.0
1305,135500.0,36.0
1306,135600.0,34.0
1307,135700.0,34.0
1308,135800.0,36.0
1309,135900.0,36.0
1310,136000.0,36.0
1311,136100.0,36.0
1312,136200.0,37.0
1313,136300.0,37.0
1314,136400.0,36.0
1315,136500.0,36.0
1316,136600.0,36.0
1317,136700.0,36.0
1318,136800.0,35.0
1319,136900.0,35.0
1320,137000.0,35.0
1321,137100.0,35.0
1322,137200.0,36.0
1323,137300.0,36.0
1324,137400.0,36.0
1325,137500.0,36.0
1326,137600.0,33.0
1327,137700.0,33.0
1328,137800.0,32.0
1329,137900.0,32.0
1330,138000.0,33.0
1331,138100.0,33.0
1332,138200.0,32.0
1333,138300.0,32.0
1334,138400.0,30.0
1335,138500.0,30.0
1336,138600.0,30.0
1337,138700.0,30.0
1338,138800.0,30.0
1339,138900.0,30.0
1340,139000.0,30.0
1341,139100.0,30.0
1342,139200.0,33.0
1343,139300.0,33.0
1344,139400.0,33.0
1345,139500.0,33.0
1346,139600.0,33.0
1347,139700.0,33.0
1348,139800.0,37.0
1349,139900.0,37.0
1350,140000.0,37.0
1351,140100.0,37.0
1352,140200.0,37.0
1353,140300.0,37.0
1354,140400.0,36.0
1355,140500.0,36.0
