timestamp,ax,ay,az
1481952442764,-0.004785645287483931,6.15673303604126,-4.563112735748291
1481952443005,-1.0049854516983032,9.042476654052734,-3.4408791065216064
1481952443236,-1.5840486288070679,9.142975807189941,-3.483949899673462
1481952443477,-1.5074783563613892,7.312465667724609,-6.508477687835693
1481952443715,-0.5790630578994751,10.604989051818848,-6.589833736419678
1481952443976,-0.7704889178276062,6.005984783172607,-7.365108013153076
1481952444201,-0.818345308303833,6.113661766052246,-7.865207672119141
1481952444404,0.09571290016174316,4.668396949768066,-7.94177770614624
1481952444634,-0.8039883971214294,7.45364236831665,-7.156932830810547
1481952444874,-0.6173481941223145,6.372087001800537,-7.573283672332764
1481952445113,-0.7561319470405579,6.393621921539307,-7.934599876403809
1481952445353,-0.6317051649093628,5.934200286865234,-7.269395351409912
1481952445598,-0.38763725757598877,5.575276851654053,-7.953742504119873
1481952445801,-0.5982056856155396,5.898308277130127,-7.063612461090088
1481952446031,-0.8422735333442688,5.642275810241699,-8.008777618408203
1481952446271,-1.5936198234558105,7.125825881958008,-5.340780735015869
1481952446509,-0.4498506784439087,6.08494758605957,-8.116454124450684
1481952446710,-0.8853443264961243,5.804987907409668,-7.345965385437012
1481952446981,-0.6364907622337341,6.27876615524292,-7.458428382873535
1481952447197,-0.8039883971214294,6.005984783172607,-7.597211837768555
1481952447429,-0.6460621356964111,5.146961212158203,-7.908278465270996
1481952447643,-0.3684946894645691,5.407779216766357,-7.685746192932129
1481952447868,-0.7178468108177185,6.159125804901123,-7.185646057128906
1481952448107,-0.5312066078186035,5.898308277130127,-7.802994728088379
1481952448346,-0.23449662327766418,6.089733123779297,-7.556533336639404
1481952448557,-0.5407779216766357,6.702296257019043,-7.185646057128906
1481952448796,-0.46899324655532837,5.434100151062012,-8.159524917602539
1481952449025,-1.5122638940811157,5.730810642242432,-7.027719974517822
1481952449265,-0.7274181246757507,4.840680122375488,-7.987241268157959
1481952449504,-0.6699903011322021,6.697510242462158,-7.357929229736328
1481952449744,-0.02392822504043579,6.183053970336914,-8.310273170471191
1481952449962,-0.7034898400306702,7.231109619140625,-6.269195556640625
1481952450197,-2.9623143672943115,7.802994728088379,-5.44845724105835
1481952450422,-1.0193424224853516,5.010570526123047,-7.549355506896973
1481952450662,-0.9667003750801086,6.7621169090271,-7.070791244506836
1481952450902,-0.8566305041313171,5.982056617736816,-7.307680606842041
1481952451142,-0.9762716889381409,6.329016208648682,-7.458428382873535
1481952451360,-0.5503491759300232,5.898308277130127,-7.898707389831543
1481952451561,-0.3684946894645691,8.195417404174805,-6.640083312988281
1481952451789,-0.7465606331825256,8.322237014770508,-7.896315097808838
1481952452020,-0.07657032459974289,5.716453552246094,-8.255237579345703
1481952452260,-0.48813584446907043,5.548955917358398,-8.200202941894531
