timestamp,mx,my,mz,mAc
1483930528110,-3.24,-24.89,-18.53,ACCURACY_VERYGOOD
1483930528420,-6.05,-28.55,-14.03,ACCURACY_VERYGOOD
1483930528709,-5.33,-27.05,-14.34,ACCURACY_VERYGOOD
1483930529008,-5.33,-28.79,-13.43,ACCURACY_VERYGOOD
1483930529309,-6.71,-31.37,-14.27,ACCURACY_VERYGOOD
1483930529606,-6.05,-29.21,-14.27,ACCURACY_VERYGOOD
1483930529825,-5.33,-27.47,-15.17,ACCURACY_VERYGOOD
1483930530117,-6.05,-28.37,-14.75,ACCURACY_VERYGOOD
1483930530404,-6.05,-28.97,-12.77,ACCURACY_VERYGOOD
1483930530708,-5.33,-29.81,-12.35,ACCURACY_VERYGOOD
1483930531002,-5.33,-29.81,-12.35,ACCURACY_VERYGOOD
1483930531215,-6.71,-28.79,-13.43,ACCURACY_VERYGOOD
1483930531500,-3.95,-30.05,-11.69,ACCURACY_VERYGOOD
1483930531703,-5.33,-29.87,-14.51,ACCURACY_VERYGOOD
1483930532001,-6.05,-29.81,-12.35,ACCURACY_VERYGOOD
1483930532305,-6.71,-29.81,-10.26,ACCURACY_VERYGOOD
1483930532599,-6.05,-32.63,-10.5,ACCURACY_VERYGOOD
1483930532899,-5.33,-30.47,-12.59,ACCURACY_VERYGOOD
1483930533100,-3.24,-28.5,-11.93,ACCURACY_VERYGOOD
1483930533397,-4.67,-31.13,-12.84,ACCURACY_VERYGOOD
1483930533698,-5.33,-30.05,-11.69,ACCURACY_VERYGOOD
1483930533905,-3.24,-29.63,-10.85,ACCURACY_VERYGOOD
1483930534197,-3.24,-30.05,-11.69,ACCURACY_VERYGOOD
1483930534498,-4.67,-30.65,-9.89,ACCURACY_VERYGOOD
1483930534808,-3.24,-28.73,-11.27,ACCURACY_VERYGOOD
1483930535096,-1.13,-29.39,-11.51,ACCURACY_VERYGOOD
1483930535395,-1.86,-29.81,-10.26,ACCURACY_VERYGOOD
1483930535695,-3.24,-29.63,-10.85,ACCURACY_VERYGOOD
1483930535994,-2.57,-30.11,-11.69,ACCURACY_VERYGOOD
1483930536295,-3.95,-31.61,-11.51,ACCURACY_VERYGOOD
1483930536593,-3.24,-30.71,-9.84,ACCURACY_VERYGOOD
1483930536808,-2.57,-28.97,-10.67,ACCURACY_VERYGOOD
1483930537091,-3.24,-30.71,-11.93,ACCURACY_VERYGOOD
1483930537293,-3.24,-29.63,-13.01,ACCURACY_VERYGOOD
1483930537504,-3.24,-29.27,-14.27,ACCURACY_VERYGOOD
1483930537788,-2.57,-32.21,-11.69,ACCURACY_VERYGOOD
1483930538095,-0.47,-28.79,-11.27,ACCURACY_VERYGOOD
1483930538400,0.17,-32.39,-9,ACCURACY_VERYGOOD
1483930538694,0.17,-29.81,-10.26,ACCURACY_VERYGOOD
1483930538987,-1.86,-30.71,-9.84,ACCURACY_VERYGOOD
1483930539289,0.83,-29.39,-9.42,ACCURACY_VERYGOOD
1483930539585,-0.47,-31.73,-8.76,ACCURACY_VERYGOOD
1483930539797,-0.47,-30.23,-9,ACCURACY_VERYGOOD
1483930540084,-0.47,-30.29,-11.09,ACCURACY_VERYGOOD
1483930540286,0.17,-27.89,-11.69,ACCURACY_VERYGOOD
1483930540585,0.17,-28.37,-12.53,ACCURACY_VERYGOOD
1483930540885,-1.13,-29.21,-12.11,ACCURACY_VERYGOOD
1483930541183,-1.13,-30.71,-11.93,ACCURACY_VERYGOOD
1483930541405,-0.47,-29.21,-12.11,ACCURACY_VERYGOOD
1483930541680,-1.13,-29.39,-11.51,ACCURACY_VERYGOOD
1483930541888,-1.13,-30.71,-11.93,ACCURACY_VERYGOOD
