timestamp,uv
1484279178316,0
1484279178635,0
1484279178912,0
1484279179211,0
1484279179411,0.05
1484279179613,0
1484279179830,0
1484279180109,0
1484279180410,0
1484279180710,0
1484279181008,0
1484279181229,0
1484279181506,0
1484279181707,0.05
1484279181909,0
1484279182205,0
1484279182416,0
1484279182705,0
1484279183004,0
1484279183205,0
1484279183505,0.05
1484279183807,0
1484279184102,0
1484279184306,0
1484279184600,0
1484279184820,0.05
1484279185101,0
1484279185400,0
1484279185603,0
1484279185899,0
1484279186100,0
1484279186400,0.11
1484279186699,0
1484279186995,0.11
1484279187217,0
1484279187496,0
1484279187697,0
1484279187996,0
1484279188295,0
1484279188594,0
1484279188894,0
1484279189095,0
1484279189392,0.11
1484279189611,0
1484279189890,0
1484279190092,0
1484279190392,0.16
1484279190690,0
1484279190890,0
1484279191189,0
1484279191491,0
1484279191785,0
1484279192007,0
1484279192285,0
1484279192485,0
1484279192687,0
1484279192984,0
1484279193209,0
1484279193485,0
1484279193784,0
1484279193988,0
1484279194282,0.05
1484279194483,0.05
1484279194782,0.05
1484279195081,0
1484279195382,0
1484279195680,0.05
1484279195979,0
1484279196278,0
1484279196577,0
1484279196879,0
1484279197202,0
1484279197476,0
1484279197776,0
1484279198076,0
1484279198395,0
1484279198673,0.05
1484279198873,0
1484279199075,0
1484279199371,0.11
1484279199592,0
1484279199872,0
1484279200072,0
1484279200272,0
1484279200569,0
1484279200790,0.11
1484279201068,0
1484279201270,0
1484279201569,0
1484279201867,0
1484279202068,0
1484279202370,0
1484279202667,0.05
1484279202964,0
1484279203184,0
1484279203466,0
1484279203764,0
1484279203964,0
1484279204261,0
1484279204464,0.05
1484279204762,0
1484279205063,0
1484279205359,0
1484279205572,0
1484279205859,0
1484279206159,0
1484279206361,0.05
1484279206659,0
1484279206958,0.05
1484279207255,0
1484279207456,0.05
1484279207658,0.05
1484279207956,0.11
1484279208177,0
1484279208453,0
1484279208653,0
1484279208855,0
1484279209152,0
1484279209372,0.11
1484279209651,0
1484279209952,0.05
1484279210252,0
1484279210569,0
1484279210853,0
1484279211149,0
1484279211451,0
1484279211746,0.11
1484279211967,0
1484279212247,0.05
1484279212546,0
1484279212846,0
1484279213165,0.05
1484279213443,0
1484279213644,0
1484279213848,0
1484279214146,0
1484279214354,0
1484279214641,0
1484279214844,0
1484279215047,0
1484279215342,0
1484279215560,0
1484279215838,0
1484279216041,0
1484279216340,0
1484279216639,0
1484279216958,0.11
1484279217236,0
1484279217436,0
1484279217638,0
1484279217934,0
1484279218158,0
1484279218434,0.05
1484279218636,0
1484279218836,0
1484279219132,0
1484279219343,0
1484279219632,0.05
1484279219931,0
1484279220134,0
1484279220431,0
1484279220632,0.05
1484279220931,0
1484279221230,0
1484279221528,0.05
1484279221748,0
1484279222027,0
1484279222328,0
1484279222626,0
1484279222826,0
1484279223026,0
1484279223325,0
1484279223626,0
1484279223923,0
1484279224146,0.05
1484279224422,0.05
1484279224622,0
1484279224823,0
1484279225123,0
1484279225332,0
1484279225623,0.11
1484279225920,0.05
1484279226221,0.05
1484279226538,0.11
1484279226817,0
1484279227117,0.16
1484279227416,0
1484279227617,0
1484279227917,0.05
1484279228214,0
1484279228414,0
1484279228620,0
1484279228913,0
1484279229135,0
1484279229411,0
1484279229713,0
1484279230014,0
1484279230312,0.11
1484279230533,0
1484279230809,0
1484279231012,0
1484279231308,0
1484279231610,0
1484279231810,0
1484279232108,0
1484279232406,0.11
1484279232609,0
1484279232905,0
1484279233129,0
