,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
204,-8.774449872970582,-2.662247532606125,2.997151505947113,9.646876355206349,0.0001944893664539167,0.00042812966924612853,0.0002693496168788906,9.836362950378327e-05,-0.000132138513811829,0.000133465137820654,-0.00011567722099732246,-9.952555226733267e-05,-3.35882486360441e-05,-5.8768117629504975e-06,0.2561045911836608,0.31870924858189953,0.278906543517551,0.22329136765099333,3.3281075872638066,3.3359009176605303,3.3019784898762214,3.383950337894126,0.03134597260504961,6.832764720916748,-6.733642208576202,9.660895268457383,0.08562086145113175,0.9676271229825221,0.4555441413773882,0.1720703888057218,-0.021662238382049923,-0.011378633022647596,0.56177098450793,0.0029141768198384546,0.3280059637751661,0.10434617678630137,1.1695258537878366,2.1553990622188395,1.7918757260301674,1.3695523643907999,3.3028255776566953,3.360655546894041,3.38329278733059,3.3120427475406395
205,-8.774539613723755,-2.662546765804291,2.9867965519428252,9.6438366189177,0.00023582236269644854,0.0005416251334740822,0.00032438269353787314,0.00014759759676018583,-0.0002036086894204167,5.870233920275986e-05,-8.600459384473615e-05,-0.00014048439818349924,9.181134651035326e-06,7.099818525334698e-05,0.2616485933079323,0.33372291407744,0.3003950474730971,0.23004424620516695,3.289498313722034,3.383284346899111,3.373649261520849,3.2708533651025866,0.09774679634720088,6.676992094516754,-7.004629349708557,9.716878172181833,0.12129333190364221,0.4367575673510093,0.3577440270776318,0.13516803424003365,0.0011959415643617284,-0.00904561252890354,0.26648062265538836,0.018060437498044448,0.12713175917261643,-0.0596727388154547,1.2151276510238276,1.6974893772896729,1.6060294234567,1.3008779751502741,3.2371603533122433,3.264279634878108,3.2368265879387597,3.28338322879019
206,-8.771217679977417,-2.666392457485199,2.9790603160858153,9.63947398662243,0.0002393746578677615,0.0004006981551162297,0.00023822043661440412,0.0001090163153119969,-0.00017479781812338282,0.00010213762023294121,-1.695937584261859e-05,-0.0001376581900657396,4.2451590293692504e-05,-1.447857349403568e-05,0.2853749265344042,0.3122029820137529,0.27326285569078423,0.2269305433577167,3.4379936367905106,3.3375695032911574,3.3544653513569744,3.373227700440477,0.21176478695124387,6.597430849075318,-7.27465934753418,9.858105625077727,0.08751858691952148,0.5753274948996243,0.17215208806837837,0.12664969891369077,-0.11414047195500221,-0.007001715680225787,0.21496370801780507,-0.06861773001810714,0.20530801985193817,0.007451544575722852,1.1351180528636167,1.9314194681556458,1.427345801864669,1.3124811010277297,3.1927829690864846,3.3727430264929805,3.364973364849614,3.346497244606332
207,-8.778714609146117,-2.6843490183353422,2.990103566646576,9.655696051219072,0.01378089411487868,0.0020260873766256115,0.009724738756108176,0.0048270503178186016,-0.004344727682103109,0.01098070287254337,-0.003720774244518009,-0.007979778269539968,0.002238393741328853,-0.005972039440578721,0.7531222743312527,0.47884597745863416,0.6939901218303737,0.5861413588205947,3.3395738353879705,3.417709792931273,3.3835761499030457,3.3653689079144113,0.11820542707573622,7.05631445646286,-6.9127450466156,9.93878803154622,0.11493622667628081,0.8181134118260963,0.3991429442134831,0.11381594166878291,-0.16451930833083017,-0.059472680137074824,0.47406219276468836,-0.07756776337398918,0.21260304606043703,0.0412380419469344,1.316770308506526,2.042661509188429,1.7197549824798042,1.3148489679562292,3.4447487693458387,3.316170624674266,3.3147169957151594,3.4159987445904076
208,-8.77386646270752,-2.7036223709583282,2.990313047170639,9.656723940535478,0.013765297271637765,0.0015935299843278438,0.009947698020367515,0.0047542037767904855,-0.004331309217459193,0.010989688831254051,-0.0034482578330165456,-0.007970983953440501,0.002450365215095309,-0.0059867520471224385,0.7489321850620463,0.4388642831186368,0.6857492810552003,0.5830220617933822,3.3284701377481216,3.3497201444459046,3.3403917961328564,3.3677585318093253,-0.04677968688774854,7.200661468505859,-6.706543576717377,9.871599479491172,0.10150636225121498,0.3633058717169195,0.24233227680233774,0.0722361887693741,-0.04312097117673503,-0.005153667234521555,0.2446723486124496,-0.03134706583786882,0.1062325944095415,0.015285089791350334,1.2196984877016492,1.6579708404776738,1.535625774553195,1.0594534026466051,3.312345699976069,3.264933136325544,3.3584506048912135,3.200200896058019
209,-8.761850571632385,-2.6961554527282714,2.9927820682525637,9.643505744823493,0.00020843354186292302,0.0003853812318836321,0.000724147769190097,0.00010885741616330502,6.079715014190527e-05,0.00023504561897123307,0.0003546061931816592,-0.00013346944113866812,-5.2481164532500296e-05,-8.746981153539688e-05,0.27138619187739965,0.2993125646377177,0.3364748792794344,0.22876747510499465,3.4160595666331433,3.2946433522339293,3.23971948886368,3.4296395000273563,-0.11605190336704255,6.775755929946899,-6.865666210651398,9.657738745305277,0.040051895868578054,0.15720327111733548,0.08234861361713965,0.06400512418798118,0.026018005220788554,0.013805223971910925,0.05876215751787851,0.008629320003972527,0.07316087380543478,-0.015126437101798288,0.98589304522318,1.3369903521083097,1.127894006548103,1.0828481285727136,3.364196063155625,3.290864792946849,3.2215137007882917,3.28222703489789
210,-8.758498644828796,-2.6853066861629484,3.0064290046691893,9.641648327867795,0.00015823316061812023,0.0003734675605449467,0.00025729724471859643,0.00017709238598805294,9.357034764477927e-05,4.453246677327803e-05,0.00017262685253405458,-0.00015611271714096147,-0.00013529207163267586,-8.339579077971277e-06,0.24071652645685743,0.2954285955185096,0.2773654163488833,0.2360108125493038,3.2863433417621755,3.3069181910279557,3.3416988911399113,3.133662665845773,-0.2098505411762744,6.59868700504303,-6.841558527946472,9.532337773023984,0.17016664036208623,0.35001074288157014,0.10066461471603015,0.13691083124478562,0.10720196603063276,0.037072898433220605,0.06680052524892435,0.030081317029627533,0.17625278849100282,-0.030217931543772652,1.4799998663950233,1.7135965869881136,1.215380682144205,1.3435510425409791,3.455878798490675,3.3817248585770026,3.2701907202127396,3.3546263576504387
211,-8.745973920822143,-2.6950481057167055,3.0016256749629973,9.631530957266675,0.00046042252709715156,0.0006580230168507486,0.0006534123419427053,0.0004510657208114352,-8.812797244933734e-05,5.329923478507548e-05,-0.00018817453351585535,-0.0003755564647077956,-0.00016346212645338806,0.0002086159401105725,0.3250736474136186,0.3598255412690911,0.34528253020548094,0.3214090292202995,3.388040987086428,3.411561951519548,3.3225957155127723,3.394081431367854,-0.2989831688348204,7.60379204750061,-5.013980439305305,9.75216658630239,0.4731741162954279,2.862439604814285,9.373441020015983,0.3421738750983623,0.5465433516558521,0.603202555049684,4.71651031058416,0.2509317935022124,0.7617971536711966,0.9189206404025361,1.820850575907862,2.738765537396429,3.5167367691594107,1.6682162880147806,3.3677785875347985,3.2650214441633407,3.1605908077849003,3.3197116677104064
212,-8.757211661338806,-2.6786777794361116,2.9917645692825316,9.634267615677619,0.001969196201570738,0.0024336679440623518,0.0009466296229500243,0.0008504938228975215,-0.00171834448381672,0.0005467655117586291,-0.0006339321541454448,-0.0011522289486135108,0.0006975808092923216,-2.8502996973956264e-05,0.4536439617784623,0.4668821870276896,0.37752738525437707,0.3599995556609338,3.3032585883927057,3.244692335510225,3.304808564772609,3.2473345980216473,-0.184845535736531,7.4859455823898315,-5.050829842686653,9.69334492670254,0.3500058410791003,3.193038708531796,9.51963539619494,0.3688290394753068,0.3721026026402739,0.3734387761642421,5.024335160929069,0.21260129542636624,0.8698043761741272,1.0588043318244509,1.768193216708568,2.7293966508684306,3.491428210306542,1.6843179217170887,3.4315722934108286,3.2286908096773352,3.125328682932886,3.3232904795910407
213,-8.761940145492554,-2.6661830246448517,3.007416623830795,9.640184456173177,0.00408237681098725,0.002523007135012125,0.0033602999988584237,0.0012738217390444028,-0.002690859424084903,0.002702441332393426,-0.0016354197237606997,-0.0021080152964557944,0.0012332968107633966,-0.00094064688793567,0.5553939279995951,0.49261130261555774,0.5303146608187099,0.4009043271756013,3.33891023320904,3.35791685314486,3.352111978593151,3.268656196151827,-0.011485546920448541,7.007081925868988,-6.659704041481018,9.739948297829947,0.033857733466244135,1.0230040353538215,0.7949278161587674,0.39988610738498814,0.07480331497841351,-0.040168815245163025,0.471963694615156,0.07163733226930136,0.4214066188563406,-0.15996871455765715,0.9006133891419086,1.9585285069609053,2.0796119551533243,1.6441718582083245,3.2559403904196094,3.1064986119699363,3.3541235930400264,3.2222257220803945
