,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
94,-6.207386875152588,-0.9270648270845413,7.197718524932862,9.550311316172525,0.002951030785008805,0.004451405908229056,0.0037218528668649877,0.0003945419628755223,0.0003731947055574613,0.0028779681238575066,0.0014808384286207094,0.00019817764369083122,0.00042758031338091773,0.0007618423570257464,0.4518916989917232,0.49496662919657664,0.49800682329111856,0.2814423448751166,2.6909588575413452,2.7349351570048874,2.8296332552447194,2.8169914677695838,-0.39601213559508325,7.180501794815063,-7.571369314193726,10.490008368517234,0.03507411601191849,3.2097173046374214,0.17274470198529288,2.36678807761754,-0.22200632616846602,0.01613050246201974,-0.5518945610303814,-0.1706155482381461,2.7228354011682385,-0.5343154664561913,0.8696608479647495,2.5447183256022146,1.2935386141294476,2.368378816605149,2.8299022945570997,2.6738540682934757,2.832498853618478,2.689454564778198
95,-6.202927684783935,-0.9110236704349518,7.214837074279785,9.558480852069097,0.0013891478374142418,0.002857937204296908,0.0007153665196471475,0.00032434606896389876,-0.0005616298738208245,0.0006306589654119089,3.203432035697465e-05,-0.00037113403821320627,0.0001036843318323037,0.00012515354990420523,0.37631141851112954,0.4566632643604123,0.32007331440850356,0.26486746470369804,2.735788007151327,2.76582381257051,2.7525582748529738,2.7561343089234835,-0.23976082894951106,6.29671277999878,-7.557251620292663,9.860409398199403,0.06562116389964914,0.2686388622038976,0.14012477716491914,0.04328547823223902,-0.07606552528751354,-0.07833743670920153,0.1478422002456324,0.007388160766082264,0.057816512891990794,-0.010394829696037921,0.9542360793278374,1.4484687726254002,1.18036828413927,0.8648940773510866,2.7110430659095557,2.8217581213685374,2.731562331267823,2.6423915953597628
96,-6.203436422348022,-0.8859444081783294,7.215764760971069,9.55699356191474,0.0005086531998442424,0.0007125757348380409,0.00046243792213604233,0.00026901810794611,0.00010428673663556789,0.0002565877974383922,-0.0001628572926790644,-0.00014581515763166246,-0.00025730355711364386,0.00019861032407772188,0.2843335285148033,0.31410878903342054,0.2933459419215843,0.2509085244509413,2.680772453873759,2.734485747955618,2.819020898595584,2.7682678500288946,-0.14141583126038312,6.194419622421265,-7.507600474357605,9.760264831385282,0.13055205347677817,0.23159311210435216,0.24234440298230844,0.06988767358114303,-0.0574167570705923,0.020882703170775486,0.16685339786142542,-0.05589473903311104,0.019169519090596318,-0.0773076488340861,1.1738607736138322,1.39921571340552,1.344573339215938,1.0004114127657862,2.7601727745041886,2.817310668641289,2.731276331158356,2.73975266147521
97,-6.191435480117798,-0.8697835505008698,7.228693413734436,9.557495879780891,0.0007446754574606231,0.0004540986230057857,0.0004223349053464249,0.00022922153566850415,0.0003349916176265014,0.00036067534587896075,0.00010476260207033366,-0.00024048342141087502,-0.00017926261784125151,7.570632241879182e-05,0.3205468406960096,0.27986561530927057,0.27359139901961155,0.24323213629560755,2.7333587998739386,2.737064539138971,2.736866695629722,2.7710516503812994,-0.3821337874978781,6.610651206970215,-6.575117564201355,9.465252351894943,0.4360744030801664,0.4661697194468191,2.07351385461797,0.33144693480875737,-0.28979721136814085,-0.6350398167320004,0.7589791626046539,0.16605753534535858,-0.1535326410350417,-0.7265955707377788,1.5749542115077417,1.5531175737621428,2.237584931402337,1.4451414545069579,2.7350014778714797,2.666060762382615,2.68837984329991,2.702835229942649
98,-6.184312748908996,-0.8679579734802246,7.223755407333374,9.549288231375439,0.0036505561989895892,0.0005849066782934949,0.0038046584280580554,0.00047346776734267447,-0.00016874929721038444,0.0033336158917539765,-0.0004384277098863184,0.00013474629607559624,-0.00027457780231570717,0.0007167021181513146,0.5065558003710844,0.3097691645320453,0.514263951197882,0.28752828028787736,2.892034173900262,2.796061308080927,2.8967091441912483,2.738757862356483,-0.40630128383636477,6.6447489023208615,-6.6052672386169435,9.512622617284041,0.4104204186644222,0.49515581158487637,2.075599510016611,0.3046862063962045,-0.3641671797236963,-0.7676011257077744,0.7869190575618731,0.22096022500290316,-0.15686610082192023,-0.702710665128388,1.5700237502532481,1.5988086892333844,2.2722542743111562,1.4016871370732276,2.7689251383625195,2.667467377415158,2.6798101038243094,2.6649772984572966
99,-6.197899842262268,-0.9087491810321808,7.189727854728699,9.536617164837999,0.00805156572642996,0.0033724138548624993,0.005463600323962744,0.0010004274003333614,-0.001410483390045825,0.00560420678927141,-0.0010123822355702298,-0.0009178176179591454,-0.00016069940506109864,0.0005248820597540352,0.5734192565445813,0.4662600221200014,0.532729645393275,0.325266294465902,2.692097920588115,2.7339739750531113,2.7261506899881653,2.5951780543136334,-0.05910271406173706,6.287141561508179,-7.4049485206604,9.766820488425113,0.13668942829475236,0.7157090511102522,0.33872193769757386,0.11124913895843391,-0.21717705550668623,-0.15393640353401897,0.3890356382374337,-0.031637163279685535,0.1859662536790538,0.013276618800133259,1.1715757989753046,1.7745870901583058,1.438824343143553,1.1392272666373995,2.728821188975382,2.7420795088556984,2.6301199955520365,2.7871823087646392
100,-6.205411624908447,-0.9179668515920639,7.184101486206055,9.537806087962512,0.004956255618526452,0.0029513388495328113,0.002072846786191612,0.000891775679537012,-0.00145100223610371,0.0023688486600349193,-0.0007567163929521479,-0.001318256532559958,8.820282992249076e-05,6.66190770424885e-05,0.5425899793269796,0.46543728011229746,0.43574182907639414,0.31985761354449516,2.867989910691747,2.8129598985008952,2.853096405173745,2.5967644241768504,-0.2840280314907432,6.468517446517945,-7.06026258468628,9.676499247804722,0.30457364787483887,1.336296660721308,0.6409528751101979,0.3187283947960175,-0.20278138743404717,-0.34050447627937414,0.6569063785890693,0.09548546545145274,0.45394549896673864,-0.002699939275198865,1.3365363901736735,2.070791304696137,1.6640749906075312,1.4461906347353142,2.5304575480172766,2.7078466698830073,2.5898918523546914,2.704689724278566
101,-6.2010122537612915,-0.8757391214370728,7.196311831474304,9.53984791221438,0.000699495604339361,0.0014999855096916495,0.0006405331648065103,0.000395559277876635,7.319583906899585e-05,0.00031353377151713404,-0.00015707791838717638,-0.00022284746331558607,-0.00030445938494272205,0.00029537703442244774,0.3123051516440278,0.3823925063971526,0.31690227839563695,0.2807923357470922,2.739623584981338,2.7100126236267603,2.8127683827074508,2.7971351158476643,-0.3763909852132201,6.203033781051635,-7.272386288642883,9.648952145556681,0.20210107237457176,1.0563908724415794,0.6379437006629878,0.21709152612712407,-0.15509530980041492,-0.2851102334209655,0.6397849387236622,0.09175798613993055,0.28093854765761356,-0.016213865570576164,1.2542922744938427,1.9949156820193614,1.7074223867659497,1.3141828730234308,2.646241532402348,2.7647388243870945,2.7034301796691356,2.720942709388237
102,-6.19897723197937,-0.8703222423791885,7.204781341552734,9.544404473746285,0.0007916191238420611,0.001144309279789788,0.0007534663942255641,0.0005809203734989841,6.34186022949628e-05,0.00024836127840898435,-0.0003235500494246118,-0.0003312425855705926,-0.0003894969856181438,0.0004377699132779374,0.3446453079727129,0.3595248993131815,0.3285443581564487,0.311348561320703,2.8728779176789025,2.771307710288543,2.7725376779474424,2.814765856942244,-0.19525431878864766,5.960999655723572,-7.55067138671875,9.641830789993888,0.04147889859552913,0.2583711197221964,0.14198853205390694,0.041184394457161426,-0.05261930371659107,-0.028691761366909974,0.15569650552483613,-0.012184918515491869,0.04132581712411674,-0.01577686804587955,0.8436899347981,1.3430830184538156,1.182049574821519,0.8835598805461055,2.6525347060090905,2.648050166968586,2.7450375076682247,2.7623167573628002
103,-6.2052021503448485,-0.8737040519714355,7.203165316581726,9.547503135533146,0.0005000030842438781,0.0005699051258059581,0.000699604081486134,0.0003663039402311701,-0.0001372847597215402,0.0002574454991585443,-0.0001575616607827782,-0.00011778085978239612,-8.190892014795513e-05,0.0003746797460263956,0.294379031043491,0.29349838117507426,0.33397944519898315,0.2633467377795319,2.748090806712986,2.6672237885962833,2.8773857594048544,2.6740304612854713,-0.23234307020902634,6.115336751937866,-7.445267558097839,9.670526369167385,0.0538434835844664,0.606755972943744,0.11727571684064005,0.10867059103046926,-0.10690855127440084,-0.03601856213435472,0.23169903437099046,-0.044422096992437765,0.22665330734028866,0.06070072836548631,0.9413743328784558,1.7185695616102314,1.1498695062453008,1.1152977845454428,2.7865457544293766,2.7656132988916413,2.7750484429079982,2.761057948131124
