,timestamp,ax,ay,az,timestamp,uv,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,gx,gy,gz
0,5000.0,-0.7992027401924133,6.484549045562744,-6.451050281524657,5000.0,0.0,5000.0,99.0,5000.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD,5000.0,1001.03,5000.0,-9.461199760437012,6.2260799407958975,-1.2818399667739868
1,5100.0,-0.7992027401924133,6.484549045562744,-6.451050281524657,5100.0,0.0,5100.0,99.0,5100.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD,5100.0,1001.03,5100.0,-9.461199760437012,6.2260799407958975,-1.2818399667739868
2,5200.0,-0.7992027401924133,6.484549045562744,-6.451050281524657,5200.0,0.0,5200.0,99.0,5200.0,-25.68,1.55,-23.1,ACCURACY_VERYGOOD,5200.0,1001.03,5200.0,-9.461199760437012,6.2260799407958975,-1.2818399667739868
3,5300.0,-0.7992027401924133,6.484549045562744,-6.451050281524657,5300.0,0.0,5300.0,99.0,5300.0,-27.05,-0.29,-21.6,ACCURACY_VERYGOOD,5300.0,1001.03,5300.0,-9.461199760437012,6.2260799407958975,-1.2818399667739868
4,5400.0,-0.7992027401924133,6.484549045562744,-6.451050281524657,5400.0,0.0,5400.0,99.0,5400.0,-27.77,-0.35,-23.76,ACCURACY_VERYGOOD,5400.0,1001.03,5400.0,-9.461199760437012,6.2260799407958975,-1.2818399667739868
5,5500.0,0.5216353535652161,6.144768238067628,-7.496713638305664,5500.0,0.0,5500.0,98.0,5500.0,-26.34,-0.35,-23.76,ACCURACY_VERYGOOD,5500.0,1001.03,5500.0,34.18239974975586,1.0376800298690796,2.1363999843597408
6,5600.0,0.5216353535652161,6.144768238067628,-7.496713638305664,5600.0,0.0,5600.0,99.0,5600.0,-27.05,0.05,-22.92,ACCURACY_VERYGOOD,5600.0,1001.03,5600.0,34.18239974975586,1.0376800298690796,2.1363999843597408
7,5700.0,-2.2779672145843506,4.7952165603637695,-3.7328033447265625,5700.0,0.0,5700.0,99.0,5700.0,-24.23,-1.07,-24.0,ACCURACY_VERYGOOD,5700.0,1001.03,5700.0,71.59992218017578,27.40695953369141,2.1363999843597408
8,5800.0,-2.2779672145843506,4.7952165603637695,-3.7328033447265625,5800.0,0.0,5800.0,97.0,5800.0,-25.68,0.47,-24.18,ACCURACY_VERYGOOD,5800.0,1001.06,5800.0,71.59992218017578,27.40695953369141,2.1363999843597408
9,5900.0,-2.2779672145843506,4.7952165603637695,-3.7328033447265625,5900.0,0.0,5900.0,97.0,5900.0,-26.34,-0.59,-23.15,ACCURACY_VERYGOOD,5900.0,1001.06,5900.0,71.59992218017578,27.40695953369141,2.1363999843597408
10,6000.0,-0.607776939868927,5.958127975463867,-8.372486114501951,6000.0,0.0,6000.0,98.0,6000.0,-26.34,0.23,-23.51,ACCURACY_VERYGOOD,6000.0,1001.07,6000.0,2.685760021209717,2.5636799335479736,3.2351200580596924
11,6100.0,-0.607776939868927,5.958127975463867,-8.372486114501951,6100.0,0.0,6100.0,98.0,6100.0,-25.68,0.65,-24.84,ACCURACY_VERYGOOD,6100.0,1001.07,6100.0,2.685760021209717,2.5636799335479736,3.2351200580596924
12,6200.0,-0.27278175950050354,6.367300987243652,-7.063612461090088,6200.0,0.0,6200.0,100.0,6200.0,-25.68,-0.17,-24.35,ACCURACY_VERYGOOD,6200.0,1001.07,6200.0,-10.743040084838867,1.8312000036239624,-2.5636799335479736
13,6300.0,-0.27278175950050354,6.367300987243652,-7.063612461090088,6300.0,0.0,6300.0,100.0,6300.0,-26.34,-0.83,-24.6,ACCURACY_VERYGOOD,6300.0,1001.07,6300.0,-10.743040084838867,1.8312000036239624,-2.5636799335479736
14,6400.0,-0.27278175950050354,6.367300987243652,-7.063612461090088,6400.0,0.0,6400.0,100.0,6400.0,-26.34,-2.09,-22.92,ACCURACY_VERYGOOD,6400.0,1001.06,6400.0,-10.743040084838867,1.8312000036239624,-2.5636799335479736
15,6500.0,0.3254238963127136,6.2500529289245605,-7.5876407623291025,6500.0,0.0,6500.0,100.0,6500.0,-26.34,0.23,-23.51,ACCURACY_VERYGOOD,6500.0,1001.06,6500.0,8.240400314331055,-0.4272800087928772,-1.7091200351715088
16,6600.0,0.3254238963127136,6.2500529289245605,-7.5876407623291025,6600.0,0.0,6600.0,100.0,6600.0,-26.34,-1.25,-23.34,ACCURACY_VERYGOOD,6600.0,1001.06,6600.0,8.240400314331055,-0.4272800087928772,-1.7091200351715088
17,6700.0,-0.5982056856155396,6.608975887298584,-6.324230670928955,6700.0,0.11,6700.0,100.0,6700.0,-25.68,0.47,-24.18,ACCURACY_VERYGOOD,6700.0,1001.06,6700.0,-10.254719734191896,2.4415998458862305,1.7091200351715088
18,6800.0,-0.5982056856155396,6.608975887298584,-6.324230670928955,6800.0,0.11,6800.0,101.0,6800.0,-27.77,-0.83,-24.6,ACCURACY_VERYGOOD,6800.0,1001.05,6800.0,-10.254719734191896,2.4415998458862305,1.7091200351715088
19,6900.0,0.3302095234394073,4.034298896789552,-8.248059272766112,6900.0,0.0,6900.0,101.0,6900.0,-26.34,-0.65,-25.31,ACCURACY_VERYGOOD,6900.0,1001.05,6900.0,10.987199783325195,2.2584800720214844,0.18311999738216397
20,7000.0,0.3302095234394073,4.034298896789552,-8.248059272766112,7000.0,0.0,7000.0,102.0,7000.0,-24.95,1.55,-23.1,ACCURACY_VERYGOOD,7000.0,1001.04,7000.0,10.987199783325195,2.2584800720214844,0.18311999738216397
21,7100.0,0.3302095234394073,4.034298896789552,-8.248059272766112,7100.0,0.11,7100.0,102.0,7100.0,-26.34,0.47,-24.18,ACCURACY_VERYGOOD,7100.0,1001.04,7100.0,10.987199783325195,2.2584800720214844,0.18311999738216397
22,7200.0,-0.4977070987224579,7.5876407623291025,-6.379265785217285,7200.0,0.0,7200.0,110.0,7200.0,-26.34,-0.83,-24.6,ACCURACY_VERYGOOD,7200.0,1001.03,7200.0,-9.461199760437012,3.3571999073028564,0.488319993019104
23,7300.0,-0.4977070987224579,7.5876407623291025,-6.379265785217285,7300.0,0.0,7300.0,110.0,7300.0,-25.68,-1.5,-24.84,ACCURACY_VERYGOOD,7300.0,1001.03,7300.0,-9.461199760437012,3.3571999073028564,0.488319993019104
24,7400.0,1.5026925802230835,18.427127838134766,-14.921642303466795,7400.0,0.0,7400.0,108.0,7400.0,-26.34,-0.65,-25.31,ACCURACY_VERYGOOD,7400.0,1001.03,7400.0,-4.2727999687194815,-34.36552047729492,-14.039199829101562
25,7500.0,1.5026925802230835,18.427127838134766,-14.921642303466795,7500.0,0.0,7500.0,108.0,7500.0,-25.68,-1.67,-24.18,ACCURACY_VERYGOOD,7500.0,1001.03,7500.0,-4.2727999687194815,-34.36552047729492,-14.039199829101562
26,7600.0,0.014356935396790503,7.9585280418396,-6.912864685058594,7600.0,0.0,7600.0,108.0,7600.0,-24.95,-0.65,-25.31,ACCURACY_VERYGOOD,7600.0,1001.04,7600.0,4.3338398933410645,-0.6714400053024292,-4.394879817962647
27,7700.0,0.014356935396790503,7.9585280418396,-6.912864685058594,7700.0,0.0,7700.0,108.0,7700.0,-27.77,-2.15,-25.01,ACCURACY_VERYGOOD,7700.0,1001.04,7700.0,4.3338398933410645,-0.6714400053024292,-4.394879817962647
28,7800.0,0.014356935396790503,7.9585280418396,-6.912864685058594,7800.0,0.0,7800.0,108.0,7800.0,-26.34,-0.35,-23.76,ACCURACY_VERYGOOD,7800.0,1001.04,7800.0,4.3338398933410645,-0.6714400053024292,-4.394879817962647
29,7900.0,0.4211367666721344,5.759523868560791,-7.70249605178833,7900.0,0.0,7900.0,110.0,7900.0,-25.68,-1.55,-27.0,ACCURACY_VERYGOOD,7900.0,1001.04,7900.0,35.64735794067383,-0.122079998254776,-0.4272800087928772
30,8000.0,0.4211367666721344,5.759523868560791,-7.70249605178833,8000.0,0.0,8000.0,111.0,8000.0,-24.95,-1.07,-26.09,ACCURACY_VERYGOOD,8000.0,1001.03,8000.0,35.64735794067383,-0.122079998254776,-0.4272800087928772
