,Unnamed: 0,timestamp,light
0,0.0,5000.0,12.0
1,1.0,5100.0,12.0
2,2.0,5200.0,12.0
3,3.0,5300.0,12.0
4,4.0,5400.0,10.0
5,5.0,5500.0,10.0
6,6.0,5600.0,15.0
7,7.0,5700.0,15.0
8,8.0,5800.0,21.0
9,9.0,5900.0,21.0
10,10.0,6000.0,24.0
11,11.0,6100.0,24.0
12,12.0,6200.0,20.0
13,13.0,6300.0,20.0
14,14.0,6400.0,10.0
15,15.0,6500.0,10.0
16,16.0,6600.0,7.0
17,17.0,6700.0,7.0
18,18.0,6800.0,7.0
19,19.0,6900.0,7.0
20,20.0,7000.0,11.0
21,21.0,7100.0,11.0
22,22.0,7200.0,11.0
23,23.0,7300.0,11.0
24,24.0,7400.0,20.0
25,25.0,7500.0,20.0
26,26.0,7600.0,20.0
27,27.0,7700.0,20.0
28,28.0,7800.0,11.0
29,29.0,7900.0,11.0
30,30.0,8000.0,5.0
31,31.0,8100.0,5.0
32,32.0,8200.0,3.0
33,33.0,8300.0,3.0
34,34.0,8400.0,6.0
35,35.0,8500.0,6.0
36,36.0,8600.0,10.0
37,37.0,8700.0,10.0
38,38.0,8800.0,10.0
39,39.0,8900.0,10.0
40,40.0,9000.0,9.0
41,41.0,9100.0,9.0
42,42.0,9200.0,5.0
43,43.0,9300.0,5.0
44,44.0,9400.0,0.0
45,45.0,9500.0,0.0
46,46.0,9600.0,5.0
47,47.0,9700.0,5.0
48,48.0,9800.0,8.0
49,49.0,9900.0,8.0
50,50.0,10000.0,9.0
51,51.0,10100.0,9.0
52,52.0,10200.0,10.0
53,53.0,10300.0,10.0
54,54.0,10400.0,10.0
55,55.0,10500.0,10.0
56,56.0,10600.0,9.0
57,57.0,10700.0,9.0
58,58.0,10800.0,8.0
59,59.0,10900.0,8.0
60,30.0,8000.0,5.0
61,31.0,8100.0,5.0
62,32.0,8200.0,3.0
63,33.0,8300.0,3.0
64,34.0,8400.0,6.0
65,35.0,8500.0,6.0
66,36.0,8600.0,10.0
67,37.0,8700.0,10.0
68,38.0,8800.0,10.0
69,39.0,8900.0,10.0
70,40.0,9000.0,9.0
71,41.0,9100.0,9.0
72,42.0,9200.0,5.0
73,43.0,9300.0,5.0
74,44.0,9400.0,0.0
