,Unnamed: 0,timestamp,pressure
0,0.0,5000.0,1000.1599731445312
1,1.0,5100.0,1000.1599731445312
2,2.0,5200.0,1000.1599731445312
3,3.0,5300.0,1000.0499877929688
4,4.0,5400.0,1000.0499877929688
5,5.0,5500.0,999.9500122070312
6,6.0,5600.0,1000.0
7,7.0,5700.0,1000.0
8,8.0,5800.0,1000.030029296875
9,9.0,5900.0,1000.030029296875
10,5.0,5500.0,999.9500122070312
11,6.0,5600.0,1000.0
12,7.0,5700.0,1000.0
13,8.0,5800.0,1000.030029296875
14,9.0,5900.0,1000.030029296875
15,10.0,6000.0,999.97998046875
16,11.0,6100.0,999.97998046875
17,12.0,6200.0,1000.0399780273438
18,13.0,6300.0,1000.0399780273438
19,14.0,6400.0,1000.0800170898438
20,10.0,6000.0,999.97998046875
21,11.0,6100.0,999.97998046875
22,12.0,6200.0,1000.0399780273438
23,13.0,6300.0,1000.0399780273438
24,14.0,6400.0,1000.0800170898438
25,15.0,6500.0,1000.0700073242188
26,16.0,6600.0,1000.0700073242188
27,17.0,6700.0,1000.0399780273438
28,18.0,6800.0,1000.0399780273438
29,19.0,6900.0,1000.030029296875
30,15.0,6500.0,1000.0700073242188
31,16.0,6600.0,1000.0700073242188
32,17.0,6700.0,1000.0399780273438
33,18.0,6800.0,1000.0399780273438
34,19.0,6900.0,1000.030029296875
35,20.0,7000.0,1000.030029296875
36,21.0,7100.0,1000.0
37,22.0,7200.0,1000.0
38,23.0,7300.0,1000.0399780273438
39,24.0,7400.0,1000.0399780273438
40,20.0,7000.0,1000.030029296875
41,21.0,7100.0,1000.0
42,22.0,7200.0,1000.0
43,23.0,7300.0,1000.0399780273438
44,24.0,7400.0,1000.0399780273438
45,25.0,7500.0,1000.0399780273438
46,26.0,7600.0,1000.02001953125
47,27.0,7700.0,1000.02001953125
48,28.0,7800.0,1000.030029296875
49,29.0,7900.0,1000.030029296875
50,25.0,7500.0,1000.0399780273438
51,26.0,7600.0,1000.02001953125
52,27.0,7700.0,1000.02001953125
53,28.0,7800.0,1000.030029296875
54,29.0,7900.0,1000.030029296875
55,30.0,8000.0,1000.0700073242188
56,31.0,8100.0,1000.0700073242188
57,32.0,8200.0,1000.030029296875
58,33.0,8300.0,1000.02001953125
59,34.0,8400.0,1000.02001953125
60,30.0,8000.0,1000.0700073242188
61,31.0,8100.0,1000.0700073242188
62,32.0,8200.0,1000.030029296875
63,33.0,8300.0,1000.02001953125
64,34.0,8400.0,1000.02001953125
65,35.0,8500.0,1000.0999755859376
66,36.0,8600.0,1000.0999755859376
67,37.0,8700.0,1000.0
68,38.0,8800.0,1000.0
69,39.0,8900.0,1000.0800170898438
70,35.0,8500.0,1000.0999755859376
71,36.0,8600.0,1000.0999755859376
72,37.0,8700.0,1000.0
73,38.0,8800.0,1000.0
74,39.0,8900.0,1000.0800170898438
75,40.0,9000.0,1000.0800170898438
76,41.0,9100.0,1000.0900268554688
77,42.0,9200.0,1000.1400146484376
78,43.0,9300.0,1000.1400146484376
79,44.0,9400.0,1000.0900268554688
80,40.0,9000.0,1000.0800170898438
81,41.0,9100.0,1000.0900268554688
82,42.0,9200.0,1000.1400146484376
83,43.0,9300.0,1000.1400146484376
84,44.0,9400.0,1000.0900268554688
85,45.0,9500.0,1000.0900268554688
86,46.0,9600.0,1000.030029296875
87,47.0,9700.0,1000.030029296875
88,48.0,9800.0,1000.0599975585938
89,49.0,9900.0,1000.0599975585938
90,45.0,9500.0,1000.0900268554688
91,46.0,9600.0,1000.030029296875
92,47.0,9700.0,1000.030029296875
93,48.0,9800.0,1000.0599975585938
94,49.0,9900.0,1000.0599975585938
95,50.0,10000.0,1000.1699829101564
96,51.0,10100.0,1000.1300048828124
97,52.0,10200.0,1000.1300048828124
98,53.0,10300.0,1000.0900268554688
99,54.0,10400.0,1000.0900268554688
100,50.0,10000.0,1000.1699829101564
101,51.0,10100.0,1000.1300048828124
102,52.0,10200.0,1000.1300048828124
103,53.0,10300.0,1000.0900268554688
104,54.0,10400.0,1000.0900268554688
105,55.0,10500.0,999.9400024414064
106,56.0,10600.0,999.9400024414064
107,57.0,10700.0,1000.1099853515624
108,58.0,10800.0,1000.1099853515624
109,59.0,10900.0,1000.0399780273438
110,55.0,10500.0,999.9400024414064
111,56.0,10600.0,999.9400024414064
112,57.0,10700.0,1000.1099853515624
113,58.0,10800.0,1000.1099853515624
114,59.0,10900.0,1000.0399780273438
115,60.0,11000.0,1000.1099853515624
116,61.0,11100.0,1000.1099853515624
117,62.0,11200.0,1000.1400146484376
118,63.0,11300.0,1000.1400146484376
119,64.0,11400.0,1000.0599975585938
120,60.0,11000.0,1000.1099853515624
121,61.0,11100.0,1000.1099853515624
