,Unnamed: 0,timestamp,mx,my,mz
0,0.0,5000.0,-17.117000579833984,-10.545999526977539,44.685001373291016
1,1.0,5100.0,-18.940000534057614,-13.375,42.183998107910156
2,2.0,5200.0,-20.62299919128418,-14.468999862670898,40.040000915527344
3,3.0,5300.0,-23.584999084472656,-15.309000015258787,38.05799865722656
4,4.0,5400.0,-25.25,-16.10099983215332,36.61899948120117
5,5.0,5500.0,-23.44499969482422,-15.843999862670898,36.266998291015625
6,6.0,5600.0,-24.64699935913086,-20.655000686645508,33.262001037597656
7,7.0,5700.0,-25.65299987792969,-22.202999114990234,31.743999481201172
8,8.0,5800.0,-25.65299987792969,-23.05200004577637,30.83300018310547
9,9.0,5900.0,-25.65299987792969,-23.645000457763672,30.28199958801269
10,10.0,6000.0,-26.274999618530273,-23.645000457763672,29.957000732421875
11,56.0,10600.0,-13.734000205993652,-11.04699993133545,34.429000854492195
12,57.0,10700.0,-14.395000457763672,-15.866999626159668,31.98200035095215
13,58.0,10800.0,-15.880999565124512,-16.864999771118164,29.32699966430664
14,59.0,10900.0,-20.01799964904785,-16.864999771118164,27.290000915527344
15,109.0,15900.0,-58.83000183105469,-17.900999069213867,-9.706000328063963
16,110.0,16000.0,-59.72999954223633,-19.020000457763672,-10.461000442504883
17,111.0,16100.0,-59.303001403808594,-18.268999099731445,-17.400999069213867
18,112.0,16200.0,-59.65499877929688,-18.29199981689453,-22.983999252319336
19,124.0,17400.0,-35.07199859619141,-12.269000053405762,-25.42200088500977
20,10.0,6000.0,-26.274999618530273,-23.645000457763672,29.957000732421875
21,56.0,10600.0,-13.734000205993652,-11.04699993133545,34.429000854492195
22,57.0,10700.0,-14.395000457763672,-15.866999626159668,31.98200035095215
23,58.0,10800.0,-15.880999565124512,-16.864999771118164,29.32699966430664
24,59.0,10900.0,-20.01799964904785,-16.864999771118164,27.290000915527344
25,109.0,15900.0,-58.83000183105469,-17.900999069213867,-9.706000328063963
26,110.0,16000.0,-59.72999954223633,-19.020000457763672,-10.461000442504883
27,111.0,16100.0,-59.303001403808594,-18.268999099731445,-17.400999069213867
28,112.0,16200.0,-59.65499877929688,-18.29199981689453,-22.983999252319336
29,124.0,17400.0,-35.07199859619141,-12.269000053405762,-25.42200088500977
30,125.0,17500.0,-32.30199813842773,-11.557000160217285,-26.886999130249023
31,126.0,17600.0,-28.92300033569336,-10.609000205993652,-29.70100021362305
32,127.0,17700.0,-25.433000564575195,-8.798999786376953,-33.458999633789055
33,128.0,17800.0,-23.18400001525879,-8.253000259399414,-35.37699890136719
34,129.0,17900.0,-19.10700035095215,-7.903999805450439,-35.689998626708984
35,130.0,18000.0,-13.104999542236328,-8.810999870300293,-36.88899993896485
36,131.0,18100.0,-6.369999885559082,-14.427000045776367,-38.74599838256836
37,132.0,18200.0,-3.973000049591065,-16.003000259399414,-38.435001373291016
38,133.0,18300.0,-2.26200008392334,-15.506999969482422,-38.73899841308594
39,134.0,18400.0,-0.3810000121593475,-15.156000137329102,-39.108001708984375
40,125.0,17500.0,-32.30199813842773,-11.557000160217285,-26.886999130249023
41,126.0,17600.0,-28.92300033569336,-10.609000205993652,-29.70100021362305
42,127.0,17700.0,-25.433000564575195,-8.798999786376953,-33.458999633789055
43,128.0,17800.0,-23.18400001525879,-8.253000259399414,-35.37699890136719
44,129.0,17900.0,-19.10700035095215,-7.903999805450439,-35.689998626708984
45,130.0,18000.0,-13.104999542236328,-8.810999870300293,-36.88899993896485
46,131.0,18100.0,-6.369999885559082,-14.427000045776367,-38.74599838256836
47,132.0,18200.0,-3.973000049591065,-16.003000259399414,-38.435001373291016
48,133.0,18300.0,-2.26200008392334,-15.506999969482422,-38.73899841308594
49,134.0,18400.0,-0.3810000121593475,-15.156000137329102,-39.108001708984375
50,147.0,19700.0,7.535999774932861,-18.93600082397461,-36.67599868774414
51,148.0,19800.0,7.114999771118164,-18.57200050354004,-36.28799819946289
