,Unnamed: 0,timestamp,uv
0,0.0,5000.0,0.0
1,1.0,5100.0,0.0
2,2.0,5200.0,0.05
3,3.0,5300.0,0.0
4,4.0,5400.0,0.0
5,5.0,5500.0,0.0
6,6.0,5600.0,0.0
7,7.0,5700.0,0.05
8,8.0,5800.0,0.0
9,9.0,5900.0,0.0
10,10.0,6000.0,0.0
11,56.0,10600.0,0.05
12,57.0,10700.0,0.0
13,58.0,10800.0,0.0
14,59.0,10900.0,0.0
15,109.0,15900.0,0.05
16,110.0,16000.0,0.0
17,111.0,16100.0,0.0
18,112.0,16200.0,0.0
19,124.0,17400.0,0.05
20,10.0,6000.0,0.0
21,56.0,10600.0,0.05
22,57.0,10700.0,0.0
23,58.0,10800.0,0.0
24,59.0,10900.0,0.0
25,109.0,15900.0,0.05
26,110.0,16000.0,0.0
27,111.0,16100.0,0.0
28,112.0,16200.0,0.0
29,124.0,17400.0,0.05
30,125.0,17500.0,0.0
31,126.0,17600.0,0.0
32,127.0,17700.0,0.0
33,128.0,17800.0,0.0
34,129.0,17900.0,0.0
35,130.0,18000.0,0.0
36,131.0,18100.0,0.05
37,132.0,18200.0,0.0
38,133.0,18300.0,0.0
39,134.0,18400.0,0.0
40,125.0,17500.0,0.0
41,126.0,17600.0,0.0
42,127.0,17700.0,0.0
43,128.0,17800.0,0.0
44,129.0,17900.0,0.0
45,130.0,18000.0,0.0
46,131.0,18100.0,0.05
47,132.0,18200.0,0.0
48,133.0,18300.0,0.0
49,134.0,18400.0,0.0
50,147.0,19700.0,0.05
51,148.0,19800.0,0.0
52,149.0,19900.0,0.16
53,150.0,20000.0,0.0
54,151.0,20100.0,0.0
55,152.0,20200.0,0.0
56,175.0,22500.0,0.05
57,176.0,22600.0,0.0
58,177.0,22700.0,0.0
59,178.0,22800.0,0.0
60,147.0,19700.0,0.05
61,148.0,19800.0,0.0
62,149.0,19900.0,0.16
63,150.0,20000.0,0.0
64,151.0,20100.0,0.0
65,152.0,20200.0,0.0
66,175.0,22500.0,0.05
67,176.0,22600.0,0.0
68,177.0,22700.0,0.0
69,178.0,22800.0,0.0
70,179.0,22900.0,0.05
71,180.0,23000.0,0.0
72,181.0,23100.0,0.0
73,182.0,23200.0,0.0
74,183.0,23300.0,0.0
75,184.0,23400.0,0.0
76,185.0,23500.0,0.0
77,186.0,23600.0,0.0
78,187.0,23700.0,0.11
79,188.0,23800.0,0.0
80,179.0,22900.0,0.05
81,180.0,23000.0,0.0
82,181.0,23100.0,0.0
83,182.0,23200.0,0.0
84,183.0,23300.0,0.0
85,184.0,23400.0,0.0
86,185.0,23500.0,0.0
87,186.0,23600.0,0.0
88,187.0,23700.0,0.11
89,188.0,23800.0,0.0
90,189.0,23900.0,0.05
91,190.0,24000.0,0.0
92,191.0,24100.0,0.0
93,192.0,24200.0,0.0
94,193.0,24300.0,0.0
95,194.0,24400.0,0.05
96,195.0,24500.0,0.0
97,196.0,24600.0,0.0
98,197.0,24700.0,0.0
99,198.0,24800.0,0.0
100,189.0,23900.0,0.05
101,190.0,24000.0,0.0
102,191.0,24100.0,0.0
103,192.0,24200.0,0.0
104,193.0,24300.0,0.0
105,194.0,24400.0,0.05
106,195.0,24500.0,0.0
107,196.0,24600.0,0.0
108,197.0,24700.0,0.0
109,198.0,24800.0,0.0
110,199.0,24900.0,0.0
111,200.0,25000.0,0.0
112,201.0,25100.0,0.0
113,202.0,25200.0,0.05
114,203.0,25300.0,0.0
115,204.0,25400.0,0.0
116,205.0,25500.0,0.0
117,206.0,25600.0,0.0
118,207.0,25700.0,0.05
119,208.0,25800.0,0.05
120,199.0,24900.0,0.0
121,200.0,25000.0,0.0
122,201.0,25100.0,0.0
123,202.0,25200.0,0.05
124,203.0,25300.0,0.0
125,204.0,25400.0,0.0
126,205.0,25500.0,0.0
127,206.0,25600.0,0.0
128,207.0,25700.0,0.05
129,208.0,25800.0,0.05
130,209.0,25900.0,0.0
131,210.0,26000.0,0.0
132,211.0,26100.0,0.0
133,233.0,28300.0,0.05
134,234.0,28400.0,0.0
135,235.0,28500.0,0.05
136,236.0,28600.0,0.0
137,237.0,28700.0,0.0
138,238.0,28800.0,0.0
139,260.0,31000.0,0.16
140,209.0,25900.0,0.0
141,210.0,26000.0,0.0
142,211.0,26100.0,0.0
143,233.0,28300.0,0.05
144,234.0,28400.0,0.0
145,235.0,28500.0,0.05
146,236.0,28600.0,0.0
147,237.0,28700.0,0.0
148,238.0,28800.0,0.0
149,260.0,31000.0,0.16
150,261.0,31100.0,0.0
151,262.0,31200.0,0.0
152,263.0,31300.0,0.0
153,305.0,35500.0,0.05
154,306.0,35600.0,0.0
155,307.0,35700.0,0.0
156,308.0,35800.0,0.0
157,317.0,36700.0,0.05
158,318.0,36800.0,0.0
159,319.0,36900.0,0.0
160,261.0,31100.0,0.0
161,262.0,31200.0,0.0
162,263.0,31300.0,0.0
163,305.0,35500.0,0.05
164,306.0,35600.0,0.0
165,307.0,35700.0,0.0
166,308.0,35800.0,0.0
167,317.0,36700.0,0.05
168,318.0,36800.0,0.0
169,319.0,36900.0,0.0
170,320.0,37000.0,0.0
171,331.0,38100.0,0.05
172,332.0,38200.0,0.0
173,333.0,38300.0,0.0
174,334.0,38400.0,0.0
175,347.0,39700.0,0.05
176,348.0,39800.0,0.0
177,349.0,39900.0,0.0
178,350.0,40000.0,0.0
179,351.0,40100.0,0.0
180,320.0,37000.0,0.0
181,331.0,38100.0,0.05
182,332.0,38200.0,0.0
183,333.0,38300.0,0.0
184,334.0,38400.0,0.0
185,347.0,39700.0,0.05
186,348.0,39800.0,0.0
187,349.0,39900.0,0.0
188,350.0,40000.0,0.0
189,351.0,40100.0,0.0
190,352.0,40200.0,0.0
191,353.0,40300.0,0.0
192,354.0,40400.0,0.0
193,355.0,40500.0,0.05
194,356.0,40600.0,0.0
195,357.0,40700.0,0.0
196,358.0,40800.0,0.0
197,369.0,41900.0,0.05
198,370.0,42000.0,0.0
199,371.0,42100.0,0.0
200,352.0,40200.0,0.0
201,353.0,40300.0,0.0
202,354.0,40400.0,0.0
203,355.0,40500.0,0.05
204,356.0,40600.0,0.0
205,357.0,40700.0,0.0
206,358.0,40800.0,0.0
207,369.0,41900.0,0.05
208,370.0,42000.0,0.0
209,371.0,42100.0,0.0
210,372.0,42200.0,0.0
211,404.0,45400.0,0.05
212,405.0,45500.0,0.0
213,406.0,45600.0,0.0
214,407.0,45700.0,0.0
215,408.0,45800.0,0.0
216,409.0,45900.0,0.0
217,410.0,46000.0,0.0
218,411.0,46100.0,0.0
219,412.0,46200.0,0.0
220,372.0,42200.0,0.0
221,404.0,45400.0,0.05
222,405.0,45500.0,0.0
223,406.0,45600.0,0.0
224,407.0,45700.0,0.0
225,408.0,45800.0,0.0
226,409.0,45900.0,0.0
227,410.0,46000.0,0.0
228,411.0,46100.0,0.0
229,412.0,46200.0,0.0
230,413.0,46300.0,0.0
231,414.0,46400.0,0.05
232,415.0,46500.0,0.0
233,416.0,46600.0,0.0
234,417.0,46700.0,0.0
235,426.0,47600.0,0.05
236,427.0,47700.0,0.0
237,428.0,47800.0,0.0
238,429.0,47900.0,0.0
239,480.0,53000.0,0.05
240,413.0,46300.0,0.0
241,414.0,46400.0,0.05
242,415.0,46500.0,0.0
243,416.0,46600.0,0.0
244,417.0,46700.0,0.0
245,426.0,47600.0,0.05
246,427.0,47700.0,0.0
247,428.0,47800.0,0.0
248,429.0,47900.0,0.0
249,480.0,53000.0,0.05
250,481.0,53100.0,0.0
251,482.0,53200.0,0.0
252,483.0,53300.0,0.0
253,541.0,59100.0,0.05
254,542.0,59200.0,0.05
255,543.0,59300.0,0.05
256,544.0,59400.0,0.0
257,545.0,59500.0,0.0
258,546.0,59600.0,0.0
259,581.0,63100.0,0.11
260,481.0,53100.0,0.0
261,482.0,53200.0,0.0
262,483.0,53300.0,0.0
263,541.0,59100.0,0.05
264,542.0,59200.0,0.05
265,543.0,59300.0,0.05
