,timestamp,mx,my,mz,grx,gry,grz,pressure,gx,gy,gz,ax,ay,az,lax,lay,laz
0,5000.0,-32.79399871826172,-134.83700561523438,-13.284000396728516,-4.636548042297363,-8.627033233642576,0.4970949590206146,1002.3599853515624,-1.2406673431396484,-1.5412130355834959,-0.8582656979560852,-0.9995791912078856,-3.933074951171875,0.444722980260849,1.3494055271148682,5.382102012634277,1.8315385580062864
1,5100.0,-30.31599998474121,-133.32600402832028,-13.284000396728516,-4.636548042297363,-8.627033233642576,0.4970949590206146,1002.3599853515624,-1.2406673431396484,-1.5412130355834959,-0.8582656979560852,-0.9995791912078856,-3.933074951171875,0.444722980260849,1.3494055271148682,5.382102012634277,1.8315385580062864
2,5200.0,-30.69099998474121,-134.49000549316406,-13.284000396728516,-4.636548042297363,-8.627033233642576,0.4970949590206146,1002.3599853515624,-1.2406673431396484,-1.5412130355834959,-0.8582656979560852,-0.9995791912078856,-3.933074951171875,0.444722980260849,1.3494055271148682,5.382102012634277,1.8315385580062864
3,5300.0,-30.69099998474121,-134.82200622558594,-15.968000411987305,-4.770121097564697,-8.535863876342772,0.7452210187911987,1002.4099731445312,-1.3668110370635986,2.299907684326172,-1.4895949363708496,-3.4207155704498287,-3.153762102127075,2.5767595767974854,-1.838651657104492,-4.90059757232666,-3.5440735816955566
4,5400.0,-30.69099998474121,-137.22900390625,-18.283000946044922,-4.770121097564697,-8.535863876342772,0.7452210187911987,1002.4099731445312,-1.3668110370635986,2.299907684326172,-1.4895949363708496,-3.4207155704498287,-3.153762102127075,2.5767595767974854,-1.838651657104492,-4.90059757232666,-3.5440735816955566
5,5500.0,-31.125999450683594,-138.72200012207028,-17.604000091552734,-4.705300331115723,-8.598509788513184,0.3101055324077606,1002.3599853515624,-1.0067058801650999,1.3658946752548218,0.010384709574282171,-6.543951988220215,-13.499107360839846,-3.2339680194854736,1.2038187980651855,2.608171939849853,1.0083900690078735
6,5600.0,-31.50399971008301,-138.71099853515622,-17.988000869750977,-4.722696781158447,-8.583500862121582,0.4359121620655061,1002.4600219726564,-0.2620611786842346,-0.3488040566444397,-0.4602869749069214,-3.5188779830932617,-5.9753289222717285,1.4443022012710571,-3.033355712890625,-1.251516342163086,-0.025343120098114014
7,5700.0,-31.87100028991699,-138.71099853515622,-18.645999908447266,-4.722696781158447,-8.583500862121582,0.4359121620655061,1002.4600219726564,-0.2620611786842346,-0.3488040566444397,-0.4602869749069214,-3.5188779830932617,-5.9753289222717285,1.4443022012710571,-3.033355712890625,-1.251516342163086,-0.025343120098114014
8,5800.0,-32.194000244140625,-139.01899719238278,-18.988000869750977,-4.921379566192627,-8.471935272216799,0.420386403799057,1002.469970703125,1.8487836122512813,0.013744467869400978,0.3430008292198181,-7.954735279083253,-9.723451614379883,0.395043283700943,0.5938487052917479,-3.8291292190551762,4.715609073638916
9,5900.0,-32.86999893188477,-139.01899719238278,-19.30299949645996,-4.921379566192627,-8.471935272216799,0.420386403799057,1002.469970703125,1.8487836122512813,0.013744467869400978,0.3430008292198181,-7.954735279083253,-9.723451614379883,0.395043283700943,0.5938487052917479,-3.8291292190551762,4.715609073638916
10,6000.0,-33.5989990234375,-135.27000427246094,-20.65699958801269,-4.67775821685791,-8.571040153503418,0.908969521522522,1002.3400268554688,0.6035348773002625,-0.3814853429794312,1.8805487155914309,-4.083909511566162,-12.400169372558596,5.624578475952148,1.248997449874878,2.075358867645264,-0.6122744083404541
11,6100.0,-33.5989990234375,-129.27999877929688,-26.32099914550781,-4.67775821685791,-8.571040153503418,0.908969521522522,1002.3400268554688,0.6035348773002625,-0.3814853429794312,1.8805487155914309,-4.083909511566162,-12.400169372558596,5.624578475952148,1.248997449874878,2.075358867645264,-0.6122744083404541
12,6200.0,-33.041000366210945,-126.7509994506836,-28.645999908447266,-4.669713020324707,-8.579806327819824,0.8666583299636841,1002.4000244140624,-0.4196644127368927,-1.5149458646774292,-0.28130343556404114,-3.4207155704498287,-6.5044474601745605,0.25438392162323004,2.833970546722412,7.222630500793457,2.8776564598083496
13,6300.0,-32.650001525878906,-125.9749984741211,-28.32699966430664,-4.669713020324707,-8.579806327819824,0.8666583299636841,1002.4000244140624,-0.4196644127368927,-1.5149458646774292,-0.28130343556404114,-3.4207155704498287,-6.5044474601745605,0.25438392162323004,2.833970546722412,7.222630500793457,2.8776564598083496
14,6400.0,-31.391000747680664,-125.59300231933594,-28.63999938964844,-4.7487335205078125,-8.482579231262207,1.2906489372253418,1002.3300170898438,-1.5238033533096311,-0.1991420686244965,-1.4223997592926023,-1.9147628545761108,-1.2599486112594604,4.168305397033691,4.797463417053223,5.645819664001465,1.4074748754501345
15,6500.0,-31.05599975585937,-125.9000015258789,-28.981000900268555,-4.7487335205078125,-8.482579231262207,1.2906489372253418,1002.280029296875,-1.130406141281128,-1.380555510520935,-0.18997909128665924,-1.9147628545761108,-1.2599486112594604,4.168305397033691,-0.7990851402282715,3.1027426719665527,-1.9537732601165767
16,6600.0,-33.450000762939446,-125.9000015258789,-28.981000900268555,-4.563430309295653,-8.532628059387207,1.5936568975448608,1002.280029296875,-1.130406141281128,-1.380555510520935,-0.18997909128665924,0.2340332120656967,-2.8868086338043213,3.001131772994995,-0.7990851402282715,3.1027426719665527,-1.9537732601165767
17,6700.0,-34.583999633789055,-125.9000015258789,-28.617000579833984,-4.82968282699585,-8.420863151550293,1.3905372619628906,1002.3499755859376,-0.17318029701709747,-0.6362161636352539,-0.5598580241203308,-5.628767967224121,-5.31812047958374,-0.5632359385490417,-2.2180094718933105,-0.8126125335693359,-2.0850172042846684
18,6800.0,-35.20199966430664,-126.23999786376952,-27.9060001373291,-4.82968282699585,-8.420863151550293,1.3905372619628906,1002.3499755859376,-0.17318029701709747,-0.6362161636352539,-0.5598580241203308,-5.628767967224121,-5.31812047958374,-0.5632359385490417,-2.2180094718933105,-0.8126125335693359,-2.0850172042846684
19,6900.0,-35.7140007019043,-126.6520004272461,-27.9060001373291,-5.015472412109375,-8.35538387298584,1.0968103408813477,1002.3400268554688,0.7113525867462158,0.3588833212852478,0.384845107793808,-7.233481884002685,-9.167996406555176,-0.9882067441940308,-0.14289093017578125,-3.0523958206176762,3.424378633499145
20,6000.0,-33.5989990234375,-135.27000427246094,-20.65699958801269,-4.67775821685791,-8.571040153503418,0.908969521522522,1002.3400268554688,0.6035348773002625,-0.3814853429794312,1.8805487155914309,-4.083909511566162,-12.400169372558596,5.624578475952148,1.248997449874878,2.075358867645264,-0.6122744083404541
21,6100.0,-33.5989990234375,-129.27999877929688,-26.32099914550781,-4.67775821685791,-8.571040153503418,0.908969521522522,1002.3400268554688,0.6035348773002625,-0.3814853429794312,1.8805487155914309,-4.083909511566162,-12.400169372558596,5.624578475952148,1.248997449874878,2.075358867645264,-0.6122744083404541
22,6200.0,-33.041000366210945,-126.7509994506836,-28.645999908447266,-4.669713020324707,-8.579806327819824,0.8666583299636841,1002.4000244140624,-0.4196644127368927,-1.5149458646774292,-0.28130343556404114,-3.4207155704498287,-6.5044474601745605,0.25438392162323004,2.833970546722412,7.222630500793457,2.8776564598083496
23,6300.0,-32.650001525878906,-125.9749984741211,-28.32699966430664,-4.669713020324707,-8.579806327819824,0.8666583299636841,1002.4000244140624,-0.4196644127368927,-1.5149458646774292,-0.28130343556404114,-3.4207155704498287,-6.5044474601745605,0.25438392162323004,2.833970546722412,7.222630500793457,2.8776564598083496
