,timestamp,pressure
0,5000.0,1000.25
1,5100.0,1000.25
2,5200.0,1000.25
3,5300.0,1000.25
4,5400.0,1000.25
5,5500.0,1000.25
6,5600.0,1000.32
7,5700.0,1000.32
8,5800.0,1000.32
9,5900.0,1000.32
10,6000.0,1000.4
11,6100.0,1000.4
12,6200.0,1000.4
13,6300.0,1000.4
14,6400.0,1000.4
15,6500.0,1000.46
16,6600.0,1000.46
17,6700.0,1000.46
18,6800.0,1000.47
19,6900.0,1000.47
20,7000.0,1000.46
21,7100.0,1000.46
22,7200.0,1000.46
23,7300.0,1000.46
24,7400.0,1000.63
25,7500.0,1000.63
26,7600.0,1000.63
27,7700.0,1000.63
28,7800.0,1000.59
29,7900.0,1000.59
30,8000.0,1000.59
31,8100.0,1000.55
32,8200.0,1000.55
33,8300.0,1000.55
34,8400.0,1000.63
35,8500.0,1000.63
36,8600.0,1000.55
37,8700.0,1000.55
38,8800.0,1000.55
39,8900.0,1000.55
40,9000.0,1000.49
41,9100.0,1000.49
42,9200.0,1000.49
43,9300.0,1000.49
44,9400.0,1000.44
45,9500.0,1000.44
46,9600.0,1000.37
47,9700.0,1000.37
48,9800.0,1000.37
49,9900.0,1000.37
50,10000.0,1000.27
51,10100.0,1000.27
52,10200.0,1000.27
53,10300.0,1000.27
54,10400.0,1000.3
55,10500.0,1000.3
56,10600.0,1000.35
57,10700.0,1000.35
58,10800.0,1000.37
59,10900.0,1000.37
60,11000.0,1000.37
61,11100.0,1000.37
62,11200.0,1000.4
63,11300.0,1000.4
64,11400.0,1000.41
65,11500.0,1000.41
66,11600.0,1000.41
67,11700.0,1000.41
68,11800.0,1000.43
69,11900.0,1000.43
70,12000.0,1000.44
71,12100.0,1000.44
72,12200.0,1000.44
73,12300.0,1000.45
74,12400.0,1000.45
75,12500.0,1000.45
76,12600.0,1000.47
77,12700.0,1000.47
78,12800.0,1000.47
79,12900.0,1000.47
80,13000.0,1000.47
81,13100.0,1000.47
82,13200.0,1000.53
83,13300.0,1000.53
84,13400.0,1000.57
85,13500.0,1000.57
86,13600.0,1000.57
87,13700.0,1000.57
88,13800.0,1000.57
89,13900.0,1000.57
90,14000.0,1000.57
91,14100.0,1000.57
92,14200.0,1000.57
93,14300.0,1000.57
94,14400.0,1000.57
95,14500.0,1000.57
96,14600.0,1000.48
97,14700.0,1000.48
98,14800.0,1000.44
99,14900.0,1000.44
100,15000.0,1000.44
101,15100.0,1000.44
102,15200.0,1000.44
103,15300.0,1000.44
104,15400.0,1000.44
105,15500.0,1000.44
106,15600.0,1000.47
107,15700.0,1000.47
108,15800.0,1000.51
109,15900.0,1000.51
110,16000.0,1000.51
111,16100.0,1000.51
112,16200.0,1000.59
113,16300.0,1000.59
114,16400.0,1000.59
115,16500.0,1000.59
116,16600.0,1000.61
117,16700.0,1000.61
118,16800.0,1000.61
119,16900.0,1000.61
120,17000.0,1000.52
121,17100.0,1000.52
122,17200.0,1000.47
123,17300.0,1000.47
124,17400.0,1000.47
125,17500.0,1000.47
126,17600.0,1000.36
127,17700.0,1000.36
128,17800.0,1000.36
129,17900.0,1000.36
130,18000.0,1000.5
131,18100.0,1000.5
132,18200.0,1000.5
133,18300.0,1000.5
134,18400.0,1000.61
135,18500.0,1000.61
136,18600.0,1000.65
137,18700.0,1000.65
138,18800.0,1000.65
139,18900.0,1000.65
140,19000.0,1000.76
141,19100.0,1000.76
142,19200.0,1000.76
143,19300.0,1000.76
144,19400.0,1000.69
145,19500.0,1000.69
146,19600.0,1000.65
147,19700.0,1000.65
148,19800.0,1000.61
149,19900.0,1000.61
150,20000.0,1000.61
151,20100.0,1000.61
152,20200.0,1000.52
153,20300.0,1000.52
154,20400.0,1000.45
155,20500.0,1000.45
156,20600.0,1000.4
157,20700.0,1000.4
158,20800.0,1000.4
159,20900.0,1000.4
160,21000.0,1000.4
161,21100.0,1000.4
162,21200.0,1000.41
163,21300.0,1000.41
164,21400.0,1000.51
165,21500.0,1000.51
166,21600.0,1000.51
167,21700.0,1000.51
168,21800.0,1000.66
169,21900.0,1000.66
170,22000.0,1000.71
171,22100.0,1000.71
172,22200.0,1000.71
173,22300.0,1000.71
174,22400.0,1000.69
175,22500.0,1000.69
176,22600.0,1000.69
177,22700.0,1000.69
178,22800.0,1000.5
179,22900.0,1000.5
180,23000.0,1000.5
181,23100.0,1000.5
182,23200.0,1000.31
183,23300.0,1000.31
184,23400.0,1000.31
185,23500.0,1000.31
186,23600.0,1000.27
187,23700.0,1000.27
188,23800.0,1000.29
189,23900.0,1000.29
190,24000.0,1000.29
191,24100.0,1000.29
192,24200.0,1000.32
193,24300.0,1000.32
194,24400.0,1000.38
195,24500.0,1000.38
196,24600.0,1000.46
197,24700.0,1000.46
198,24800.0,1000.46
199,24900.0,1000.46
200,25000.0,1000.63
201,25100.0,1000.63
202,25200.0,1000.63
203,25300.0,1000.63
204,25400.0,1000.68
205,25500.0,1000.68
206,25600.0,1000.68
207,25700.0,1000.68
208,25800.0,1000.74
209,25900.0,1000.74
210,26000.0,1000.69
211,26100.0,1000.69
212,26200.0,1000.69
213,26300.0,1000.69
214,26400.0,1000.52
215,26500.0,1000.52
216,26600.0,1000.45
217,26700.0,1000.45
218,26800.0,1000.45
219,26900.0,1000.45
220,27000.0,1000.42
221,27100.0,1000.42
222,27200.0,1000.34
223,27300.0,1000.34
224,27400.0,1000.23
225,27500.0,1000.23
226,27600.0,1000.23
227,27700.0,1000.23
228,27800.0,1000.18
229,27900.0,1000.18
230,28000.0,1000.22
231,28100.0,1000.22
232,28200.0,1000.22
233,28300.0,1000.22
234,28400.0,1000.15
235,28500.0,1000.15
236,28600.0,1000.18
237,28700.0,1000.18
238,28800.0,1000.18
239,28900.0,1000.18
240,29000.0,1000.21
241,29100.0,1000.21
242,29200.0,1000.24
243,29300.0,1000.24
244,29400.0,1000.24
245,29500.0,1000.24
246,29600.0,1000.35
247,29700.0,1000.35
