,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,pressure,timestamp,lax,lay,laz,timestamp,grx,gry,grz,timestamp,ax,ay,az
19,6400.0,-13.562999725341795,-18.886999130249023,-33.59299850463867,6400.0,0.10018189996480943,-0.036041051149368286,-0.10720685124397278,6400.0,1000.0800170898438,6400.0,0.4190025329589844,-0.3700657784938812,-0.5969815254211426,6400.0,-8.681991577148438,-0.4948395788669586,4.5330491065979,6400.0,-8.262989044189451,-0.8649053573608398,3.9360675811767583
20,6000.0,-14.517999649047852,-18.549999237060547,-33.59299850463867,6000.0,0.036651913076639175,-0.08429940044879912,-0.10170906037092207,6000.0,1000.1099853515624,6000.0,0.3533048629760742,-0.49306905269622797,-0.6507916450500488,6000.0,-8.616891860961914,-0.3790189027786255,4.666466236114502,6000.0,-8.26358699798584,-0.8720879554748535,4.015674591064453
21,6100.0,-14.189000129699707,-18.886999130249023,-33.59299850463867,6100.0,0.036651913076639175,-0.08429940044879912,-0.10170906037092207,6100.0,1000.1099853515624,6100.0,0.3533048629760742,-0.49306905269622797,-0.6507916450500488,6100.0,-8.616891860961914,-0.3790189027786255,4.666466236114502,6100.0,-8.26358699798584,-0.8720879554748535,4.015674591064453
22,6200.0,-13.869999885559082,-18.886999130249023,-33.59299850463867,6200.0,0.11270463466644287,0.15027284622192386,-0.10018189996480943,6200.0,1000.0700073242188,6200.0,-0.09989452362060547,-0.5406097173690796,-0.9546663761138916,6200.0,-8.665277481079103,-0.4463999569416046,4.569911003112793,6200.0,-8.765172004699707,-0.9870096445083618,3.615244626998901
23,6300.0,-13.562999725341795,-18.886999130249023,-33.59299850463867,6300.0,0.11270463466644287,0.15027284622192386,-0.10018189996480943,6300.0,1000.0800170898438,6300.0,-0.09989452362060547,-0.5406097173690796,-0.9546663761138916,6300.0,-8.665277481079103,-0.4463999569416046,4.569911003112793,6300.0,-8.765172004699707,-0.9870096445083618,3.615244626998901
24,6400.0,-13.562999725341795,-18.886999130249023,-33.59299850463867,6400.0,0.10018189996480943,-0.036041051149368286,-0.10720685124397278,6400.0,1000.0800170898438,6400.0,0.4190025329589844,-0.3700657784938812,-0.5969815254211426,6400.0,-8.681991577148438,-0.4948395788669586,4.5330491065979,6400.0,-8.262989044189451,-0.8649053573608398,3.9360675811767583
25,6500.0,-13.562999725341795,-19.21199989318848,-33.262001037597656,6500.0,-0.02474004216492176,-0.10018189996480943,-0.02626720629632473,6500.0,1000.0999755859376,6500.0,0.1310596466064453,-0.7920014262199402,-0.3460731506347656,6500.0,-8.690929412841799,-0.5918471217155457,4.504202842712402,6500.0,-8.559869766235353,-1.3838485479354858,4.158129692077637
26,6600.0,-13.562999725341795,-19.21199989318848,-33.262001037597656,6600.0,-0.02474004216492176,-0.10018189996480943,-0.02626720629632473,6600.0,1000.0999755859376,6600.0,0.1310596466064453,-0.7920014262199402,-0.3460731506347656,6600.0,-8.690929412841799,-0.5918471217155457,4.504202842712402,6600.0,-8.559869766235353,-1.3838485479354858,4.158129692077637
27,6700.0,-13.562999725341795,-19.21199989318848,-32.96200180053711,6700.0,0.07483099400997162,-0.02779436856508255,-0.14263702929019928,6700.0,1000.0900268554688,6700.0,0.08036422729492188,0.08199000358581543,-0.3057427406311035,6700.0,-8.704278945922853,-0.5835752487182617,4.4794349670410165,6700.0,-8.62391471862793,-0.5015852451324463,4.173692226409912
28,6800.0,-13.873000144958494,-19.21199989318848,-32.96200180053711,6800.0,0.07483099400997162,-0.02779436856508255,-0.14263702929019928,6800.0,1000.0900268554688,6800.0,0.08036422729492188,0.08199000358581543,-0.3057427406311035,6800.0,-8.704278945922853,-0.5835752487182617,4.4794349670410165,6800.0,-8.62391471862793,-0.5015852451324463,4.173692226409912
29,6900.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,6900.0,0.05375614017248154,-0.15302173793315887,-0.11362093687057495,6900.0,1000.1300048828124,6900.0,0.26133155822753906,-0.6311436891555786,-0.2413177490234375,6900.0,-8.705081939697267,-0.6611267328262329,4.467083930969238,6900.0,-8.443750381469728,-1.2922704219818115,4.225766181945802
30,6500.0,-13.562999725341795,-19.21199989318848,-33.262001037597656,6500.0,-0.02474004216492176,-0.10018189996480943,-0.02626720629632473,6500.0,1000.0999755859376,6500.0,0.1310596466064453,-0.7920014262199402,-0.3460731506347656,6500.0,-8.690929412841799,-0.5918471217155457,4.504202842712402,6500.0,-8.559869766235353,-1.3838485479354858,4.158129692077637
31,6600.0,-13.562999725341795,-19.21199989318848,-33.262001037597656,6600.0,-0.02474004216492176,-0.10018189996480943,-0.02626720629632473,6600.0,1000.0999755859376,6600.0,0.1310596466064453,-0.7920014262199402,-0.3460731506347656,6600.0,-8.690929412841799,-0.5918471217155457,4.504202842712402,6600.0,-8.559869766235353,-1.3838485479354858,4.158129692077637
32,6700.0,-13.562999725341795,-19.21199989318848,-32.96200180053711,6700.0,0.07483099400997162,-0.02779436856508255,-0.14263702929019928,6700.0,1000.0900268554688,6700.0,0.08036422729492188,0.08199000358581543,-0.3057427406311035,6700.0,-8.704278945922853,-0.5835752487182617,4.4794349670410165,6700.0,-8.62391471862793,-0.5015852451324463,4.173692226409912
33,6800.0,-13.873000144958494,-19.21199989318848,-32.96200180053711,6800.0,0.07483099400997162,-0.02779436856508255,-0.14263702929019928,6800.0,1000.0900268554688,6800.0,0.08036422729492188,0.08199000358581543,-0.3057427406311035,6800.0,-8.704278945922853,-0.5835752487182617,4.4794349670410165,6800.0,-8.62391471862793,-0.5015852451324463,4.173692226409912
34,6900.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,6900.0,0.05375614017248154,-0.15302173793315887,-0.11362093687057495,6900.0,1000.1300048828124,6900.0,0.26133155822753906,-0.6311436891555786,-0.2413177490234375,6900.0,-8.705081939697267,-0.6611267328262329,4.467083930969238,6900.0,-8.443750381469728,-1.2922704219818115,4.225766181945802
35,7000.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,7000.0,0.05375614017248154,-0.15302173793315887,-0.11362093687057495,7000.0,1000.1300048828124,7000.0,0.26133155822753906,-0.6311436891555786,-0.2413177490234375,7000.0,-8.705081939697267,-0.6611267328262329,4.467083930969238,7000.0,-8.443750381469728,-1.2922704219818115,4.225766181945802
36,7100.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,7100.0,0.021074850112199783,-0.05283984541893005,-0.07116580009460449,7100.0,1000.0900268554688,7100.0,0.08484077453613281,-0.28986120223999023,-0.15271615982055664,7100.0,-8.708156585693361,-0.6965498924255371,4.455695152282715,7100.0,-8.623315811157228,-0.9864110946655272,4.302978992462158
37,7200.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7200.0,0.021074850112199783,-0.05283984541893005,-0.07116580009460449,7200.0,1000.0900268554688,7200.0,0.08484077453613281,-0.28986120223999023,-0.15271615982055664,7200.0,-8.708156585693361,-0.6965498924255371,4.455695152282715,7200.0,-8.623315811157228,-0.9864110946655272,4.302978992462158
38,7300.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7300.0,0.03359758853912353,0.020463986322283745,-0.07788532227277756,7300.0,1000.0900268554688,7300.0,0.11938190460205078,-0.3130609393119812,-0.1973261833190918,7300.0,-8.71217155456543,-0.7350009083747864,4.4416470527648935,7300.0,-8.592789649963379,-1.0480618476867676,4.244320869445802
39,7400.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7400.0,0.02351831272244453,-0.036651913076639175,-0.07452555745840073,7400.0,1000.0599975585938,7400.0,0.16829776763916016,-0.2656616568565369,-0.15499067306518555,7400.0,-8.713203430175781,-0.7680348753929138,4.434027671813965,7400.0,-8.544905662536621,-1.033696532249451,4.279036998748778
40,7000.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,7000.0,0.05375614017248154,-0.15302173793315887,-0.11362093687057495,7000.0,1000.1300048828124,7000.0,0.26133155822753906,-0.6311436891555786,-0.2413177490234375,7000.0,-8.705081939697267,-0.6611267328262329,4.467083930969238,7000.0,-8.443750381469728,-1.2922704219818115,4.225766181945802
41,7100.0,-13.873000144958494,-19.53700065612793,-32.62900161743164,7100.0,0.021074850112199783,-0.05283984541893005,-0.07116580009460449,7100.0,1000.0900268554688,7100.0,0.08484077453613281,-0.28986120223999023,-0.15271615982055664,7100.0,-8.708156585693361,-0.6965498924255371,4.455695152282715,7100.0,-8.623315811157228,-0.9864110946655272,4.302978992462158
42,7200.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7200.0,0.021074850112199783,-0.05283984541893005,-0.07116580009460449,7200.0,1000.0900268554688,7200.0,0.08484077453613281,-0.28986120223999023,-0.15271615982055664,7200.0,-8.708156585693361,-0.6965498924255371,4.455695152282715,7200.0,-8.623315811157228,-0.9864110946655272,4.302978992462158
43,7300.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7300.0,0.03359758853912353,0.020463986322283745,-0.07788532227277756,7300.0,1000.0900268554688,7300.0,0.11938190460205078,-0.3130609393119812,-0.1973261833190918,7300.0,-8.71217155456543,-0.7350009083747864,4.4416470527648935,7300.0,-8.592789649963379,-1.0480618476867676,4.244320869445802
44,7400.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7400.0,0.02351831272244453,-0.036651913076639175,-0.07452555745840073,7400.0,1000.0599975585938,7400.0,0.16829776763916016,-0.2656616568565369,-0.15499067306518555,7400.0,-8.713203430175781,-0.7680348753929138,4.434027671813965,7400.0,-8.544905662536621,-1.033696532249451,4.279036998748778
45,7500.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7500.0,0.02351831272244453,-0.036651913076639175,-0.07452555745840073,7500.0,1000.0599975585938,7500.0,0.16829776763916016,-0.2656616568565369,-0.15499067306518555,7500.0,-8.713203430175781,-0.7680348753929138,4.434027671813965,7500.0,-8.544905662536621,-1.033696532249451,4.279036998748778
46,7600.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7600.0,0.030543262138962742,-0.0030543261673301463,-0.07757988572120668,7600.0,1000.0499877929688,7600.0,0.15380001068115234,-0.2338794469833374,-0.20824480056762693,7600.0,-8.71726131439209,-0.7974228858947754,4.42084264755249,7600.0,-8.563461303710938,-1.0313023328781128,4.212597846984863
47,7700.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7700.0,0.030543262138962742,-0.0030543261673301463,-0.07757988572120668,7700.0,1000.0499877929688,7700.0,0.15380001068115234,-0.2338794469833374,-0.20824480056762693,7700.0,-8.71726131439209,-0.7974228858947754,4.42084264755249,7700.0,-8.563461303710938,-1.0313023328781128,4.212597846984863
48,7800.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7800.0,0.025045474991202358,0.0012217304902151227,-0.07788532227277756,7800.0,1000.0900268554688,7800.0,0.13489151000976565,-0.15600770711898804,-0.12995433807373047,7800.0,-8.718703269958496,-0.8172352910041809,4.4143781661987305,7800.0,-8.58381175994873,-0.9732429981231692,4.284423828125
49,7900.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7900.0,0.025045474991202358,0.0012217304902151227,-0.07788532227277756,7900.0,1000.0900268554688,7900.0,0.13489151000976565,-0.15600770711898804,-0.12995433807373047,7900.0,-8.718703269958496,-0.8172352910041809,4.4143781661987305,7900.0,-8.58381175994873,-0.9732429981231692,4.284423828125
50,7500.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7500.0,0.02351831272244453,-0.036651913076639175,-0.07452555745840073,7500.0,1000.0599975585938,7500.0,0.16829776763916016,-0.2656616568565369,-0.15499067306518555,7500.0,-8.713203430175781,-0.7680348753929138,4.434027671813965,7500.0,-8.544905662536621,-1.033696532249451,4.279036998748778
51,7600.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7600.0,0.030543262138962742,-0.0030543261673301463,-0.07757988572120668,7600.0,1000.0499877929688,7600.0,0.15380001068115234,-0.2338794469833374,-0.20824480056762693,7600.0,-8.71726131439209,-0.7974228858947754,4.42084264755249,7600.0,-8.563461303710938,-1.0313023328781128,4.212597846984863
52,7700.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7700.0,0.030543262138962742,-0.0030543261673301463,-0.07757988572120668,7700.0,1000.0499877929688,7700.0,0.15380001068115234,-0.2338794469833374,-0.20824480056762693,7700.0,-8.71726131439209,-0.7974228858947754,4.42084264755249,7700.0,-8.563461303710938,-1.0313023328781128,4.212597846984863
53,7800.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7800.0,0.025045474991202358,0.0012217304902151227,-0.07788532227277756,7800.0,1000.0900268554688,7800.0,0.13489151000976565,-0.15600770711898804,-0.12995433807373047,7800.0,-8.718703269958496,-0.8172352910041809,4.4143781661987305,7800.0,-8.58381175994873,-0.9732429981231692,4.284423828125
54,7900.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,7900.0,0.025045474991202358,0.0012217304902151227,-0.07788532227277756,7900.0,1000.0900268554688,7900.0,0.13489151000976565,-0.15600770711898804,-0.12995433807373047,7900.0,-8.718703269958496,-0.8172352910041809,4.4143781661987305,7900.0,-8.58381175994873,-0.9732429981231692,4.284423828125
55,8000.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8000.0,0.036041051149368286,-0.00733038317412138,-0.08857546001672745,8000.0,1000.1400146484376,8000.0,0.14897537231445312,-0.23248690366744995,-0.1544342041015625,8000.0,-8.720217704772951,-0.8461009860038757,4.405937671661377,8000.0,-8.571242332458496,-1.0785878896713257,4.251503467559815
56,8100.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8100.0,0.036041051149368286,-0.00733038317412138,-0.08857546001672745,8100.0,1000.1400146484376,8100.0,0.14897537231445312,-0.23248690366744995,-0.1544342041015625,8100.0,-8.720217704772951,-0.8461009860038757,4.405937671661377,8100.0,-8.571242332458496,-1.0785878896713257,4.251503467559815
57,8200.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8200.0,0.02993239648640156,-0.014355333521962166,-0.08491026610136032,8200.0,1000.0999755859376,8200.0,0.12781238555908206,-0.18808692693710327,-0.13775253295898438,8200.0,-8.721799850463867,-0.8695517182350159,4.3982343673706055,8200.0,-8.593987464904785,-1.0576386451721191,4.260481834411621
58,8300.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8300.0,0.026572637259960168,-0.013439035043120384,-0.090408056974411,8300.0,1000.0900268554688,8300.0,0.16245269775390625,-0.06919890642166138,-0.11019659042358396,8300.0,-8.722322463989258,-0.8795034885406494,4.395218849182129,8300.0,-8.559869766235353,-0.9487023949623108,4.285022258758545
59,8400.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8400.0,0.026572637259960168,-0.013439035043120384,-0.090408056974411,8400.0,1000.0900268554688,8400.0,0.16245269775390625,-0.06919890642166138,-0.11019659042358396,8400.0,-8.722322463989258,-0.8795034885406494,4.395218849182129,8400.0,-8.559869766235353,-0.9487023949623108,4.285022258758545
60,8000.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8000.0,0.036041051149368286,-0.00733038317412138,-0.08857546001672745,8000.0,1000.1400146484376,8000.0,0.14897537231445312,-0.23248690366744995,-0.1544342041015625,8000.0,-8.720217704772951,-0.8461009860038757,4.405937671661377,8000.0,-8.571242332458496,-1.0785878896713257,4.251503467559815
61,8100.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8100.0,0.036041051149368286,-0.00733038317412138,-0.08857546001672745,8100.0,1000.1400146484376,8100.0,0.14897537231445312,-0.23248690366744995,-0.1544342041015625,8100.0,-8.720217704772951,-0.8461009860038757,4.405937671661377,8100.0,-8.571242332458496,-1.0785878896713257,4.251503467559815
62,8200.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8200.0,0.02993239648640156,-0.014355333521962166,-0.08491026610136032,8200.0,1000.0999755859376,8200.0,0.12781238555908206,-0.18808692693710327,-0.13775253295898438,8200.0,-8.721799850463867,-0.8695517182350159,4.3982343673706055,8200.0,-8.593987464904785,-1.0576386451721191,4.260481834411621
63,8300.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8300.0,0.026572637259960168,-0.013439035043120384,-0.090408056974411,8300.0,1000.0900268554688,8300.0,0.16245269775390625,-0.06919890642166138,-0.11019659042358396,8300.0,-8.722322463989258,-0.8795034885406494,4.395218849182129,8300.0,-8.559869766235353,-0.9487023949623108,4.285022258758545
64,8400.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8400.0,0.026572637259960168,-0.013439035043120384,-0.090408056974411,8400.0,1000.0900268554688,8400.0,0.16245269775390625,-0.06919890642166138,-0.11019659042358396,8400.0,-8.722322463989258,-0.8795034885406494,4.395218849182129,8400.0,-8.559869766235353,-0.9487023949623108,4.285022258758545
65,8500.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8500.0,0.029626963660120964,-0.007941247895359993,-0.07391469180583954,8500.0,1000.0800170898438,8500.0,0.12557125091552734,-0.1639651656150818,-0.1690206527709961,8500.0,-8.725543975830076,-0.9002575278282166,4.384611129760741,8500.0,-8.599972724914549,-1.0642226934432983,4.215590476989746
66,8600.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8600.0,0.029626963660120964,-0.007941247895359993,-0.07391469180583954,8600.0,1000.0800170898438,8600.0,0.12557125091552734,-0.1639651656150818,-0.1690206527709961,8600.0,-8.725543975830076,-0.9002575278282166,4.384611129760741,8600.0,-8.599972724914549,-1.0642226934432983,4.215590476989746
67,8700.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8700.0,0.028099801391363144,-0.002443460980430245,-0.07971791177988052,8700.0,1000.1099853515624,8700.0,0.17568588256835938,-0.15538465976715088,-0.10773515701293944,8700.0,-8.72478199005127,-0.9202104806900024,4.381983757019043,8700.0,-8.54909610748291,-1.075595140457153,4.274248600006104
68,8800.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8800.0,0.028099801391363144,-0.002443460980430245,-0.07971791177988052,8800.0,1000.1099853515624,8800.0,0.17568588256835938,-0.15538465976715088,-0.10773515701293944,8800.0,-8.72478199005127,-0.9202104806900024,4.381983757019043,8800.0,-8.54909610748291,-1.075595140457153,4.274248600006104
69,8900.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8900.0,0.02321287989616394,-0.003359758760780096,-0.07483099400997162,8900.0,1000.1099853515624,8900.0,0.15028858184814453,-0.09198176860809326,-0.11877822875976565,8900.0,-8.725720405578612,-0.9327365159988404,4.377464294433594,8900.0,-8.575431823730469,-1.0247182846069336,4.258686065673828
70,8500.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8500.0,0.029626963660120964,-0.007941247895359993,-0.07391469180583954,8500.0,1000.0800170898438,8500.0,0.12557125091552734,-0.1639651656150818,-0.1690206527709961,8500.0,-8.725543975830076,-0.9002575278282166,4.384611129760741,8500.0,-8.599972724914549,-1.0642226934432983,4.215590476989746
71,8600.0,-13.873000144958494,-19.840999603271484,-32.62900161743164,8600.0,0.029626963660120964,-0.007941247895359993,-0.07391469180583954,8600.0,1000.0800170898438,8600.0,0.12557125091552734,-0.1639651656150818,-0.1690206527709961,8600.0,-8.725543975830076,-0.9002575278282166,4.384611129760741,8600.0,-8.599972724914549,-1.0642226934432983,4.215590476989746
72,8700.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8700.0,0.028099801391363144,-0.002443460980430245,-0.07971791177988052,8700.0,1000.1099853515624,8700.0,0.17568588256835938,-0.15538465976715088,-0.10773515701293944,8700.0,-8.72478199005127,-0.9202104806900024,4.381983757019043,8700.0,-8.54909610748291,-1.075595140457153,4.274248600006104
73,8800.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8800.0,0.028099801391363144,-0.002443460980430245,-0.07971791177988052,8800.0,1000.1099853515624,8800.0,0.17568588256835938,-0.15538465976715088,-0.10773515701293944,8800.0,-8.72478199005127,-0.9202104806900024,4.381983757019043,8800.0,-8.54909610748291,-1.075595140457153,4.274248600006104
74,8900.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,8900.0,0.02321287989616394,-0.003359758760780096,-0.07483099400997162,8900.0,1000.1099853515624,8900.0,0.15028858184814453,-0.09198176860809326,-0.11877822875976565,8900.0,-8.725720405578612,-0.9327365159988404,4.377464294433594,8900.0,-8.575431823730469,-1.0247182846069336,4.258686065673828
75,9000.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,9000.0,0.02321287989616394,-0.003359758760780096,-0.07483099400997162,9000.0,1000.1099853515624,9000.0,0.15028858184814453,-0.09198176860809326,-0.11877822875976565,9000.0,-8.725720405578612,-0.9327365159988404,4.377464294433594,9000.0,-8.575431823730469,-1.0247182846069336,4.258686065673828
76,9100.0,-13.873000144958494,-19.840999603271484,-32.307998657226555,9100.0,0.03023782931268215,-0.015882495790719986,-0.07696902006864548,9100.0,1000.0499877929688,9100.0,0.13640308380126953,-0.15007364749908447,-0.1406416893005371,9100.0,-8.727396965026855,-0.9518576860427856,4.3699989318847665,9100.0,-8.590993881225586,-1.10193133354187,4.2293572425842285
