,timestamp,ax,ay,az,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,lax,lay,laz,timestamp,pressure,timestamp,grx,gry,grz
0,5000.0,-8.133103370666504,-0.5003881454467773,3.784035682678223,5000.0,-15.593999862670898,-16.540000915527347,-33.90800094604492,5000.0,0.007941247895359993,0.1890627890825272,-0.07299839705228807,5000.0,0.3862075805664063,-0.5295613408088684,-1.073007583618164,5000.0,1000.0999755859376,5000.0,-8.51931095123291,0.02917319536209106,4.857043266296387
1,5100.0,-8.133103370666504,-0.5003881454467773,3.784035682678223,5100.0,-15.173999786376953,-16.540000915527347,-33.90800094604492,5100.0,0.007941247895359993,0.1890627890825272,-0.07299839705228807,5100.0,0.3862075805664063,-0.5295613408088684,-1.073007583618164,5100.0,1000.0999755859376,5100.0,-8.51931095123291,0.02917319536209106,4.857043266296387
2,5200.0,-8.133103370666504,-0.5003881454467773,3.784035682678223,5200.0,-14.854000091552734,-16.540000915527347,-34.275001525878906,5200.0,0.007941247895359993,0.1890627890825272,-0.07299839705228807,5200.0,0.3862075805664063,-0.5295613408088684,-1.073007583618164,5200.0,1000.0999755859376,5200.0,-8.51931095123291,0.02917319536209106,4.857043266296387
3,5300.0,-7.541735172271728,-1.0696096420288086,5.2672438621521,5300.0,-14.854000091552734,-16.540000915527347,-34.275001525878906,5300.0,-0.04948008432984352,-0.16371189057826996,-0.2293798923492432,5300.0,0.9304938316345216,-0.9766584038734436,0.32931995391845703,5300.0,1000.0499877929688,5300.0,-8.47222900390625,-0.09295126050710678,4.9379239082336435
4,5400.0,-7.541735172271728,-1.0696096420288086,5.2672438621521,5400.0,-14.854000091552734,-16.88800048828125,-33.89400100708008,5400.0,-0.04948008432984352,-0.16371189057826996,-0.2293798923492432,5400.0,0.9304938316345216,-0.9766584038734436,0.32931995391845703,5400.0,1000.0499877929688,5400.0,-8.47222900390625,-0.09295126050710678,4.9379239082336435
5,5500.0,-8.51557731628418,-1.037886381149292,3.4805707931518555,5500.0,-14.854000091552734,-17.569999694824222,-33.89400100708008,5500.0,0.12858712673187256,-0.036651913076639175,0.024129176512360573,5500.0,0.02595710754394532,-0.8394081592559814,-1.3332834243774414,5500.0,1000.0999755859376,5500.0,-8.541534423828125,-0.19847820699214933,4.813854217529297
6,5600.0,-8.529942512512207,-0.9756371974945068,4.148552894592285,5600.0,-14.854000091552734,-17.899999618530273,-33.59299850463867,5600.0,0.010079276748001577,-0.06872233748435974,-0.16279558837413788,5600.0,0.04058837890625,-0.6908765435218811,-0.6091017723083496,5600.0,1000.0999755859376,5600.0,-8.570530891418457,-0.2847606539726257,4.757654666900635
7,5700.0,-8.529942512512207,-0.9756371974945068,4.148552894592285,5700.0,-14.517999649047852,-18.246999740600586,-33.59299850463867,5700.0,0.010079276748001577,-0.06872233748435974,-0.16279558837413788,5700.0,0.04058837890625,-0.6908765435218811,-0.6091017723083496,5700.0,1000.0999755859376,5700.0,-8.570530891418457,-0.2847606539726257,4.757654666900635
8,5800.0,-8.558073997497559,-0.5650315880775452,4.194641590118408,5800.0,-14.517999649047852,-18.246999740600586,-33.59299850463867,5800.0,0.10170906037092207,-0.04245513305068016,-0.19792033731937408,5800.0,0.0372915267944336,-0.24875408411026,-0.5159897804260254,5800.0,1000.0800170898438,5800.0,-8.595365524291992,-0.3162775039672852,4.710631370544434
9,5900.0,-8.558073997497559,-0.5650315880775452,4.194641590118408,5900.0,-14.517999649047852,-18.549999237060547,-33.59299850463867,5900.0,0.10170906037092207,-0.04245513305068016,-0.19792033731937408,5900.0,0.0372915267944336,-0.24875408411026,-0.5159897804260254,5900.0,1000.0800170898438,5900.0,-8.595365524291992,-0.3162775039672852,4.710631370544434
