,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,light,timestamp,ax,ay,az,timestamp,gx,gy,gz,timestamp,uv
0,5000.0,-26.45,-26.76,-23.15,ACCURACY_VERYGOOD,5000.0,1002.14,5000.0,16.0,5000.0,-7.125825881958008,2.244467735290528,-6.2093749046325675,5000.0,6.470240116119385,3.0520000457763667,4.089679718017578,5000.0,0.0
1,5100.0,-28.5,-26.69,-23.15,ACCURACY_VERYGOOD,5100.0,1002.14,5100.0,16.0,5100.0,-7.125825881958008,2.244467735290528,-6.2093749046325675,5100.0,6.470240116119385,3.0520000457763667,4.089679718017578,5100.0,0.0
2,5200.0,-29.21,-26.45,-23.81,ACCURACY_VERYGOOD,5200.0,1002.14,5200.0,16.0,5200.0,-7.125825881958008,2.244467735290528,-6.2093749046325675,5200.0,6.470240116119385,3.0520000457763667,4.089679718017578,5200.0,0.0
3,5300.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD,5300.0,1002.14,5300.0,16.0,5300.0,-6.929614543914795,2.744567632675171,-6.3529438972473145,5300.0,-5.676720142364503,0.36623999476432795,-1.6480799913406372,5300.0,0.0
4,5400.0,-29.21,-25.97,-22.92,ACCURACY_VERYGOOD,5400.0,1002.13,5400.0,15.0,5400.0,-6.929614543914795,2.744567632675171,-6.3529438972473145,5400.0,-5.676720142364503,0.36623999476432795,-1.6480799913406372,5400.0,0.0
5,5500.0,-29.21,-26.76,-25.31,ACCURACY_VERYGOOD,5500.0,1002.13,5500.0,15.0,5500.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5500.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5500.0,0.0
6,5600.0,-27.77,-26.93,-24.71,ACCURACY_VERYGOOD,5600.0,1002.1,5600.0,15.0,5600.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5600.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5600.0,0.0
7,5700.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD,5700.0,1002.1,5700.0,15.0,5700.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5700.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5700.0,0.0
8,5800.0,-28.5,-27.18,-24.0,ACCURACY_VERYGOOD,5800.0,1002.11,5800.0,16.0,5800.0,-7.278966426849365,2.603391170501709,-6.20219612121582,5800.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,5800.0,0.0
9,5900.0,-28.5,-26.27,-24.47,ACCURACY_VERYGOOD,5900.0,1002.11,5900.0,16.0,5900.0,-7.278966426849365,2.603391170501709,-6.20219612121582,5900.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,5900.0,0.0
10,5500.0,-29.21,-26.76,-25.31,ACCURACY_VERYGOOD,5500.0,1002.13,5500.0,15.0,5500.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5500.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5500.0,0.0
11,5600.0,-27.77,-26.93,-24.71,ACCURACY_VERYGOOD,5600.0,1002.1,5600.0,15.0,5600.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5600.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5600.0,0.0
12,5700.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD,5700.0,1002.1,5700.0,15.0,5700.0,-7.269395351409912,2.3712873458862305,-6.120840072631836,5700.0,-5.92087984085083,-1.1597599983215332,-1.0376800298690796,5700.0,0.0
13,5800.0,-28.5,-27.18,-24.0,ACCURACY_VERYGOOD,5800.0,1002.11,5800.0,16.0,5800.0,-7.278966426849365,2.603391170501709,-6.20219612121582,5800.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,5800.0,0.0
14,5900.0,-28.5,-26.27,-24.47,ACCURACY_VERYGOOD,5900.0,1002.11,5900.0,16.0,5900.0,-7.278966426849365,2.603391170501709,-6.20219612121582,5900.0,-5.249439716339111,0.3051999807357788,-0.18311999738216397,5900.0,0.0
15,6000.0,-27.77,-25.55,-24.23,ACCURACY_VERYGOOD,6000.0,1002.12,6000.0,15.0,6000.0,-7.350750923156737,2.5196423530578613,-6.037091255187987,6000.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,6000.0,0.0
16,6100.0,-28.5,-25.37,-24.89,ACCURACY_VERYGOOD,6100.0,1002.12,6100.0,15.0,6100.0,-7.350750923156737,2.5196423530578613,-6.037091255187987,6100.0,-4.2117600440978995,-0.18311999738216397,-1.0987199544906616,6100.0,0.0
17,6200.0,-28.5,-25.55,-24.23,ACCURACY_VERYGOOD,6200.0,1002.14,6200.0,17.0,6200.0,-7.269395351409912,2.5196423530578613,-6.099304676055907,6200.0,4.578000068664551,-0.9156000018119812,-0.488319993019104,6200.0,0.0
