,timestamp,light,timestamp,uv,timestamp,gx,gy,gz,timestamp,mx,my,mz,mAc,timestamp,ax,ay,az,timestamp,pressure
0,5000.0,30.0,5000.0,0.0,5000.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795,5000.0,62.03,-18.18,8.93,ACCURACY_BAD,5000.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5000.0,1000.53
1,5100.0,30.0,5100.0,0.0,5100.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795,5100.0,62.03,-18.18,8.93,ACCURACY_BAD,5100.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5100.0,1000.53
2,5200.0,30.0,5200.0,0.0,5200.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795,5200.0,62.03,-18.18,8.93,ACCURACY_BAD,5200.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5200.0,1000.53
3,5300.0,30.0,5300.0,0.0,5300.0,14.588560104370115,-1.5260000228881836,8.789759635925293,5300.0,62.03,-18.18,8.93,ACCURACY_BAD,5300.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5300.0,1000.53
4,5400.0,30.0,5400.0,0.0,5400.0,14.588560104370115,-1.5260000228881836,8.789759635925293,5400.0,62.03,-18.18,8.93,ACCURACY_BAD,5400.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5400.0,1000.53
5,5500.0,30.0,5500.0,0.0,5500.0,14.588560104370115,-1.5260000228881836,8.789759635925293,5500.0,63.41,-19.68,9.11,ACCURACY_BAD,5500.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5500.0,1000.54
6,5600.0,29.0,5600.0,0.0,5600.0,4.516960144042969,-1.8922399282455444,0.488319993019104,5600.0,63.41,-19.68,9.11,ACCURACY_BAD,5600.0,9.087940216064453,1.215553879737854,-2.919243574142456,5600.0,1000.54
7,5700.0,29.0,5700.0,0.0,5700.0,4.516960144042969,-1.8922399282455444,0.488319993019104,5700.0,64.13,-19.43,8.51,ACCURACY_BAD,5700.0,9.087940216064453,1.215553879737854,-2.919243574142456,5700.0,1000.54
8,5800.0,29.0,5800.0,0.0,5800.0,-0.244159996509552,-4.150720119476318,-7.263760089874268,5800.0,64.13,-19.43,8.51,ACCURACY_BAD,5800.0,9.198010444641113,1.043270707130432,-2.964707374572754,5800.0,1000.53
9,5900.0,29.0,5900.0,0.0,5900.0,-0.244159996509552,-4.150720119476318,-7.263760089874268,5900.0,64.13,-19.43,8.51,ACCURACY_BAD,5900.0,9.198010444641113,1.043270707130432,-2.964707374572754,5900.0,1000.53
10,6000.0,27.0,6000.0,0.0,6000.0,-0.244159996509552,-4.150720119476318,-7.263760089874268,6000.0,64.13,-18.84,8.69,ACCURACY_BAD,6000.0,9.198010444641113,1.043270707130432,-2.964707374572754,6000.0,1000.51
11,6100.0,27.0,6100.0,0.0,6100.0,-2.075360059738159,-5.066319942474365,-4.944240093231201,6100.0,64.13,-18.84,8.69,ACCURACY_BAD,6100.0,9.193224906921387,1.0456634759902954,-2.96949315071106,6100.0,1000.51
12,6200.0,30.0,6200.0,0.0,6200.0,-2.075360059738159,-5.066319942474365,-4.944240093231201,6200.0,64.13,-18.84,8.69,ACCURACY_BAD,6200.0,9.193224906921387,1.0456634759902954,-2.96949315071106,6200.0,1000.51
13,6300.0,30.0,6300.0,0.0,6300.0,2.1363999843597408,-1.2818399667739868,0.4272800087928772,6300.0,61.31,-20.27,11.09,ACCURACY_BAD,6300.0,9.28893756866455,1.2011969089508057,-2.801995038986206,6300.0,1000.51
14,6400.0,30.0,6400.0,0.0,6400.0,2.1363999843597408,-1.2818399667739868,0.4272800087928772,6400.0,61.31,-20.27,11.09,ACCURACY_BAD,6400.0,9.28893756866455,1.2011969089508057,-2.801995038986206,6400.0,1000.5
15,6500.0,30.0,6500.0,0.0,6500.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788,6500.0,61.31,-20.27,11.09,ACCURACY_BAD,6500.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6500.0,1000.5
16,6600.0,28.0,6600.0,0.0,6600.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788,6600.0,65.51,-19.85,9.77,ACCURACY_BAD,6600.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6600.0,1000.5
17,6700.0,28.0,6700.0,0.0,6700.0,1.7091200351715088,2.1363999843597408,0.488319993019104,6700.0,65.51,-19.85,9.77,ACCURACY_BAD,6700.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6700.0,1000.5
18,6800.0,28.0,6800.0,0.0,6800.0,1.7091200351715088,2.1363999843597408,0.488319993019104,6800.0,62.75,-19.02,9.35,ACCURACY_BAD,6800.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6800.0,1000.48
19,6900.0,28.0,6900.0,0.0,6900.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,6900.0,62.75,-19.02,9.35,ACCURACY_BAD,6900.0,9.4660062789917,1.155733346939087,-2.801995038986206,6900.0,1000.48
20,7000.0,28.0,7000.0,0.0,7000.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,7000.0,62.75,-19.02,9.35,ACCURACY_BAD,7000.0,9.4660062789917,1.155733346939087,-2.801995038986206,7000.0,1000.48
21,7100.0,28.0,7100.0,0.0,7100.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,7100.0,62.75,-20.57,9.53,ACCURACY_BAD,7100.0,9.4660062789917,1.155733346939087,-2.801995038986206,7100.0,1000.49
22,7200.0,28.0,7200.0,0.0,7200.0,-0.5493599772453308,2.3805599212646484,3.1130399703979488,7200.0,62.75,-20.57,9.53,ACCURACY_BAD,7200.0,9.284152030944824,0.9643075466156006,-2.768495798110962,7200.0,1000.49
23,7300.0,28.0,7300.0,0.0,7300.0,-0.5493599772453308,2.3805599212646484,3.1130399703979488,7300.0,63.41,-21.18,9.35,ACCURACY_BAD,7300.0,9.284152030944824,0.9643075466156006,-2.768495798110962,7300.0,1000.49
24,7400.0,28.0,7400.0,0.0,7400.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7400.0,63.41,-21.18,9.35,ACCURACY_BAD,7400.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7400.0,1000.49
25,7500.0,28.0,7500.0,0.0,7500.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7500.0,63.41,-21.18,9.35,ACCURACY_BAD,7500.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7500.0,1000.49
26,7600.0,28.0,7600.0,0.0,7600.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7600.0,62.75,-20.15,8.27,ACCURACY_BAD,7600.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7600.0,1000.5
27,7700.0,28.0,7700.0,0.0,7700.0,-1.1597599983215332,0.18311999738216397,-2.014319896697998,7700.0,62.75,-20.15,8.27,ACCURACY_BAD,7700.0,9.28893756866455,1.057627558708191,-3.050848960876465,7700.0,1000.5
28,7800.0,28.0,7800.0,0.0,7800.0,-1.1597599983215332,0.18311999738216397,-2.014319896697998,7800.0,62.75,-20.15,8.27,ACCURACY_BAD,7800.0,9.28893756866455,1.057627558708191,-3.050848960876465,7800.0,1000.5
29,7900.0,28.0,7900.0,0.0,7900.0,-2.3195199966430664,4.394879817962647,0.061039999127388,7900.0,62.75,-19.68,9.11,ACCURACY_BAD,7900.0,9.121439933776855,0.9858429431915284,-3.005385160446167,7900.0,1000.5
30,6500.0,30.0,6500.0,0.0,6500.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788,6500.0,61.31,-20.27,11.09,ACCURACY_BAD,6500.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6500.0,1000.5
31,6600.0,28.0,6600.0,0.0,6600.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788,6600.0,65.51,-19.85,9.77,ACCURACY_BAD,6600.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6600.0,1000.5
32,6700.0,28.0,6700.0,0.0,6700.0,1.7091200351715088,2.1363999843597408,0.488319993019104,6700.0,65.51,-19.85,9.77,ACCURACY_BAD,6700.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6700.0,1000.5
33,6800.0,28.0,6800.0,0.0,6800.0,1.7091200351715088,2.1363999843597408,0.488319993019104,6800.0,62.75,-19.02,9.35,ACCURACY_BAD,6800.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6800.0,1000.48
34,6900.0,28.0,6900.0,0.0,6900.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,6900.0,62.75,-19.02,9.35,ACCURACY_BAD,6900.0,9.4660062789917,1.155733346939087,-2.801995038986206,6900.0,1000.48
35,7000.0,28.0,7000.0,0.0,7000.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,7000.0,62.75,-19.02,9.35,ACCURACY_BAD,7000.0,9.4660062789917,1.155733346939087,-2.801995038986206,7000.0,1000.48
36,7100.0,28.0,7100.0,0.0,7100.0,2.3195199966430664,2.3805599212646484,2.3805599212646484,7100.0,62.75,-20.57,9.53,ACCURACY_BAD,7100.0,9.4660062789917,1.155733346939087,-2.801995038986206,7100.0,1000.49
37,7200.0,28.0,7200.0,0.0,7200.0,-0.5493599772453308,2.3805599212646484,3.1130399703979488,7200.0,62.75,-20.57,9.53,ACCURACY_BAD,7200.0,9.284152030944824,0.9643075466156006,-2.768495798110962,7200.0,1000.49
38,7300.0,28.0,7300.0,0.0,7300.0,-0.5493599772453308,2.3805599212646484,3.1130399703979488,7300.0,63.41,-21.18,9.35,ACCURACY_BAD,7300.0,9.284152030944824,0.9643075466156006,-2.768495798110962,7300.0,1000.49
39,7400.0,28.0,7400.0,0.0,7400.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7400.0,63.41,-21.18,9.35,ACCURACY_BAD,7400.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7400.0,1000.49
40,7500.0,28.0,7500.0,0.0,7500.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7500.0,63.41,-21.18,9.35,ACCURACY_BAD,7500.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7500.0,1000.49
41,7600.0,28.0,7600.0,0.0,7600.0,-1.4039199352264404,-1.2207999229431152,-3.4792799949646,7600.0,62.75,-20.15,8.27,ACCURACY_BAD,7600.0,9.135796546936037,1.0408778190612793,-2.84506630897522,7600.0,1000.5
42,7700.0,28.0,7700.0,0.0,7700.0,-1.1597599983215332,0.18311999738216397,-2.014319896697998,7700.0,62.75,-20.15,8.27,ACCURACY_BAD,7700.0,9.28893756866455,1.057627558708191,-3.050848960876465,7700.0,1000.5
43,7800.0,28.0,7800.0,0.0,7800.0,-1.1597599983215332,0.18311999738216397,-2.014319896697998,7800.0,62.75,-20.15,8.27,ACCURACY_BAD,7800.0,9.28893756866455,1.057627558708191,-3.050848960876465,7800.0,1000.5
44,7900.0,28.0,7900.0,0.0,7900.0,-2.3195199966430664,4.394879817962647,0.061039999127388,7900.0,62.75,-19.68,9.11,ACCURACY_BAD,7900.0,9.121439933776855,0.9858429431915284,-3.005385160446167,7900.0,1000.5
45,8000.0,28.0,8000.0,0.0,8000.0,-2.3195199966430664,4.394879817962647,0.061039999127388,8000.0,62.75,-19.68,9.11,ACCURACY_BAD,8000.0,9.121439933776855,0.9858429431915284,-3.005385160446167,8000.0,1000.51
46,8100.0,28.0,8100.0,0.0,8100.0,3.0520000457763667,1.4649599790573118,1.8922399282455444,8100.0,62.75,-19.68,9.11,ACCURACY_BAD,8100.0,9.054441452026367,0.8374879360198975,-2.9216365814208984,8100.0,1000.51
47,8200.0,28.0,8200.0,0.0,8200.0,3.0520000457763667,1.4649599790573118,1.8922399282455444,8200.0,62.75,-19.68,9.11,ACCURACY_BAD,8200.0,9.054441452026367,0.8374879360198975,-2.9216365814208984,8200.0,1000.51
48,8300.0,28.0,8300.0,0.0,8300.0,3.0520000457763667,1.4649599790573118,1.8922399282455444,8300.0,63.41,-20.57,9.53,ACCURACY_BAD,8300.0,9.054441452026367,0.8374879360198975,-2.9216365814208984,8300.0,1000.5
49,8400.0,27.0,8400.0,0.0,8400.0,1.4039199352264404,-0.7324799895286559,-3.3571999073028564,8400.0,63.41,-20.57,9.53,ACCURACY_BAD,8400.0,9.06401252746582,1.117448091506958,-3.192025184631348,8400.0,1000.5
50,8500.0,27.0,8500.0,0.0,8500.0,1.4039199352264404,-0.7324799895286559,-3.3571999073028564,8500.0,63.41,-19.68,11.27,ACCURACY_BAD,8500.0,9.06401252746582,1.117448091506958,-3.192025184631348,8500.0,1000.5
51,8600.0,27.0,8600.0,0.0,8600.0,0.4272800087928772,-5.127359867095947,-1.8922399282455444,8600.0,63.41,-19.68,11.27,ACCURACY_BAD,8600.0,8.920442581176758,1.062413215637207,-2.71346116065979,8600.0,1000.5
52,8700.0,27.0,8700.0,0.0,8700.0,0.4272800087928772,-5.127359867095947,-1.8922399282455444,8700.0,63.41,-19.68,11.27,ACCURACY_BAD,8700.0,8.920442581176758,1.062413215637207,-2.71346116065979,8700.0,1000.5
53,8800.0,28.0,8800.0,0.0,8800.0,28.87191963195801,4.639039993286133,-0.244159996509552,8800.0,63.41,-22.19,12.53,ACCURACY_BAD,8800.0,9.231510162353516,0.6364907622337341,-3.062812805175781,8800.0,1000.5
54,8900.0,28.0,8900.0,0.0,8900.0,28.87191963195801,4.639039993286133,-0.244159996509552,8900.0,63.41,-22.19,12.53,ACCURACY_BAD,8900.0,9.231510162353516,0.6364907622337341,-3.062812805175781,8900.0,1000.5
55,9000.0,26.0,9000.0,0.0,9000.0,28.87191963195801,4.639039993286133,-0.244159996509552,9000.0,63.41,-22.19,12.53,ACCURACY_BAD,9000.0,9.231510162353516,0.6364907622337341,-3.062812805175781,9000.0,1000.5
56,9100.0,26.0,9100.0,0.0,9100.0,24.84327888488769,1.8922399282455444,-4.822159767150879,9100.0,63.41,-22.43,13.25,ACCURACY_BAD,9100.0,9.097511291503906,0.7106683850288391,-2.9168508052825928,9100.0,1000.5
