,timestamp,gx,gy,gz,grx,gry,grz,pressure,lax,lay,laz,mx,my,mz,ax,ay,az
0,5000.0,0.010690141469240187,0.017409659922122955,-0.061391957104206085,1.7799851894378662,-9.64293098449707,0.1262117177248001,998.5700073242188,0.132659912109375,0.19779014587402344,-0.008182145655155182,-27.21999931335449,-176.89199829101562,9.027000427246094,2.10210919380188,-9.421183586120604,0.10833762586116792
1,5100.0,0.010690141469240187,0.017409659922122955,-0.061391957104206085,1.7799851894378662,-9.64293098449707,0.1262117177248001,998.5700073242188,0.132659912109375,0.19779014587402344,-0.008182145655155182,-27.21999931335449,-176.89199829101562,9.027000427246094,2.10210919380188,-9.421183586120604,0.10833762586116792
2,5200.0,0.010690141469240187,0.017409659922122955,-0.061391957104206085,1.7799851894378662,-9.64293098449707,0.1262117177248001,998.5700073242188,0.132659912109375,0.19779014587402344,-0.008182145655155182,-27.21999931335449,-176.89199829101562,9.027000427246094,2.10210919380188,-9.421183586120604,0.10833762586116792
3,5300.0,-0.002748893573880196,0.02443460933864117,-0.07452555745840073,1.7994608879089355,-9.639324188232422,0.12549802660942078,998.5599975585938,0.16306233406066895,0.16909503936767578,-0.021415717899799347,-27.5310001373291,-176.89199829101562,9.027000427246094,1.9321208000183103,-9.441534042358398,0.1173158809542656
4,5400.0,-0.002748893573880196,0.02443460933864117,-0.07452555745840073,1.7994608879089355,-9.639324188232422,0.12549802660942078,998.5599975585938,0.16306233406066895,0.16909503936767578,-0.021415717899799347,-27.5310001373291,-176.89199829101562,9.027000427246094,1.9321208000183103,-9.441534042358398,0.1173158809542656
5,5500.0,0.014049900695681572,-0.015271631069481371,-0.09193521738052368,1.8217308521270752,-9.635169982910156,0.12316928803920744,998.5700073242188,0.08839845657348633,0.2207317352294922,0.011096566915512085,-27.5310001373291,-176.89199829101562,9.335000038146973,1.984793186187744,-9.46607494354248,0.10175357013940813
6,5600.0,0.05100724846124649,-0.07391469180583954,-0.021074850112199783,1.8365397453308103,-9.632338523864746,0.12477438151836395,998.5399780273438,0.2359315156936645,0.1365652084350586,0.0365980863571167,-27.5310001373291,-176.89199829101562,9.335000038146973,1.9249382019042969,-9.411606788635254,0.13587094843387604
7,5700.0,0.05100724846124649,-0.07391469180583954,-0.021074850112199783,1.8365397453308103,-9.632338523864746,0.12477438151836395,998.5399780273438,0.2359315156936645,0.1365652084350586,0.0365980863571167,-27.5310001373291,-176.89199829101562,9.335000038146973,1.9249382019042969,-9.411606788635254,0.13587094843387604
8,5800.0,0.01863138936460018,0.014049900695681572,-0.06719517707824707,1.866177678108216,-9.626582145690918,0.12920038402080536,998.5900268554688,0.10780537128448486,0.2402801513671875,0.02014262974262237,-27.5310001373291,-176.5800018310547,9.335000038146973,2.10210919380188,-9.49001693725586,0.16579847037792206
9,5900.0,0.01863138936460018,0.014049900695681572,-0.06719517707824707,1.866177678108216,-9.626582145690918,0.12920038402080536,998.5900268554688,0.10780537128448486,0.2402801513671875,0.02014262974262237,-27.5310001373291,-176.5800018310547,9.015999794006348,2.10210919380188,-9.49001693725586,0.16579847037792206
10,6000.0,0.03023782931268215,0.001832595793530345,-0.06902777403593062,1.8835718631744385,-9.623156547546387,0.13188917934894562,998.5499877929688,0.1383432149887085,0.19205093383789065,0.030143797397613525,-27.5310001373291,-176.5800018310547,9.015999794006348,1.991377234458924,-9.3828763961792,0.152031809091568
11,6100.0,0.03023782931268215,0.001832595793530345,-0.06902777403593062,1.8835718631744385,-9.623156547546387,0.13188917934894562,998.5499877929688,0.1383432149887085,0.19205093383789065,0.030143797397613525,-27.5310001373291,-176.5800018310547,9.015999794006348,1.991377234458924,-9.3828763961792,0.152031809091568
12,6200.0,0.03176499158143997,0.01893682219088077,-0.06780604273080826,1.9033123254776,-9.619219779968262,0.13565467298030853,998.6300048828124,0.08339202404022218,0.22160625457763672,-0.04299304634332657,-27.5310001373291,-176.5800018310547,9.015999794006348,2.0416555404663086,-9.427168846130373,0.16579847037792206
13,6300.0,0.03176499158143997,0.01893682219088077,-0.06780604273080826,1.9033123254776,-9.619219779968262,0.13565467298030853,998.6300048828124,0.08339202404022218,0.22160625457763672,-0.04299304634332657,-27.5310001373291,-176.5800018310547,9.015999794006348,2.0416555404663086,-9.427168846130373,0.16579847037792206
14,6400.0,0.028099801391363144,-0.0051923547871410855,-0.0757472887635231,1.9175621271133425,-9.616454124450684,0.13097995519638062,998.5900268554688,0.10661637783050536,0.2241983413696289,0.0057160407304763785,-27.5310001373291,-176.5800018310547,9.015999794006348,2.0009541511535645,-9.394847869873047,0.08798690885305405
15,6500.0,0.03359758853912353,-0.0064140851609408855,-0.07330382615327835,1.9344404935836792,-9.613059997558594,0.13195055723190308,998.5599975585938,0.06962203979492188,0.18352031707763672,-0.017105154693126682,-27.5310001373291,-176.5800018310547,9.015999794006348,2.041056871414185,-9.388861656188963,0.13766659796237946
16,6600.0,0.03359758853912353,-0.0064140851609408855,-0.07330382615327835,1.9344404935836792,-9.613059997558594,0.13195055723190308,998.5599975585938,0.06962203979492188,0.18352031707763672,-0.017105154693126682,-27.5310001373291,-176.5800018310547,9.015999794006348,2.041056871414185,-9.388861656188963,0.13766659796237946
17,6700.0,0.03878994286060333,0.005803219974040985,-0.056810468435287476,1.9462957382202148,-9.610689163208008,0.13023118674755094,998.5999755859376,0.1828091144561768,0.21480369567871094,0.06974399089813232,-27.5310001373291,-176.5800018310547,9.015999794006348,2.0159177780151367,-9.427168846130373,0.11312603205442427
18,6800.0,0.03878994286060333,0.005803219974040985,-0.056810468435287476,1.9462957382202148,-9.610689163208008,0.13023118674755094,998.5999755859376,0.1828091144561768,0.21480369567871094,0.06974399089813232,-27.5310001373291,-176.5800018310547,9.015999794006348,2.0159177780151367,-9.427168846130373,0.11312603205442427
19,6900.0,0.019547687843441963,-0.02932153269648552,-0.06017022579908371,1.9713737964630127,-9.605461120605467,0.13855156302452087,998.6400146484376,0.10914671421051024,0.20995330810546875,0.10627688467502594,-27.5310001373291,-176.5800018310547,9.015999794006348,2.154182910919189,-9.390657424926758,0.2082955539226532
20,6000.0,0.03023782931268215,0.001832595793530345,-0.06902777403593062,1.8835718631744385,-9.623156547546387,0.13188917934894562,998.5499877929688,0.1383432149887085,0.19205093383789065,0.030143797397613525,-27.5310001373291,-176.5800018310547,9.015999794006348,1.991377234458924,-9.3828763961792,0.152031809091568
21,6100.0,0.03023782931268215,0.001832595793530345,-0.06902777403593062,1.8835718631744385,-9.623156547546387,0.13188917934894562,998.5499877929688,0.1383432149887085,0.19205093383789065,0.030143797397613525,-27.5310001373291,-176.5800018310547,9.015999794006348,1.991377234458924,-9.3828763961792,0.152031809091568
