,timestamp,ax,ay,az,timestamp,uv,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,gx,gy,gz
0,5000.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5000.0,0.0,5000.0,30.0,5000.0,62.03,-18.18,8.93,ACCURACY_BAD,5000.0,1000.53,5000.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795
1,5100.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5100.0,0.0,5100.0,30.0,5100.0,62.03,-18.18,8.93,ACCURACY_BAD,5100.0,1000.53,5100.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795
2,5200.0,9.121439933776855,1.4045867919921875,-3.426522016525269,5200.0,0.0,5200.0,30.0,5200.0,62.03,-18.18,8.93,ACCURACY_BAD,5200.0,1000.53,5200.0,6.165040016174316,-4.3338398933410645,-0.36623999476432795
3,5300.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5300.0,0.0,5300.0,30.0,5300.0,62.03,-18.18,8.93,ACCURACY_BAD,5300.0,1000.53,5300.0,14.588560104370115,-1.5260000228881836,8.789759635925293
4,5400.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5400.0,0.0,5400.0,30.0,5400.0,62.03,-18.18,8.93,ACCURACY_BAD,5400.0,1000.53,5400.0,14.588560104370115,-1.5260000228881836,8.789759635925293
5,5500.0,9.346364974975586,0.8997013568878174,-3.249453067779541,5500.0,0.0,5500.0,30.0,5500.0,63.41,-19.68,9.11,ACCURACY_BAD,5500.0,1000.54,5500.0,14.588560104370115,-1.5260000228881836,8.789759635925293
6,5600.0,9.087940216064453,1.215553879737854,-2.919243574142456,5600.0,0.0,5600.0,29.0,5600.0,63.41,-19.68,9.11,ACCURACY_BAD,5600.0,1000.54,5600.0,4.516960144042969,-1.8922399282455444,0.488319993019104
7,5700.0,9.087940216064453,1.215553879737854,-2.919243574142456,5700.0,0.0,5700.0,29.0,5700.0,64.13,-19.43,8.51,ACCURACY_BAD,5700.0,1000.54,5700.0,4.516960144042969,-1.8922399282455444,0.488319993019104
8,5800.0,9.198010444641113,1.043270707130432,-2.964707374572754,5800.0,0.0,5800.0,29.0,5800.0,64.13,-19.43,8.51,ACCURACY_BAD,5800.0,1000.53,5800.0,-0.244159996509552,-4.150720119476318,-7.263760089874268
9,5900.0,9.198010444641113,1.043270707130432,-2.964707374572754,5900.0,0.0,5900.0,29.0,5900.0,64.13,-19.43,8.51,ACCURACY_BAD,5900.0,1000.53,5900.0,-0.244159996509552,-4.150720119476318,-7.263760089874268
10,6000.0,9.198010444641113,1.043270707130432,-2.964707374572754,6000.0,0.0,6000.0,27.0,6000.0,64.13,-18.84,8.69,ACCURACY_BAD,6000.0,1000.51,6000.0,-0.244159996509552,-4.150720119476318,-7.263760089874268
11,6100.0,9.193224906921387,1.0456634759902954,-2.96949315071106,6100.0,0.0,6100.0,27.0,6100.0,64.13,-18.84,8.69,ACCURACY_BAD,6100.0,1000.51,6100.0,-2.075360059738159,-5.066319942474365,-4.944240093231201
12,6200.0,9.193224906921387,1.0456634759902954,-2.96949315071106,6200.0,0.0,6200.0,30.0,6200.0,64.13,-18.84,8.69,ACCURACY_BAD,6200.0,1000.51,6200.0,-2.075360059738159,-5.066319942474365,-4.944240093231201
13,6300.0,9.28893756866455,1.2011969089508057,-2.801995038986206,6300.0,0.0,6300.0,30.0,6300.0,61.31,-20.27,11.09,ACCURACY_BAD,6300.0,1000.51,6300.0,2.1363999843597408,-1.2818399667739868,0.4272800087928772
14,6400.0,9.28893756866455,1.2011969089508057,-2.801995038986206,6400.0,0.0,6400.0,30.0,6400.0,61.31,-20.27,11.09,ACCURACY_BAD,6400.0,1000.5,6400.0,2.1363999843597408,-1.2818399667739868,0.4272800087928772
15,6500.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6500.0,0.0,6500.0,30.0,6500.0,61.31,-20.27,11.09,ACCURACY_BAD,6500.0,1000.5,6500.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788
16,6600.0,9.17886734008789,0.9332008361816406,-2.7804601192474365,6600.0,0.0,6600.0,28.0,6600.0,65.51,-19.85,9.77,ACCURACY_BAD,6600.0,1000.5,6600.0,-2.4415998458862305,-1.1597599983215332,-0.3051999807357788
17,6700.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6700.0,0.0,6700.0,28.0,6700.0,65.51,-19.85,9.77,ACCURACY_BAD,6700.0,1000.5,6700.0,1.7091200351715088,2.1363999843597408,0.488319993019104
18,6800.0,9.073582649230957,1.0959126949310305,-2.768495798110962,6800.0,0.0,6800.0,28.0,6800.0,62.75,-19.02,9.35,ACCURACY_BAD,6800.0,1000.48,6800.0,1.7091200351715088,2.1363999843597408,0.488319993019104
19,6900.0,9.4660062789917,1.155733346939087,-2.801995038986206,6900.0,0.0,6900.0,28.0,6900.0,62.75,-19.02,9.35,ACCURACY_BAD,6900.0,1000.48,6900.0,2.3195199966430664,2.3805599212646484,2.3805599212646484
20,7000.0,9.4660062789917,1.155733346939087,-2.801995038986206,7000.0,0.0,7000.0,28.0,7000.0,62.75,-19.02,9.35,ACCURACY_BAD,7000.0,1000.48,7000.0,2.3195199966430664,2.3805599212646484,2.3805599212646484
