timestamp,grx,gry,grz
1481519171367,-4.768612861633301,-5.118269920349121,6.872701644897461
1481519171535,-4.7603936195373535,-5.118688583374023,6.878085613250732
1481519171716,-4.787862300872803,-5.114030838012695,6.862467288970947
1481519171897,-4.745899677276611,-5.110066890716553,6.894493103027344
1481519172078,-4.785996913909912,-5.192302703857422,6.804749011993408
1481519172261,-4.618644714355469,-5.289248466491699,6.845608711242676
1481519172446,-4.358620643615723,-5.5539774894714355,6.806330680847168
1481519172623,-4.471316814422607,-5.395875930786133,6.86019229888916
1481519172801,-4.484809398651123,-5.086430072784424,7.084144115447998
1481519172979,-4.632420539855957,-4.994029998779297,7.054838180541992
1481519173158,-4.500861644744873,-4.947360038757324,7.171907901763916
1481519173339,-4.449196815490723,-5.036560535430908,7.141994953155518
1481519173519,-4.421150207519531,-5.155323505401611,7.074351787567139
1481519173702,-4.456368446350098,-5.23007345199585,6.9969635009765625
1481519173880,-4.439166069030762,-5.310508728027344,6.947134971618652
1481519174061,-4.471004962921143,-5.373446464538574,6.87797737121582
1481519174241,-4.4854278564453125,-5.4125518798828125,6.837806224822998
1481519174423,-4.488173484802246,-5.448474407196045,6.807408809661865
1481519174601,-4.501636505126953,-5.469836235046387,6.781338214874268
1481519174781,-4.499622821807861,-5.526552677154541,6.736541271209717
1481519174963,-4.506769180297852,-5.5785746574401855,6.68871545791626
1481519175177,-4.510343074798584,-5.622166156768799,6.649694919586182
1481519175325,-4.49407958984375,-5.658177375793457,6.630132675170898
1481519175504,-4.487652778625488,-5.668037414550781,6.626062870025635
1481519175680,-4.480397701263428,-5.6842942237854,6.617040634155273
1481519175864,-4.490523815155029,-5.688194751739502,6.60681676864624
1481519176045,-4.492300510406494,-5.696394920349121,6.598537921905518
1481519176221,-4.477635383605957,-5.715048789978027,6.592372894287109
1481519176407,-4.488289833068848,-5.722163677215576,6.578943729400635
1481519176586,-4.455239295959473,-5.751835823059082,6.575531959533691
1481519176764,-4.432204723358154,-5.796502590179443,6.55183219909668
1481519176945,-4.469812870025635,-5.764651298522949,6.554384231567383
1481519177125,-4.4719977378845215,-5.774618625640869,6.544111728668213
1481519177307,-4.480339527130127,-5.77912712097168,6.534419536590576
1481519177487,-4.51053524017334,-5.777832508087158,6.514760971069336
1481519177666,-4.517021656036377,-5.7824811935424805,6.506136894226074
1481519177848,-4.527212619781494,-5.784511566162109,6.497242450714111
1481519178028,-4.534689426422119,-5.795596599578857,6.482132911682129
1481519178203,-4.5215277671813965,-5.817856311798096,6.471376895904541
1481519178388,-4.524641990661621,-5.84142541885376,6.447926044464111
1481519178568,-4.526151657104492,-5.850971698760986,6.438203811645508
1481519178743,-4.527123928070068,-5.865522861480713,6.424264907836914
1481519178951,-4.527970790863037,-5.876067638397217,6.4140238761901855
1481519179108,-4.5278472900390625,-5.877742290496826,6.412575721740723
1481519179287,-4.5285539627075195,-5.874491214752197,6.415055274963379
1481519179469,-4.5244646072387695,-5.876304626464844,6.416280746459961
1481519179646,-4.521817207336426,-5.879237651824951,6.415459632873535
1481519179823,-4.5191264152526855,-5.8771138191223145,6.419300079345703
1481519180003,-4.513544082641602,-5.885966777801514,6.415116310119629
1481519180186,-4.510825157165527,-5.885921478271484,6.4170684814453125
1481519180369,-4.5104522705078125,-5.88668966293335,6.416626453399658
1481519180550,-4.509371280670166,-5.8866376876831055,6.417433738708496
1481519180725,-4.505534648895264,-5.88966178894043,6.417353630065918
1481519180910,-4.503334045410156,-5.891232967376709,6.417455196380615
1481519181090,-4.501006126403809,-5.895108699798584,6.415530204772949
1481519181266,-4.4993791580200195,-5.898423194885254,6.413624286651611
1481519181450,-4.502437591552734,-5.903205871582031,6.407074928283691
1481519181631,-4.50037145614624,-5.911938190460205,6.400470733642578
1481519181809,-4.500842571258545,-5.913376808166504,6.398810386657715
1481519181989,-4.503383636474609,-5.91735315322876,6.393344879150391
1481519182170,-4.50277042388916,-5.9167633056640625,6.394322395324707
1481519182349,-4.502284526824951,-5.912534713745117,6.398574352264404
1481519182529,-4.518912315368652,-5.891768932342529,6.406003952026367
1481519182707,-4.512696266174316,-5.8937296867370605,6.408581256866455
1481519182891,-4.531558513641357,-5.728827953338623,6.543385028839111
1481519183072,-4.512572765350342,-5.651766300201416,6.6230363845825195
1481519183248,-4.483705520629883,-5.576504230499268,6.705921173095703
1481519183432,-4.45614767074585,-5.494897365570068,6.791114330291748
1481519183612,-4.422646522521973,-5.426109790802002,6.867890357971191
1481519183789,-4.4047698974609375,-5.338698387145996,6.947422504425049
1481519183973,-4.3723249435424805,-5.25774621963501,7.029172897338867
1481519184153,-4.33466911315918,-5.1831374168396,7.10746955871582
1481519184328,-4.2993621826171875,-5.098160266876221,7.1898980140686035
1481519184513,-4.2788496017456055,-5.007660865783691,7.2653398513793945
1481519184689,-4.241314888000488,-4.9362053871154785,7.3359055519104
1481519184874,-4.209366798400879,-4.888899803161621,7.38581657409668
1481519185054,-4.189034461975098,-4.789434432983398,7.462151527404785
1481519185230,-4.153440952301025,-4.695749759674072,7.541170597076416
1481519185414,-4.099066257476807,-4.64350700378418,7.603018283843994
1481519185594,-4.076001167297363,-4.589240074157715,7.648233890533447
1481519185770,-4.015587329864502,-4.5312910079956055,7.714457988739014
1481519185955,-3.9884495735168457,-4.430919647216797,7.786502361297607
1481519186135,-3.9208836555480957,-4.3261590003967285,7.879175662994385
1481519186311,-3.886173725128174,-4.236994743347168,7.944553375244141
1481519186495,-3.8851912021636963,-4.11316442489624,8.009841918945313
1481519186675,-3.821782112121582,-4.007363796234131,8.093541145324707
1481519186855,-3.7590785026550293,-3.930941581726074,8.160111427307129
1481519187035,-3.69394850730896,-3.8701987266540527,8.218679428100586
1481519187220,-3.655982255935669,-3.814836025238037,8.261428833007813
1481519187390,-3.6193015575408936,-3.7549078464508057,8.304920196533203
1481519187573,-3.57137131690979,-3.693044662475586,8.353269577026367
1481519187752,-3.5174715518951416,-3.633714199066162,8.402017593383789
1481519187937,-3.4683258533477783,-3.5767579078674316,8.446768760681152
1481519188117,-3.419924259185791,-3.5285377502441406,8.48669147491455
1481519188292,-3.362983226776123,-3.4911510944366455,8.524821281433105
1481519188478,-3.309091806411743,-3.4506850242614746,8.562305450439453
1481519188658,-3.260920763015747,-3.411125659942627,8.596569061279297
1481519188834,-3.19356369972229,-3.3748538494110107,8.63608169555664
1481519189017,-3.1317362785339355,-3.3546142578125,8.666555404663086
1481519189198,-3.0863943099975586,-3.331693172454834,8.691627502441406
1481519189379,-3.037160634994507,-3.3161263465881348,8.714892387390137
1481519189560,-2.9803924560546875,-3.2958712577819824,8.742133140563965
1481519189737,-2.912630558013916,-3.281770944595337,8.770231246948242
1481519189918,-2.8403382301330566,-3.266284704208374,8.799673080444336
1481519190097,-2.7587528228759766,-3.26762056350708,8.825096130371094
1481519190275,-2.6908164024353027,-3.2575390338897705,8.849764823913574
1481519190458,-2.6182548999786377,-3.261605978012085,8.87000846862793
1481519190639,-2.5568857192993164,-3.26365327835083,8.887142181396484
1481519190813,-2.491060256958008,-3.261441946029663,8.906627655029297
1481519190999,-2.42800235748291,-3.2644197940826416,8.922934532165527
1481519191179,-2.3584182262420654,-3.273888349533081,8.938115119934082
1481519191355,-2.2850983142852783,-3.279006242752075,8.955268859863281
1481519191540,-2.2216155529022217,-3.2939703464508057,8.965744972229004
1481519191720,-2.1770081520080566,-3.304123640060425,8.972947120666504
1481519191898,-2.1201364994049072,-3.3157598972320557,8.982268333435059
1481519192079,-2.049872636795044,-3.33293080329895,8.992218017578125
1481519192259,-1.9844311475753784,-3.333749294281006,9.006583213806152
1481519192441,-1.9073889255523682,-3.328839063644409,9.025025367736816
1481519192621,-1.8238602876663208,-3.3320236206054688,9.04110336303711
1481519192797,-1.7485116720199585,-3.329432725906372,9.056929588317871
1481519192979,-1.6784615516662598,-3.3281843662261963,9.07063102722168
1481519193161,-1.6105303764343262,-3.330880880355835,9.081950187683105
1481519193337,-1.5514347553253174,-3.3332319259643555,9.09136962890625
1481519193515,-1.4885177612304688,-3.3304545879364014,9.102898597717285
1481519193699,-1.4386216402053833,-3.3260810375213623,9.112515449523926
1481519193877,-1.384284496307373,-3.314519166946411,9.125136375427246
1481519194062,-1.321824073791504,-3.31107497215271,9.135642051696777
1481519194242,-1.2822874784469604,-3.316720485687256,9.139227867126465
1481519194418,-1.2495859861373901,-3.3094711303710938,9.146383285522461
1481519194602,-1.211814522743225,-3.304171562194824,9.1533784866333
1481519194780,-1.1682114601135254,-3.290843963623047,9.163843154907227
1481519194963,-1.1276187896728516,-3.2761828899383545,9.174175262451172
1481519195143,-1.0754989385604858,-3.256398916244507,9.187467575073242
