timestamp,gx,gy,gz
1481087559840,0.015882495790719986,0.019853120669722557,-0.1459967941045761
1481087559989,0.2025018334388733,0.019853120669722557,-0.21410827338695526
1481087560169,-0.7189884185791016,-0.08032877743244171,-0.2562579810619354
1481087560354,-0.013133603148162365,0.6316346526145935,0.02687807008624077
1481087560533,0.04642575979232788,-0.4193589985370636,-0.06811147183179855
1481087560712,0.02687807008624077,-0.01466076634824276,-0.07727445662021637
1481087560891,0.3686571717262268,-0.044287730008363724,0.22540926933288574
1481087561072,1.7153096199035645,0.04764748737215996,0.026572637259960175
1481087561252,0.20952677726745605,1.3631458282470703,-0.0027488935738801956
1481087561434,-0.8561276197433472,-0.06017022579908371,0.20891591906547546
1481087561615,-0.8194757103919983,0.1716531366109848,-1.9086484909057617
1481087561791,0.2513710558414459,-0.5232060551643372,-0.15913039445877075
1481087561973,0.2773328125476837,-0.012217304669320583,0.39645153284072876
1481087562153,0.06963863968849182,0.04245513305068016,-0.021074850112199783
1481087562331,0.09743300825357437,0.04184427112340927,-0.060475658625364304
1481087562514,0.07910704612731934,0.07788532227277756,-0.05253441259264946
1481087562697,0.06658431142568588,0.09346238523721695,0.04948008432984352
1481087562873,-0.01924225501716137,0.1258382350206375,-0.06475171446800232
1481087563056,0.04306599870324135,-0.041233405470848083,-0.10048733651638031
1481087563236,0.0708603709936142,-0.016493361443281174,-0.0861319974064827
1481087563413,0.03237585723400116,0.019547687843441963,-0.09926560521125793
1481087563598,0.035124752670526505,0.035124752670526505,-0.07452555745840073
1481087563778,0.027183502912521362,0.016493361443281174,-0.08002334833145142
1481087563953,0.03756821155548096,-0.006719517521560192,-0.03451388701796532
1481087564137,0.02687807008624077,0.023518312722444534,-0.06811147183179855
1481087564319,0.03390302136540413,-0.001527163083665073,-0.06933320313692093
1481087564499,0.03298672288656235,-0.01160643994808197,-0.06811147183179855
1481087564679,0.033597588539123535,-0.012217304669320583,-0.06688974797725677
1481087564856,0.02779436856508255,-0.015577063895761967,-0.0656680166721344
1481087565039,0.028099801391363144,-0.011301007121801376,-0.06688974797725677
1481087565219,0.03756821155548096,-0.010079276748001575,-0.0659734457731247
1481087565395,0.030237829312682152,0.005497787147760391,-0.06841690838336945
1481087565580,0.032681290060281754,-0.015271631069481373,-0.06352998316287994
1481087565760,0.033597588539123535,0.003359758760780096,-0.07116580009460449
1481087565936,0.05253441259264946,-0.04245513305068016,-0.0705549344420433
1481087566120,0.04764748737215996,0.009162978269159794,-0.058337632566690445
1481087566297,0.04612032696604729,0.007024950347840786,0.02474004216492176
1481087566481,0.032681290060281754,0.02321287989616394,-0.0705549344420433
1481087566658,0.028405234217643738,-0.01160643994808197,-0.0705549344420433
1481087566839,0.01771509274840355,-0.01863138936460018,-0.04795292019844055
1481087567022,0.02168571576476097,-0.058948494493961334,-0.05619960278272629
1481087567199,0.02932153269648552,-0.006108652334660292,-0.06414084881544113
1481087567377,0.03237585723400116,-6.108652451075613E-4,-0.06750060617923737
1481087567562,0.02626720629632473,-0.012217304669320583,-0.06902777403593063
1481087567742,0.03145955875515938,-0.01466076634824276,-0.06841690838336945
1481087567918,0.03634648025035858,-0.00427605677396059,-0.06200282275676727
1481087568103,0.009162978269159794,-0.005803219974040985,-0.06811147183179855
1481087568283,0.027488935738801956,0.010995574295520782,-0.09529497474431992
1481087568458,0.02076941914856434,0.011301007121801376,-0.04886921867728233
1481087568643,0.028099801391363144,-0.009773843921720982,-0.07269296050071716
1481087568821,0.03726277872920036,-0.025961773470044136,-0.08888089656829834
1481087568998,0.01466076634824276,0.03481931984424591,-0.06352998316287994
1481087569182,0.035124752670526505,0.032681290060281754,-0.005497787147760391
1481087569362,0.03390302136540413,-0.018936822190880775,-0.052839845418930054
1481087569544,0.030543262138962746,-0.02382374368607998,-0.05803219974040985
1481087569722,0.036041051149368286,-0.025961773470044136,-0.05955936014652252
1481087569899,0.029016099870204926,-0.012217304669320583,-0.05772676691412926
1481087570084,0.032681290060281754,-0.008857546374201775,-0.05864306539297104
1481087570264,0.028405234217643738,-0.010995574295520782,-0.06536258012056351
1481087570440,0.03145955875515938,-0.011301007121801376,-0.06811147183179855
