timestamp,light
1481799634880,39
1481799635082,86
1481799635480,22
1481799635876,20
1481799636082,22
1481799636479,36
1481799636680,35
1481799637075,35
1481799637473,35
1481799637676,36
1481799638075,37
1481799638476,38
1481799638874,38
1481799639273,37
1481799639671,36
1481799640067,36
1481799640269,36
1481799640671,37
1481799640871,36
1481799641268,36
1481799641667,36
1481799642065,37
1481799642467,37
1481799642667,36
1481799643065,38
1481799643266,38
1481799643664,38
1481799643866,38
1481799644261,38
1481799644461,39
1481799644662,38
1481799645061,37
1481799645263,39
1481799645660,38
1481799646058,38
1481799646455,38
1481799646659,38
1481799647055,38
1481799647455,38
1481799647856,38
1481799648060,38
1481799648454,38
1481799648656,37
1481799648862,37
1481799649253,39
1481799649454,37
1481799649852,38
1481799650056,38
1481799650448,37
1481799650651,37
1481799651045,37
1481799651249,37
1481799651451,38
1481799651846,37
1481799652048,38
1481799652445,37
1481799652844,38
1481799653046,38
1481799653444,37
1481799653844,38
1481799654044,38
1481799654441,39
1481799654843,38
1481799655242,39
1481799655637,39
1481799655841,38
1481799656239,38
1481799656440,38
1481799656834,38
1481799657036,38
1481799657436,37
1481799657834,38
1481799658236,37
1481799658634,38
1481799658839,37
1481799659232,38
1481799659627,38
1481799659830,38
1481799660032,38
1481799660241,39
1481799660630,38
1481799660830,38
1481799661226,38
1481799661630,39
1481799662027,38
1481799662228,38
1481799662623,38
1481799662824,39
1481799663229,38
1481799663625,38
1481799664023,40
1481799664418,38
1481799664621,39
1481799664824,39
1481799665218,39
1481799665621,38
1481799666016,39
1481799666415,39
1481799666616,38
1481799666819,38
1481799667217,40
1481799667615,39
1481799668014,38
1481799668217,38
1481799668614,38
1481799669013,38
1481799669414,38
1481799669812,37
1481799670212,38
1481799670608,38
1481799670811,38
1481799671209,37
1481799671605,38
1481799671806,38
1481799672206,37
1481799672407,38
1481799672805,37
1481799673006,38
1481799673403,38
1481799673606,36
1481799674002,37
1481799674205,37
1481799674602,37
1481799675000,36
1481799675403,36
1481799675800,38
1481799676201,35
1481799676603,37
1481799676997,36
1481799677197,37
1481799677594,37
1481799677797,36
1481799678196,37
1481799678594,36
1481799678994,37
1481799679202,37
1481799679591,37
1481799679991,36
1481799680393,37
1481799680595,38
1481799680989,36
1481799681385,36
1481799681593,36
1481799681987,38
1481799682187,38
1481799682585,35
1481799682985,36
1481799683387,37
1481799683783,36
1481799683983,35
1481799684379,34
1481799684585,34
1481799684983,35
1481799685183,36
1481799685576,35
1481799685780,33
1481799685982,33
1481799686378,33
1481799686776,33
1481799687176,33
1481799687381,32
1481799687777,32
1481799688174,32
1481799688576,33
1481799688779,34
1481799689172,33
1481799689375,34
1481799689772,34
1481799689974,34
1481799690371,33
