timestamp,light
1481600789836,151
1481600790180,92
1481600790381,88
1481600790780,84
1481600790999,88
1481600791376,84
1481600791580,82
1481600791974,131
1481600792177,92
1481600792398,68
1481600792772,77
1481600792974,83
1481600793370,90
1481600793574,82
1481600793795,84
1481600794173,91
1481600794571,87
1481600794973,86
1481600795192,84
1481600795570,91
1481600795970,87
1481600796367,105
1481600796567,105
1481600796789,105
1481600797167,102
1481600797368,101
1481600797764,97
1481600797964,98
1481600798188,97
1481600798563,100
1481600798764,98
1481600799162,95
1481600799561,96
1481600799779,97
1481600800161,102
1481600800559,97
1481600800955,100
1481600801158,98
1481600801381,100
1481600801757,101
1481600802157,100
1481600802552,98
1481600802754,101
1481600802974,104
1481600803353,100
1481600803555,100
1481600803763,102
1481600804151,99
1481600804352,102
1481600804574,105
1481600804951,102
1481600805153,105
1481600805551,100
1481600805965,105
1481600806349,102
1481600806747,105
1481600807148,100
1481600807358,102
1481600807745,105
1481600808145,105
1481600808541,100
1481600808759,101
1481600809142,104
1481600809342,101
1481600809738,104
1481600809941,104
1481600810165,100
1481600810541,103
1481600810941,102
1481600811340,102
1481600811737,100
1481600811953,102
1481600812336,101
1481600812537,105
1481600812737,103
1481600813133,100
1481600813334,102
1481600813550,102
1481600813932,103
1481600814134,105
1481600814530,105
1481600814730,107
1481600814953,105
1481600815326,105
1481600815529,105
1481600815730,102
1481600815930,104
1481600816325,107
1481600816527,106
1481600816751,105
1481600817125,105
1481600817327,104
1481600817528,105
1481600817923,104
1481600818129,105
1481600818347,109
1481600818722,106
1481600818923,109
1481600819321,105
1481600819524,105
1481600819917,107
1481600820143,102
1481600820521,108
1481600820917,105
1481600821117,110
1481600821318,108
1481600821540,105
1481600821916,108
1481600822118,103
1481600822513,109
1481600822714,109
1481600822939,106
1481600823312,110
1481600823514,109
1481600823911,108
1481600824113,108
1481600824335,106
1481600824714,108
1481600825114,105
1481600825509,108
1481600825734,105
1481600826110,108
1481600826510,104
1481600826906,108
1481600827108,106
1481600827321,108
1481600827705,110
1481600828104,108
1481600828305,108
1481600828702,106
1481600828926,109
1481600829303,105
1481600829503,105
1481600829901,109
1481600830103,105
1481600830497,109
1481600830719,105
1481600831099,110
1481600831299,106
1481600831500,108
1481600831895,110
1481600832100,108
1481600832328,108
1481600832695,110
1481600833094,108
1481600833294,110
