timestamp,ax,ay,az
1481600782068,-7.50582218170166,-3.6379895210266113,4.712985992431641
1481600782248,-7.394492149353027,-3.1681272983551025,5.082890033721924
1481600782429,-6.961740016937256,-2.4187421798706055,4.711190223693848
1481600782617,-7.688380241394043,-1.1893197298049927,6.358401298522949
1481600782789,-7.887098789215088,-1.9596540927886963,6.082469463348389
1481600782974,-7.529165744781494,0.801459014415741,6.576871871948242
1481600783162,-6.727108001708984,-0.9193734526634216,5.8209028244018555
1481600783329,-8.233659744262695,-1.4862006902694702,5.161899089813232
1481600783509,-7.700949668884277,-4.435258865356445,2.633023262023926
1481600783691,-7.464522361755371,-1.4532804489135742,5.477334976196289
1481600783871,-4.347271919250488,-0.09696517139673233,3.7421371936798096
1481600784053,-7.085041522979736,-3.2525229454040527,4.380191802978516
1481600784230,-8.025962829589844,-0.7990648150444031,6.36498498916626
1481600784418,-8.881889343261719,2.807201385498047,5.962759494781494
1481600784590,-7.659051418304443,-1.413776159286499,5.65031623840332
1481600784773,-7.44417142868042,-1.1414356231689453,6.0633158683776855
1481600784953,-7.314286231994629,-0.5165489912033081,6.023212909698486
1481600785135,-7.340023994445801,-0.8870517015457153,5.834669589996338
1481600785314,-7.42681360244751,-1.173158884048462,5.713762283325195
1481600785496,-7.477690696716309,-0.8313865661621094,5.962160587310791
1481600785673,-7.313088893890381,-0.9265560507774353,6.057929039001465
1481600785853,-7.466318130493164,-1.048660397529602,5.859808444976807
1481600786037,-7.448959827423096,-1.028908133506775,5.981913089752197
1481600786212,-7.493851184844971,-0.9786299467086792,5.927444934844971
1481600786398,-7.470507621765137,-1.0115501880645752,5.872976779937744
1481600786578,-7.4106526374816895,-1.0121487379074097,5.993285179138184
1481600786753,-7.41484260559082,-1.0013748407363892,6.0220160484313965
1481600786934,-7.393893241882324,-1.0301052331924438,6.009446144104004
1481600787120,-7.394492149353027,-1.016338586807251,6.004657745361328
1481600787298,-7.395090579986572,-1.0235211849212646,6.008249282836914
1481600787479,-7.384316444396973,-1.0115501880645752,5.986701488494873
1481600787659,-7.484274387359619,-0.9810241460800171,5.881356239318848
1481600787846,-7.35319185256958,-0.9666589498519897,6.096834659576416
1481600788015,-7.4118499755859375,-1.0241197347640991,5.959167957305908
1481600788198,-7.462128162384033,-1.01753568649292,5.8885393142700195
1481600788378,-7.383718013763428,-1.0546458959579468,6.0303955078125
1481600788560,-7.378929615020752,-0.9929951429367065,6.074089527130127
1481600788735,-7.229291915893555,-1.058835744857788,6.028599739074707
1481600788914,-7.465120792388916,-1.0330979824066162,5.9753289222717285
1481600789096,-7.281964302062988,-1.0414776802062988,6.074089527130127
1481600789276,-7.328651428222656,-1.0576386451721191,6.123170852661133
1481600789461,-7.272387504577637,-1.0492589473724365,6.147711277008057
1481600789638,-7.299322605133057,-1.015141487121582,6.112396717071533
1481600789818,-7.296329498291016,-1.036689281463623,6.112396717071533
1481600789996,-7.3017168045043945,-0.9888052940368652,6.095637321472168
1481600790179,-7.326855659484863,-0.9493009448051453,6.253654956817627
1481600790362,-7.317877292633057,-1.0145429372787476,6.102221488952637
