,timestamp,mx,my,mz,mAc,timestamp,light,timestamp,ax,ay,az,timestamp,uv,timestamp,pressure,timestamp,gx,gy,gz
0,5000.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5000.0,123.0,5000.0,5.182853698730469,7.508677005767822,-3.31884503364563,5000.0,0.0,5000.0,1001.02,5000.0,-84.78456115722656,16.66391944885254,18.250959396362305
1,5100.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5100.0,123.0,5100.0,5.182853698730469,7.508677005767822,-3.31884503364563,5100.0,0.0,5100.0,1001.02,5100.0,-84.78456115722656,16.66391944885254,18.250959396362305
2,5200.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5200.0,123.0,5200.0,5.182853698730469,7.508677005767822,-3.31884503364563,5200.0,0.0,5200.0,1001.02,5200.0,-84.78456115722656,16.66391944885254,18.250959396362305
3,5300.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5300.0,123.0,5300.0,4.063012599945068,9.712467193603516,1.4356936216354368,5300.0,0.0,5300.0,1001.02,5300.0,-82.70919799804688,30.64208030700684,34.914878845214844
4,5400.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD,5400.0,123.0,5400.0,4.063012599945068,9.712467193603516,1.4356936216354368,5400.0,0.0,5400.0,1001.0,5400.0,-82.70919799804688,30.64208030700684,34.914878845214844
5,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5500.0,123.0,5500.0,4.063012599945068,9.712467193603516,1.4356936216354368,5500.0,0.0,5500.0,1001.0,5500.0,-82.70919799804688,30.64208030700684,34.914878845214844
6,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5600.0,113.0,5600.0,4.967499732971191,9.145368576049805,-1.428515076637268,5600.0,0.0,5600.0,1001.0,5600.0,-16.908079147338867,10.55992031097412,-3.1740798950195312
7,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD,5700.0,113.0,5700.0,4.967499732971191,9.145368576049805,-1.428515076637268,5700.0,0.0,5700.0,1001.0,5700.0,-16.908079147338867,10.55992031097412,-3.1740798950195312
8,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5800.0,113.0,5800.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5800.0,0.0,5800.0,1001.09,5800.0,24.5380802154541,17.030158996582028,-13.24567985534668
9,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD,5900.0,113.0,5900.0,4.8095736503601065,6.501298904418945,-6.10169792175293,5900.0,0.0,5900.0,1001.09,5900.0,24.5380802154541,17.030158996582028,-13.24567985534668
