timestamp,uv
1477404366641,0
1477404366942,0
1477404367148,0
1477404367439,0
1477404367743,0
1477404367943,0
1477404368237,0
1477404368539,0
1477404368742,0
1477404369035,0
1477404369235,0
1477404369454,0
1477404369736,0
1477404369943,0
1477404370232,0
1477404370432,0
1477404370633,0
1477404370861,0
1477404371133,0
1477404371333,0
1477404371632,0
1477404371933,0
1477404372228,0
1477404372533,0
1477404372829,0
1477404373130,0
1477404373428,0
1477404373731,0
1477404374025,0
1477404374329,0
1477404374624,0
1477404374927,0
1477404375132,0
1477404375423,0
1477404375727,0
1477404375927,0
1477404376224,0
1477404376522,0
1477404376724,0
1477404376928,0
1477404377219,0
1477404377419,0
1477404377628,0
1477404377920,0
1477404378219,0
1477404378530,0
1477404378830,0
1477404379118,0
1477404379416,0
1477404379724,0
1477404380013,0
1477404380318,0
1477404380643,0
1477404380914,0
1477404381127,0
1477404381410,0
1477404381715,0
1477404381916,0
1477404382211,0
1477404382512,0
1477404382713,0
1477404383007,0
1477404383235,0
1477404383509,0
1477404383717,0
1477404384006,0
1477404384309,0
1477404384509,0
1477404384804,0
1477404385004,0
1477404385206,0
1477404385510,0
1477404385832,0
1477404386104,0
1477404386403,0
1477404386711,0
1477404387000,0
1477404387303,0
1477404387504,0
1477404387801,0
1477404388105,0
1477404388397,0
1477404388702,0
1477404389019,0
1477404389298,0
1477404389504,0
1477404389795,0
1477404390099,0
1477404390400,0
1477404390694,0
1477404390894,0
1477404391098,0
1477404391391,0
1477404391603,0
1477404391822,0
1477404392091,0
1477404392292,0
1477404392493,0
1477404392693,0
1477404392893,0
1477404393189,0
1477404393490,0
1477404393787,0
1477404394090,0
1477404394292,0
1477404394584,0
1477404394791,0
1477404395086,0
1477404395287,0
1477404395490,0
1477404395781,0
1477404395998,0
1477404396209,0
1477404396483,0
1477404396683,0
1477404396886,0
1477404397181,0
1477404397484,0
1477404397809,0
1477404398080,0
1477404398379,0
1477404398687,0
1477404398976,0
1477404399280,0
1477404399600,0
1477404399878,0
1477404400174,0
1477404400374,0
1477404400678,0
1477404400971,0
1477404401181,0
1477404401472,0
1477404401672,0
1477404401873,0
1477404402079,0
1477404402370,0
1477404402675,0
1477404403000,0
1477404403270,0
1477404403569,0
1477404403769,0
1477404404069,0
1477404404269,0
1477404404470,0
1477404404794,0
1477404405090,0
1477404405365,0
1477404405566,0
1477404405868,0
1477404406162,0
1477404406363,0
1477404406580,0
1477404406864,0
1477404407161,0
1477404407466,0
1477404407758,0
1477404407958,0
1477404408184,0
1477404408460,0
1477404408665,0
1477404408956,0
1477404409156,0
1477404409461,0
1477404409661,0
1477404409954,0
1477404410257,0
1477404410555,0
1477404410858,0
1477404411058,0
1477404411260,0
1477404411582,0
1477404411853,0
1477404412059,0
1477404412350,0
1477404412654,0
1477404412979,0
1477404413250,0
1477404413450,0
1477404413654,0
1477404413947,0
1477404414252,0
1477404414575,0
1477404414848,0
1477404415146,0
1477404415451,0
1477404415768,0
1477404416043,0
1477404416244,0
1477404416444,0
1477404416648,0
1477404416850,0
1477404417149,0
1477404417440,0
1477404417642,0
1477404417845,0
1477404418139,0
1477404418443,0
1477404418767,0
1477404419038,0
1477404419244,0
1477404419537,0
1477404419840,0
1477404420162,0
1477404420436,0
1477404420736,0
1477404421038,0
1477404421238,0
1477404421532,0
1477404421835,0
1477404422037,0
