timestamp,mx,my,mz,mAc
1481515275077,-122.81,-1261.97,1454.45,ACCURACY_BAD
1481515275367,43.91,-22.13,32.45,ACCURACY_BAD
1481515275571,43.91,-23.03,32.93,ACCURACY_BAD
1481515275792,43.2,-26.45,21.11,ACCURACY_BAD
1481515276068,36.95,-16.07,13.85,ACCURACY_BAD
1481515276367,43.2,-26.93,18.11,ACCURACY_BAD
1481515276672,57.18,-29.09,35.88,ACCURACY_BAD
1481515276966,68.33,-28.68,32.45,ACCURACY_BAD
1481515277267,70.43,-26.03,37.61,ACCURACY_BAD
1481515277566,63.41,-27.11,38.63,ACCURACY_BAD
1481515277865,32.75,-1.13,39.29,ACCURACY_BAD
1481515278162,30.65,6.77,30.47,ACCURACY_BAD
1481515278363,32.75,4.01,36.77,ACCURACY_BAD
1481515278665,32.04,4.85,34.2,ACCURACY_BAD
1481515278866,33.41,5.27,35.04,ACCURACY_BAD
1481515279160,34.86,7.5,37.2,ACCURACY_BAD
1481515279465,39.71,20.45,39.95,ACCURACY_BAD
1481515279760,41.09,15.77,45.53,ACCURACY_BAD
1481515280065,41.09,7.07,47.63,ACCURACY_BAD
1481515280357,38.34,1.97,43.13,ACCURACY_BAD
1481515280558,37.61,1.97,43.13,ACCURACY_BAD
1481515280759,35.52,2.93,37.79,ACCURACY_BAD
1481515281060,35.52,3.41,38.7,ACCURACY_BAD
1481515281262,35.52,3.65,37.97,ACCURACY_BAD
1481515281556,35.52,3.17,37.13,ACCURACY_BAD
1481515281859,34.86,4.25,38.21,ACCURACY_BAD
1481515282184,34.86,2.93,37.79,ACCURACY_BAD
1481515282456,34.13,2.46,36.95,ACCURACY_BAD
1481515282658,33.41,4.25,38.21,ACCURACY_BAD
1481515282955,37.61,6.05,41.63,ACCURACY_BAD
1481515283255,47.39,4.19,49.55,ACCURACY_BAD
1481515283555,48.77,7.31,51.29,ACCURACY_BAD
1481515283853,38.34,7.13,42.71,ACCURACY_BAD
1481515284151,34.86,-5.81,33.54,ACCURACY_BAD
1481515284353,34.13,-2.93,35.88,ACCURACY_BAD
1481515284654,34.13,5.33,37.2,ACCURACY_BAD
1481515284968,34.13,4.44,35.45,ACCURACY_BAD
1481515285254,34.86,12.77,38.87,ACCURACY_BAD
1481515285548,35.52,11.69,37.79,ACCURACY_BAD
1481515285851,34.86,14.75,37.38,ACCURACY_BAD
1481515286150,34.86,19.73,35.45,ACCURACY_BAD
1481515286448,37.61,19.5,36.11,ACCURACY_BAD
1481515286746,36.95,20.21,38.45,ACCURACY_BAD
1481515286951,36.95,22.13,34.79,ACCURACY_BAD
1481515287248,37.61,19.55,38.27,ACCURACY_BAD
1481515287568,36.95,18,36.29,ACCURACY_BAD
1481515287846,35.52,16.68,35.88,ACCURACY_BAD
