timestamp,mx,my,mz,mAc
1482120795632,24.23,-24.95,-19.13,ACCURACY_VERYGOOD
1482120795942,-5.69,-36.29,-4.38,ACCURACY_VERYGOOD
1482120796240,-4.31,-22.31,22.02,ACCURACY_VERYGOOD
1482120796533,-3.59,-23.27,20.34,ACCURACY_VERYGOOD
1482120796853,-11.27,-24.05,13.73,ACCURACY_VERYGOOD
1482120797129,-11.27,-29.45,3.48,ACCURACY_VERYGOOD
1482120797330,-10.55,-27.23,3.41,ACCURACY_VERYGOOD
1482120797532,-11.27,-27,7.07,ACCURACY_VERYGOOD
1482120797827,-10.01,-16.5,17.63,ACCURACY_VERYGOOD
1482120798043,-8.63,-14.88,19.55,ACCURACY_VERYGOOD
1482120798328,-7.44,-27.84,-12.17,ACCURACY_VERYGOOD
1482120798627,-4.67,-29.34,3.53,ACCURACY_VERYGOOD
1482120798927,-8.15,-28.01,-7.31,ACCURACY_VERYGOOD
1482120799224,-7.5,-26.15,-13.01,ACCURACY_VERYGOOD
1482120799446,-8.88,-26.76,-13.19,ACCURACY_VERYGOOD
1482120799724,-6.11,-22.26,-18.11,ACCURACY_VERYGOOD
1482120800025,-10.31,-17.76,-25.19,ACCURACY_VERYGOOD
1482120800324,-13.79,-14.46,-22.02,ACCURACY_VERYGOOD
1482120800645,-14.51,-17.52,-21.53,ACCURACY_VERYGOOD
1482120800920,-9.65,-20.76,-20.45,ACCURACY_VERYGOOD
1482120801123,-8.93,-20.52,-19.02,ACCURACY_VERYGOOD
1482120801419,-6.83,-31.01,-6.83,ACCURACY_VERYGOOD
1482120801620,-6.11,-30.23,1.86,ACCURACY_VERYGOOD
1482120801920,-4.73,-27.71,9.77,ACCURACY_VERYGOOD
1482120802121,-4.73,-28.68,5.94,ACCURACY_VERYGOOD
1482120802418,-4.67,-33.41,-4.07,ACCURACY_VERYGOOD
1482120802719,-3.24,-29.63,-15.59,ACCURACY_VERYGOOD
1482120803017,-0.41,-32.45,1.86,ACCURACY_VERYGOOD
1482120803319,-3.17,-31.67,-9.3,ACCURACY_VERYGOOD
1482120803615,-3.17,-27.23,-16.19,ACCURACY_VERYGOOD
1482120803837,-4.5,-24.53,-22.43,ACCURACY_VERYGOOD
1482120804117,-3.83,-21.42,-22.85,ACCURACY_VERYGOOD
1482120804415,-3.11,-28.26,-13.01,ACCURACY_VERYGOOD
1482120804718,-3.05,-28.92,-9,ACCURACY_VERYGOOD
1482120805013,-5.15,-25.79,-18.6,ACCURACY_VERYGOOD
1482120805234,-5.09,-22.07,-20.87,ACCURACY_VERYGOOD
1482120805512,-3,-30,-10.01,ACCURACY_VERYGOOD
1482120805715,-3.65,-28.01,-9.35,ACCURACY_VERYGOOD
1482120806013,-5.09,-29.57,-13.43,ACCURACY_VERYGOOD
1482120806313,-3,-31.19,-15.35,ACCURACY_VERYGOOD
1482120806609,-2.27,-25.55,-21.35,ACCURACY_VERYGOOD
1482120806833,-5.03,-21.42,-22.85,ACCURACY_VERYGOOD
1482120807110,-5.69,-17.76,-25.19,ACCURACY_VERYGOOD
1482120807410,-7.79,-12.77,-27.11,ACCURACY_VERYGOOD
1482120807711,-9.23,-12.3,-26.27,ACCURACY_VERYGOOD
