timestamp,light
1484277955704,750
1484277956024,224
1484277956233,204
1484277956646,211
1484277957024,260
1484277957226,267
1484277957621,280
1484277957842,277
1484277958222,262
1484277958622,254
1484277959039,252
1484277959417,246
1484277959617,246
1484277959819,245
1484277960216,239
1484277960429,236
1484277960815,246
1484277961016,244
1484277961414,241
1484277961635,241
1484277962013,240
1484277962213,240
1484277962414,241
1484277962834,240
1484277963212,245
1484277963614,246
1484277963814,249
1484277964034,252
1484277964409,249
1484277964806,254
1484277965007,250
1484277965417,246
1484277965807,245
1484277966204,244
1484277966628,249
1484277967003,248
1484277967203,249
1484277967602,244
1484277967825,243
1484277968200,242
1484277968604,244
1484277969022,244
1484277969400,242
1484277969610,244
1484277969997,240
1484277970219,239
1484277970597,241
1484277970798,237
1484277971194,234
1484277971407,233
1484277971795,217
1484277972195,227
1484277972615,231
1484277972992,238
1484277973391,238
1484277973790,246
1484277974014,255
1484277974388,262
1484277974590,257
1484277974987,255
1484277975187,257
1484277975399,260
1484277975786,259
1484277975987,259
1484277976384,252
1484277976605,253
1484277976983,257
1484277977184,255
1484277977384,256
1484277977803,255
1484277978182,257
1484277978383,259
1484277978585,258
1484277979002,253
1484277979379,252
1484277979584,249
1484277979976,246
1484277980200,245
1484277980576,244
1484277980976,245
1484277981396,244
1484277981775,245
1484277982174,244
1484277982572,245
1484277982792,245
1484277983171,249
1484277983571,253
1484277983772,251
1484277983994,248
1484277984370,246
1484277984773,245
1484277985191,242
1484277985567,241
1484277985769,241
1484277986164,239
1484277986386,240
1484277986764,242
1484277986964,240
1484277987168,239
1484277987585,237
1484277987963,238
1484277988362,237
1484277988785,238
1484277989160,238
1484277989361,237
1484277989758,241
1484277989978,239
1484277990360,235
1484277990757,234
1484277991176,234
1484277991555,236
1484277991953,236
1484277992154,237
1484277992367,236
1484277992753,236
1484277993153,237
1484277993354,236
1484277993763,237
1484277994152,234
1484277994552,236
1484277994971,234
1484277995346,236
1484277995548,234
1484277995946,234
1484277996170,234
1484277996546,232
1484277996944,234
1484277997365,235
1484277997742,236
1484277998143,235
1484277998565,236
1484277998941,235
1484277999141,235
1484277999537,235
1484277999764,232
1484278000139,233
1484278000543,232
1484278000957,236
1484278001335,234
1484278001738,234
1484278002157,233
1484278002534,234
1484278002933,231
1484278003134,233
1484278003531,236
1484278003745,236
1484278004132,238
1484278004531,238
1484278004929,237
1484278005152,236
1484278005528,235
1484278005728,235
1484278005929,233
1484278006337,233
1484278006725,231
1484278006925,231
1484278007323,232
1484278007543,234
1484278007923,233
1484278008124,232
1484278008521,229
1484278008742,231
1484278009120,231
1484278009524,229
1484278009918,232
1484278010139,232
1484278010518,240
1484278010919,239
1484278011328,237
1484278011719,239
1484278012114,236
1484278012317,236
1484278012736,234
1484278013113,235
1484278013510,233
1484278013712,233
1484278013934,235
1484278014309,236
1484278014510,236
1484278014712,236
1484278015132,233
1484278015508,233
1484278015709,234
1484278015911,234
1484278016318,234
1484278016707,234
1484278017104,234
1484278017503,234
1484278017727,234
1484278018103,236
1484278018304,237
1484278018507,236
1484278018924,239
1484278019302,242
1484278019701,242
1484278020122,240
1484278020497,241
1484278020699,242
1484278021095,241
1484278021309,241
1484278021693,241
1484278021895,241
1484278022292,242
1484278022493,241
1484278022720,241
1484278023092,244
1484278023293,242
1484278023497,237
1484278023915,232
1484278024291,232
1484278024495,232
1484278024889,231
1484278025110,231
1484278025488,232
1484278025689,232
1484278026087,232
1484278026299,232
1484278026686,230
1484278026887,231
1484278027283,231
1484278027485,229
1484278027904,231
1484278028282,230
1484278028482,231
1484278028883,231
1484278029101,229
1484278029479,229
1484278029880,229
1484278030081,228
1484278030296,229
1484278030678,228
1484278030879,228
1484278031279,229
1484278031696,228
1484278032075,229
1484278032276,229
1484278032478,227
1484278032895,229
1484278033273,227
1484278033675,228
1484278034094,227
1484278034470,228
1484278034672,228
1484278035067,228
1484278035268,228
1484278035490,230
1484278035867,226
1484278036068,228
1484278036464,227
1484278036686,224
1484278037064,226
1484278037264,226
1484278037466,225
1484278037862,226
1484278038087,226
1484278038463,228
1484278038663,228
1484278038863,230
1484278039279,231
1484278039662,228
1484278040064,227
1484278040469,226
1484278040858,224
1484278041061,226
1484278041455,228
1484278041676,230
1484278042055,231
1484278042454,227
1484278042654,228
1484278043053,227
1484278043273,226
1484278043651,227
1484278043853,226
1484278044249,228
1484278044468,229
1484278044848,228
1484278045049,230
1484278045251,230
1484278045660,227
1484278046048,228
1484278046449,226
1484278046866,226
1484278047245,228
1484278047446,227
1484278047649,228
1484278048066,226
