timestamp,light
1482152940182,5
1482152940631,26
1482152940981,25
1482152941198,25
1482152941579,27
1482152941979,25
1482152942196,28
1482152942578,31
1482152942983,30
1482152943389,30
1482152943619,30
1482152943976,28
1482152944185,29
1482152944585,30
1482152944796,28
1482152945173,28
1482152945388,28
1482152945783,28
1482152946010,28
1482152946374,28
1482152946768,29
1482152946979,29
1482152947187,28
1482152947583,29
1482152947967,28
1482152948386,27
1482152948764,27
1482152948965,28
1482152949175,28
1482152949563,29
1482152949991,27
1482152950362,28
1482152950761,28
1482152950971,29
1482152951373,28
1482152951591,28
1482152951959,28
1482152952159,28
1482152952360,27
1482152952779,28
1482152953157,30
1482152953364,30
1482152953755,28
1482152954186,29
1482152954555,29
1482152954965,30
1482152955366,30
1482152955750,28
1482152956164,28
1482152956561,28
1482152956777,28
1482152957199,28
1482152957547,30
1482152957748,30
1482152958147,29
1482152958560,30
1482152958780,29
1482152959145,29
1482152959556,30
1482152959960,30
1482152960363,30
1482152960742,31
1482152960949,30
1482152961350,28
1482152961562,29
1482152961940,29
1482152962350,30
1482152962746,30
1482152963154,30
1482152963537,30
1482152963748,30
1482152964150,30
1482152964535,30
1482152964944,30
1482152965357,29
1482152965733,30
1482152966143,29
1482152966547,29
1482152966944,29
1482152967331,28
1482152967539,28
1482152967928,29
1482152968353,29
1482152968727,30
1482152969137,28
1482152969526,29
1482152969748,30
1482152970124,30
1482152970534,30
1482152970932,30
1482152971145,30
1482152971521,30
1482152971929,30
1482152972336,30
1482152972719,31
1482152973118,30
1482152973325,31
1482152973716,31
1482152974115,30
1482152974338,32
1482152974715,30
1482152974920,31
1482152975315,30
1482152975536,30
1482152975912,29
1482152976311,28
1482152976521,29
1482152976919,31
1482152977127,30
1482152977509,30
1482152977719,30
1482152978118,28
1482152978507,28
1482152978916,28
1482152979315,30
1482152979523,28
1482152979903,29
1482152980114,29
1482152980513,29
1482152980714,30
1482152981102,30
1482152981309,30
1482152981713,30
1482152981916,30
1482152982299,31
1482152982507,30
1482152982898,30
1482152983319,30
1482152983697,30
1482152984114,30
1482152984505,30
1482152984708,29
1482152985096,30
1482152985303,30
1482152985694,30
1482152986116,30
1482152986491,30
1482152986892,31
1482152987304,30
1482152987689,31
1482152987895,30
1482152988287,30
1482152988489,31
1482152988710,30
1482152989086,31
1482152989485,30
1482152989694,30
1482152990095,30
1482152990300,31
1482152990683,30
1482152990891,28
1482152991305,30
1482152991681,31
1482152991887,33
1482152992278,32
1482152992478,32
1482152992696,30
1482152993078,30
1482152993476,30
1482152993895,35
1482152994275,35
1482152994475,34
1482152994684,35
1482152995086,33
1482152995288,33
1482152995672,33
1482152995890,33
1482152996279,36
1482152996514,36
1482152996870,37
1482152997079,36
1482152997470,35
1482152997867,35
1482152998089,33
1482152998467,33
1482152998667,34
1482152998874,33
1482152999278,35
1482152999482,33
1482152999867,29
1482153000264,31
1482153000661,31
1482153000870,31
1482153001283,30
1482153001661,25
1482153001869,23
1482153002272,25
1482153002482,30
1482153002858,32
1482153003069,29
1482153003476,33
1482153003857,29
1482153004075,28
1482153004456,30
1482153004874,26
1482153005254,25
1482153005462,27
1482153005850,28
1482153006077,28
1482153006452,29
1482153006861,29
1482153007260,29
1482153007466,29
1482153007848,27
1482153008059,27
