timestamp,gx,gy,gz
1481087874426,221.51416015625,-49.56447982788086,-10.865119934082031
1481087874642,15.015839576721191,-2.5636799335479736,15.260000228881836
1481087874882,-25.941999435424805,11.719679832458496,11.414480209350586
1481087875121,-7.630000114440918,8.972879409790039,-3.5403199195861816
1481087875356,-9.278079986572266,-2.5026400089263916,-16.785999298095703
1481087875560,-33.022640228271484,-1.4039199352264404,3.2961599826812744
1481087875761,-4.3948798179626465,0.8545600175857544,3.967599868774414
1481087876010,2.929919958114624,-0.6103999614715576,4.883199691772461
1481087876239,2.2584800720214844,-2.685760021209717,1.1597599983215332
1481087876460,6.958559989929199,-2.075360059738159,-1.464959979057312
1481087876679,-1.0987199544906616,3.2351200580596924,-4.578000068664551
1481087876918,9.82744026184082,-0.183119997382164,3.052000045776367
1481087877157,3.1740798950195312,-1.953279972076416,-3.2351200580596924
1481087877360,-0.244159996509552,1.8312000036239624,0.244159996509552
1481087877607,-2.2584800720214844,0.488319993019104,0.488319993019104
1481087877837,-3.784479856491089,3.2351200580596924,1.2818399667739868
1481087878076,-5.676720142364502,3.1740798950195312,0.732479989528656
1481087878318,1.3428800106048584,0.7935199737548828,5.188399791717529
1481087878547,10.926159858703613,-2.5636799335479736,0.183119997382164
1481087878759,1.2818399667739868,0.8545600175857544,0.3051999807357788
1481087879004,1.1597599983215332,1.5260000228881836,3.84552001953125
1481087879234,-1.5870399475097656,3.2351200580596924,2.5636799335479736
1481087879473,-15.137919425964355,3.662400007247925,-1.0987199544906616
1481087879713,-0.6103999614715576,-1.7701599597930908,4.578000068664551
1481087879965,-1.2207999229431152,-0.061039999127388,-5.798799991607666
1481087880199,2.5026400089263916,1.4039199352264404,0.183119997382164
1481087880401,-3.4792799949645996,1.4039199352264404,-3.662400007247925
1481087880631,-1.0376800298690796,1.0376800298690796,1.0376800298690796
1481087880870,-3.4182400703430176,1.6480799913406372,-1.7701599597930908
1481087881110,-5.005280017852783,0.6714400053024292,-2.3805599212646484
1481087881337,-1.7701599597930908,1.5870399475097656,0.3051999807357788
1481087881563,-1.6480799913406372,-0.244159996509552,-0.5493599772453308
1481087881797,0.3051999807357788,0.6714400053024292,0.3051999807357788
1481087882028,0.976639986038208,-0.732479989528656,-1.3428800106048584
1481087882268,1.8312000036239624,-0.976639986038208,-1.7091200351715088
1481087882509,2.075360059738159,-0.9156000018119812,1.1597599983215332
1481087882745,0.488319993019104,1.0987199544906616,0.183119997382164
1481087882946,3.6013598442077637,-1.0376800298690796,-0.9156000018119812
1481087883149,-1.7701599597930908,0.6103999614715576,0.366239994764328
1481087883395,-4.272799968719482,1.4039199352264404,0.3051999807357788
1481087883624,-3.5403199195861816,-0.122079998254776,-1.3428800106048584
1481087883865,-0.5493599772453308,1.5870399475097656,-0.976639986038208
1481087884104,-2.136399984359741,1.0987199544906616,0.732479989528656
1481087884331,-1.953279972076416,0.488319993019104,-0.244159996509552
1481087884537,-1.7091200351715088,0.244159996509552,-1.1597599983215332
1481087884744,-1.464959979057312,1.0376800298690796,-0.3051999807357788
1481087884990,3.2351200580596924,0.4272800087928772,2.075360059738159
1481087885222,5.432559967041016,0.4272800087928772,2.5026400089263916
1481087885435,17.945758819580078,-1.3428800106048584,2.5636799335479736
1481087885661,-0.122079998254776,-5.737760066986084,9.339119911193848
1481087885900,6.531280040740967,0.366239994764328,-11.231359481811523
1481087886131,-7.019599914550781,1.6480799913406372,2.5636799335479736
1481087886340,-2.3805599212646484,-0.8545600175857544,-7.6910400390625
1481087886541,11.10927963256836,-1.464959979057312,1.7701599597930908
1481087886788,9.82744026184082,-0.732479989528656,7.99623966217041
1481087887018,-1.3428800106048584,-0.061039999127388,-5.249439716339111
1481087887257,-17.09119987487793,-5.249439716339111,1.2207999229431152
1481087887498,-6.042959690093994,-3.3571999073028564,-6.531280040740967
1481087887731,-7.99623966217041,5.55463981628418,-0.366239994764328
1481087887938,-7.263760089874268,-0.976639986038208,-2.4415998458862305
1481087888182,6.3481597900390625,0.061039999127388,3.662400007247925
1481087888385,1.0376800298690796,1.1597599983215332,-0.8545600175857544
1481087888615,3.4792799949645996,2.990959882736206,1.2818399667739868
1481087888855,-1.6480799913406372,3.906559944152832,-2.1974399089813232
1481087889094,15.748319625854492,0.8545600175857544,-8.240400314331055
1481087889333,8.118319511413574,5.493599891662598,4.272799968719482
1481087889539,6.531280040740967,2.014319896697998,-9.522239685058594
1481087889782,-0.732479989528656,-0.732479989528656,-0.244159996509552
1481087890012,-6.042959690093994,2.014319896697998,-3.6013598442077637
1481087890254,-1.8312000036239624,1.0987199544906616,-0.6103999614715576
1481087890491,0.8545600175857544,0.4272800087928772,-0.061039999127388
1481087890726,1.5870399475097656,0.732479989528656,1.7701599597930908
1481087890930,-24.599119186401367,1.8922399282455444,5.371520042419434
1481087891180,0.6714400053024292,3.84552001953125,2.6247198581695557
1481087891410,25.20952033996582,-0.5493599772453308,21.97439956665039
1481087891649,42.789039611816406,8.240400314331055,20.50943946838379
1481087891887,-0.244159996509552,-5.127359867095947,7.752079963684082
1481087892120,-9.949520111083984,-4.089679718017578,-2.075360059738159
1481087892327,30.153759002685547,4.883199691772461,12.085919380187988
1481087892531,108.46807861328125,18.250959396362305,46.451438903808594
1481087892777,31.496639251708984,-0.732479989528656,6.042959690093994
1481087893007,15.870399475097656,1.1597599983215332,13.24567985534668
1481087893246,15.137919425964355,5.005280017852783,7.630000114440918
1481087893486,-0.6103999614715576,-1.2207999229431152,-1.4039199352264404
1481087893719,10.193679809570312,-0.8545600175857544,0.5493599772453308
1481087893927,5.066319942474365,0.244159996509552,4.3338398933410645
1481087894175,-1.5260000228881836,-1.0987199544906616,2.3805599212646484
1481087894404,1.1597599983215332,-3.052000045776367,3.723439931869507
1481087894644,35.95256042480469,7.935199737548828,-8.667679786682129
1481087894883,9.766399383544922,1.3428800106048584,0.3051999807357788
1481087895121,0.976639986038208,0.061039999127388,3.6013598442077637
1481087895328,-4.3948798179626465,-0.976639986038208,7.32480001449585
1481087895570,-7.385839939117432,-0.244159996509552,-0.3051999807357788
1481087895801,2.990959882736206,-2.014319896697998,-0.3051999807357788
1481087896040,1.4039199352264404,-1.953279972076416,-1.7091200351715088
1481087896280,-2.5026400089263916,2.5026400089263916,0.6103999614715576
1481087896514,6.714399814605713,6.042959690093994,-4.089679718017578
1481087896722,-23.622480392456055,-15.748319625854492,-31.252479553222656
1481087896968,-14.405439376831055,-1.5870399475097656,-20.997758865356445
1481087897199,3.723439931869507,8.057279586791992,5.249439716339111
1481087897438,18.861360549926758,-4.089679718017578,5.981919765472412
1481087897677,29.72648048400879,6.836480140686035,2.746799945831299
1481087897910,3.4182400703430176,5.249439716339111,-2.4415998458862305
1481087898120,-30.09272003173828,-0.122079998254776,-6.592319965362549
1481087898366,-47.48912048339844,-10.193679809570312,-27.895278930664062
1481087898595,-46.146240234375,-27.284879684448242,-51.822959899902344
1481087898836,91.9872817993164,-3.3571999073028564,11.170319557189941
1481087899075,4.272799968719482,-6.714399814605713,2.807839870452881
1481087899308,-14.28335952758789,-2.3805599212646484,9.217040061950684
