1474194767916,-0.015577063895761967,0.0064140851609408855,-1.1804970502853394
1474194767920,0.0507018156349659,0.0064140851609408855,0.3585779070854187
1474194767954,0.08032877743244171,0.04581489413976669,0.34086281061172485
1474194767954,0.07880161702632904,0.09957103431224823,-0.2987131178379059
1474194767954,0.07666359096765518,0.10934487730264664,-0.3943135142326355
1474194767960,0.08124507963657379,0.11148291081190109,-0.394008070230484
1474194767972,0.08124507963657379,0.1111774742603302,-0.39217549562454224
1474194767980,0.08368854224681854,0.10781771689653397,-0.394008070230484
1474194767992,0.09162978827953339,0.09529497474431992,-0.3998112976551056
1474194768000,0.0959058403968811,0.09162978827953339,-0.4050036668777466
1474194768016,0.10781771689653397,0.09315694868564606,-0.41202861070632935
1474194768020,0.11362093687057495,0.09254608303308487,-0.4202753007411957
1474194768032,0.12431107461452484,0.09468411654233932,-0.4309654235839844
1474194768040,0.13561208546161652,0.09926560521125793,-0.43829581141471863
1474194768052,0.1560760736465454,0.1010981947183609,-0.46150869131088257
1474194768061,0.1875356286764145,0.1010981947183609,-0.49785518646240234
1474194768072,0.24037547409534454,0.08185594528913498,-0.5100724697113037
1474194768080,0.30146199464797974,0.04703662544488907,-0.47708576917648315
1474194768092,0.3643811047077179,0.04703662544488907,-0.4086688458919525
1474194768100,0.3585779070854187,-0.03848451003432274,-0.2528982162475586
1474194768112,0.3478877544403076,-0.04214970022439957,-0.15393804013729095
1474194768120,0.37568211555480957,0.0012217304902151227,-0.15241087973117828
1474194768133,0.36224308609962463,0.03329215571284294,-0.13500121235847473
1474194768141,0.3228422701358795,0.04917465150356293,-0.11362093687057495
1474194768152,0.2981022298336029,0.0354301854968071,-0.10842858254909515
1474194768161,0.2422080636024475,0.014355333521962166,-0.10842858254909515
1474194768174,0.1963931769132614,-0.054367005825042725,-0.11423180252313614
1474194768206,0.1719585657119751,-0.1514945775270462,-0.1267545372247696
1474194768206,0.1765400618314743,-0.22357667982578278,-0.1472185254096985
1474194768206,0.19364428520202637,-0.24037547409534454,-0.17256943881511688
1474194768213,0.20402899384498596,-0.20402899384498596,-0.1875356286764145
1474194768221,0.19120082259178162,-0.12767083942890167,-0.17959438264369965
1474194768233,0.15760323405265808,-0.03878994286060333,-0.15241087973117828
1474194768249,0.12247848510742188,0.03084869496524334,-0.13530665636062622
1474194768253,0.1062905490398407,0.05314527451992035,-0.1267545372247696
1474194768265,0.0754418596625328,0.01863138936460018,-0.12339477986097336
1474194768273,0.0555887371301651,-0.012522737495601177,-0.11362093687057495
1474194768282,0.05772676691412926,-0.08521570265293121,-0.09865473955869675
1474194768308,0.05925392732024193,-0.16737708449363708,-0.09498954564332962
1474194768308,0.03878994286060333,-0.242513507604599,-0.1059851199388504
1474194768314,0.009468411095440388,-0.2626720666885376,-0.13377949595451355
1474194768322,-0.008246680721640587,-0.21991148591041565,-0.15943582355976105
1474194768333,-0.014966198243200779,-0.16920967400074005,-0.16432274878025055
1474194768341,-0.001527163083665073,-0.1270599663257599,-0.152105450630188
1474194768354,0.00855211354792118,-0.09346238523721695,-0.1270599663257599
1474194768361,0.012217304669320583,-0.06017022579908371,-0.11331550031900406
1474194768377,0.02076941914856434,-0.04703662544488907,-0.08002334833145142
1474194768381,0.013133603148162365,-0.03878994286060333,-0.07452555745840073
1474194768392,-0.025961773470044136,-0.04703662544488907,-0.07177666574716568
