1474194768376,1000.0399780273438
1474194768557,1000.030029296875
1474194768741,1000.010009765625
1474194768921,1000.0700073242188
1474194769102,1000.0599975585938
1474194769282,999.97998046875
1474194769461,1000.0
1474194769640,999.989990234375
1474194769822,999.989990234375
1474194769999,999.969970703125
1474194770182,999.97998046875
1474194770358,1000.0399780273438
1474194770543,1000.0599975585938
1474194770720,1000.010009765625
1474194770903,1000.010009765625
1474194771080,1000.0399780273438
1474194771260,1000.0700073242188
1474194771444,1000.02001953125
1474194771624,1000.0599975585938
1474194771801,1000.02001953125
1474194771981,1000.010009765625
1474194772165,999.989990234375
1474194772348,1000.010009765625
1474194772525,1000.0800170898438
1474194772705,1000.0700073242188
1474194772883,1000.1599731445313
1474194773066,1000.2000122070313
1474194773243,1000.1900024414063
1474194773427,1000.2000122070313
1474194773603,1000.2000122070313
1474194773786,1000.1900024414063
1474194773964,1000.1699829101563
1474194774147,1000.1300048828125
1474194774327,1000.1599731445313
1474194774507,1000.1900024414063
1474194774687,1000.1599731445313
1474194774867,1000.1900024414063
1474194775047,1000.1500244140625
1474194775225,1000.1300048828125
1474194775408,1000.1799926757813
1474194775587,1000.22998046875
1474194775763,1000.1799926757813
1474194775945,1000.1300048828125
1474194776129,1000.1400146484375
1474194776308,1000.1699829101563
1474194776489,1000.1900024414063
1474194776670,1000.1300048828125
1474194776853,1000.1300048828125
1474194777026,1000.1300048828125
1474194777207,1000.239990234375
1474194777387,1000.1500244140625
1474194777571,1000.1199951171875
1474194777747,1000.030029296875
1474194777928,999.97998046875
1474194778107,1000.02001953125
1474194778292,1000.010009765625
1474194778466,1000.0599975585938
1474194778647,1000.0800170898438
1474194778826,1000.0800170898438
1474194779011,1000.0399780273438
1474194779192,1000.030029296875
1474194779368,1000.0700073242188
1474194779568,1000.0800170898438
1474194779728,1000.0999755859375
1474194779919,1000.030029296875
1474194780087,1000.1199951171875
1474194780267,1000.02001953125
1474194780448,1000.0900268554688
1474194780633,1000.010009765625
1474194780813,1000.0
1474194780992,1000.02001953125
1474194781173,999.989990234375
1474194781354,1000.0499877929688
1474194781533,1000.02001953125
1474194781711,1000.0999755859375
1474194781894,1000.0800170898438
1474194782071,1000.1199951171875
1474194782254,1000.0800170898438
1474194782434,1000.0499877929688
1474194782614,999.97998046875
1474194782794,999.969970703125
1474194782971,999.9400024414063
1474194783154,999.9299926757813
1474194783335,999.9600219726563
1474194783510,999.9199829101563
1474194783696,999.9299926757813
1474194783872,999.9000244140625
1474194784056,999.9199829101563
1474194784232,999.9099731445313
1474194784416,999.9099731445313
1474194784609,999.9000244140625
1474194784777,999.9199829101563
1474194784956,999.9400024414063
1474194785138,999.8400268554688
1474194785317,999.8800048828125
1474194785493,999.8900146484375
1474194785677,999.8900146484375
1474194785857,999.9199829101563
1474194786038,999.9199829101563
1474194786217,999.8800048828125
1474194786398,999.8900146484375
1474194786578,999.8599853515625
1474194786758,999.9299926757813
1474194786938,999.9299926757813
1474194787119,999.8599853515625
1474194787295,999.9299926757813
1474194787476,999.9000244140625
1474194787660,999.9400024414063
1474194787840,999.8699951171875
