timestamp,pressure
1482396383539,997.6799926757813
1482396383719,997.6400146484375
1482396383899,997.6300048828125
1482396384080,997.6500244140625
1482396384260,997.6400146484375
1482396384440,997.6599731445313
1482396384620,997.6500244140625
1482396384800,997.5999755859375
1482396384980,997.6300048828125
1482396385160,997.5900268554688
1482396385340,997.6599731445313
1482396385520,997.6599731445313
1482396385700,997.6199951171875
1482396385881,997.6099853515625
1482396386061,997.6099853515625
1482396386241,997.6400146484375
1482396386421,997.7100219726563
1482396386603,997.6300048828125
1482396386782,997.5800170898438
1482396386962,997.5999755859375
1482396387142,997.5800170898438
1482396387322,997.6099853515625
1482396387502,997.5999755859375
1482396387683,997.6400146484375
1482396387862,997.5900268554688
1482396388043,997.6099853515625
1482396388223,997.5800170898438
1482396388403,997.6300048828125
1482396388584,997.6799926757813
1482396388763,997.6500244140625
1482396388944,997.6400146484375
1482396389124,997.6599731445313
1482396389304,997.6400146484375
1482396389484,997.6599731445313
1482396389664,997.6199951171875
1482396389844,997.6599731445313
1482396390026,997.6099853515625
1482396390205,997.6500244140625
1482396390385,997.6400146484375
1482396390565,997.6400146484375
1482396390745,997.6699829101563
1482396390925,997.75
1482396391105,997.6799926757813
1482396391286,997.7000122070313
1482396391466,997.6400146484375
1482396391646,997.739990234375
1482396391826,997.6400146484375
1482396392006,997.6099853515625
1482396392187,997.6500244140625
1482396392367,997.5900268554688
1482396392547,997.6300048828125
1482396392727,997.6599731445313
1482396392908,997.7100219726563
1482396393088,997.6500244140625
1482396393267,997.6300048828125
1482396393448,997.7000122070313
1482396393628,997.6099853515625
1482396393808,997.6300048828125
1482396393988,997.6799926757813
1482396394168,997.5999755859375
1482396394349,997.6300048828125
1482396394529,997.7100219726563
1482396394709,997.6199951171875
1482396394889,997.5900268554688
1482396395070,997.6900024414063
1482396395250,997.5999755859375
1482396395430,997.6599731445313
1482396395610,997.6400146484375
1482396395790,997.6699829101563
1482396395970,997.6699829101563
1482396396150,997.760009765625
1482396396331,997.6500244140625
1482396396511,997.6400146484375
1482396396691,997.7000122070313
1482396396871,997.6300048828125
1482396397051,997.6400146484375
1482396397232,997.6199951171875
1482396397412,997.6400146484375
1482396397593,997.6400146484375
1482396397773,997.6799926757813
1482396397952,997.72998046875
1482396398132,997.6500244140625
1482396398312,997.6199951171875
1482396398493,997.6199951171875
1482396398673,997.7100219726563
1482396398853,997.7100219726563
1482396399033,997.6900024414063
1482396399213,997.72998046875
1482396399393,997.7000122070313
1482396399573,997.6199951171875
1482396399754,997.6599731445313
1482396399934,997.6300048828125
1482396400114,997.6699829101563
1482396400294,997.6699829101563
1482396400474,997.6400146484375
1482396400655,997.7100219726563
1482396400835,997.6099853515625
1482396401015,997.6500244140625
1482396401195,997.6599731445313
1482396401375,997.6400146484375
1482396401555,997.7100219726563
1482396401735,997.5900268554688
1482396401915,997.6500244140625
1482396402096,997.6300048828125
1482396402276,997.6400146484375
1482396402462,997.6099853515625
1482396402637,997.6599731445313
1482396402817,997.6599731445313
1482396402997,997.6699829101563
1482396403177,997.6099853515625
1482396403357,997.6799926757813
1482396403538,997.6400146484375
1482396403718,997.6500244140625
1482396403897,997.5599975585938
1482396404078,997.5999755859375
1482396404258,997.6500244140625
1482396404438,997.5900268554688
1482396404618,997.6099853515625
1482396404798,997.530029296875
1482396404979,997.6199951171875
1482396405159,997.6099853515625
1482396405339,997.6300048828125
1482396405520,997.6300048828125
1482396405699,997.6199951171875
1482396405879,997.6199951171875
1482396406060,997.6199951171875
1482396406239,997.6400146484375
1482396406420,997.6500244140625
1482396406600,997.6799926757813
1482396406780,997.6500244140625
1482396406960,997.6500244140625
1482396407141,997.6300048828125
1482396407322,997.7100219726563
1482396407501,997.6699829101563
1482396407681,997.6799926757813
1482396407861,997.6199951171875
1482396408041,997.6500244140625
1482396408222,997.719970703125
1482396408402,997.6400146484375
1482396408582,997.6099853515625
1482396408762,997.7100219726563
