,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,-7.699922243754068,1.730209751923879,5.420193330446879,9.574090773387637,0.0005201012072549653,0.0005466433042415844,0.0016739701354253473,0.000411848069820713,0.00011205899434572829,0.00039051218920632333,-0.0004444426365384309,-0.00017730072931568955,-0.00024346945906733374,0.0005531326655049209,0.3930183603098207,0.3910362187843488,0.5225286411463101,0.3720083255897573,3.912749229191752,3.876050933913294,3.8986048117977607,3.932290702165627,0,-2.434058928489685,1.4532409392297267,-9.165308173497516,9.757399361117377,1.2574225616505643,1.6618468152233934,0.5702130376452474,0.26838111044483753,0.7190143414173248,-0.1780725861748932,0.5699602096924867,-0.010948717776858252,-0.3676621639534124,-0.3617822960624323,2.477793546528461,2.8018321278711835,2.1417088566955047,1.7671475973054205,3.6816706689573615,3.785068548936708,3.7832694468329806,3.7723087027751534
1,1,-7.692041333516438,1.7364247143268583,5.421879243850708,9.569967383212367,0.0009278897921913516,0.002331601751084011,0.0022455180733208747,0.0005926206685081272,0.0008024682469540789,0.00034372721492434216,-0.0012267587965983098,-0.0004037679632254056,-0.0009102379967008277,0.0007690510892470099,0.4436266800268817,0.5540594102434766,0.5532462979448126,0.40847422308104536,3.8680846085474903,3.8416630430635457,3.868732244700306,3.9362705057024248,1,-1.805065647761027,1.9004196147123973,-9.201679118474324,9.661348039469663,0.41387552963851904,1.2492175828780032,0.4343611312180406,0.2660400379509935,0.14806700408342555,-0.0022038418171421376,0.5305575645506494,-0.044270482452043736,-0.25283913168507105,-0.3094185365560184,1.904782788171548,2.583711431424456,2.027031667913357,1.790146234970486,3.7026152352864266,3.7692046645238153,3.8299742491378983,3.8197287615573297
2,2,-7.693876886367798,1.7322348594665526,5.414846309026083,9.566805987603683,0.0010720017013111768,0.0033639813020735817,0.0031568903847117398,0.0006398871434744902,0.0007301254583068281,0.0006068743065397853,-0.0019854720683281576,-0.00038354338927360914,-0.0010979097590341352,0.0009392839732299801,0.4498270909137523,0.6197317646967038,0.6215974599356132,0.4036157632043357,3.8016610266944646,3.887327636429159,3.9454081493570654,3.872465498421005,2,-1.875414627790451,1.5392628955344358,-9.366744073232015,9.736255526142743,0.3669392363280208,0.7934996054321144,0.1480597332854924,0.11636279617917072,0.20359554000078975,0.04150158206353345,0.2396803096827253,-0.08401929297423451,-0.11616261662336105,-0.11072392887075427,1.954703431019258,2.3548671479023957,1.5721522467403,1.4853224326869314,3.8428854842263194,3.8201588248946914,3.8482390204481853,3.8729063560983237
3,3,-7.695363267262777,1.7272269805272418,5.423515319824219,9.5718919581652,0.0005923680141096654,0.0019448981233002095,0.002595597207777772,0.0003853612897535821,6.406540843698893e-05,0.000655020621051935,-0.0013639147218214068,-9.366767027973128e-05,-0.00047467070467672166,0.0006981911940288032,0.39714529913576907,0.5365600827336133,0.5822775168982834,0.35774397280756065,3.8720551882916734,3.88287719548274,3.8901013938561126,3.8605351560309287,3,-1.998166424036026,1.1606784837941329,-9.598967583974202,9.931757483237693,0.3255738945901921,0.8401785654381176,0.18934056615959727,0.17565123624957102,0.19420982875592288,-0.010720106176850156,0.16234461488118945,-0.037464757552727684,-0.13142065836472724,-0.17408051503114985,1.9314459294355275,2.373347191763243,1.6599995021719933,1.6114785093400124,3.876903251542223,3.838498718116313,3.842796762710807,3.8279788500541096
4,4,-7.702386252085367,1.7298805495103202,5.419345370928446,9.575555767143149,0.0006942311680567702,0.000981506900645266,0.0013077204738406836,0.00021399239638841,0.00015288619435855982,0.0006086755750189253,-0.0004270420217625457,-0.0001863647926625084,-0.00018675465936736748,0.0001729561264236916,0.4241768576886184,0.4516262456502089,0.4788973651973606,0.3052157867985094,3.929424523361676,3.8791897944192657,3.84975209630832,3.840546641752675,4,-1.9743179539839424,1.4000405142704646,-9.479565715789798,9.844385749355013,0.13879584246427573,1.03216274156406,0.232665798891016,0.19170594518576967,0.12872878487194742,-0.017242781331451556,0.2083489353742828,0.01140542325204276,-0.1093412471214611,-0.2023632291829948,1.4438761925959551,2.5277040014566285,1.6964538237501243,1.6542700517921598,3.725819586664649,3.839675696140942,3.7646815468958432,3.841684156675433
5,5,-7.709419242540995,1.7296510974566142,5.4091201146443675,9.575371824887373,0.0006060706166022578,0.0008258230917662589,0.0011577121982791025,0.0002229679381426488,-2.5026647116201394e-05,0.00047759823854168703,-0.0006848494159604166,-0.00022239292229365157,-0.00021918063931193247,0.00014724658628699082,0.4102790937965825,0.4342386011815424,0.4761091356743154,0.31971130132208003,3.925146461709872,3.8988052528377612,3.918546390857242,3.934797159106808,5,-1.9341185251871744,1.4039487838745115,-9.341180801391602,9.678331787291514,0.15718330445408546,0.5523152026377061,0.12477388344354873,0.1218377158960126,0.03619286717521845,0.05870982464940596,0.09640892582531184,-0.08088253725285739,0.0031013808670697423,-0.11105322539523922,1.5763294614959815,2.1188914382337902,1.4749592982728754,1.4831897938149738,3.836189008181228,3.7893927159741985,3.8325393261481104,3.8620299573657606
6,6,-7.698725144068401,1.7358959794044495,5.410855905214945,9.568894870447117,0.0005530148297910767,0.0007430744789539902,0.0016470871425977175,0.00021397023491201498,-0.000147307929888922,0.0006328326274472286,-0.000791683667391274,-0.00011424929636451433,-0.00019425788730075827,0.00027801749951587623,0.3928977596936463,0.42638951439825307,0.525894730779061,0.31528539410301176,3.8716734908854504,3.906710250609134,3.9365961606572073,3.9273261319334343,6,-2.0377277612686155,1.223051376144091,-9.31190856297811,9.657315257129207,0.3350845090495917,0.5883547408277109,0.11394059532244807,0.11815158155620595,0.10555721553258628,0.03825091462393209,0.07541234974184732,-0.1030368278355136,-0.0245771270114909,-0.10375799185151467,1.925552434839288,2.12037685579806,1.4785168095145842,1.4944878134929769,3.86357736180788,3.74294580555692,3.8631096432257417,3.8767119721363668
7,7,-7.700500814119974,1.7362451334794362,5.4038229783376055,9.566423992305088,0.0009710579042609813,0.0006709783112031168,0.0017113958353051927,0.00039892268049904314,0.0001677770686003886,0.0007228085460226488,-0.00044872244695984287,-0.00034475616209127366,-0.0002665676293923372,0.00030063514049416616,0.449355733352371,0.4161092022321157,0.5118847704135138,0.3526281477481699,3.8668162967759807,3.904891045294818,3.8258517562182637,3.7945887248059056,7,-2.0165911624828974,1.295314613978068,-9.341140874226888,9.692301930281783,0.4455115618444113,0.5197809210848361,0.13870696628233886,0.14875469348026393,0.17267062854738538,0.07862490242822581,0.05419387789828841,-0.14446071744710914,-0.030412727250552937,-0.1341481938432915,2.084058440592769,2.178359107674198,1.576176541422881,1.6111423627325314,3.873421961686693,3.889484278427517,3.914818283408058,3.9187089847939314
8,8,-7.703533474604288,1.734718825419744,5.407613794008892,9.57076584449034,0.0010709203089480834,0.0011096758925213004,0.002050980831737848,0.0005761458875736375,0.00045536241445340623,0.0005854060347160506,-0.0007149056044913887,-0.0004508806341559808,-0.0005712527253567377,0.0005580615170956088,0.4674358844307796,0.44660749103197545,0.5557564068336507,0.3895012289389553,3.8977744061163477,3.738600736463044,3.9184715476170817,3.8245859201695303,8,-1.9377077569564185,1.472622780005137,-9.311948537826536,9.664744705646452,0.27401184605073203,0.4908854171529071,0.16440244164774592,0.14464670420845935,-0.06195399706414707,0.05725279835535047,0.11097153695267947,-0.11087591028227096,-0.013186843006660662,-0.13990215103845868,1.799526355331582,2.119102329558075,1.5518436744055917,1.534438549840883,3.801614424070028,3.852847028572731,3.769145734663788,3.812484867825253
9,9,-7.7053590536117555,1.7335815807183583,5.412731385231018,9.574932442795753,0.0009417336450174821,0.0009571959830249845,0.0023504583591712385,0.000377869320982721,0.0001251772214970438,0.0008810019025872822,-0.0008696382394092705,-0.00023987442597454638,-0.0004197602221734541,0.0004599830649129252,0.44687806839971933,0.4485309801935506,0.5603095437720843,0.3560773286184182,3.8682558997412233,3.884053470055457,3.872611591292919,3.888018077727918,9,-2.064607119560242,1.724307841062546,-9.235537703831989,9.665156527933982,0.12233631170807854,0.727131369331518,0.0968330476368571,0.04705943205887048,-0.04374716405062184,-0.012716103451782056,0.1757034382429538,-0.020068672109839786,-0.017638569244447004,-0.05047703390034868,1.4833948812019138,2.3038557594529903,1.3488016807299774,1.1565056228218409,3.8298568717593766,3.848942665118986,3.7733006362125026,3.8190477970836887
