,timestamp,ax,ay,az,timestamp,lax,lay,laz,timestamp,pressure,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,grx,gry,grz
0,5000.0,-7.709928035736084,1.7345991134643557,5.316324710845947,5000.0,0.04834699630737305,0.1701982021331787,-0.4743752479553223,5000.0,999.3200073242188,5000.0,-12.406000137329102,30.27799987792969,-31.56399917602539,5000.0,0.03878994286060333,0.010995574295520779,-0.07177666574716568,5000.0,-7.758275032043457,1.5644009113311768,5.7906999588012695
1,5100.0,-7.709928035736084,1.7345991134643557,5.316324710845947,5100.0,0.04834699630737305,0.1701982021331787,-0.4743752479553223,5100.0,999.3200073242188,5100.0,-12.406000137329102,30.27799987792969,-31.56399917602539,5100.0,0.03878994286060333,0.010995574295520779,-0.07177666574716568,5100.0,-7.758275032043457,1.5644009113311768,5.7906999588012695
2,5200.0,-7.751227855682372,1.722628116607666,5.36241340637207,5200.0,0.02618598937988281,0.1370849609375,-0.3967766761779785,5200.0,999.3200073242188,5200.0,-12.406000137329102,30.27799987792969,-31.56399917602539,5200.0,0.010079276748001577,0.004581489134579897,-0.06963863968849182,5200.0,-7.777413845062256,1.585543155670166,5.759190082550049
3,5300.0,-7.751227855682372,1.722628116607666,5.36241340637207,5300.0,0.02618598937988281,0.1370849609375,-0.3967766761779785,5300.0,999.3800048828124,5300.0,-12.406000137329102,30.27799987792969,-31.56399917602539,5300.0,0.010079276748001577,0.004581489134579897,-0.06963863968849182,5300.0,-7.777413845062256,1.585543155670166,5.759190082550049
4,5400.0,-7.675810813903809,1.7435773611068726,5.485116004943848,5400.0,0.10907316207885742,0.13727259635925293,-0.2582054138183594,5400.0,999.3200073242188,5400.0,-12.406000137329102,30.27799987792969,-31.56399917602539,5400.0,0.03237585723400116,-0.033292155712842934,-0.06414084881544113,5400.0,-7.784883975982666,1.6063047647476196,5.743321418762207
5,5500.0,-7.675810813903809,1.7435773611068726,5.485116004943848,5500.0,0.10907316207885742,0.13727259635925293,-0.2582054138183594,5500.0,999.3200073242188,5500.0,-12.70699977874756,30.27799987792969,-31.56399917602539,5500.0,0.03237585723400116,-0.033292155712842934,-0.06414084881544113,5500.0,-7.784883975982666,1.6063047647476196,5.743321418762207
6,5600.0,-7.706935405731201,1.7322049140930176,5.40790319442749,5600.0,0.08977174758911133,0.10825681686401367,-0.31438159942626953,5600.0,999.260009765625,5600.0,-12.70699977874756,30.27799987792969,-31.56399917602539,5600.0,0.014049900695681572,0.002443460980430245,-0.05803219974040985,5600.0,-7.796707153320312,1.6239480972290041,5.72228479385376
7,5700.0,-7.706935405731201,1.7322049140930176,5.40790319442749,5700.0,0.08977174758911133,0.10825681686401367,-0.31438159942626953,5700.0,999.260009765625,5700.0,-12.70699977874756,30.27799987792969,-31.56399917602539,5700.0,0.014049900695681572,0.002443460980430245,-0.05803219974040985,5700.0,-7.796707153320312,1.6239480972290041,5.72228479385376
8,5800.0,-7.704541206359862,1.7178397178649902,5.426458358764648,5800.0,0.10184001922607422,0.07982206344604492,-0.27860164642333984,5800.0,999.3900146484376,5800.0,-12.70699977874756,30.27799987792969,-31.56399917602539,5800.0,0.030543262138962742,-0.03634648025035858,-0.06750060617923738,5800.0,-7.8063812255859375,1.638017654418945,5.705060005187987
9,5900.0,-7.704541206359862,1.7178397178649902,5.426458358764648,5900.0,0.10184001922607422,0.07982206344604492,-0.27860164642333984,5900.0,999.3900146484376,5900.0,-13.02299976348877,30.27799987792969,-31.56399917602539,5900.0,0.030543262138962742,-0.03634648025035858,-0.06750060617923738,5900.0,-7.8063812255859375,1.638017654418945,5.705060005187987
10,6000.0,-7.701548099517822,1.7280150651931765,5.4037132263183585,6000.0,0.11427879333496095,0.07612311840057373,-0.28438663482666016,6000.0,999.4199829101564,6000.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6000.0,0.012217304669320585,0.0003054326225537807,-0.06383541971445084,6000.0,-7.815826892852782,1.6518919467926023,5.68809986114502
11,6100.0,-7.6991539001464835,1.7250223159790041,5.431246757507324,6100.0,0.12367725372314453,0.061305046081542976,-0.24376296997070315,6100.0,999.4199829101564,6100.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6100.0,0.02871066704392433,-0.01160643994808197,-0.06505715101957321,6100.0,-7.822831153869629,1.663717269897461,5.675009727478027
12,6200.0,-7.6991539001464835,1.7250223159790041,5.431246757507324,6200.0,0.12367725372314453,0.061305046081542976,-0.24376296997070315,6200.0,999.3400268554688,6200.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6200.0,0.02871066704392433,-0.01160643994808197,-0.06505715101957321,6200.0,-7.822831153869629,1.663717269897461,5.675009727478027
13,6300.0,-7.693767070770264,1.7208324670791626,5.437830448150635,6300.0,0.13483476638793945,0.04697251319885254,-0.2262301445007324,6300.0,999.3099975585938,6300.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6300.0,0.02779436856508255,-0.006719517521560192,-0.06933320313692093,6300.0,-7.828601837158202,1.67385995388031,5.664060592651367
14,6400.0,-7.693767070770264,1.7208324670791626,5.437830448150635,6400.0,0.13483476638793945,0.04697251319885254,-0.2262301445007324,6400.0,999.3099975585938,6400.0,-12.69200038909912,30.27799987792969,-31.232999801635746,6400.0,0.02779436856508255,-0.006719517521560192,-0.06933320313692093,6400.0,-7.828601837158202,1.67385995388031,5.664060592651367
15,6500.0,-7.747636795043945,1.731606364250183,5.382165431976318,6500.0,0.09069442749023438,0.04777562618255615,-0.2654595375061035,6500.0,999.3300170898438,6500.0,-12.69200038909912,30.27799987792969,-31.232999801635746,6500.0,0.02015855349600315,-0.0064140851609408855,-0.06902777403593062,6500.0,-7.83833122253418,1.683830738067627,5.647624969482423
16,6600.0,-7.747636795043945,1.731606364250183,5.382165431976318,6600.0,0.09069442749023438,0.04777562618255615,-0.2654595375061035,6600.0,999.3300170898438,6600.0,-12.69200038909912,29.965999603271484,-31.232999801635746,6600.0,0.02015855349600315,-0.0064140851609408855,-0.06902777403593062,6600.0,-7.83833122253418,1.683830738067627,5.647624969482423
17,6700.0,-7.691971302032473,1.7525556087493896,5.437830448150635,6700.0,0.14994478225708008,0.057454109191894524,-0.2014403343200684,6700.0,999.2899780273438,6700.0,-12.390000343322756,29.965999603271484,-30.892000198364247,6700.0,0.02535090781748295,-0.007635815534740685,-0.06688974797725677,6700.0,-7.841916084289551,1.6951014995574951,5.639270782470702
18,6800.0,-7.691971302032473,1.7525556087493896,5.437830448150635,6800.0,0.14994478225708008,0.057454109191894524,-0.2014403343200684,6800.0,999.2899780273438,6800.0,-12.390000343322756,29.965999603271484,-30.892000198364247,6800.0,0.02535090781748295,-0.007635815534740685,-0.06688974797725677,6800.0,-7.841916084289551,1.6951014995574951,5.639270782470702
19,6900.0,-7.7189064025878915,1.7232266664505005,5.401917457580566,6900.0,0.12937021255493164,0.021028995513916016,-0.22635507583618164,6900.0,999.3300170898438,6900.0,-12.390000343322756,29.965999603271484,-30.892000198364247,6900.0,0.02015855349600315,-0.02321287989616394,-0.0656680166721344,6900.0,-7.848276615142822,1.7021976709365845,5.628272533416748
20,6000.0,-7.701548099517822,1.7280150651931765,5.4037132263183585,6000.0,0.11427879333496095,0.07612311840057373,-0.28438663482666016,6000.0,999.4199829101564,6000.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6000.0,0.012217304669320585,0.0003054326225537807,-0.06383541971445084,6000.0,-7.815826892852782,1.6518919467926023,5.68809986114502
21,6100.0,-7.6991539001464835,1.7250223159790041,5.431246757507324,6100.0,0.12367725372314453,0.061305046081542976,-0.24376296997070315,6100.0,999.4199829101564,6100.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6100.0,0.02871066704392433,-0.01160643994808197,-0.06505715101957321,6100.0,-7.822831153869629,1.663717269897461,5.675009727478027
22,6200.0,-7.6991539001464835,1.7250223159790041,5.431246757507324,6200.0,0.12367725372314453,0.061305046081542976,-0.24376296997070315,6200.0,999.3400268554688,6200.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6200.0,0.02871066704392433,-0.01160643994808197,-0.06505715101957321,6200.0,-7.822831153869629,1.663717269897461,5.675009727478027
23,6300.0,-7.693767070770264,1.7208324670791626,5.437830448150635,6300.0,0.13483476638793945,0.04697251319885254,-0.2262301445007324,6300.0,999.3099975585938,6300.0,-13.02299976348877,30.27799987792969,-31.56399917602539,6300.0,0.02779436856508255,-0.006719517521560192,-0.06933320313692093,6300.0,-7.828601837158202,1.67385995388031,5.664060592651367
