,timestamp,light,timestamp,uv,timestamp,gx,gy,gz,timestamp,mx,my,mz,mAc,timestamp,ax,ay,az,timestamp,pressure
0,5000.0,91.0,5000.0,0.0,5000.0,4.089679718017578,-1.4039199352264404,1.4039199352264404,5000.0,9.47,-38.34,-7.19,ACCURACY_VERYGOOD,5000.0,-4.187439441680908,0.6484549045562744,-8.700303077697754,5000.0,1001.66
1,5100.0,91.0,5100.0,0.0,5100.0,4.089679718017578,-1.4039199352264404,1.4039199352264404,5100.0,9.47,-38.34,-7.19,ACCURACY_VERYGOOD,5100.0,-4.187439441680908,0.6484549045562744,-8.700303077697754,5100.0,1001.66
2,5200.0,91.0,5200.0,0.0,5200.0,4.089679718017578,-1.4039199352264404,1.4039199352264404,5200.0,9.47,-38.93,-7.37,ACCURACY_VERYGOOD,5200.0,-4.187439441680908,0.6484549045562744,-8.700303077697754,5200.0,1001.66
3,5300.0,91.0,5300.0,0.0,5300.0,4.089679718017578,-1.4039199352264404,1.4039199352264404,5300.0,8.76,-41.81,-7.61,ACCURACY_VERYGOOD,5300.0,-4.187439441680908,0.6484549045562744,-8.700303077697754,5300.0,1001.66
4,5400.0,91.0,5400.0,0.0,5400.0,2.807839870452881,-1.7091200351715088,0.36623999476432795,5400.0,8.76,-40.91,-5.87,ACCURACY_VERYGOOD,5400.0,-4.019941806793213,0.4426721632480621,-8.903693199157715,5400.0,1001.63
5,5500.0,91.0,5500.0,0.0,5500.0,2.807839870452881,-1.7091200351715088,0.36623999476432795,5500.0,7.37,-42.05,-7.01,ACCURACY_VERYGOOD,5500.0,-4.019941806793213,0.4426721632480621,-8.903693199157715,5500.0,1001.63
6,5600.0,89.0,5600.0,0.0,5600.0,1.5260000228881836,0.061039999127388,0.488319993019104,5600.0,7.37,-42.05,-7.01,ACCURACY_VERYGOOD,5600.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5600.0,1001.61
7,5700.0,89.0,5700.0,0.0,5700.0,1.5260000228881836,0.061039999127388,0.488319993019104,5700.0,9.47,-42.05,-9.11,ACCURACY_VERYGOOD,5700.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5700.0,1001.61
8,5800.0,91.0,5800.0,0.0,5800.0,1.5260000228881836,0.061039999127388,0.488319993019104,5800.0,8.09,-42.05,-9.11,ACCURACY_VERYGOOD,5800.0,-3.933800458908081,0.35413774847984314,-8.83669376373291,5800.0,1001.57
9,5900.0,91.0,5900.0,0.0,5900.0,-3.723439931869507,1.5870399475097656,1.5260000228881836,5900.0,6.65,-40.91,-8.03,ACCURACY_VERYGOOD,5900.0,-4.082155227661134,0.6412764191627502,-8.72662353515625,5900.0,1001.57
10,6000.0,91.0,6000.0,0.0,6000.0,-3.723439931869507,1.5870399475097656,1.5260000228881836,6000.0,7.37,-40.07,-8.46,ACCURACY_VERYGOOD,6000.0,-4.082155227661134,0.6412764191627502,-8.72662353515625,6000.0,1001.57
11,6100.0,90.0,6100.0,0.0,6100.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6100.0,8.76,-40.97,-10.19,ACCURACY_VERYGOOD,6100.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6100.0,1001.51
12,6200.0,91.0,6200.0,0.0,6200.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6200.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6200.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6200.0,1001.42
13,6300.0,91.0,6300.0,0.0,6300.0,-10.010560035705566,1.953279972076416,-2.3805599212646484,6300.0,9.35,-49.02,-7.85,ACCURACY_VERYGOOD,6300.0,-4.029513359069823,0.15314064919948578,-8.791230201721191,6300.0,1001.42
14,6400.0,94.0,6400.0,0.0,6400.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6400.0,10.07,-72.36,-5.51,ACCURACY_VERYGOOD,6400.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6400.0,1001.37
15,6500.0,94.0,6500.0,0.0,6500.0,-56.58407974243164,-38.02791976928711,-3.784479856491089,6500.0,12.17,-73.68,-8.03,ACCURACY_VERYGOOD,6500.0,-0.8231310248374939,0.6675975918769836,-10.69113063812256,6500.0,1001.37
16,6600.0,99.0,6600.0,0.0,6600.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6600.0,14.93,-77.22,-8.46,ACCURACY_VERYGOOD,6600.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6600.0,1001.4
17,6700.0,99.0,6700.0,0.0,6700.0,-49.19823837280274,0.122079998254776,-10.193679809570312,6700.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6700.0,-1.9094725847244265,0.8015955686569214,-9.40379238128662,6700.0,1001.4
18,6800.0,102.0,6800.0,0.0,6800.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6800.0,17.03,-75.47,-9.35,ACCURACY_VERYGOOD,6800.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6800.0,1001.4
19,6900.0,102.0,6900.0,0.0,6900.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,6900.0,14.21,-69.18,-13.01,ACCURACY_VERYGOOD,6900.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,6900.0,1001.4
20,7000.0,102.0,7000.0,0.0,7000.0,31.496639251708984,-4.2727999687194815,-8.301440238952638,7000.0,13.55,-68.09,-11.88,ACCURACY_VERYGOOD,7000.0,-2.167897224426269,0.3756731450557709,-9.659825325012207,7000.0,1001.4
21,7100.0,98.0,7100.0,0.0,7100.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7100.0,14.93,-72.41,-9.77,ACCURACY_VERYGOOD,7100.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7100.0,1001.4
22,7200.0,98.0,7200.0,0.0,7200.0,-6.165040016174316,-0.3051999807357788,-5.4325599670410165,7200.0,23.34,-79.55,7.73,ACCURACY_VERYGOOD,7200.0,-2.431107759475708,0.6364907622337341,-9.590433120727539,7200.0,1001.4
23,7300.0,102.0,7300.0,0.0,7300.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7300.0,23.34,-81.77,7.67,ACCURACY_VERYGOOD,7300.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7300.0,1001.42
24,7400.0,106.0,7400.0,0.0,7400.0,-18.55615997314453,0.6103999614715576,-3.2961599826812744,7400.0,24.71,-80.93,5.09,ACCURACY_VERYGOOD,7400.0,-1.325623631477356,4.2041893005371085,-8.011170387268066,7400.0,1001.49
