timestamp,mx,my,mz,mAc
1481632545350,-32.15,-40.61,34.73,ACCURACY_VERYGOOD
1481632545639,-28.68,-45.36,13.38,ACCURACY_VERYGOOD
1481632545964,-28.01,-46.13,15.96,ACCURACY_VERYGOOD
1481632546239,-28.68,-47.7,18.29,ACCURACY_VERYGOOD
1481632546537,-28.01,-42.41,33.47,ACCURACY_VERYGOOD
1481632546839,-30.11,-38.87,33.95,ACCURACY_VERYGOOD
1481632547136,-31.5,-40.07,30.71,ACCURACY_VERYGOOD
1481632547357,-33.59,-35.63,32.88,ACCURACY_VERYGOOD
1481632547633,-30.77,-38.81,26.81,ACCURACY_VERYGOOD
1481632547842,-31.5,-32.52,34.55,ACCURACY_VERYGOOD
1481632548131,-32.15,-25.07,36.29,ACCURACY_VERYGOOD
1481632548333,-31.5,-22.68,35.7,ACCURACY_VERYGOOD
1481632548632,-33.59,-21.6,36.71,ACCURACY_VERYGOOD
1481632548960,-33.59,-24.47,36.47,ACCURACY_VERYGOOD
1481632549229,-33.59,-25.97,36.71,ACCURACY_VERYGOOD
1481632549431,-32.15,-16.97,38.21,ACCURACY_VERYGOOD
1481632549633,-32.15,-31.01,34.38,ACCURACY_VERYGOOD
1481632549932,-33.59,-34.31,31.13,ACCURACY_VERYGOOD
1481632550229,-33.59,-33.71,31.31,ACCURACY_VERYGOOD
1481632550550,-32.15,-34.79,28.13,ACCURACY_VERYGOOD
1481632550830,-33.59,-33.89,29.87,ACCURACY_VERYGOOD
1481632551128,-32.88,-33.23,32.21,ACCURACY_VERYGOOD
1481632551429,-33.59,-33.23,32.21,ACCURACY_VERYGOOD
1481632551725,-32.88,-31.31,30.71,ACCURACY_VERYGOOD
1481632551952,-33.59,-33.05,27.29,ACCURACY_VERYGOOD
1481632552226,-33.59,-33.71,31.31,ACCURACY_VERYGOOD
1481632552526,-32.15,-35.52,27.89,ACCURACY_VERYGOOD
1481632552826,-34.25,-35.57,25.79,ACCURACY_VERYGOOD
1481632553123,-33.59,-31.5,31.37,ACCURACY_VERYGOOD
1481632553351,-33.59,-36.41,26.21,ACCURACY_VERYGOOD
1481632553621,-33.59,-35.75,26.45,ACCURACY_VERYGOOD
1481632553923,-35.7,-35.15,24.47,ACCURACY_VERYGOOD
1481632554223,-33.59,-36.05,22.79,ACCURACY_VERYGOOD
1481632554519,-33.59,-32.81,33.05,ACCURACY_VERYGOOD
1481632554749,-33.59,-34.38,29.03,ACCURACY_VERYGOOD
1481632555022,-32.15,-34.13,32.63,ACCURACY_VERYGOOD
1481632555321,-34.25,-36,27.05,ACCURACY_VERYGOOD
1481632555618,-34.25,-30.11,33.95,ACCURACY_VERYGOOD
1481632555917,-34.97,-32.63,28.13,ACCURACY_VERYGOOD
1481632556137,-33.59,-31.92,32.7,ACCURACY_VERYGOOD
1481632556417,-34.25,-19.43,36.71,ACCURACY_VERYGOOD
1481632556717,-32.15,-21.35,36.11,ACCURACY_VERYGOOD
1481632557019,-33.59,-23.76,36.71,ACCURACY_VERYGOOD
1481632557326,-32.88,-21.84,35.21,ACCURACY_VERYGOOD
1481632557541,-33.59,-17.27,32.45,ACCURACY_VERYGOOD
1481632557812,-35.7,-18.77,32.63,ACCURACY_VERYGOOD
1481632558118,-32.88,-9.3,30.05,ACCURACY_VERYGOOD
1481632558416,-32.88,-17.76,31.61,ACCURACY_VERYGOOD
1481632558711,-32.88,-15.05,32.45,ACCURACY_VERYGOOD
1481632558938,-34.97,-16.92,29.03,ACCURACY_VERYGOOD
1481632559220,-32.15,-11.21,27.29,ACCURACY_VERYGOOD
1481632559513,-32.15,-10.55,27.47,ACCURACY_VERYGOOD
1481632559812,-36.36,-16.02,30.71,ACCURACY_VERYGOOD
1481632560109,-32.15,-12.65,33.95,ACCURACY_VERYGOOD
1481632560335,-33.59,-17.15,29.63,ACCURACY_VERYGOOD
1481632560608,-32.88,-11.39,32.21,ACCURACY_VERYGOOD
1481632560910,-30.77,-10.97,30.95,ACCURACY_VERYGOOD
1481632561210,-32.88,-12.89,32.39,ACCURACY_VERYGOOD
1481632561507,-34.97,-19.92,31.61,ACCURACY_VERYGOOD
1481632561726,-34.97,-27.53,32.63,ACCURACY_VERYGOOD
1481632562005,-35.7,-29.39,24.95,ACCURACY_VERYGOOD
1481632562308,-36.36,-32.27,24.71,ACCURACY_VERYGOOD
1481632562609,-35.7,-32.93,22.37,ACCURACY_VERYGOOD
1481632562905,-37.07,-28.5,26.63,ACCURACY_VERYGOOD
1481632563130,-34.25,-18.84,30.47,ACCURACY_VERYGOOD
1481632563405,-34.25,-16.68,28.31,ACCURACY_VERYGOOD
1481632563703,-35.7,-21.47,29.63,ACCURACY_VERYGOOD
1481632564005,-32.88,-12.3,30.53,ACCURACY_VERYGOOD
1481632564302,-36.36,-28.55,24.47,ACCURACY_VERYGOOD
1481632564532,-37.07,-25.92,27.47,ACCURACY_VERYGOOD
1481632564800,-35.7,-26.93,28.61,ACCURACY_VERYGOOD
1481632565100,-35.7,-23.39,31.13,ACCURACY_VERYGOOD
1481632565402,-35.7,-23.87,30.29,ACCURACY_VERYGOOD
1481632565699,-35.7,-25.92,27.47,ACCURACY_VERYGOOD
1481632565926,-34.97,-17.15,29.63,ACCURACY_VERYGOOD
1481632566199,-32.88,-13.31,31.55,ACCURACY_VERYGOOD
1481632566498,-36.36,-14.69,28.97,ACCURACY_VERYGOOD
1481632566799,-34.97,-14.46,30.53,ACCURACY_VERYGOOD
1481632567096,-32.88,-8.88,28.79,ACCURACY_VERYGOOD
1481632567324,-34.25,-13.79,28.61,ACCURACY_VERYGOOD
1481632567594,-32.15,-9.71,31.37,ACCURACY_VERYGOOD
1481632567896,-35.7,-24.29,31.55,ACCURACY_VERYGOOD
1481632568196,-35.7,-25.19,29.87,ACCURACY_VERYGOOD
1481632568493,-34.25,-14.63,31.13,ACCURACY_VERYGOOD
1481632568720,-34.25,-14.88,31.79,ACCURACY_VERYGOOD
1481632568992,-33.59,-16.37,34.13,ACCURACY_VERYGOOD
1481632569292,-34.97,-25.13,34.13,ACCURACY_VERYGOOD
1481632569594,-34.97,-27.95,31.79,ACCURACY_VERYGOOD
1481632569889,-35.7,-27.53,32.63,ACCURACY_VERYGOOD
1481632570116,-34.97,-25.55,33.29,ACCURACY_VERYGOOD
1481632570387,-32.15,-10.97,35.21,ACCURACY_VERYGOOD
1481632570588,-32.88,-18.77,32.63,ACCURACY_VERYGOOD
1481632570888,-35.7,-20.1,32.21,ACCURACY_VERYGOOD
1481632571190,-35.7,-23.63,33.89,ACCURACY_VERYGOOD
1481632571486,-31.5,-13.73,34.97,ACCURACY_VERYGOOD
1481632571709,-34.97,-19.19,33.95,ACCURACY_VERYGOOD
1481632571987,-34.25,-26.87,32.88,ACCURACY_VERYGOOD
1481632572286,-30.77,-17.81,38.63,ACCURACY_VERYGOOD
1481632572588,-37.73,-30.84,29.39,ACCURACY_VERYGOOD
1481632572883,-36.36,-30.53,23.87,ACCURACY_VERYGOOD
1481632573113,-35.7,-28.92,27.95,ACCURACY_VERYGOOD
1481632573384,-33.59,-19.26,29.63,ACCURACY_VERYGOOD
1481632573685,-35.7,-25.19,27.71,ACCURACY_VERYGOOD
1481632573985,-36.36,-21.53,27.53,ACCURACY_VERYGOOD
1481632574280,-35.7,-25.01,29.21,ACCURACY_VERYGOOD
1481632574511,-34.97,-22.55,32.88,ACCURACY_VERYGOOD
1481632574780,-34.97,-15.11,30.29,ACCURACY_VERYGOOD
1481632575082,-34.97,-17.94,30.05,ACCURACY_VERYGOOD
1481632575380,-32.88,-13.61,30.11,ACCURACY_VERYGOOD
1481632575678,-35.7,-18.42,29.21,ACCURACY_VERYGOOD
1481632575906,-33.59,-14.88,31.79,ACCURACY_VERYGOOD
1481632576176,-35.7,-18.23,28.61,ACCURACY_VERYGOOD
1481632576480,-34.97,-19.19,33.95,ACCURACY_VERYGOOD
1481632576779,-35.7,-27.42,27.71,ACCURACY_VERYGOOD
1481632577075,-35.7,-20.81,29.87,ACCURACY_VERYGOOD
1481632577304,-34.25,-16.85,31.13,ACCURACY_VERYGOOD
1481632577575,-34.25,-21.47,29.63,ACCURACY_VERYGOOD
1481632577875,-32.15,-15.05,32.45,ACCURACY_VERYGOOD
1481632578177,-35.7,-24.71,30.71,ACCURACY_VERYGOOD
1481632578471,-33.59,-26.45,33.71,ACCURACY_VERYGOOD
1481632578673,-35.7,-27.18,27.05,ACCURACY_VERYGOOD
1481632578901,-34.97,-24.29,31.55,ACCURACY_VERYGOOD
1481632579176,-34.25,-16.44,29.87,ACCURACY_VERYGOOD
1481632579471,-35.7,-22.79,31.37,ACCURACY_VERYGOOD
1481632579672,-35.7,-19.26,29.63,ACCURACY_VERYGOOD
1481632579971,-35.7,-25.43,30.47,ACCURACY_VERYGOOD
