,Unnamed: 0,timestamp,light
0,0.0,5000.0,91.0
1,1.0,5100.0,91.0
2,2.0,5200.0,91.0
3,3.0,5300.0,91.0
4,4.0,5400.0,91.0
5,5.0,5500.0,91.0
6,6.0,5600.0,89.0
7,7.0,5700.0,89.0
8,8.0,5800.0,91.0
9,9.0,5900.0,91.0
10,10.0,6000.0,91.0
11,11.0,6100.0,90.0
12,12.0,6200.0,91.0
13,13.0,6300.0,91.0
14,14.0,6400.0,94.0
15,15.0,6500.0,94.0
16,16.0,6600.0,99.0
17,17.0,6700.0,99.0
18,18.0,6800.0,102.0
19,19.0,6900.0,102.0
20,20.0,7000.0,102.0
21,21.0,7100.0,98.0
22,22.0,7200.0,98.0
23,23.0,7300.0,102.0
24,24.0,7400.0,106.0
25,25.0,7500.0,106.0
26,26.0,7600.0,99.0
27,27.0,7700.0,99.0
28,28.0,7800.0,98.0
29,29.0,7900.0,98.0
30,30.0,8000.0,95.0
31,31.0,8100.0,95.0
32,32.0,8200.0,95.0
33,33.0,8300.0,94.0
34,34.0,8400.0,94.0
35,35.0,8500.0,93.0
36,36.0,8600.0,93.0
37,37.0,8700.0,93.0
38,38.0,8800.0,102.0
39,39.0,8900.0,102.0
40,40.0,9000.0,99.0
41,41.0,9100.0,99.0
42,42.0,9200.0,97.0
43,43.0,9300.0,97.0
44,44.0,9400.0,98.0
45,45.0,9500.0,98.0
46,46.0,9600.0,98.0
47,47.0,9700.0,95.0
48,48.0,9800.0,93.0
49,49.0,9900.0,93.0
50,50.0,10000.0,92.0
51,51.0,10100.0,92.0
52,52.0,10200.0,95.0
53,53.0,10300.0,95.0
54,54.0,10400.0,97.0
55,55.0,10500.0,97.0
56,56.0,10600.0,97.0
57,57.0,10700.0,97.0
58,58.0,10800.0,97.0
59,59.0,10900.0,99.0
60,30.0,8000.0,95.0
61,31.0,8100.0,95.0
62,32.0,8200.0,95.0
63,33.0,8300.0,94.0
64,34.0,8400.0,94.0
65,35.0,8500.0,93.0
66,36.0,8600.0,93.0
67,37.0,8700.0,93.0
68,38.0,8800.0,102.0
69,39.0,8900.0,102.0
70,40.0,9000.0,99.0
71,41.0,9100.0,99.0
72,42.0,9200.0,97.0
73,43.0,9300.0,97.0
74,44.0,9400.0,98.0
75,45.0,9500.0,98.0
76,46.0,9600.0,98.0
77,47.0,9700.0,95.0
78,48.0,9800.0,93.0
79,49.0,9900.0,93.0
80,50.0,10000.0,92.0
81,51.0,10100.0,92.0
82,52.0,10200.0,95.0
83,53.0,10300.0,95.0
84,54.0,10400.0,97.0
85,55.0,10500.0,97.0
86,56.0,10600.0,97.0
87,57.0,10700.0,97.0
88,58.0,10800.0,97.0
89,59.0,10900.0,99.0
90,60.0,11000.0,99.0
91,61.0,11100.0,99.0
92,62.0,11200.0,100.0
93,63.0,11300.0,100.0
94,64.0,11400.0,100.0
95,65.0,11500.0,100.0
96,66.0,11600.0,105.0
97,67.0,11700.0,105.0
98,68.0,11800.0,105.0
99,69.0,11900.0,105.0
100,70.0,12000.0,105.0
101,71.0,12100.0,105.0
102,72.0,12200.0,102.0
103,73.0,12300.0,102.0
104,74.0,12400.0,102.0
105,75.0,12500.0,102.0
106,76.0,12600.0,96.0
107,77.0,12700.0,96.0
108,78.0,12800.0,96.0
109,79.0,12900.0,96.0
110,80.0,13000.0,97.0
111,81.0,13100.0,97.0
112,82.0,13200.0,97.0
113,83.0,13300.0,100.0
114,84.0,13400.0,100.0
115,85.0,13500.0,100.0
116,86.0,13600.0,101.0
117,87.0,13700.0,101.0
118,88.0,13800.0,102.0
119,89.0,13900.0,102.0
120,60.0,11000.0,99.0
121,61.0,11100.0,99.0
122,62.0,11200.0,100.0
123,63.0,11300.0,100.0
124,64.0,11400.0,100.0
125,65.0,11500.0,100.0
126,66.0,11600.0,105.0
127,67.0,11700.0,105.0
128,68.0,11800.0,105.0
129,69.0,11900.0,105.0
130,70.0,12000.0,105.0
131,71.0,12100.0,105.0
132,72.0,12200.0,102.0
133,73.0,12300.0,102.0
134,74.0,12400.0,102.0
135,75.0,12500.0,102.0
136,76.0,12600.0,96.0
137,77.0,12700.0,96.0
138,78.0,12800.0,96.0
139,79.0,12900.0,96.0
140,80.0,13000.0,97.0
141,81.0,13100.0,97.0
142,82.0,13200.0,97.0
143,83.0,13300.0,100.0
144,84.0,13400.0,100.0
145,85.0,13500.0,100.0
146,86.0,13600.0,101.0
147,87.0,13700.0,101.0
148,88.0,13800.0,102.0
149,89.0,13900.0,102.0
150,90.0,14000.0,102.0
151,91.0,14100.0,102.0
152,92.0,14200.0,100.0
153,93.0,14300.0,100.0
154,94.0,14400.0,100.0
155,95.0,14500.0,100.0
156,96.0,14600.0,100.0
157,97.0,14700.0,100.0
158,98.0,14800.0,100.0
159,99.0,14900.0,100.0
160,100.0,15000.0,100.0
161,101.0,15100.0,100.0
162,102.0,15200.0,98.0
163,103.0,15300.0,98.0
164,104.0,15400.0,98.0
165,105.0,15500.0,98.0
166,106.0,15600.0,98.0
167,107.0,15700.0,100.0
168,108.0,15800.0,101.0
169,109.0,15900.0,101.0
170,110.0,16000.0,99.0
171,111.0,16100.0,99.0
172,112.0,16200.0,100.0
173,113.0,16300.0,100.0
174,114.0,16400.0,102.0
175,115.0,16500.0,102.0
176,116.0,16600.0,102.0
177,117.0,16700.0,102.0
178,118.0,16800.0,102.0
179,119.0,16900.0,102.0
180,90.0,14000.0,102.0
181,91.0,14100.0,102.0
182,92.0,14200.0,100.0
183,93.0,14300.0,100.0
184,94.0,14400.0,100.0
185,95.0,14500.0,100.0
186,96.0,14600.0,100.0
187,97.0,14700.0,100.0
188,98.0,14800.0,100.0
189,99.0,14900.0,100.0
190,100.0,15000.0,100.0
191,101.0,15100.0,100.0
192,102.0,15200.0,98.0
193,103.0,15300.0,98.0
194,104.0,15400.0,98.0
195,105.0,15500.0,98.0
196,106.0,15600.0,98.0
197,107.0,15700.0,100.0
198,108.0,15800.0,101.0
199,109.0,15900.0,101.0
200,110.0,16000.0,99.0
201,111.0,16100.0,99.0
202,112.0,16200.0,100.0
203,113.0,16300.0,100.0
204,114.0,16400.0,102.0
205,115.0,16500.0,102.0
206,116.0,16600.0,102.0
207,117.0,16700.0,102.0
208,118.0,16800.0,102.0
209,119.0,16900.0,102.0
210,120.0,17000.0,100.0
211,121.0,17100.0,100.0
212,122.0,17200.0,95.0
213,123.0,17300.0,95.0
214,124.0,17400.0,95.0
215,125.0,17500.0,95.0
216,126.0,17600.0,99.0
217,127.0,17700.0,99.0
218,128.0,17800.0,105.0
219,129.0,17900.0,105.0
220,130.0,18000.0,105.0
221,131.0,18100.0,105.0
222,132.0,18200.0,105.0
223,133.0,18300.0,105.0
224,134.0,18400.0,100.0
225,135.0,18500.0,100.0
226,136.0,18600.0,100.0
227,137.0,18700.0,100.0
228,138.0,18800.0,96.0
229,139.0,18900.0,96.0
230,140.0,19000.0,94.0
231,141.0,19100.0,94.0
232,142.0,19200.0,95.0
233,143.0,19300.0,95.0
234,144.0,19400.0,95.0
235,145.0,19500.0,97.0
236,146.0,19600.0,97.0
237,147.0,19700.0,97.0
238,148.0,19800.0,94.0
239,149.0,19900.0,94.0
240,120.0,17000.0,100.0
241,121.0,17100.0,100.0
242,122.0,17200.0,95.0
243,123.0,17300.0,95.0
244,124.0,17400.0,95.0
245,125.0,17500.0,95.0
246,126.0,17600.0,99.0
247,127.0,17700.0,99.0
248,128.0,17800.0,105.0
249,129.0,17900.0,105.0
250,130.0,18000.0,105.0
251,131.0,18100.0,105.0
252,132.0,18200.0,105.0
253,133.0,18300.0,105.0
254,134.0,18400.0,100.0
255,135.0,18500.0,100.0
256,136.0,18600.0,100.0
257,137.0,18700.0,100.0
258,138.0,18800.0,96.0
259,139.0,18900.0,96.0
260,140.0,19000.0,94.0
261,141.0,19100.0,94.0
262,142.0,19200.0,95.0
263,143.0,19300.0,95.0
264,144.0,19400.0,95.0
265,145.0,19500.0,97.0
266,146.0,19600.0,97.0
267,147.0,19700.0,97.0
268,148.0,19800.0,94.0
269,149.0,19900.0,94.0
270,150.0,20000.0,94.0
271,151.0,20100.0,94.0
272,152.0,20200.0,93.0
273,153.0,20300.0,93.0
274,154.0,20400.0,94.0
275,155.0,20500.0,94.0
276,156.0,20600.0,94.0
277,157.0,20700.0,97.0
278,158.0,20800.0,100.0
279,159.0,20900.0,100.0
280,160.0,21000.0,99.0
281,161.0,21100.0,99.0
282,162.0,21200.0,100.0
283,163.0,21300.0,100.0
284,164.0,21400.0,100.0
285,165.0,21500.0,100.0
286,166.0,21600.0,100.0
287,167.0,21700.0,100.0
288,168.0,21800.0,99.0
289,169.0,21900.0,99.0
