,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,-2.6234906554222106,0.27014969736337663,-9.725388240814208,10.171311098299203,1.019970167937926,1.5157680791310635,0.5977593708339657,1.0038210115206532,1.0869146593158865,0.525310415817091,0.8282456390343039,-0.8282060321988177,-1.1415541743204551,-0.7546801499520932,1.690410027651989,1.8479888631725083,1.4772758974393645,1.6946723981004288,2.0810493027122954,2.0262355091472894,2.0527473600059767,2.0728755747792897
1,-2.3358733892440795,0.920040263235569,-9.480841732025146,10.112300388950631,2.19694815327491,4.659421013605009,1.0284195128007014,1.140921310671383,2.5929684257017214,0.9389157658393691,1.8680643322322383,-0.9563529376664016,-1.5505913670615432,-0.9866595828774535,2.1207254820407373,2.503016410145163,1.700492831250534,1.7238341121140648,2.1476639955577976,2.085234473455027,2.0714298246872023,2.045283729666794
2,-2.293281137943268,1.668754482269287,-8.956095695495605,9.609239351370013,1.926869491350264,2.50442210266967,0.25316879593265207,0.1489593840605213,1.4689368017279254,0.06600623884449114,0.43588387764704206,-0.05094568134959469,-0.02847204865263671,-0.11075451685939748,2.078725609088137,2.0038182987791715,1.188498502642421,1.0592681322502933,2.1805412185785897,1.8381589765771793,2.0499396795448446,2.058786047240238
3,-3.6375688791275023,1.0456634938716889,-8.938149547576904,9.754400795396855,0.5818454520206796,0.4188352915631191,0.06184826507290716,0.026420064682593305,0.11000791961655759,-0.14719562983766588,-0.002971536510344122,-0.055859357306728814,-0.013485614711896734,-0.007822042613188881,1.4285710281730173,1.407495417693569,0.8374253057506957,0.6986811808902659,1.9941567043624109,2.160163747325371,2.0634572155789646,2.1366045816608104
4,-4.053441500663757,0.8317451328039169,-8.74385232925415,9.681407907062987,0.009384884029884057,0.15109884284717867,0.06302835687974949,0.05404814832098823,-0.016834525447786162,-0.0035078850282161678,-0.004528811150968346,-0.001989467590810697,0.02406040762181459,-0.05628094865151469,0.5152457872886995,0.9703547170920198,0.8666676137386354,0.824677237123413,2.0486360650053053,1.9022250069638031,2.1303111250529714,2.100644804892475
5,-3.313102203607559,0.5134997293353081,-9.073104667663575,9.757469397386261,1.4616619141422438,0.042152121774968486,0.4829233005018377,0.15712339533667552,0.08738260934441645,-0.7804861058506051,-0.02166705910820747,0.3533690954114718,0.0015685240101101154,-0.2559150801216393,1.8399677108324755,0.7474253644030725,1.4249418957039737,1.0834108569425496,2.0604717545552895,1.9618427768054278,2.090251153704709,2.1133551246865876
6,-2.465564411878586,1.068873845040798,-9.33009386062622,9.840792432329325,1.1154374541084737,1.3992196283395881,0.505199792943283,0.16536233943521028,0.4488876097442319,-0.3030615910858344,0.49562079798300895,0.11287406736527189,-0.24965889288942655,-0.2689617502172125,1.777192778330999,1.9051233221600956,1.3723017149804237,1.0161373513509733,2.122095037474295,2.166625507340699,1.9547032638521793,1.9066340386328289
7,-2.2152751684188843,1.451007631421089,-9.210931491851806,9.687249806885443,0.34698894504288086,1.6713015975787882,0.28184743717490857,0.09049058517528133,0.5420916975932193,0.24458926080030263,0.6623938981923192,-0.1572481321315287,-0.31664061521987286,-0.14741270338821888,1.2848246046627545,1.944827922885538,1.2174171244794219,0.8692239214909311,2.019382198257532,2.073723834682965,2.036115218859426,1.8917799492770035
8,-2.313859534263611,1.5646667420864104,-9.461459922790528,9.978725535495835,0.5660825233114262,1.6253470566205097,0.700011558407479,0.3874283782378956,-0.1384431621480989,-0.24129534362005434,0.7288698925656517,0.08908533639663446,-0.29893159884102716,-0.4747426169615098,1.4490248522086213,1.9583629978491697,1.535583797226386,1.345758878621316,2.0291796033171994,2.1410866562784694,2.003222201790062,2.0871145028903344
9,-1.9267008244991302,2.1882362842559813,-9.259744834899902,9.85826921707052,0.8611568523338922,1.8909713326135886,1.138872757817565,0.6220637806264935,-0.05424559342836349,-0.10242566950243764,1.283284010477944,-0.09862471228416704,-0.815559890839361,-0.8014759173482102,1.5875729812765471,2.0152083998238743,1.8313538514154573,1.5599725445881367,1.993393290659482,2.1262600355588104,2.191044084876831,2.1733866124211807
10,-1.575913006067276,2.5986053168773653,-8.867800521850587,9.474348855614009,0.3278608993819179,1.6004462342253307,0.381933002911521,0.21118597324581956,0.3711907062124957,0.017268421733507844,0.5333355844442393,0.021143229305285727,-0.17490647189323427,-0.2503020251767855,1.2433822486195345,1.9177208215519792,1.3420399504662965,1.1343543220089445,1.9960475192465377,2.1133338936254877,2.095862529363775,2.0314059313298327
11,-1.66253319978714,2.020977979898453,-9.169535636901855,9.619081888900139,0.31250177180998806,1.4214947517646566,0.15997643169066572,0.11843522934902742,0.1465695074305725,-0.055183884004236454,0.23749491813455503,0.052923821015495864,0.11763000643167645,-0.09046732798815055,1.2837300722629517,1.7295667937179695,1.0726951125572735,1.0136091714389115,2.1287712510855727,1.8582221072703924,2.100064640995211,2.141929063913844
12,-1.6151552677154541,1.5555740118026733,-9.302815818786621,9.608301407471469,0.16591642912474192,0.5891698813259468,0.21627230937200567,0.13965113812628685,-0.14039743811988534,-0.05321623092581051,0.2461536150686845,0.0019504746196388324,-0.11406167595624409,-0.1610340592955755,1.1103350953252,1.5097381755980197,1.1725753347383847,1.0697205626697774,2.1523808453542568,2.129108057670897,2.0875661743856666,2.1595980508255193
13,-1.8654445290565491,1.4770893886685372,-9.291330146789551,9.627103076284719,0.07707319456600834,0.6208828350681171,0.15843629193150224,0.08903521971435051,-0.02719227922126401,-0.0009148513723251897,0.268884429949728,-0.0134299432072748,-0.15559090968003755,-0.11188649147861736,0.8780698051206529,1.4887631261379473,1.0748186688524313,0.9291572450792126,2.0644797199827,2.057815875009703,2.101564061385461,2.096946391994564
14,-2.2731815218925475,1.166022439301014,-9.518409156799317,9.910163511307339,0.7467251061680398,0.5106853852377061,0.0941154628053882,0.1467866384565805,0.40712830510638454,0.14465410849011018,0.18695910150708983,-0.2809519671977184,-0.2152593228449044,-0.10278672167940925,1.6203819684756064,1.3823035263629613,0.914871429115268,1.0513540454648231,2.139136407002365,1.9791624354514687,2.0145920177347945,2.1019214339842414
15,-2.1353549122810365,1.1770294263958931,-9.647143173217774,10.013697076741826,0.9138047578417395,0.5191126958972814,0.07972210846103994,0.11084081977679677,0.4814488905558064,0.09759805617005805,0.1633376225475641,-0.2636396173797155,-0.20333840315502796,-0.07467338615296176,1.6850136965484546,1.429330814476388,0.9218844804680074,1.0018825322859157,2.1221436172227293,2.0403028894507593,2.1336429665015086,2.13933836242112
16,-1.9334006905555725,1.2528819128870965,-9.608857917785645,9.920504929041723,0.2536110393282571,0.5677138502057161,0.15363960014874456,0.10994643960622066,0.13525900304196026,-0.0920944046485423,0.04073787848471841,0.0461378886294742,-0.018316605681946412,-0.12501092275572587,1.1780055976694026,1.4231633747056882,1.075320254109252,0.9983941044458685,1.9928881863671495,1.9859919807096575,2.1195116576405133,2.1417528363098532
17,-1.964028823375702,1.4646467357873916,-9.527262496948243,9.879207488156151,0.2577140876612906,0.6025843623912732,0.29241565126637103,0.2333689584512273,0.22470865425369813,-0.05311622441100665,0.057930853995383474,0.026218401533309066,-0.033086360655008626,-0.2569493646725304,1.210163927070415,1.5442427056322576,1.2593790469878872,1.2022722527367689,2.0916524569488266,2.1625111004302364,2.0978704891606137,2.1154766908643765
18,-1.8166309475898743,1.1988041400909424,-9.704092311859132,10.010302785656062,0.11113869849317196,1.3216656403613163,0.33156247139252937,0.32050581314743826,0.18940917825944503,-0.021624918136337393,0.14278084766446392,0.03285757015018083,-0.06768398077146477,-0.32156184633343177,0.9941868937752302,1.7744803355211427,1.2765182941045599,1.2754566993834924,2.0907431354689545,2.0031575827130146,2.0289056582323184,2.0749100141744554
19,-1.9678573250770568,0.8932406842708588,-9.795737552642823,10.076049147746346,0.045101439075131845,0.9867626142185707,0.14180384543640456,0.1737225035668061,0.06582987043308092,-0.054574674037706286,0.013301539448489592,0.06226019013697956,0.03299082549580465,-0.15572631106077217,0.7847026810408267,1.6951272275106963,1.0420797063327458,1.1114398930780371,2.101614240356473,2.0524857805649606,2.0820549568590523,2.1255893654958067
20,-2.0047067642211913,1.58907350897789,-9.491609573364258,9.870371532938254,0.10109344742324736,0.7090957423284059,0.12692655905771608,0.05980677368896284,0.14984896709759543,0.04352569560758931,0.23763402093507288,-0.03617800910431837,-0.11293645939260585,-0.07927455146425635,0.9832803648169236,1.5627639256600059,1.0117521602958792,0.8698205581688756,2.158224091451979,2.1094429116668305,2.0675146454316873,2.1734337518427433
21,-1.9745572447776794,1.8226129770278932,-9.212845611572266,9.640151366714145,0.1552079916740658,0.7616854868425972,0.10679633009826364,0.09569010465971216,0.18549438511935146,0.03377063415636919,0.07849186789084318,-0.03101071817925251,0.04105761280135359,-0.08788171788214466,1.0092365869673658,1.6296172928260693,0.9827492699143793,0.9184446906447759,1.9693284429119702,2.1558241914207876,2.1153558731119344,2.003875186890747
22,-1.8984654903411866,1.5802200317382813,-9.171928405761719,9.531857999360948,0.2932019131193353,0.4401881864026008,0.14030695900267645,0.17283075536985915,-0.012249257862456316,0.05370776777109179,-0.004343711579836744,-0.11098947542005005,0.08143734236673003,-0.14425797796975326,1.2515848441075175,1.3685759604471288,1.0574574281841556,1.0687680454062165,2.097924468054619,2.0485926232718947,2.1389587107925108,2.0436028657378653
23,-1.800838303565979,1.2689138233661652,-9.243952465057372,9.533377990190463,0.2473309602060132,0.4282864022017066,0.14194613849416177,0.1714770110268543,-0.07541902125036332,0.05827567773614092,0.00016258503619545926,-0.11655993881708719,0.07699427181219082,-0.14515977453818338,1.1827691621764838,1.2919168659337967,1.0304484058069971,1.1002512004341347,2.054954992270097,1.8993726868451137,2.051648668253243,2.0967226528912137
24,-1.964028787612915,0.8760123670101165,-9.433224773406982,9.685988032205785,0.0692425872333117,0.1735918456626051,0.055075241791493756,0.06698990947900951,0.01681212889151142,0.03228956414603127,-0.008965494262613057,-0.041179965431502014,0.02745509485912712,-0.05913758831713413,0.8761589747833722,1.1099672398553757,0.7674235554066515,0.8291729108927135,2.0933152930372465,2.118195823143431,1.884741222300901,1.9374754896777024
25,-2.1836899638175966,1.3172488152980804,-9.426285552978516,9.818488736753448,0.43883572419902656,0.6797523419985048,0.04960436866931546,0.007953048221343052,0.284910237843411,-0.05529436315153434,0.10171532674393063,-0.01867934491315111,-0.05032800365271797,-0.011766212587038055,1.4329163917848486,1.5789070475521203,0.6932823765964445,0.4912634192775374,2.175262069808198,2.148594630146686,1.725437021120333,1.9898156630889314
26,-2.2253250956535338,1.5498311340808868,-9.265009117126464,9.707186838375126,0.45291280297235736,0.6607901928232606,0.07115257325955732,0.0348177366386159,0.26362188267698894,-0.06990575353269057,0.10783714601415867,-0.006176750969753857,-0.06896233368054042,-0.03839551715665526,1.4262233655382883,1.5246419873851718,0.8733095718636582,0.753264969470596,2.154169505131016,2.0546030574908434,2.0894259702852063,2.1524229069433995
27,-2.146840453147888,1.1755937099456788,-9.332247447967529,9.694530425234671,0.23297440411166936,0.7433826234361699,0.1203373604548792,0.09432412848246055,0.15816245281633293,0.03865729543982355,0.1611796334985039,-0.06684665353597707,-0.11790863585438137,-0.1011990988761384,1.1863368953375275,1.6066390016064964,1.0135464320376126,0.9509038467144995,2.1108693049495963,2.134082373560307,2.1308914756118114,2.078240261472846
28,-2.0219351053237915,1.0877771615982055,-9.337511730194091,9.658433138331892,0.28681566715951273,0.6564313557263682,0.1370759673472092,0.16396226503307973,0.2834082723623494,0.13703080398170164,0.08667278523457199,-0.16203364600898862,-0.07896715742615396,-0.1465892026871093,1.1828246088162817,1.5196305767564564,1.0204560784409167,1.0335901393617217,2.000314679241319,2.0804126469379276,2.0448874593186157,1.9180715042487755
29,-1.8697516083717347,1.3270594239234925,-9.340383148193359,9.642266481833147,0.32266454419258334,0.22997979895793558,0.1328531533123168,0.1593999853565387,0.21499780690072282,0.15289318532836907,0.0746115430903373,-0.17172988812298284,-0.07747046114779707,-0.14478909439114795,1.288437698090748,1.1256547090454698,1.0334073303034415,1.081538872641601,2.1045653864613936,1.9794727015583606,2.098972863439578,2.0955181098740874
30,-1.6989040523767471,1.4143974244594575,-9.470074367523193,9.754406499190058,0.5628544979628093,0.13623677153218905,0.2592122061071074,0.3145895072445742,0.05617578582644364,0.25733896200043405,-0.015823895262550704,-0.31880410857723745,0.02178654213712022,-0.2825834763998077,1.4242753859072852,1.0391313101554964,1.214972758707302,1.2878319272497447,1.9751928797135043,2.120302704829174,2.059553391827,2.098394386627441
31,-1.763988807797432,1.2117253452539445,-9.357133102416991,9.66112010132078,0.42934974064360504,0.8872200545523955,0.35364819975394396,0.3353658955819546,-0.30074609148930653,0.09820417584653786,0.08430693597693216,-0.21175971713134306,0.13260194971948894,-0.3117533578937637,1.3901250596449601,1.6899350259812145,1.229881771870257,1.3024936381220154,2.113312445064977,2.1558519651061436,1.955929877377216,2.123858588073726
32,-2.0224136829376222,1.566820189356804,-9.1774320602417,9.595605354262585,0.10589150138730535,1.2527901338598697,0.1995628851188186,0.10791087182026357,-0.2916622410821238,-0.044356079902829484,0.2921189467118863,-0.024992062148185706,-0.008337481660610456,-0.11855772699660963,0.9988918033867263,1.841898624952358,1.1638665603119682,0.9689614824868255,2.1662537450316006,2.154229351957124,2.1519703690222016,2.0595405905781714
33,-2.0941983580589296,1.863769495487213,-9.203753185272216,9.640538581806789,0.09293387362266012,0.2612660066432336,0.11320550374230207,0.054507654351117665,-0.03292040013643354,-0.03235779711977785,0.13617167671856667,0.0042422780114913395,-0.07221748780769233,-0.07360638072037197,0.9541802887919284,1.25220352011831,0.9700638874079204,0.7695326384119294,2.1389379582662507,2.166230850378553,2.051141681078164,1.918984116583837
34,-2.100898277759552,1.7888741850852967,-9.198967361450196,9.63357312103875,0.17906117400514637,0.4358468879582537,0.04885623773552652,0.0294463687914968,-0.08876841907054664,-0.032802662463538794,0.10415607097136216,-0.02753045359583176,0.024199043294601413,-0.01630598344153809,1.09240145240876,1.4385962828834857,0.7713226663139926,0.7198214790491575,2.059517627511307,2.188786934242676,2.029149897735705,2.149925264726732
35,-2.0195423007011413,1.8809978246688843,-9.218827819824218,9.66356167682607,0.1300754745079822,0.7053995289700205,0.04840308335470685,0.016173654025807355,-0.004973618291736741,-0.0056632873689396734,0.16258411775604864,-0.02239393710404421,0.020834256804908073,-0.005379671547828067,1.0228963907197794,1.4773782356661915,0.785206030846703,0.6026034955316792,2.1120276068405284,1.9347002137639535,2.0318728467491614,2.076261974213206
36,-2.0630916595458983,1.5998412013053893,-9.36526861190796,9.753233561381794,0.12242835359916425,0.5213911640490151,0.04179366378016803,0.017313554102114367,0.16701016433406096,0.030406870846228378,0.11434435325563877,-0.026657966644882646,-0.03573230486709887,-0.019263649016968337,1.018729414175926,1.4901956715483498,0.7964651861260276,0.5999491539592064,2.1319153610891957,2.1680061954179997,2.1780314163775105,2.0115703348960086
37,-2.0018354058265686,1.3500305533409118,-9.326983451843262,9.664936611663794,0.1735240885368899,0.4693005596107652,0.09734975974889624,0.08633895284501826,-0.04026799848732707,0.020168428548838036,0.10016234056293644,-0.06844655477147285,-0.010910470138508741,-0.07766133913227183,1.0944324462904036,1.4261461109848061,0.9817723674055533,0.9249438966553756,2.098158218212395,2.124855835700138,2.1716171318239494,2.103391462735012
38,-2.082234275341034,1.286860001087189,-9.278887748718262,9.662245585985337,0.22733657705235524,1.169176249964268,0.09635394048422756,0.08228491108291523,-0.053757252496298126,-0.0042062117944521825,0.18346122599051443,-0.07838237472809781,-0.035677044576807794,-0.0656176524973708,1.1598156336130114,1.7228820356264245,0.9483543704763365,0.9211749468633041,2.0678774392891146,2.044225270028736,2.104722962218465,2.1268341414577168
39,-2.153061842918396,1.1600403845310212,-9.441838932037353,9.807238835648057,0.28063303346802215,0.8829114359335836,0.05910159637077298,0.05348810162445462,0.038884710293440795,0.002016600812849878,0.11852770854054774,-0.07836683620862799,-0.046541300087751244,-0.04044226242898249,1.269833437664663,1.6400654380512445,0.8246763835262451,0.8467256545592343,2.151642332612523,2.061397036664133,2.0633388808052833,2.176172627496536
40,-2.08606276512146,1.2648460209369659,-9.549276638031007,9.875558004112895,0.1770327392514692,0.2833818306780359,0.08266981263357373,0.11367519784391983,-0.04225693446260276,0.06429192036727663,0.03603806282330677,-0.104272784091687,0.008007357688283846,-0.0914176114836008,1.135471745869092,1.2521517941725895,0.8668932803406495,0.9912742556027544,2.163825475977775,2.0970711724447226,1.9496732732632447,2.1043486761017824
41,-2.147318994998932,1.729292905330658,-9.521041107177734,9.934042680905625,0.11267495785631998,0.3687821511867957,0.08343090346530112,0.08316867609032805,-0.06804441530032714,0.0003460358042451804,0.054407235663153294,-0.03757141459507122,0.019562891009128676,-0.07274474695228786,1.010194810686834,1.3671382841692066,0.9198706141782973,0.9087985758883522,2.1522149567811684,2.170573256769445,2.1120462493471757,2.0710099520237044
42,-1.9659430623054504,1.7647067070007325,-9.310712146759034,9.696747444293212,0.19124419037074708,0.2330411548116975,0.1489488878044944,0.17498041894202862,-0.14909335101568158,0.020660650888126172,-0.01715593803757355,-0.08634302342579771,0.0903586834922055,-0.1482882735236876,1.1213736110102557,1.2102332145249757,1.0835654568157174,1.0780077604716625,2.090599360795184,2.147179351756342,2.1600781064437427,2.046558946412939
43,-1.9994426012039184,1.331127268075943,-9.269077396392822,9.595675686723187,0.19487298876551787,0.25440885193320795,0.13541183521484623,0.14966524799608416,-0.02382177881325552,0.07010857319371551,0.06163998821103794,-0.11239744683477425,-0.021973218757760007,-0.1353906688135804,1.1431610125325637,1.1639227826513985,0.9907354739345338,1.0279047419159795,2.134304160359787,2.0057076019849456,1.99766837690922,2.013299909365611
44,-1.9884355902671813,0.8807980246841908,-9.458828163146972,9.731879184330948,0.1349218966407131,0.4258630986853935,0.08181754389641153,0.07553478195261581,-0.03732647418873251,-0.0031719808624176265,0.032745992311348296,-0.02858055058884199,0.01746831991420747,-0.07251683402455475,1.0016212249863237,1.3750171883955886,0.9132541120147766,0.8735882942817699,2.0157438022792205,2.060341100721485,2.1054969612723804,2.0203597312608723
45,-1.6448262333869934,0.669272480159998,-9.463852787017823,9.647159980020934,0.22602146106515,0.18599300004594285,0.09030991569437294,0.11364980454442411,0.0347949565221122,0.0698425637007492,-0.020313907761700434,-0.10252614321710542,0.025329420450618492,-0.09924346471725043,1.1423655780727124,1.1454370249289956,0.9448327595148639,0.9899357481987893,2.023487936768056,2.148115176393259,2.128197120247525,2.0831493112759976
46,-1.8180666327476502,0.8171489179134369,-9.561958312988281,9.804734304930097,0.36455251885328105,0.49693277958930565,0.11829533810022363,0.1701479967762482,0.02673917840994158,0.16833283104119798,0.1315899408681221,-0.23516020690544145,-0.07610329374365271,-0.1340703379214532,1.2553475727341616,1.4459815304614911,0.993803827161169,1.0429388732028901,1.9592731143832314,2.116421215626319,2.0868672482239052,1.9429563606814322
47,-1.9860427975654602,0.9260223537683487,-9.57248659133911,9.85351869127135,0.183254822307135,0.5757256258852546,0.1338878825772659,0.16237092585136448,-0.02782895178039761,0.08888559242221085,0.08680393879290965,-0.1307346030333072,-0.01895474410238349,-0.1396216749263234,1.1497145939602622,1.4445815915823477,1.0379324022312677,1.0541393323500727,2.1717536590968045,2.051921021018206,2.1125201687857276,1.9975662716219051
48,-2.0291136145591735,1.0937592387199402,-9.449495601654053,9.746324330681329,0.2569242239199274,0.2094201261580903,0.08468097627803428,0.12407032627051656,-0.11344705433371005,0.062292096771909646,-0.03350312342685253,-0.12337346865253547,0.07370165495383633,-0.09642321064442066,1.2233716508108738,1.1766150485571152,0.9058308780749039,1.0128346569096645,2.121256964394302,2.153821373229182,2.040412758289177,2.1047693640376597
49,-2.2435104966163637,1.135872918367386,-9.485627460479737,9.827595847298655,0.11850619192016455,0.20787498143721378,0.02244407569035805,0.036641711574096784,-0.024532823330854207,0.024531554819907334,0.021708484662433285,-0.05221392731782372,0.007685790613083324,-0.0249017572627199,0.9990015092460213,1.1151115166372128,0.6381028026352326,0.7545046826689499,2.088615966489135,2.015634598261404,2.048917485840211,2.1296050750960913
50,-2.0319849491119384,1.199282717704773,-9.400203609466553,9.70419114294197,0.10404916897865188,0.17479213804057264,0.009167667221936422,0.02105789766051671,0.029644860462593632,0.028580973209439735,0.015560960156485793,-0.044338731865376596,0.0005811116312695304,-0.012585777327755478,0.9732650131610748,1.0447836071737329,0.5123888631193513,0.6428351124561907,2.110334373149471,1.9946472703174845,1.9830428617074,2.0649578874021626
51,-1.8721444368362428,1.645783430337906,-9.204231357574463,9.568914656937022,0.11611923133662194,0.533569735752974,0.12384365327174712,0.07050491365527542,0.13503711143673833,0.0816760710837497,0.20333307291357777,-0.07109637534805341,-0.11160878359589708,-0.08777364782852021,0.9778956466281621,1.4792360067578072,0.9712412979912397,0.8642721212789725,2.065910674058666,2.1343831412594865,1.9763165030641872,2.0736190668755268
52,-2.037249195575714,1.8250058054924012,-9.164031982421875,9.60581495004621,0.26263986787219057,0.6481863908765583,0.19634578838971178,0.20587404188803543,0.23499120115899816,0.19211983911155708,0.18976197838201112,-0.20265841405292184,-0.11594030077582596,-0.19162629804890105,1.1877930064506539,1.4709269126706723,1.1227904535759559,1.1234305552000108,2.0391637040644204,1.95181442839885,2.0757120123738133,2.047657209446727
53,-1.9654644846916198,1.624726539850235,-9.266923332214356,9.648513660991464,0.3601277726313314,0.5011324750961488,0.13848174965949311,0.2051188292511177,0.08609520663870533,0.17226099371653425,0.06166535270298116,-0.23198966198934454,-0.0005537047099603873,-0.16016970755442575,1.291974352508447,1.4095592930780687,1.0049646146482665,1.0625956835305104,2.0302607371251984,2.066858666514715,2.0462870596512763,1.8888516217137452
54,-2.091326951980591,1.2473784402012824,-9.456674003601075,9.810416785764556,0.32035877834427307,0.6899323137923186,0.1328700739203973,0.15872460287121803,0.1623640569576206,0.1672269571423613,0.19013834010673175,-0.20635739928728497,-0.12559547707509322,-0.13659319610800597,1.2566013139835237,1.6079034858444976,1.0241183106797682,1.0817333380871013,2.053697409605484,2.1799237063910546,2.0726548892792387,2.1156436699723344
55,-2.197089695930481,1.2923634961247443,-9.607661247253418,9.990460517354963,0.3156075384197923,0.7598538654437398,0.24479339896990704,0.20387683752941202,0.008554254573218801,-0.12528033283067294,0.0962808879458649,0.03970744730094294,0.024007385703735135,-0.20213583631676071,1.2464387709455753,1.6265152075153118,1.2177123058758028,1.0978023246113398,2.0397920545568287,2.151340192128328,2.137162048471846,1.974699522278612
56,-2.017628002166748,1.6000804662704469,-9.44327449798584,9.818017742458627,0.21249964331019616,0.39047707605701293,0.24710216974522659,0.19790234105126747,-0.13629313634990875,-0.17085320945069624,0.030943914155715138,0.09227767094773551,0.079413299081663,-0.20162698597615009,1.1411479751601947,1.3258651626420392,1.214690193999405,1.1729351391145661,2.0240667164815,2.046486078712498,2.1307808740721197,2.1737599695594696
57,-1.8802800118923186,1.416550976037979,-9.179346179962158,9.504943796756928,0.400244662053622,0.25170113249358106,0.18115137346961424,0.23144083792105827,0.05681576154788632,0.23905933564342213,0.08167568675093947,-0.2836752590845578,-0.048065593866547136,-0.2004741736291278,1.3252869212529568,1.2243573530953218,1.071260626147776,1.1303601270219343,2.0278183064110964,2.14033047078632,1.9992119483579633,1.9640702472902334
