,timestamp,uv,timestamp,gx,gy,gz,timestamp,ax,ay,az,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure
838,47800.0,0.0,47800.0,-1.5870399475097656,3.2351200580596924,-1.1597599983215332,47800.0,-2.565105676651001,0.3349951505661011,-9.023333549499512,47800.0,71.0,47800.0,56.45,-23.39,20.69,ACCURACY_BAD,47800.0,1000.68
839,47900.0,0.0,47900.0,-0.976639986038208,2.1363999843597408,-0.061039999127388,47900.0,-2.3784656524658203,0.4043869972229004,-9.499505043029783,47900.0,71.0,47900.0,56.45,-23.03,21.53,ACCURACY_BAD,47900.0,1000.68
840,47000.0,0.0,47000.0,3.84552001953125,-1.5870399475097656,1.0376800298690796,47000.0,-2.4981069564819336,0.5383850932121277,-9.339186668395996,47000.0,72.0,47000.0,55.73,-23.39,20.69,ACCURACY_BAD,47000.0,1000.52
841,47100.0,0.0,47100.0,3.84552001953125,-1.5870399475097656,1.0376800298690796,47100.0,-2.4981069564819336,0.5383850932121277,-9.339186668395996,47100.0,72.0,47100.0,55.07,-22.79,18.77,ACCURACY_BAD,47100.0,1000.52
842,47200.0,0.0,47200.0,0.18311999738216397,0.4272800087928772,0.6714400053024292,47200.0,-2.517249345779419,0.430708110332489,-9.394222259521484,47200.0,72.0,47200.0,55.07,-22.79,18.77,ACCURACY_BAD,47200.0,1000.6
843,47300.0,0.0,47300.0,0.18311999738216397,0.4272800087928772,0.6714400053024292,47300.0,-2.517249345779419,0.430708110332489,-9.394222259521484,47300.0,72.0,47300.0,55.07,-22.79,18.77,ACCURACY_BAD,47300.0,1000.6
844,47400.0,0.0,47400.0,-5.92087984085083,-1.953279972076416,0.9156000018119812,47400.0,-2.311466693878174,0.2321037948131561,-9.15733242034912,47400.0,69.0,47400.0,55.73,-22.79,20.87,ACCURACY_BAD,47400.0,1000.69
845,47500.0,0.0,47500.0,-5.92087984085083,-1.953279972076416,0.9156000018119812,47500.0,-2.311466693878174,0.2321037948131561,-9.15733242034912,47500.0,69.0,47500.0,55.73,-22.79,20.87,ACCURACY_BAD,47500.0,1000.69
846,47600.0,0.0,47600.0,-1.5870399475097656,3.2351200580596924,-1.1597599983215332,47600.0,-2.565105676651001,0.3349951505661011,-9.023333549499512,47600.0,71.0,47600.0,56.45,-23.39,20.69,ACCURACY_BAD,47600.0,1000.69
847,47700.0,0.0,47700.0,-1.5870399475097656,3.2351200580596924,-1.1597599983215332,47700.0,-2.565105676651001,0.3349951505661011,-9.023333549499512,47700.0,71.0,47700.0,56.45,-23.39,20.69,ACCURACY_BAD,47700.0,1000.69
848,47800.0,0.0,47800.0,-1.5870399475097656,3.2351200580596924,-1.1597599983215332,47800.0,-2.565105676651001,0.3349951505661011,-9.023333549499512,47800.0,71.0,47800.0,56.45,-23.39,20.69,ACCURACY_BAD,47800.0,1000.68
849,47900.0,0.0,47900.0,-0.976639986038208,2.1363999843597408,-0.061039999127388,47900.0,-2.3784656524658203,0.4043869972229004,-9.499505043029783,47900.0,71.0,47900.0,56.45,-23.03,21.53,ACCURACY_BAD,47900.0,1000.68
850,48000.0,0.0,48000.0,-0.976639986038208,2.1363999843597408,-0.061039999127388,48000.0,-2.3784656524658203,0.4043869972229004,-9.499505043029783,48000.0,69.0,48000.0,56.45,-23.03,21.53,ACCURACY_BAD,48000.0,1000.68
851,48100.0,0.0,48100.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48100.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48100.0,69.0,48100.0,56.45,-23.03,21.53,ACCURACY_BAD,48100.0,1000.68
852,48200.0,0.0,48200.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48200.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48200.0,69.0,48200.0,56.45,-22.79,20.87,ACCURACY_BAD,48200.0,1000.61
853,48300.0,0.0,48300.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48300.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48300.0,69.0,48300.0,56.45,-22.79,20.87,ACCURACY_BAD,48300.0,1000.61
854,48400.0,0.0,48400.0,-0.061039999127388,0.4272800087928772,0.18311999738216397,48400.0,-2.517249345779419,0.4737788736820221,-9.401400566101074,48400.0,71.0,48400.0,56.45,-22.79,20.87,ACCURACY_BAD,48400.0,1000.57
855,48500.0,0.0,48500.0,-0.061039999127388,0.4272800087928772,0.18311999738216397,48500.0,-2.517249345779419,0.4737788736820221,-9.401400566101074,48500.0,71.0,48500.0,55.73,-22.37,19.61,ACCURACY_BAD,48500.0,1000.57
856,48600.0,0.0,48600.0,-0.6103999614715576,0.5493599772453308,-0.3051999807357788,48600.0,-2.5076780319213867,0.5790630578994751,-9.305686950683594,48600.0,70.0,48600.0,55.73,-22.37,19.61,ACCURACY_BAD,48600.0,1000.47
857,48700.0,0.0,48700.0,-0.6103999614715576,0.5493599772453308,-0.3051999807357788,48700.0,-2.5076780319213867,0.5790630578994751,-9.305686950683594,48700.0,70.0,48700.0,56.45,-23.39,20.69,ACCURACY_BAD,48700.0,1000.47
858,48800.0,0.0,48800.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,48800.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,48800.0,70.0,48800.0,56.45,-23.39,20.69,ACCURACY_BAD,48800.0,1000.47
859,48900.0,0.0,48900.0,-0.488319993019104,-0.18311999738216397,0.18311999738216397,48900.0,-2.5459630489349365,0.5216353535652161,-9.379864692687988,48900.0,70.0,48900.0,56.45,-23.39,20.69,ACCURACY_BAD,48900.0,1000.47
860,48000.0,0.0,48000.0,-0.976639986038208,2.1363999843597408,-0.061039999127388,48000.0,-2.3784656524658203,0.4043869972229004,-9.499505043029783,48000.0,69.0,48000.0,56.45,-23.03,21.53,ACCURACY_BAD,48000.0,1000.68
861,48100.0,0.0,48100.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48100.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48100.0,69.0,48100.0,56.45,-23.03,21.53,ACCURACY_BAD,48100.0,1000.68
862,48200.0,0.0,48200.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48200.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48200.0,69.0,48200.0,56.45,-22.79,20.87,ACCURACY_BAD,48200.0,1000.61
863,48300.0,0.0,48300.0,-3.2351200580596924,1.2207999229431152,-0.8545600175857544,48300.0,-2.589033842086792,0.430708110332489,-9.193224906921387,48300.0,69.0,48300.0,56.45,-22.79,20.87,ACCURACY_BAD,48300.0,1000.61
864,48400.0,0.0,48400.0,-0.061039999127388,0.4272800087928772,0.18311999738216397,48400.0,-2.517249345779419,0.4737788736820221,-9.401400566101074,48400.0,71.0,48400.0,56.45,-22.79,20.87,ACCURACY_BAD,48400.0,1000.57
865,48500.0,0.0,48500.0,-0.061039999127388,0.4272800087928772,0.18311999738216397,48500.0,-2.517249345779419,0.4737788736820221,-9.401400566101074,48500.0,71.0,48500.0,55.73,-22.37,19.61,ACCURACY_BAD,48500.0,1000.57
866,48600.0,0.0,48600.0,-0.6103999614715576,0.5493599772453308,-0.3051999807357788,48600.0,-2.5076780319213867,0.5790630578994751,-9.305686950683594,48600.0,70.0,48600.0,55.73,-22.37,19.61,ACCURACY_BAD,48600.0,1000.47
