,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,-8.974345811208089,-2.053127670288086,2.9862279415130617,9.678451781197252,0.00024598604704701804,0.00025787723835131487,0.0003237548958536696,0.0001494189024258955,-4.074682249916761e-05,0.00015754234404837593,-1.323665663668652e-05,-0.0001708087743301292,-2.095122823514092e-05,-4.3356393174662515e-05,0.27807473647832043,0.27607118803309305,0.29506847341111203,0.23892125497232825,3.2350103064271303,3.1963652449497877,3.210460739828608,3.19801690691786,0,-1.6167504986127217,4.4231326182683315,-8.467321840922038,9.725699804351393,0.026420019409692817,0.5153192040039749,0.21854953350511624,0.019895798589620654,-0.026055622578513262,-0.0338911535573114,0.31072578474809315,0.013126994639618124,-0.018823055837253258,-0.035088508883036565,0.8461464891004359,1.7224411795486338,1.3773185842377924,0.7989794582152868,3.1120958824742364,3.065669589744549,3.0534153184701425,3.1307909536997873
1,1,-8.97484458287557,-2.048638542493185,2.986267852783203,9.677961620081575,0.00019178357875800387,9.720858314488264e-05,0.00025108254694557587,0.00013635059222241237,1.985225711534381e-05,0.00010663220193299794,2.722010508438853e-05,-0.00014906700176971766,-3.0627777715271086e-05,-2.7038902111568867e-05,0.25500167571834303,0.21985257190956534,0.2654629142194411,0.2358164751663704,3.1872500297175264,3.2424762133240064,3.093454622473069,3.216177133002052,1,-1.6660426219304405,5.1319664796193445,-8.080881023406983,9.735499913763302,0.02027057134278366,0.2669156567535139,0.10991882619374067,0.01792316766860664,-0.012532778716812631,-0.021927306368664603,0.14706597894812062,0.009249181240341596,0.005793592448434205,-0.018778233568552728,0.7869265035374792,1.5155460743942504,1.2189019065343265,0.7720408867328403,3.0729654926066234,3.1015832716980976,3.1285389261798566,3.0784855742513035
2,2,-8.981927426656087,-2.0549432833989463,2.9729800383249914,9.681797893947607,0.00030024146945761035,0.0002592193581468429,0.0004369681481293087,0.0001813028383542208,7.345697027871632e-05,0.0002359445191145292,0.00019307590362498158,-0.00022210290719310298,-6.44149679944899e-05,-0.00012623159852937578,0.2836048435698454,0.266492814555903,0.31814621063307913,0.2560728708665413,3.168750966095077,3.101405363519709,3.2279216698651245,3.2237558781550093,2,-1.730010743935903,5.260859855016073,-8.043792152404786,9.767378632127127,0.006718698198725811,0.019101244632106083,0.008406152853466083,0.003698960520847617,0.0037473204157554437,0.0011026546882382292,0.008330608280037536,-2.650427326196872e-05,0.002964248651609217,-0.002526337746336153,0.5653374488897003,0.7638970382332017,0.6429414454769318,0.5146200682449213,3.0050527050049163,3.0931548684316112,3.1522273269871657,3.0794460422987693
3,3,-8.981787776947021,-2.049895532925924,2.9667551279067994,9.678691129846284,0.0003780160528016381,0.0003974161505589397,0.00034165081541793216,0.000245394764320226,0.00011085307607557107,0.000270492897256793,0.00015748708253305552,-0.00029171394949673723,-0.00013933895999068832,-0.00017998859640507614,0.29473491778634914,0.2939549220374586,0.2978388684681804,0.2630670531850845,3.1215022659398928,3.0999690575096523,3.2075671143653346,3.0909161632950135,3,-1.81056911945343,5.1987261454264315,-8.038448190689088,9.74366553561406,0.007586753963788778,0.007294205640312289,0.006215064476223596,0.0030394543611541275,-0.002504127719880132,-0.004067543786358938,0.0031284559656451745,0.0006123871299251437,0.0017892183384765636,-0.0026792456493736753,0.5844847553938521,0.6195738233665653,0.5789628614580352,0.4965261933992253,2.992125723467837,3.1417801366895257,3.069985751916542,3.1445256165011157
4,4,-8.983882808685303,-2.0430321534474687,2.9761324087778727,9.682036850573695,0.00023147751840827218,0.00013888491885363346,0.0002182599670000321,0.00023404197927934345,6.0514330485163064e-05,4.1025803533687336e-05,-5.691277195616804e-05,-0.0002151048294424475,-0.0001029608171761799,4.096399252167841e-05,0.2602409848128513,0.2199291064283459,0.2592527591997174,0.25366803268884164,3.1173563857216147,3.020074160536833,3.138134083499941,3.0743279109334805,4,-1.9544575214385984,5.269713179270426,-7.920163138707478,9.713132451671909,0.009823709042725854,0.00982754788089038,0.009415843012188979,0.001987770525308053,-0.0060266393413693315,-0.008528617509751198,0.0068824898164343866,0.0017540443645775348,0.0009031544803690977,-0.002263523208627679,0.598268793310751,0.6593266341461326,0.6150945250079409,0.4510346041007657,2.9490003335910417,3.106072461667462,3.0124269418874485,3.1517208793769247
5,5,-8.987833182017008,-2.0410569429397585,2.975992727279663,9.685242024132444,0.00014743100398678592,0.00016813499902688158,0.00018733389995147844,0.00017020909835113,1.9877664409124106e-05,3.5579114175004013e-06,-9.432146338409091e-05,-0.00013993700260636198,-8.295108940251271e-05,7.420875347754563e-05,0.2407418407778032,0.2371946269461117,0.2442401578051719,0.2296007482890713,3.1988202280482327,3.135107588229208,3.1183668605136283,3.0055745880746634,5,-2.3342782338460286,5.037529611587526,-7.790153137842814,9.638290049246164,0.23767900571516604,1.0108304134366104,0.26094495406504803,0.07712019901660612,0.026607875007788082,-0.15779534606619045,0.34064690976141604,0.059502933664423475,0.1827295343888666,-0.005403460969108397,1.2426135929579079,2.0015203717368784,1.4747242009490986,1.110550972723417,2.665740335940036,2.997767426391144,3.056319435698671,3.130097920633622
6,6,-8.989967981974283,-2.0445085843404134,2.9669945001602174,9.68522665676296,0.00036309740001646185,0.00046941464323956787,0.00046343131340904816,0.00024143246725093627,2.6705767496245115e-05,0.0002650315211197076,-2.5841727291866213e-05,-0.0002623755711843728,-0.00013240522971901897,-9.992950588634136e-05,0.2872982764175544,0.28278833482149696,0.3306726988374859,0.25883253486073604,3.0525430578405044,2.948779045502627,3.2713763542217205,3.1133091155414943,6,-2.835973381996155,4.487340068817137,-7.825407298405964,9.625446200957864,0.5707619222523452,1.9954062880918129,0.8950591649830181,0.11648675637588818,-0.3649309215819507,-0.4846742361999019,1.10937137258856,0.053668690797492,0.14000909214499166,-0.07003895115496837,1.7055625740777738,2.186141660291609,1.9295051410345991,1.2144059704067909,2.9573805531417614,2.866003689831458,2.9948493316577176,3.1020624383398694
7,7,-8.991703796386721,-2.049656089146932,2.962106331189473,9.686579109653302,0.0018603662041704468,0.0005275231446710444,0.002476718361242489,0.0008159685033593553,0.00010953420019490736,0.0018866494486764211,0.00013595013753583062,-0.0011773659518210895,-0.000170454029789429,-0.0010292544618628618,0.4500246077332571,0.30948764306387344,0.4843203035990459,0.3695721934810362,3.2056113872595113,3.0677379627277417,3.1925545155072466,3.2096568318224654,7,-3.608535981178284,3.869832348823548,-7.9371520519256595,9.677059979072668,0.7553944979753918,1.356675394753372,0.7027491758024361,0.07346788812843967,-0.14000713607718754,-0.3244373989128883,0.8444821156466981,-0.010889112050745359,0.005063392183546863,-0.07920323848319348,1.9065468944568769,2.0825694052250467,1.7752399463345447,1.1188178402769513,3.045635466152268,2.932439044955953,2.948143184091044,3.1494589497154823
8,8,-8.988032754262289,-2.048000105222066,2.9597919782002773,9.682081172019284,0.0016892810235532778,0.0002534671080563688,0.0021781377127657268,0.0007173913578468318,0.00013039265768201034,0.0017246936588853536,0.00022827100682225058,-0.001072504829481468,-0.00010362329727059384,-0.0009884454097062222,0.4370858390597645,0.2683511710478218,0.4523096075479047,0.3620004308669316,3.208590500625516,3.1564320611746925,3.0921536204623634,3.2575252920325704,8,-4.173880171775818,3.2697124083836875,-8.133124399185181,9.729558369769133,0.05379231488366937,0.2912797892391412,0.11286964596229705,0.03970176086955416,0.007866315726069087,0.021759306529785038,0.15334122803925307,-0.03315305803987812,0.005720003572765318,-0.02961926706640153,1.045545982331945,1.6885140500052145,1.3310706818221296,0.978154404516525,3.195852031230737,3.3297431203432004,3.327785587027942,3.2190137569968065
9,9,-8.981867663065593,-2.054304838180542,2.9604304313659666,9.677755394553822,0.0003098235043915172,9.316681642162541e-05,0.00045385746388844844,0.00014713792687176926,8.313413320199228e-06,0.0002930703547337627,2.369544385428736e-05,-0.0001994851356816764,-2.041199019128407e-05,-0.00013809119850207317,0.2753406410148148,0.21507493704459893,0.31487486671604425,0.2322671448390136,3.073643960703314,3.2088029239204414,3.1789876746709425,3.121115361198596,9,-4.3061235427856435,3.391905864079793,-7.9984882513682045,9.746686717249275,0.03499234165895453,0.7612728925318879,0.2330711756885253,0.02137540944842655,-0.04571757729288585,-0.05555957721787695,0.3599952216616607,0.009161904449241715,0.03717771173334252,-0.014729789491595731,0.8790377267946698,1.7909555227614815,1.3945327146195776,0.8298320678918824,3.078222451510104,2.8899816905032805,3.029213652906692,3.1826487526082654
