timestamp,uv
1482397287165,0
1482397287463,0
1482397287763,0
1482397287974,0
1482397288260,0
1482397288461,0
1482397288761,0
1482397289060,0
1482397289260,0
1482397289571,0
1482397289860,0.05
1482397290159,0
1482397290481,0
1482397290757,0
1482397291057,0
1482397291359,0.05
1482397291655,0
1482397291956,0
1482397292261,0
1482397292554,0
1482397292851,0
1482397293156,0
1482397293450,0
1482397293751,0
1482397293953,0
1482397294250,0
1482397294451,0
1482397294780,0
1482397295047,0
1482397295351,0
1482397295646,0
1482397295946,0
1482397296147,0
1482397296446,0
1482397296747,0
1482397297005,0.11
1482397297243,0
1482397297462,0
1482397297743,0
1482397298043,0
1482397298344,0
1482397298643,0
1482397298865,0
1482397299140,0
1482397299340,0
1482397299640,0
1482397299939,0.11
1482397300140,0
1482397300456,0
1482397300737,0
1482397300938,0
1482397301236,0
1482397301436,0.05
1482397301736,0
1482397301947,0
1482397302234,0
1482397302534,0
1482397302834,0
1482397303131,0
1482397303431,0
1482397303731,0
1482397304031,0
1482397304232,0
1482397304529,0
1482397304733,0
1482397305028,0
1482397305241,0.05
1482397305528,0
1482397305737,0
1482397306028,0
1482397306327,0
1482397306633,0.05
1482397306925,0
1482397307224,0
1482397307525,0
1482397307835,0.05
1482397308124,0
1482397308421,0
1482397308621,0
1482397308920,0
1482397309122,0
1482397309435,0
1482397309720,0
1482397310019,0
1482397310318,0
1482397310520,0
1482397310834,0.05
1482397311130,0
1482397311417,0
1482397311617,0
1482397311917,0
1482397312213,0
1482397312413,0
1482397312628,0
1482397312911,0
1482397313112,0
1482397313315,0
1482397313611,0.05
1482397313912,0
1482397314225,0
1482397314509,0
1482397314712,0
1482397315008,0
1482397315208,0
1482397315509,0
1482397315805,0
1482397316012,0
1482397316307,0
1482397316606,0
1482397316807,0
1482397317108,0
1482397317417,0.05
1482397317704,0
1482397318004,0
1482397318309,0
1482397318601,0
1482397318901,0
1482397319102,0
1482397319402,0
1482397319702,0
1482397319998,0
1482397320299,0
1482397320499,0
1482397320798,0
1482397321106,0
1482397321396,0
1482397321699,0
1482397321994,0
1482397322294,0
1482397322495,0
1482397322696,0
1482397322901,0
1482397323192,0
1482397323496,0
1482397323791,0
1482397324091,0
1482397324389,0
1482397324590,0
1482397324790,0
1482397325092,0
1482397325388,0
1482397325607,0
1482397325887,0
1482397326088,0
1482397326293,0
1482397326585,0
1482397326785,0
1482397327084,0
1482397327385,0
1482397327684,0
1482397327897,0
1482397328183,0
1482397328484,0
1482397328794,0
1482397329081,0
1482397329282,0
1482397329486,0
1482397329780,0.11
1482397330081,0
1482397330391,0.05
1482397330679,0
1482397330889,0
1482397331181,0
1482397331424,0
1482397331677,0
1482397331977,0
1482397332275,0
1482397332478,0.05
1482397332775,0
1482397333075,0.05
1482397333397,0
1482397333672,0
1482397333875,0
1482397334075,0
1482397334371,0
1482397334582,0
1482397334869,0
1482397335072,0
1482397335273,0
1482397335476,0
1482397335767,0
1482397335985,0
1482397336268,0.05
1482397336471,0
1482397336672,0
1482397336964,0
1482397337164,0
1482397337463,0
1482397337663,0
1482397337964,0
1482397338264,0
1482397338471,0
1482397338761,0
1482397338961,0
1482397339261,0
1482397339561,0
1482397339864,0
1482397340069,0
1482397340361,0
1482397340659,0
1482397340972,0
1482397341261,0
1482397341557,0
1482397341859,0
1482397342154,0
1482397342368,0
1482397342654,0
1482397342857,0
