timestamp,grx,gry,grz
1481951791840,-5.653115749359131,-7.550338268280029,2.684222459793091
1481951792019,-5.432640075683594,-7.682993412017822,2.7619593143463135
1481951792201,-5.184741973876953,-7.9336724281311035,2.5190629959106445
1481951792383,-4.8390116691589355,-8.302713394165039,1.9543054103851318
1481951792563,-3.9637513160705566,-8.837665557861328,1.5345088243484497
1481951792743,-3.531675100326538,-9.067644119262695,1.214691162109375
1481951792922,-3.214841842651367,-9.215124130249023,0.9574211239814758
1481951793109,-3.0222623348236084,-9.29055404663086,0.8496569395065308
1481951793282,-2.680716037750244,-9.406169891357422,0.7128229737281799
1481951793462,-2.3519725799560547,-9.499359130859375,0.6330792903900146
1481951793647,-2.0768845081329346,-9.568425178527832,0.5497028231620789
1481951793829,-2.2201952934265137,-9.543654441833496,0.39973142743110657
1481951794003,-1.8588190078735352,-9.623114585876465,0.3329203426837921
1481951794183,-1.8356958627700806,-9.625229835510254,0.39440932869911194
1481951794366,-1.9654077291488647,-9.601851463317871,0.3346729576587677
1481951794544,-1.7774903774261475,-9.640738487243652,0.25903934240341187
1481951794725,-1.9467887878417969,-9.609365463256836,0.20118045806884766
1481951794906,-1.7441153526306152,-9.649358749389648,0.1354018747806549
1481951795088,-1.8453469276428223,-9.630019187927246,0.1668274849653244
1481951795267,-1.757452130317688,-9.647071838378906,0.12548834085464478
1481951795447,-1.6504619121551514,-9.666145324707031,0.10957418382167816
1481951795627,-1.7561501264572144,-9.6478271484375,0.07578150928020477
1481951795808,-1.6145603656768799,-9.672800064086914,0.022414077073335648
1481951795984,-1.786317229270935,-9.642536163330078,-0.030953649431467056
1481951796169,-1.5869072675704956,-9.677223205566406,-0.058977674692869186
1481951796349,-1.5885323286056519,-9.677079200744629,0.03288790583610535
1481951796524,-1.6561071872711182,-9.665789604187012,0.014207389205694199
1481951796705,-1.4963939189910889,-9.691803932189941,-0.011286241002380848
1481951796891,-1.6426862478256226,-9.668087005615234,0.00788695365190506
1481951797070,-1.6681326627731323,-9.663716316223145,0.017574235796928406
1481951797250,-1.5509902238845825,-9.683167457580566,0.03289689123630524
1481951797454,-1.52333664894104,-9.687539100646973,0.037725117057561874
1481951797610,-1.639600157737732,-9.668598175048828,0.017320552840828896
1481951797790,-1.5495237112045288,-9.683457374572754,0.005397840403020382
1481951797969,-1.4108102321624756,-9.704633712768555,-0.009472469799220562
1481951798149,-1.3659980297088623,-9.71104621887207,0.003355521010234952
1481951798331,-1.4614187479019165,-9.697142601013184,0.007086743600666523
1481951798513,-1.4648605585098267,-9.696619987487793,-0.011435659602284431
1481951798689,-1.398004412651062,-9.70647144317627,-0.019159093499183655
1481951798871,-1.389161467552185,-9.707736015319824,-0.02202741615474224
1481951799047,-1.4775748252868652,-9.694668769836426,-0.02343728207051754
1481951799232,-1.4857221841812134,-9.693378448486328,-0.037728551775217056
1481951799410,-1.448105812072754,-9.69908618927002,-0.033116672188043594
1481951799587,-1.5101523399353027,-9.689517974853516,-0.05546586588025093
1481951799771,-1.4129507541656494,-9.704007148742676,-0.078855000436306
1481951799953,-1.3262466192245483,-9.716348648071289,-0.06347411125898361
1481951800130,-1.422261118888855,-9.702692031860352,-0.07309599965810776
1481951800313,-1.40027916431427,-9.705877304077148,-0.07454115152359009
1481951800491,-1.3869073390960693,-9.707939147949219,-0.05284867063164711
1481951800674,-1.4202446937561035,-9.702990531921387,-0.07249291986227036
1481951800854,-1.311889886856079,-9.718181610107422,-0.07925035804510117
1481951801029,-1.2781516313552856,-9.72272777557373,-0.0725584551692009
1481951801213,-1.3693032264709473,-9.710163116455078,-0.09021196514368057
1481951801394,-1.3816419839859009,-9.7083101272583,-0.10079583525657654
1481951801569,-1.290251612663269,-9.720890998840332,-0.09953384846448898
1481951801753,-1.2902024984359741,-9.72095775604248,-0.09345810860395432
1481951801937,-1.2289987802505493,-9.728702545166016,-0.11081161350011826
1481951802112,-1.1808377504348755,-9.734774589538574,-0.10086750984191895
1481951802294,-1.2761642932891846,-9.722850799560547,-0.08919329196214676
1481951802480,-1.3433923721313477,-9.713712692260742,-0.09742168337106705
1481951802655,-1.2655597925186157,-9.724189758300781,-0.09426642954349518
1481951802835,-1.1968512535095215,-9.73297119140625,-0.08489128202199936
1481951803014,-1.238678216934204,-9.727886199951172,-0.06564158946275711
1481951803195,-1.3363924026489258,-9.71474552154541,-0.09042495489120483
1481951803375,-1.5971368551254272,-9.675445556640625,0.07277093082666397
1481951803551,-1.4645735025405884,-9.692732810974121,0.27631914615631104
1481951803736,-1.7315850257873535,-9.646832466125488,0.33258509635925293
1481951803916,-1.596269130706787,-9.646743774414063,0.7500869035720825
1481951804092,-1.9317703247070313,-9.573485374450684,0.8871570825576782
1481951804275,-1.3343561887741089,-9.652802467346191,1.101507306098938
1481951804456,-1.807957410812378,-9.552450180053711,1.285449743270874
1481951804635,-1.3367525339126587,-9.601128578186035,1.4838402271270752
1481951804817,-1.5718241930007935,-9.521289825439453,1.7449296712875366
1481951805006,-1.283608317375183,-9.546111106872559,1.8424235582351685
1481951805177,-1.5857419967651367,-9.419489860534668,2.220142364501953
1481951805357,-1.0879076719284058,-9.472326278686523,2.293882369995117
1481951805537,-1.3916730880737305,-9.353774070739746,2.5962588787078857
1481951805718,-1.0144388675689697,-9.430445671081543,2.491586208343506
1481951805897,-1.1640548706054688,-9.351768493652344,2.7128942012786865
1481951806074,-1.114241123199463,-9.392619132995605,2.5898962020874023
1481951806258,-0.9321604371070862,-9.366679191589355,2.750779867172241
1481951806438,-1.2000349760055542,-9.330896377563477,2.7685182094573975
1481951806614,-1.1309157609939575,-9.32110595703125,2.8299129009246826
1481951806799,-1.3051121234893799,-9.349817276000977,2.6548032760620117
1481951806979,-1.3866353034973145,-9.350312232971191,2.6113812923431396
1481951807162,-1.2963846921920776,-9.37525749206543,2.5679402351379395
1481951807339,-1.1267907619476318,-9.381280899047852,2.625314950942993
1481951807544,-1.3907968997955322,-9.341105461120605,2.641934633255005
1481951807700,-1.373398780822754,-9.327067375183105,2.6999945640563965
1481951807880,-1.4756832122802734,-9.366206169128418,2.5033857822418213
1481951808079,-1.3657174110412598,-9.35517406463623,2.6049795150756836
1481951808240,-1.7878578901290894,-9.318221092224121,2.4788529872894287
1481951808420,-1.9886677265167236,-9.231049537658691,2.6463747024536133
1481951808596,-2.270922899246216,-9.235835075378418,2.3901126384735107
1481951808780,-2.2222204208374023,-9.195178031921387,2.584733247756958
1481951808961,-2.3075928688049316,-9.210740089416504,2.4510509967803955
1481951809137,-2.384293556213379,-9.146435737609863,2.613091468811035
1481951809321,-2.565110683441162,-9.167961120605469,2.3535280227661133
1481951809501,-2.3477556705474854,-9.173660278320313,2.5499722957611084
1481951809677,-2.721388339996338,-9.145853042602539,2.2622618675231934
1481951809862,-2.494980812072754,-9.147439956665039,2.5039563179016113
1481951810042,-2.9083545207977295,-9.067178726196289,2.3448069095611572
1481951810219,-2.802828311920166,-9.13499927520752,2.2059783935546875
1481951810403,-2.6728081703186035,-9.12124252319336,2.4144203662872314
1481951810583,-2.7715516090393066,-9.109152793884277,2.347817897796631
1481951810760,-2.5684242248535156,-9.16921615600586,2.345008134841919
1481951810943,-2.5647666454315186,-9.164093017578125,2.3689191341400146
1481951811119,-2.544461727142334,-9.201571464538574,2.242138147354126
1481951811301,-2.2023463249206543,-9.285638809204102,2.2576427459716797
1481951811484,-2.194389581680298,-9.282035827636719,2.2800989151000977
1481951811660,-2.1589152812957764,-9.314240455627441,2.180464744567871
1481951811844,-1.8426450490951538,-9.395002365112305,2.123438596725464
1481951812024,-1.8600059747695923,-9.375840187072754,2.1918983459472656
1481951812199,-1.958669900894165,-9.388845443725586,2.045384645462036
1481951812381,-1.7025550603866577,-9.462818145751953,1.930488109588623
1481951812563,-1.631105899810791,-9.46072006225586,2.0011658668518066
1481951812743,-1.7966337203979492,-9.444930076599121,1.9328166246414185
1481951812924,-1.7097059488296509,-9.48215103149414,1.8265060186386108
1481951813104,-1.4281851053237915,-9.520994186401367,1.8658361434936523
1481951813285,-1.3947594165802002,-9.519855499267578,1.896684169769287
1481951813465,-1.199524164199829,-9.578543663024902,1.7271523475646973
1481951813644,-0.9228034019470215,-9.612417221069336,1.708876132965088
1481951813825,-0.9821094870567322,-9.600630760192871,1.741767168045044
1481951814005,-1.2151339054107666,-9.583298683166504,1.6894495487213135
