timestamp,mx,my,mz,mAc
1476548255420,-40.13,14.88,-5.81,ACCURACY_VERYGOOD
1476548255713,-38.75,14.21,-6,ACCURACY_VERYGOOD
1476548255918,-38.04,19.61,-7.07,ACCURACY_VERYGOOD
1476548256221,-21.29,35.7,-13.92,ACCURACY_VERYGOOD
1476548256514,-11.57,42.05,-15.42,ACCURACY_VERYGOOD
1476548256818,-1.07,46.2,0.77,ACCURACY_VERYGOOD
1476548257141,0.23,45.65,-8.57,ACCURACY_VERYGOOD
1476548257413,-3.89,44.27,-13.25,ACCURACY_VERYGOOD
1476548257713,-3.17,38.63,-20.76,ACCURACY_VERYGOOD
1476548258012,-1.79,40.25,-20.93,ACCURACY_VERYGOOD
1476548258338,-5.27,37.13,-22.73,ACCURACY_VERYGOOD
1476548258610,-7.37,38.39,-24.42,ACCURACY_VERYGOOD
1476548258812,-6,39.05,-22.07,ACCURACY_VERYGOOD
1476548259013,-3.17,39.11,-19.92,ACCURACY_VERYGOOD
1476548259308,-3.17,41.34,-19.92,ACCURACY_VERYGOOD
1476548259611,-3.17,45.23,-5.09,ACCURACY_VERYGOOD
1476548259812,-2.46,43.55,0.35,ACCURACY_VERYGOOD
1476548260104,-4.55,45.11,-2.33,ACCURACY_VERYGOOD
1476548260308,-4.55,45.71,-4.25,ACCURACY_VERYGOOD
1476548260611,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
1476548260904,-4.55,43.02,-9.42,ACCURACY_VERYGOOD
1476548261209,-1.07,40.68,-17.94,ACCURACY_VERYGOOD
1476548261528,-1.07,39.11,-19.92,ACCURACY_VERYGOOD
1476548261803,-4.55,38.45,-22.26,ACCURACY_VERYGOOD
1476548262011,-4.55,37.73,-24.6,ACCURACY_VERYGOOD
1476548262301,-1.07,36.05,-23.76,ACCURACY_VERYGOOD
1476548262606,0.23,35.34,-24,ACCURACY_VERYGOOD
1476548262930,-1.07,38.93,-19.31,ACCURACY_VERYGOOD
1476548263202,-1.79,41.63,-16.26,ACCURACY_VERYGOOD
1476548263500,-3.17,36.65,-23.57,ACCURACY_VERYGOOD
1476548263801,0.23,39.41,-18.35,ACCURACY_VERYGOOD
1476548264002,0.23,39.59,-16.92,ACCURACY_VERYGOOD
1476548264321,-2.46,39,-17.1,ACCURACY_VERYGOOD
1476548264599,-0.41,34.43,-25.68,ACCURACY_VERYGOOD
1476548264800,-1.07,34.73,-24.18,ACCURACY_VERYGOOD
1476548265002,-3.17,35.15,-23.34,ACCURACY_VERYGOOD
1476548265296,1.62,32.7,-27,ACCURACY_VERYGOOD
1476548265599,0.23,31.61,-23.76,ACCURACY_VERYGOOD
1476548265922,-0.41,32.52,-24.23,ACCURACY_VERYGOOD
1476548266196,0.95,33.41,-24.6,ACCURACY_VERYGOOD
1476548266401,0.23,34.02,-24.42,ACCURACY_VERYGOOD
1476548266692,-0.41,37.31,-21.18,ACCURACY_VERYGOOD
1476548266895,-1.79,37.79,-20.34,ACCURACY_VERYGOOD
1476548267197,0.23,35.63,-20.34,ACCURACY_VERYGOOD
1476548267505,-1.79,38.7,-18.6,ACCURACY_VERYGOOD
1476548267722,-2.46,40.25,-18.84,ACCURACY_VERYGOOD
1476548267993,-2.46,39.84,-17.57,ACCURACY_VERYGOOD
1476548268290,0.23,39.59,-16.92,ACCURACY_VERYGOOD
1476548268595,-1.07,39.84,-17.57,ACCURACY_VERYGOOD
1476548268889,-1.07,40.02,-18.18,ACCURACY_VERYGOOD
1476548269198,-1.79,38.87,-21.42,ACCURACY_VERYGOOD
1476548269488,-0.41,38.21,-19.5,ACCURACY_VERYGOOD
1476548269701,0.23,39,-17.1,ACCURACY_VERYGOOD
1476548269916,2.33,38.27,-17.34,ACCURACY_VERYGOOD
1476548270186,-0.41,40.25,-18.84,ACCURACY_VERYGOOD
1476548270389,1.62,41.75,-19.07,ACCURACY_VERYGOOD
1476548270683,0.23,38.21,-19.5,ACCURACY_VERYGOOD
1476548270884,2.33,35.57,-22.43,ACCURACY_VERYGOOD
1476548271109,3.05,32.88,-27.65,ACCURACY_VERYGOOD
1476548271316,3.72,31.79,-26.51,ACCURACY_VERYGOOD
1476548271585,4.44,33.84,-25.85,ACCURACY_VERYGOOD
1476548271884,3.72,33.11,-26.09,ACCURACY_VERYGOOD
1476548272188,4.44,31.43,-25.26,ACCURACY_VERYGOOD
1476548272481,2.33,33.41,-24.6,ACCURACY_VERYGOOD
1476548272697,0.95,37.61,-17.57,ACCURACY_VERYGOOD
1476548272982,-1.07,39.18,-17.76,ACCURACY_VERYGOOD
1476548273282,0.23,36.71,-19.26,ACCURACY_VERYGOOD
1476548273587,-1.79,40.07,-16.07,ACCURACY_VERYGOOD
1476548273877,-0.41,43.97,-3.41,ACCURACY_VERYGOOD
1476548274183,-1.07,43.02,-9.42,ACCURACY_VERYGOOD
1476548274508,0.95,41.39,-13.5,ACCURACY_VERYGOOD
1476548274780,-3.89,42.89,-13.67,ACCURACY_VERYGOOD
1476548275078,-4.55,43.68,-9.23,ACCURACY_VERYGOOD
1476548275280,1.62,42.89,-15.83,ACCURACY_VERYGOOD
1476548275584,-3.17,41.39,-15.65,ACCURACY_VERYGOOD
1476548275875,-1.07,34.02,-26.57,ACCURACY_VERYGOOD
1476548276178,3.05,35.15,-23.34,ACCURACY_VERYGOOD
1476548276485,1.62,36.05,-21.6,ACCURACY_VERYGOOD
1476548276776,-1.79,43.68,-11.34,ACCURACY_VERYGOOD
1476548276981,-3.17,45.59,2.7,ACCURACY_VERYGOOD
1476548277270,-6,44.87,9.59,ACCURACY_VERYGOOD
1476548277473,-3.89,42.65,9.53,ACCURACY_VERYGOOD
1476548277683,-6,44.52,5.94,ACCURACY_VERYGOOD
1476548277901,-5.27,45.18,1.86,ACCURACY_VERYGOOD
1476548278172,-1.79,43.02,-9.42,ACCURACY_VERYGOOD
1476548278373,0.23,43.68,-11.34,ACCURACY_VERYGOOD
1476548278574,1.62,39.84,-17.57,ACCURACY_VERYGOOD
1476548278869,0.95,40.25,-18.84,ACCURACY_VERYGOOD
1476548279182,-0.41,41.81,-14.75,ACCURACY_VERYGOOD
1476548279496,-2.46,41.39,-13.5,ACCURACY_VERYGOOD
1476548279767,-1.79,43.25,-10.07,ACCURACY_VERYGOOD
1476548279970,-1.07,44.09,-10.5,ACCURACY_VERYGOOD
1476548280172,-0.41,43.25,-10.07,ACCURACY_VERYGOOD
1476548280467,-2.46,42.54,-10.26,ACCURACY_VERYGOOD
1476548280677,-1.79,43.43,-8.51,ACCURACY_VERYGOOD
1476548280967,-1.07,42.29,-13.92,ACCURACY_VERYGOOD
1476548281173,0.23,41.15,-14.93,ACCURACY_VERYGOOD
1476548281462,0.23,41.87,-10.5,ACCURACY_VERYGOOD
1476548281768,0.23,42.71,-13.07,ACCURACY_VERYGOOD
1476548282091,-1.79,45.05,-6.65,ACCURACY_VERYGOOD
1476548282364,-0.41,44.57,-7.5,ACCURACY_VERYGOOD
1476548282570,0.95,48.11,-4.98,ACCURACY_VERYGOOD
1476548282859,4.44,46.37,-6.23,ACCURACY_VERYGOOD
1476548283165,3.05,47.57,1.25,ACCURACY_VERYGOOD
1476548283496,4.44,47.81,4.85,ACCURACY_VERYGOOD
1476548283763,7.91,47.75,2.7,ACCURACY_VERYGOOD
1476548284061,6.53,47.57,1.25,ACCURACY_VERYGOOD
1476548284368,0.95,48.11,-2.81,ACCURACY_VERYGOOD
1476548284658,5.09,46.31,-8.39,ACCURACY_VERYGOOD
1476548284962,3.05,43.43,-8.51,ACCURACY_VERYGOOD
1476548285284,0.23,45.59,-12.84,ACCURACY_VERYGOOD
1476548285558,3.05,41.39,-15.65,ACCURACY_VERYGOOD
1476548285759,3.05,42.65,-19.5,ACCURACY_VERYGOOD
1476548285960,0.95,39.54,-21.18,ACCURACY_VERYGOOD
1476548286255,4.44,38.21,-21.6,ACCURACY_VERYGOOD
1476548286557,3.72,39.54,-21.18,ACCURACY_VERYGOOD
1476548286758,-0.41,43.5,-19.92,ACCURACY_VERYGOOD
1476548287055,5.09,40.91,-18.65,ACCURACY_VERYGOOD
1476548287356,0.95,42,-17.52,ACCURACY_VERYGOOD
1476548287558,2.33,40.86,-20.76,ACCURACY_VERYGOOD
1476548287852,-1.79,41.09,-21.42,ACCURACY_VERYGOOD
1476548288156,4.44,39.54,-21.18,ACCURACY_VERYGOOD
1476548288484,2.33,40.02,-20.34,ACCURACY_VERYGOOD
1476548288752,1.62,41.34,-19.92,ACCURACY_VERYGOOD
1476548289050,-0.41,37.79,-22.5,ACCURACY_VERYGOOD
1476548289350,4.44,33.84,-25.85,ACCURACY_VERYGOOD
1476548289553,1.62,31.61,-25.92,ACCURACY_VERYGOOD
1476548289872,1.62,34.73,-24.18,ACCURACY_VERYGOOD
1476548290149,0.95,35.09,-27.59,ACCURACY_VERYGOOD
1476548290447,1.62,35.34,-24,ACCURACY_VERYGOOD
1476548290756,0.95,36.23,-24.42,ACCURACY_VERYGOOD
1476548291045,3.05,36.05,-23.76,ACCURACY_VERYGOOD
1476548291351,3.05,32.93,-25.5,ACCURACY_VERYGOOD
1476548291675,2.33,33.41,-24.6,ACCURACY_VERYGOOD
1476548291945,0.95,36.47,-22.92,ACCURACY_VERYGOOD
1476548292245,0.23,41.57,-18.42,ACCURACY_VERYGOOD
1476548292552,1.62,42.41,-16.68,ACCURACY_VERYGOOD
1476548292842,3.72,39.84,-17.57,ACCURACY_VERYGOOD
1476548293148,0.95,45.41,-10.07,ACCURACY_VERYGOOD
1476548293471,-0.41,42.95,-11.51,ACCURACY_VERYGOOD
1476548293741,-4.55,42.59,-8.09,ACCURACY_VERYGOOD
1476548293943,0.23,44.21,-1.91,ACCURACY_VERYGOOD
1476548294145,-1.07,43.79,-14.09,ACCURACY_VERYGOOD
1476548294439,-3.17,46.97,-6,ACCURACY_VERYGOOD
1476548294742,0.23,42.29,-11.75,ACCURACY_VERYGOOD
1476548295065,2.33,38.93,-19.31,ACCURACY_VERYGOOD
1476548295339,-1.07,38.87,-21.42,ACCURACY_VERYGOOD
1476548295637,-3.89,44.52,-13.85,ACCURACY_VERYGOOD
1476548295946,0.23,45.47,-7.91,ACCURACY_VERYGOOD
1476548296235,-3.89,46.5,-9,ACCURACY_VERYGOOD
1476548296539,-6,44.93,-13.07,ACCURACY_VERYGOOD
1476548296864,-3.89,43.13,-16.5,ACCURACY_VERYGOOD
1476548297136,-1.07,37.79,-22.5,ACCURACY_VERYGOOD
1476548297341,-3.17,37.31,-25.5,ACCURACY_VERYGOOD
1476548297632,0.95,37.97,-25.26,ACCURACY_VERYGOOD
1476548297937,-2.46,38.87,-23.51,ACCURACY_VERYGOOD
1476548298260,-2.46,40.86,-20.76,ACCURACY_VERYGOOD
1476548298533,-0.41,40.68,-20.1,ACCURACY_VERYGOOD
1476548298832,0.95,41.75,-21.23,ACCURACY_VERYGOOD
1476548299133,-3.17,41.09,-21.42,ACCURACY_VERYGOOD
1476548299441,-3.17,41.52,-20.52,ACCURACY_VERYGOOD
1476548299659,-1.79,40.02,-18.18,ACCURACY_VERYGOOD
1476548299932,3.72,34.02,-24.42,ACCURACY_VERYGOOD
1476548300229,6.53,37.61,-17.57,ACCURACY_VERYGOOD
1476548300530,0.95,41.15,-14.93,ACCURACY_VERYGOOD
1476548300826,-3.17,41.81,-14.75,ACCURACY_VERYGOOD
1476548301128,-3.89,45.11,-2.33,ACCURACY_VERYGOOD
1476548301427,-8.03,44.81,-3.89,ACCURACY_VERYGOOD
1476548301729,-1.79,43.02,-9.42,ACCURACY_VERYGOOD
1476548301930,-8.03,42.71,-13.07,ACCURACY_VERYGOOD
1476548302223,-6,40.91,-16.5,ACCURACY_VERYGOOD
1476548302528,-3.89,39.36,-20.52,ACCURACY_VERYGOOD
1476548302851,-3.17,38.87,-23.51,ACCURACY_VERYGOOD
1476548303123,-6,39.05,-22.07,ACCURACY_VERYGOOD
1476548303331,-5.27,36.84,-24.18,ACCURACY_VERYGOOD
1476548303620,-6,34.43,-25.68,ACCURACY_VERYGOOD
1476548303924,-1.79,39.89,-15.42,ACCURACY_VERYGOOD
1476548304247,-1.79,37.13,-20.57,ACCURACY_VERYGOOD
1476548304521,0.23,42.47,-14.51,ACCURACY_VERYGOOD
1476548304728,-1.79,38.63,-20.76,ACCURACY_VERYGOOD
1476548305017,0.23,40.5,-17.34,ACCURACY_VERYGOOD
1476548305320,0.95,38.04,-18.84,ACCURACY_VERYGOOD
1476548305521,-0.41,39.18,-17.76,ACCURACY_VERYGOOD
1476548305819,-3.17,39.59,-16.92,ACCURACY_VERYGOOD
1476548306120,0.95,42.11,-13.25,ACCURACY_VERYGOOD
1476548306415,0.23,43.68,-11.34,ACCURACY_VERYGOOD
1476548306718,0.95,39.11,-19.92,ACCURACY_VERYGOOD
1476548307041,-1.07,43.91,-5.57,ACCURACY_VERYGOOD
1476548307314,-1.79,43.68,-11.34,ACCURACY_VERYGOOD
1476548307516,-0.41,43.31,-15,ACCURACY_VERYGOOD
1476548307719,0.23,41.93,-19.68,ACCURACY_VERYGOOD
1476548308012,0.23,40.2,-23.1,ACCURACY_VERYGOOD
1476548308314,3.05,36.65,-25.68,ACCURACY_VERYGOOD
1476548308515,-0.41,35.27,-28.26,ACCURACY_VERYGOOD
1476548308812,1.62,36.84,-28.5,ACCURACY_VERYGOOD
1476548309111,-2.46,37.68,-26.76,ACCURACY_VERYGOOD
1476548309316,-3.17,38.81,-27.84,ACCURACY_VERYGOOD
1476548309606,-1.79,38.15,-25.92,ACCURACY_VERYGOOD
1476548309808,-3.17,38.81,-25.68,ACCURACY_VERYGOOD
1476548310031,-1.79,35.27,-28.26,ACCURACY_VERYGOOD
1476548310310,-1.07,34.86,-27,ACCURACY_VERYGOOD
1476548310607,0.95,35.27,-28.26,ACCURACY_VERYGOOD
1476548310912,-3.89,34.68,-28.43,ACCURACY_VERYGOOD
1476548311228,0.23,34.25,-27.18,ACCURACY_VERYGOOD
1476548311513,0.23,35.09,-27.59,ACCURACY_VERYGOOD
1476548311809,-1.07,36.36,-27.18,ACCURACY_VERYGOOD
1476548312108,-0.41,33.47,-29.57,ACCURACY_VERYGOOD
1476548312403,-1.79,35.09,-29.76,ACCURACY_VERYGOOD
1476548312707,-4.55,36.65,-25.68,ACCURACY_VERYGOOD
1476548313033,-3.89,40.2,-23.1,ACCURACY_VERYGOOD
1476548313303,-0.41,40.91,-16.5,ACCURACY_VERYGOOD
1476548313601,-0.41,41.81,-16.92,ACCURACY_VERYGOOD
1476548313904,0.23,43.2,-12.23,ACCURACY_VERYGOOD
1476548314210,2.33,43.43,-10.67,ACCURACY_VERYGOOD
1476548314500,2.33,41.57,-14.15,ACCURACY_VERYGOOD
1476548314802,0.95,44.52,-13.85,ACCURACY_VERYGOOD
1476548315101,-0.41,42.89,-15.83,ACCURACY_VERYGOOD
1476548315409,0.23,43.13,-14.34,ACCURACY_VERYGOOD
1476548315698,-1.07,43.31,-15,ACCURACY_VERYGOOD
1476548316000,3.05,42.89,-13.67,ACCURACY_VERYGOOD
1476548316304,5.09,42.47,-14.51,ACCURACY_VERYGOOD
1476548316595,3.05,44.93,-15.17,ACCURACY_VERYGOOD
1476548316898,-0.41,44.27,-13.25,ACCURACY_VERYGOOD
1476548317222,-1.07,41.81,-16.92,ACCURACY_VERYGOOD
1476548317495,3.05,36.41,-25.01,ACCURACY_VERYGOOD
1476548317696,1.62,37.31,-23.34,ACCURACY_VERYGOOD
1476548317898,0.95,37.07,-24.84,ACCURACY_VERYGOOD
1476548318191,3.05,37.73,-24.6,ACCURACY_VERYGOOD
1476548318496,3.72,38.15,-23.76,ACCURACY_VERYGOOD
1476548318821,3.72,36.84,-24.18,ACCURACY_VERYGOOD
1476548319090,3.05,36.65,-25.68,ACCURACY_VERYGOOD
1476548319298,0.95,39.29,-22.73,ACCURACY_VERYGOOD
1476548319587,1.62,39.95,-22.5,ACCURACY_VERYGOOD
1476548319788,0.23,38.87,-23.51,ACCURACY_VERYGOOD
1476548319994,0.95,38.04,-21,ACCURACY_VERYGOOD
1476548320289,0.95,39.54,-21.18,ACCURACY_VERYGOOD
