timestamp,light
1482397287100,267
1482397287521,334
1482397287895,308
1482397288307,342
1482397288692,279
1482397289131,305
1482397289492,350
1482397289914,355
1482397290288,389
1482397290502,424
1482397290709,439
1482397291097,428
1482397291490,346
1482397291698,288
1482397292083,294
1482397292295,297
1482397292513,321
1482397292891,354
1482397293284,348
1482397293681,355
1482397294116,390
1482397294321,389
1482397294706,362
1482397295086,301
1482397295480,300
1482397295877,293
1482397296077,266
1482397296289,294
1482397296498,308
1482397296878,318
1482397297299,271
1482397297698,291
1482397298079,295
1482397298474,338
1482397298675,411
1482397298885,447
1482397299093,443
1482397299480,390
1482397299872,319
1482397300271,326
1482397300689,334
1482397300894,389
1482397301287,419
1482397301668,313
1482397302074,290
1482397302290,269
1482397302672,305
1482397303063,331
1482397303264,375
1482397303664,436
1482397303870,367
1482397304086,408
1482397304469,469
1482397304860,324
1482397305061,216
1482397305285,196
1482397305660,225
1482397306070,146
1482397306458,126
1482397306672,97
1482397306881,97
1482397307277,96
1482397307654,128
1482397307879,156
1482397308252,323
1482397308462,352
1482397308853,328
1482397309251,299
1482397309674,283
1482397309890,325
1482397310251,374
1482397310651,387
1482397310870,301
1482397311092,246
1482397311448,214
1482397311655,192
1482397312047,158
1482397312445,182
1482397312857,173
1482397313068,166
1482397313444,185
1482397313682,202
1482397314041,149
1482397314265,158
1482397314465,158
1482397314841,203
1482397315048,233
1482397315440,308
1482397315840,204
1482397316259,221
1482397316474,171
1482397316838,105
1482397317236,71
1482397317454,80
1482397317659,106
1482397318043,144
1482397318435,126
1482397318834,141
1482397319256,154
1482397319468,151
1482397319832,78
1482397320231,84
1482397320643,93
1482397320853,100
1482397321061,141
1482397321438,160
1482397321828,156
1482397322224,172
1482397322425,140
1482397322871,130
1482397323225,188
1482397323636,184
1482397324026,104
1482397324234,105
1482397324454,110
1482397324833,117
1482397325222,105
1482397325640,103
1482397325843,104
1482397326219,151
1482397326629,192
1482397327015,203
1482397327225,177
1482397327441,149
1482397327815,126
1482397328017,123
1482397328224,120
1482397328613,126
1482397328820,127
1482397329028,124
1482397329412,115
1482397329613,123
1482397329839,122
1482397330209,119
1482397330432,119
1482397330810,115
1482397331011,115
1482397331220,117
1482397331426,117
1482397331831,246
1482397332053,298
1482397332407,257
1482397332832,228
1482397333203,228
1482397333425,218
1482397333804,200
1482397334204,198
1482397334613,177
1482397334823,154
1482397335202,258
1482397335601,241
1482397336013,258
1482397336221,233
1482397336598,267
1482397336799,269
1482397337004,269
1482397337394,265
1482397337595,257
1482397337801,253
1482397338024,228
1482397338395,192
1482397338808,136
1482397339192,231
1482397339404,275
1482397339613,297
1482397339992,250
1482397340404,231
1482397340791,204
1482397341002,178
1482397341220,156
1482397341595,100
1482397341987,100
1482397342395,115
1482397342608,117
1482397342986,130
1482397343196,141
1482397343585,109
1482397343982,92
1482397344182,149
1482397344396,200
