,timestamp,gx,gy,gz
0,5000.0,10.498879432678224,19.471759796142575,-243.91583251953125
1,5100.0,10.498879432678224,19.471759796142575,-243.91583251953125
2,5200.0,10.498879432678224,19.471759796142575,-243.91583251953125
3,5300.0,10.498879432678224,19.471759796142575,-243.91583251953125
4,5400.0,95.9548797607422,130.93080139160156,-90.4612808227539
5,5500.0,95.9548797607422,130.93080139160156,-90.4612808227539
6,5600.0,95.9548797607422,130.93080139160156,-90.4612808227539
7,5700.0,-56.7672004699707,-67.87648010253906,305.6883239746094
8,5800.0,-56.7672004699707,-67.87648010253906,305.6883239746094
9,5900.0,72.0271987915039,-65.19071960449219,-53.22687911987305
10,6000.0,72.0271987915039,-65.19071960449219,-53.22687911987305
11,6100.0,72.0271987915039,-65.19071960449219,-53.22687911987305
12,6200.0,123.056640625,130.8087158203125,-112.49671936035156
13,6300.0,123.056640625,130.8087158203125,-112.49671936035156
14,6400.0,87.83655548095703,-99.31208038330078,214.7387237548828
15,6500.0,87.83655548095703,-99.31208038330078,214.7387237548828
16,6600.0,-83.13648223876953,-85.21183776855469,160.9624786376953
17,6700.0,-83.13648223876953,-85.21183776855469,160.9624786376953
18,6800.0,-276.99951171875,127.51255798339844,-261.00704956054693
19,6900.0,-276.99951171875,127.51255798339844,-261.00704956054693
20,7000.0,-55.05807876586914,-16.969120025634766,104.74463653564452
21,7100.0,-55.05807876586914,-16.969120025634766,104.74463653564452
22,7200.0,-55.05807876586914,-16.969120025634766,104.74463653564452
23,7300.0,-49.62551879882813,-106.27063751220705,133.37239074707028
24,7400.0,-49.62551879882813,-106.27063751220705,133.37239074707028
25,7500.0,-178.66407775878906,74.04151916503906,-340.4200744628906
26,7600.0,-178.66407775878906,74.04151916503906,-340.4200744628906
27,7700.0,-178.66407775878906,74.04151916503906,-340.4200744628906
28,7800.0,-0.18311999738216397,52.98271942138672,35.769439697265625
29,7900.0,-0.18311999738216397,52.98271942138672,35.769439697265625
30,8000.0,-208.81784057617188,-106.57583618164062,174.3912811279297
31,8100.0,-208.81784057617188,-106.57583618164062,174.3912811279297
32,8200.0,235.0650329589844,45.84103775024414,-272.84878540039057
33,8300.0,235.0650329589844,45.84103775024414,-272.84878540039057
34,8400.0,5.4325599670410165,62.016639709472656,64.09200286865234
35,8500.0,5.4325599670410165,62.016639709472656,64.09200286865234
36,8600.0,5.4325599670410165,62.016639709472656,64.09200286865234
37,8700.0,-114.32791900634766,-44.7423210144043,292.6257629394531
38,8800.0,-114.32791900634766,-44.7423210144043,292.6257629394531
39,8900.0,76.48311614990234,26.003040313720703,-66.10631561279297
40,9000.0,76.48311614990234,26.003040313720703,-66.10631561279297
41,9100.0,-24.96535873413086,7.6910400390625,-107.24727630615234
42,9200.0,-24.96535873413086,7.6910400390625,-107.24727630615234
43,9300.0,-24.96535873413086,7.6910400390625,-107.24727630615234
44,9400.0,95.83280181884766,-89.42359924316406,234.5156707763672
45,9500.0,95.83280181884766,-89.42359924316406,234.5156707763672
46,9600.0,8.423520088195799,-23.317279815673828,-142.5283966064453
47,9700.0,8.423520088195799,-23.317279815673828,-142.5283966064453
48,9800.0,-156.994873046875,191.54351806640625,-145.2141571044922
49,9900.0,-156.994873046875,191.54351806640625,-145.2141571044922
50,10000.0,234.63775634765625,-33.633041381835945,242.4508819580078
51,10100.0,234.63775634765625,-33.633041381835945,242.4508819580078
52,10200.0,234.63775634765625,-33.633041381835945,242.4508819580078
53,10300.0,-23.805599212646484,-48.770957946777344,-69.82975769042969
54,10400.0,-23.805599212646484,-48.770957946777344,-69.82975769042969
55,10500.0,-61.46727752685547,167.92103576660156,-123.54496002197266
56,10600.0,-61.46727752685547,167.92103576660156,-123.54496002197266
57,10700.0,5.127359867095947,-2.5636799335479736,134.16592407226562
58,10800.0,5.127359867095947,-2.5636799335479736,134.16592407226562
59,10900.0,5.127359867095947,-2.5636799335479736,134.16592407226562
60,11000.0,57.74383926391602,-91.25479888916016,-19.105520248413086
61,11100.0,57.74383926391602,-91.25479888916016,-19.105520248413086
62,11200.0,-170.54576110839844,137.52311706542972,-306.4818420410156
63,11300.0,-170.54576110839844,137.52311706542972,-306.4818420410156
64,11400.0,-17.457439422607422,55.30223846435547,47.428077697753906
65,11500.0,-17.457439422607422,55.30223846435547,47.428077697753906
66,11600.0,-103.64591979980469,-84.47936248779297,311.1208801269531
67,11700.0,-103.64591979980469,-84.47936248779297,311.1208801269531
68,11800.0,58.964637756347656,52.86063766479492,-275.4124755859375
69,11900.0,58.964637756347656,52.86063766479492,-275.4124755859375
70,12000.0,58.964637756347656,52.86063766479492,-275.4124755859375
71,12100.0,79.53511810302734,141.0023956298828,-111.3369598388672
72,12200.0,79.53511810302734,141.0023956298828,-111.3369598388672
73,12300.0,-164.44175720214844,-76.6052017211914,350.9189453125
74,12400.0,-164.44175720214844,-76.6052017211914,350.9189453125
75,12500.0,-164.44175720214844,-76.6052017211914,350.9189453125
76,12600.0,6.592319965362549,1.2818399667739868,-290.4283142089844
77,12700.0,6.592319965362549,1.2818399667739868,-290.4283142089844
78,12800.0,-7.813119888305664,167.6158447265625,-103.21863555908205
79,12900.0,-7.813119888305664,167.6158447265625,-103.21863555908205
80,13000.0,23.866640090942386,-60.307518005371094,316.858642578125
81,13100.0,23.866640090942386,-60.307518005371094,316.858642578125
82,13200.0,23.866640090942386,-60.307518005371094,316.858642578125
83,13300.0,-5.737760066986084,-27.52903938293457,-197.5254364013672
84,13400.0,-5.737760066986084,-27.52903938293457,-197.5254364013672
85,13500.0,-20.20423889160156,170.97303771972656,-102.42511749267578
86,13600.0,-20.20423889160156,170.97303771972656,-102.42511749267578
87,13700.0,-20.20423889160156,170.97303771972656,-102.42511749267578
88,13800.0,111.45903778076172,-62.8101577758789,304.2843933105469
89,13900.0,111.45903778076172,-62.8101577758789,304.2843933105469
90,14000.0,47.06184005737305,-118.66175842285156,45.53583908081055
91,14100.0,47.06184005737305,-118.66175842285156,45.53583908081055
92,14200.0,-112.37464141845705,166.02879333496094,-142.4673614501953
93,14300.0,-112.37464141845705,166.02879333496094,-142.4673614501953
94,14400.0,-112.37464141845705,166.02879333496094,-142.4673614501953
95,14500.0,98.1523208618164,-133.12823486328122,224.32199096679688
96,14600.0,98.1523208618164,-133.12823486328122,224.32199096679688
97,14700.0,16.358718872070312,-67.93751525878906,0.4272800087928772
98,14800.0,16.358718872070312,-67.93751525878906,0.4272800087928772
99,14900.0,16.358718872070312,-67.93751525878906,0.4272800087928772
100,15000.0,-51.33464050292969,212.4802398681641,-144.17648315429688
101,15100.0,-51.33464050292969,212.4802398681641,-144.17648315429688
102,15200.0,24.171838760375977,-31.069358825683594,128.24504089355472
103,15300.0,24.171838760375977,-31.069358825683594,128.24504089355472
104,15400.0,-82.22087860107422,-121.65271759033205,10.743040084838867
105,15500.0,-82.22087860107422,-121.65271759033205,10.743040084838867
106,15600.0,-22.279600143432614,206.07102966308597,-191.54351806640625
107,15700.0,-22.279600143432614,206.07102966308597,-191.54351806640625
108,15800.0,-22.279600143432614,206.07102966308597,-191.54351806640625
109,15900.0,41.6903190612793,31.74079895019531,33.93824005126953
110,16000.0,41.6903190612793,31.74079895019531,33.93824005126953
111,16100.0,-140.51408386230472,-118.60071563720705,170.1184844970703
112,16200.0,-140.51408386230472,-118.60071563720705,170.1184844970703
113,16300.0,-140.51408386230472,-118.60071563720705,170.1184844970703
114,16400.0,118.1734390258789,91.0716781616211,-322.5353698730469
115,16500.0,118.1734390258789,91.0716781616211,-322.5353698730469
116,16600.0,46.451438903808594,87.34823608398438,-40.53055953979492
117,16700.0,46.451438903808594,87.34823608398438,-40.53055953979492
118,16800.0,-173.7808837890625,-79.04679870605469,246.0522308349609
119,16900.0,-173.7808837890625,-79.04679870605469,246.0522308349609
120,17000.0,-33.388877868652344,5.4325599670410165,-244.83143615722656
121,17100.0,-33.388877868652344,5.4325599670410165,-244.83143615722656
122,17200.0,-33.388877868652344,5.4325599670410165,-244.83143615722656
123,17300.0,-67.51023864746094,147.96095275878906,-96.74839782714844
124,17400.0,-67.51023864746094,147.96095275878906,-96.74839782714844
125,17500.0,1.8922399282455444,-70.92848205566406,316.00408935546875
126,17600.0,1.8922399282455444,-70.92848205566406,316.00408935546875
127,17700.0,1.8922399282455444,-70.92848205566406,316.00408935546875
128,17800.0,-17.274320602416992,-34.73175811767578,-266.43960571289057
129,17900.0,-17.274320602416992,-34.73175811767578,-266.43960571289057
130,18000.0,35.64735794067383,129.58792114257812,-116.46431732177734
131,18100.0,35.64735794067383,129.58792114257812,-116.46431732177734
132,18200.0,83.075439453125,-16.236639022827152,312.4637451171875
133,18300.0,83.075439453125,-16.236639022827152,312.4637451171875
134,18400.0,83.075439453125,-16.236639022827152,312.4637451171875
135,18500.0,-38.82143783569336,-61.5283203125,-75.20127868652344
136,18600.0,-38.82143783569336,-61.5283203125,-75.20127868652344
