,timestamp,ax,ay,az
0,7000.0,-3.725377798080444,-7.262810707092285,-2.1990742683410645
1,7100.0,-3.725377798080444,-7.262810707092285,-2.1990742683410645
2,7200.0,-3.725377798080444,-7.262810707092285,-2.1990742683410645
3,7300.0,-2.350507497787476,-7.1490864753723145,0.4626794755458832
4,7400.0,1.0109516382217407,-15.686809539794922,8.260594367980957
5,7500.0,1.0109516382217407,-15.686809539794922,8.260594367980957
6,7600.0,-7.105990409851074,-9.189544677734377,-1.7956513166427612
7,7700.0,-7.105990409851074,-9.189544677734377,-1.7956513166427612
8,7800.0,0.4291606545448303,0.487220048904419,-0.7475894689559937
9,7900.0,0.4291606545448303,0.487220048904419,-0.7475894689559937
10,8000.0,-6.8617820739746085,-9.993996620178224,-1.0642226934432983
11,8100.0,-6.8617820739746085,-9.993996620178224,-1.0642226934432983
12,8200.0,-1.2384008169174194,-3.7487213611602783,-4.061164855957031
13,8300.0,-7.4794859886169425,-18.373703002929688,-1.8590975999832156
14,8400.0,-7.4794859886169425,-18.373703002929688,-1.8590975999832156
15,8500.0,-1.4107834100723269,1.4431051015853882,-1.6059107780456543
16,8600.0,-1.4107834100723269,1.4431051015853882,-1.6059107780456543
17,8700.0,-4.274248600006104,-12.419920921325685,1.2743138074874878
18,8800.0,-4.274248600006104,-12.419920921325685,1.2743138074874878
19,8900.0,-2.448071241378784,3.9474401473999023,11.95365047454834
20,9000.0,-2.448071241378784,3.9474401473999023,11.95365047454834
21,9100.0,0.7032967209815979,-9.77672290802002,-4.887164115905762
22,9200.0,-4.262277603149413,-2.832340717315674,-2.0362684726715092
23,9300.0,-4.262277603149413,-2.832340717315674,-2.0362684726715092
24,9400.0,1.3078327178955078,-19.542072296142575,2.1422119140625
25,9500.0,1.3078327178955078,-19.542072296142575,2.1422119140625
26,9600.0,5.744886875152588,2.4612393379211426,-0.041299980133771896
27,9700.0,5.744886875152588,2.4612393379211426,-0.041299980133771896
28,9800.0,-2.1888988018035893,-16.75282859802246,-8.409034729003906
29,9900.0,-2.1888988018035893,-16.75282859802246,-8.409034729003906
30,10000.0,-11.316792488098145,-1.016338586807251,-0.013168109580874443
31,10100.0,-7.3891048431396475,-19.608510971069336,5.439626216888428
32,10200.0,-7.3891048431396475,-19.608510971069336,5.439626216888428
33,10300.0,3.5559880733489986,-3.26688814163208,-2.185906171798706
34,10400.0,3.5559880733489986,-3.26688814163208,-2.185906171798706
35,10500.0,-5.527613162994385,-19.608510971069336,0.3740940093994141
36,10600.0,-5.527613162994385,-19.608510971069336,0.3740940093994141
37,10700.0,-10.773308753967283,-1.7764976024627686,-1.5442601442337036
38,10800.0,-10.773308753967283,-1.7764976024627686,-1.5442601442337036
39,10900.0,-15.07329559326172,-19.608510971069336,2.1332337856292725
40,11000.0,1.4131776094436646,-6.380547523498535,-1.5286977291107178
41,11100.0,1.4131776094436646,-6.380547523498535,-1.5286977291107178
42,11200.0,0.6661866307258606,-14.07730770111084,2.188300371170044
43,11300.0,0.6661866307258606,-14.07730770111084,2.188300371170044
44,11400.0,-6.880337238311768,-4.2706570625305185,-4.552574634552002
45,11500.0,-6.880337238311768,-4.2706570625305185,-4.552574634552002
46,11600.0,-7.062296390533447,-6.202777862548827,-3.515286684036255
47,11700.0,-7.062296390533447,-6.202777862548827,-3.515286684036255
48,11800.0,-0.8738836050033569,-6.540360450744629,-1.8471266031265257
49,11900.0,1.1222820281982422,-2.2625205516815186,2.320580005645752
50,12000.0,1.1222820281982422,-2.2625205516815186,2.320580005645752
51,12100.0,-17.264589309692386,-5.779603004455566,11.063606262207033
52,12200.0,-17.264589309692386,-5.779603004455566,11.063606262207033
53,12300.0,-2.6222493648529053,-3.9223008155822754,-3.4763808250427246
54,12400.0,-2.6222493648529053,-3.9223008155822754,-3.4763808250427246
55,12500.0,0.7487865686416626,-7.836222171783447,-1.162384867668152
56,12600.0,0.7487865686416626,-7.836222171783447,-1.162384867668152
57,12700.0,0.008978256024420261,-2.80899715423584,-1.1240776777267456
58,12800.0,-15.36239528656006,-5.728725910186768,10.814010620117188
59,12900.0,-15.36239528656006,-5.728725910186768,10.814010620117188
60,13000.0,-0.4896142482757568,0.6500257849693298,-2.106298923492432
61,13100.0,-0.4896142482757568,0.6500257849693298,-2.106298923492432
62,13200.0,-4.879981517791748,-6.5912370681762695,2.482787132263184
63,13300.0,-4.879981517791748,-6.5912370681762695,2.482787132263184
64,13400.0,1.0271124839782717,-0.6159083843231201,-2.682703018188477
65,13500.0,1.0271124839782717,-0.6159083843231201,-2.682703018188477
66,13600.0,-9.556455612182617,-6.543353080749513,11.511919975280762
67,13700.0,1.4311341047286987,1.6178817749023438,-0.8319851160049438
68,13800.0,1.4311341047286987,1.6178817749023438,-0.8319851160049438
69,13900.0,-5.9944825172424325,-5.809530258178711,-3.899555921554565
70,14000.0,-5.9944825172424325,-5.809530258178711,-3.899555921554565
71,14100.0,-5.065532207489014,-3.335721492767334,2.1039047241210938
72,14200.0,-5.065532207489014,-3.335721492767334,2.1039047241210938
73,14300.0,-10.553641319274902,-14.195820808410645,-3.131017208099365
74,14400.0,-10.553641319274902,-14.195820808410645,-3.131017208099365
75,14500.0,0.7212532758712769,0.9397241473197936,0.5536591410636902
