timestamp,pressure
1477402759712,1002.32
1477402759914,1002.27
1477402760115,1002.24
1477402760512,1002.1
1477402760713,1002.11
1477402761109,1002.07
1477402761313,1002.13
1477402761532,1002.19
1477402761907,1002.24
1477402762112,1002.3
1477402762504,1002.4
1477402762708,1002.41
1477402762928,1002.42
1477402763304,1002.47
1477402763506,1002.5
1477402763902,1002.54
1477402764119,1002.57
1477402764505,1002.59
1477402764705,1002.57
1477402765106,1002.5
1477402765524,1002.48
1477402765902,1002.5
1477402766103,1002.54
1477402766501,1002.58
1477402766920,1002.6
1477402767295,1002.56
1477402767499,1002.54
1477402767896,1002.53
1477402768096,1002.52
1477402768319,1002.55
1477402768693,1002.58
1477402768896,1002.6
1477402769291,1002.64
1477402769494,1002.63
1477402769890,1002.62
1477402770115,1002.61
1477402770488,1002.59
1477402770693,1002.59
1477402771088,1002.6
1477402771290,1002.63
1477402771512,1002.66
1477402771886,1002.65
1477402772092,1002.65
1477402772511,1002.64
1477402772885,1002.6
1477402773283,1002.59
1477402773514,1002.61
1477402773886,1002.61
1477402774286,1002.63
1477402774680,1002.62
1477402774903,1002.63
1477402775279,1002.69
1477402775484,1002.69
1477402775881,1002.7
1477402776096,1002.7
1477402776476,1002.69
1477402776679,1002.68
1477402777077,1002.67
1477402777477,1002.67
1477402777881,1002.66
1477402778276,1002.68
1477402778675,1002.7
1477402779073,1002.69
1477402779274,1002.7
1477402779475,1002.69
1477402779874,1002.69
1477402780295,1002.71
1477402780669,1002.72
1477402780871,1002.74
1477402781272,1002.76
1477402781670,1002.76
1477402781882,1002.76
1477402782265,1002.76
1477402782470,1002.77
1477402782867,1002.79
1477402783266,1002.81
1477402783498,1002.81
1477402783866,1002.78
1477402784266,1002.78
1477402784665,1002.78
1477402784884,1002.79
1477402785260,1002.8
1477402785467,1002.8
1477402785862,1002.84
1477402786063,1002.83
1477402786281,1002.79
1477402786658,1002.82
1477402786860,1002.83
1477402787061,1002.83
1477402787457,1002.84
1477402787657,1002.88
1477402788054,1002.87
1477402788279,1002.84
1477402788654,1002.84
1477402788856,1002.84
1477402789252,1002.81
1477402789457,1002.82
1477402789873,1002.81
1477402790251,1002.85
1477402790454,1002.87
1477402790852,1002.97
1477402791254,1003.04
1477402791471,1002.99
1477402791847,1002.91
1477402792051,1002.84
1477402792445,1002.74
1477402792648,1002.73
1477402792868,1002.73
1477402793245,1002.75
1477402793447,1002.76
1477402793648,1002.78
1477402794043,1002.83
1477402794257,1002.84
1477402794644,1002.86
1477402795044,1002.89
1477402795446,1002.92
1477402795665,1002.94
1477402796038,1002.98
1477402796242,1002.98
1477402796639,1002.94
1477402796840,1002.92
1477402797236,1002.91
1477402797461,1002.92
1477402797836,1002.92
1477402798036,1002.94
1477402798434,1002.93
1477402798636,1002.94
1477402798856,1002.95
1477402799256,1002.96
1477402799634,1002.99
1477402799834,1002.99
1477402800042,1003
1477402800438,1003.03
1477402800648,1003.05
1477402801029,1003.04
1477402801233,1003.03
1477402801627,1003.02
1477402801828,1003.02
1477402802030,1003
1477402802250,1003.01
1477402802461,1003
1477402802826,1003.04
1477402803027,1003.04
1477402803425,1003.04
1477402803626,1003.04
1477402803860,1003.06
1477402804224,1003.05
1477402804625,1003.03
1477402805022,1003.04
1477402805423,1003.03
1477402805631,1003.06
1477402806018,1003.08
1477402806223,1003.08
1477402806622,1003.11
1477402807020,1003.08
1477402807242,1003.09
1477402807464,1003.08
1477402807817,1003.09
1477402808019,1003.09
1477402808418,1003.1
1477402808816,1003.12
1477402809233,1003.11
1477402809614,1003.14
1477402810015,1003.24
1477402810216,1003.27
1477402810609,1003.28
1477402810824,1003.27
1477402811211,1003.19
1477402811412,1003.13
1477402811807,1003.08
1477402812211,1003.1
1477402812432,1003.11
1477402812806,1003.14
1477402813007,1003.15
1477402813208,1003.18
1477402813411,1003.17
1477402813804,1003.16
1477402814028,1003.17
1477402814402,1003.19
1477402814605,1003.16
1477402815003,1003.19
1477402815208,1003.21
1477402815602,1003.27
1477402816020,1003.37
1477402816399,1003.4
1477402816601,1003.39
1477402816996,1003.32
1477402817199,1003.28
1477402817454,1003.25
1477402817795,1003.2
1477402817998,1003.2
1477402818395,1003.2
1477402818596,1003.19
1477402818816,1003.18
1477402819196,1003.2
1477402819595,1003.2
1477402819796,1003.21
1477402820192,1003.23
1477402820413,1003.22
1477402820793,1003.23
1477402821194,1003.26
1477402821592,1003.34
1477402821794,1003.37
1477402822012,1003.39
