timestamp,light
1481522407022,206
1481522407399,189
1481522407602,185
1481522407998,168
1481522408200,169
1481522408597,168
1481522408816,172
1481522409197,205
1481522409397,195
1481522409794,170
1481522409996,151
1481522410218,133
1481522410596,105
1481522410994,160
1481522411397,118
1481522411618,118
1481522411994,108
1481522412392,122
1481522412791,146
1481522413009,132
1481522413387,135
1481522413589,114
1481522413790,119
1481522414185,154
1481522414386,146
1481522414606,142
1481522414987,136
1481522415384,144
1481522415585,145
1481522415996,159
1481522416383,142
1481522416584,137
1481522416978,154
1481522417182,166
1481522417402,167
1481522417781,161
1481522417982,164
1481522418376,134
1481522418580,130
1481522418791,138
1481522419176,154
1481522419578,151
1481522419980,162
1481522420377,148
1481522420773,119
1481522421002,119
1481522421369,129
1481522421574,144
1481522421971,155
1481522422391,152
1481522422768,163
1481522422970,165
1481522423366,141
1481522423567,145
1481522423785,156
1481522424167,163
1481522424367,159
1481522424766,153
1481522425166,159
1481522425374,162
1481522425762,170
1481522425965,170
1481522426363,155
1481522426766,158
1481522427159,118
1481522427398,118
1481522427761,119
1481522428160,97
1481522428555,139
1481522428760,135
1481522428981,134
1481522429356,163
1481522429556,119
1481522429757,108
1481522430154,269
1481522430359,269
1481522430572,375
1481522430953,440
1481522431155,442
1481522431554,353
1481522431968,349
1481522432351,452
1481522432552,473
1481522432949,474
1481522433149,410
1481522433364,402
1481522433747,447
1481522433950,480
1481522434150,462
1481522434545,452
1481522434747,490
1481522434970,463
1481522435343,411
1481522435543,460
1481522435744,491
1481522435945,505
1481522436363,408
1481522436740,331
1481522436942,301
1481522437338,514
1481522437540,482
1481522437756,473
1481522437964,483
1481522438337,440
1481522438540,406
1481522438936,470
1481522439138,455
1481522439358,439
1481522439737,451
1481522439938,451
1481522440335,435
1481522440735,452
1481522440957,285
1481522441333,176
1481522441533,113
1481522441934,116
1481522442331,147
1481522442732,102
1481522443129,84
1481522443545,90
1481522443925,131
1481522444127,157
1481522444327,167
1481522444528,133
1481522444925,66
1481522445129,63
1481522445347,66
1481522445726,96
1481522445926,152
1481522446322,182
1481522446524,173
1481522446726,151
1481522446945,172
1481522447323,189
1481522447523,183
1481522447918,182
1481522448121,180
1481522448333,170
1481522448718,205
1481522448919,242
1481522449318,241
1481522449518,215
1481522449735,228
1481522450117,425
1481522450515,345
1481522450913,252
1481522451114,332
1481522451337,380
1481522451710,453
1481522451914,421
1481522452309,585
1481522452512,585
1481522452735,585
1481522453111,525
1481522453508,295
1481522453708,165
1481522453932,226
1481522454307,521
1481522454507,624
1481522454707,527
1481522455107,321
1481522455335,364
1481522455707,480
1481522455907,547
1481522456303,715
1481522456503,727
1481522456716,664
1481522457102,490
1481522457501,569
1481522457897,735
1481522458102,720
1481522458327,733
1481522458701,802
1481522459100,650
1481522459497,667
1481522459697,684
1481522459918,746
1481522460299,631
1481522460698,545
1481522461092,840
1481522461318,786
1481522461695,793
1481522462090,804
1481522462294,804
1481522462513,667
1481522462892,469
1481522463290,846
1481522463492,964
1481522463887,926
1481522464112,946
1481522464487,882
1481522464688,706
1481522464888,706
1481522465283,357
1481522465507,433
1481522465885,559
1481522466086,763
1481522466486,440
1481522466906,300
1481522467284,216
1481522467680,415
1481522468086,552
1481522468479,292
1481522468880,217
1481522469103,198
1481522469477,242
1481522469678,371
1481522470075,293
1481522470276,241
1481522470497,221
1481522470876,166
1481522471274,163
1481522471671,195
1481522471873,214
1481522472097,202
1481522472472,169
1481522472673,167
1481522473069,173
1481522473270,170
1481522473492,183
1481522473868,174
1481522474071,164
1481522474467,165
1481522474869,169
1481522475091,190
1481522475467,195
1481522475868,178
1481522476267,170
1481522476684,194
1481522477064,196
1481522477461,182
1481522477863,174
1481522478074,184
1481522478460,203
1481522478661,216
1481522479058,181
1481522479258,165
1481522479474,120
1481522479857,141
1481522480058,141
1481522480455,190
1481522480656,190
1481522480878,197
1481522481256,167
1481522481654,161
1481522481856,162
1481522482268,139
1481522482653,150
1481522483051,183
1481522483450,164
1481522483663,162
1481522484049,165
1481522484249,172
1481522484644,149
1481522484847,154
1481522485070,174
1481522485445,199
1481522485647,182
1481522486042,152
1481522486246,136
1481522486466,133
1481522486845,134
1481522487045,134
1481522487445,174
1481522487854,138
1481522488240,153
1481522488441,154
1481522488837,136
1481522489040,130
1481522489251,125
1481522489637,133
1481522489839,127
1481522490234,141
1481522490437,159
1481522490659,151
1481522491037,154
1481522491237,154
1481522491633,111
1481522491834,111
1481522492051,159
1481522492431,121
1481522492634,126
1481522493028,132
1481522493230,132
1481522493450,118
1481522493830,113
1481522494032,113
1481522494428,115
1481522494630,134
1481522494853,181
1481522495227,197
1481522495626,113
1481522496029,102
1481522496247,108
1481522496626,112
1481522496826,117
1481522497222,241
1481522497423,407
1481522497646,369
1481522498022,121
1481522498223,107
1481522498618,103
1481522498820,105
1481522499043,120
1481522499417,235
1481522499620,235
1481522500015,305
1481522500217,210
1481522500438,120
1481522500817,105
1481522501017,108
1481522501415,116
1481522501616,139
1481522502037,237
1481522502411,123
1481522502614,123
1481522502814,111
1481522503213,103
1481522503433,105
1481522503810,113
1481522504012,120
1481522504406,186
1481522504608,135
1481522504832,115
1481522505207,108
1481522505407,105
1481522505635,105
1481522506004,117
1481522506209,153
1481522506428,247
1481522506805,403
1481522507205,221
1481522507604,129
1481522508006,244
1481522508214,247
1481522508601,479
1481522509000,546
1481522509202,449
1481522509598,416
1481522509817,491
1481522510198,550
1481522510399,650
1481522510796,644
1481522511195,685
1481522511416,667
1481522511795,606
1481522512193,583
1481522512596,565
1481522512816,753
1481522513192,699
1481522513392,697
1481522513787,871
1481522513988,859
1481522514189,864
1481522514404,906
1481522514788,810
1481522514988,644
1481522515385,542
1481522515588,552
1481522515810,552
1481522516187,1046
1481522516587,915
1481522516986,457
1481522517384,352
1481522517614,401
1481522517984,565
1481522518184,761
1481522518580,550
1481522518781,432
1481522519003,324
1481522519377,223
1481522519588,307
1481522519976,550
1481522520177,765
1481522520399,743
1481522520777,428
1481522520977,351
1481522521372,580
1481522521575,580
1481522521799,580
1481522522175,393
1481522522577,245
1481522522970,253
1481522523172,313
1481522523392,351
1481522523771,290
1481522523973,234
1481522524368,229
1481522524569,229
1481522524786,291
1481522525167,321
1481522525369,300
1481522525766,172
1481522525966,146
1481522526183,132
1481522526567,127
1481522526967,118
1481522527360,172
1481522527578,187
1481522527963,182
1481522528360,151
1481522528763,166
1481522528974,159
1481522529359,200
1481522529566,247
1481522529957,266
1481522530158,233
1481522530370,195
1481522530757,150
1481522531157,157
1481522531556,137
1481522531959,205
1481522532177,213
1481522532553,155
1481522532754,152
1481522533149,154
1481522533352,186
1481522533566,196
1481522533951,208
1481522534152,204
1481522534548,178
1481522534750,167
1481522534972,170
1481522535346,218
1481522535547,228
1481522535748,207
1481522535949,186
1481522536343,178
1481522536567,166
1481522536946,173
1481522537147,173
1481522537546,201
1481522537747,198
1481522538142,173
1481522538363,158
1481522538742,138
1481522538943,153
1481522539339,170
1481522539540,177
1481522539763,182
1481522540138,172
1481522540536,156
1481522540736,147
1481522540937,151
1481522541162,167
1481522541536,169
1481522541736,152
1481522542136,134
1481522542537,119
1481522542757,115
1481522543134,112
1481522543334,108
1481522543729,108
1481522543933,113
1481522544154,115
1481522544531,122
1481522544931,123
1481522545329,105
1481522545529,105
1481522545741,106
1481522546128,124
1481522546526,162
1481522546727,131
1481522547123,109
1481522547324,103
1481522547544,102
1481522547925,133
1481522548322,293
1481522548722,342
1481522548925,196
1481522549317,112
1481522549541,119
1481522549918,135
1481522550119,137
1481522550320,159
1481522550716,401
1481522550919,476
1481522551135,354
1481522551517,127
1481522551718,118
1481522552119,118
1481522552517,179
1481522552736,317
1481522553116,374
1481522553510,374
1481522553711,208
1481522553914,151
1481522554124,195
1481522554510,327
1481522554712,397
1481522555106,309
1481522555310,213
1481522555529,300
1481522555907,375
1481522556108,396
1481522556504,590
1481522556704,590
1481522556906,517
1481522557127,411
1481522557505,555
1481522557706,555
1481522558104,704
1481522558305,676
1481522558700,475
1481522558904,533
1481522559124,533
1481522559500,685
1481522559702,782
1481522560099,693
1481522560516,716
1481522560897,956
1481522561099,986
1481522561494,949
1481522561696,682
1481522561912,480
1481522562297,357
1481522562696,352
1481522563106,578
1481522563493,309
1481522563693,236
1481522564088,173
1481522564291,165
1481522564506,167
1481522564890,206
1481522565091,232
1481522565490,228
1481522565889,175
1481522566111,183
1481522566486,245
1481522566766,206
1481522567091,174
1481522567482,226
1481522567707,221
1481522568084,170
1481522568285,152
1481522568681,152
1481522568882,169
1481522569100,185
1481522569480,151
1481522569682,149
1481522570077,180
1481522570278,176
1481522570500,170
1481522570877,176
1481522571079,183
1481522571476,173
1481522571676,173
1481522571894,181
1481522572277,254
1481522572675,186
1481522572876,182
1481522573298,240
1481522573674,254
1481522574069,170
1481522574272,169
1481522574484,246
1481522574694,246
1481522575068,265
1481522575271,203
1481522575667,299
1481522575868,299
1481522576091,738
1481522576467,675
1481522576668,444
1481522577066,507
1481522577463,797
1481522577868,858
1481522578088,864
1481522578463,835
1481522578671,757
1481522579059,609
1481522579262,843
1481522579483,866
1481522579861,483
1481522580062,449
1481522580457,542
1481522580668,660
1481522581057,626
1481522581259,670
1481522581657,558
1481522582056,431
1481522582278,365
1481522582653,368
1481522582855,463
1481522583254,583
1481522583674,669
1481522584050,628
1481522584252,628
1481522584647,392
1481522584849,226
1481522585062,154
1481522585450,110
1481522585651,104
1481522586046,203
1481522586248,252
1481522586462,247
1481522586713,249
1481522587047,205
1481522587247,205
1481522587644,202
1481522588048,320
1481522588267,334
1481522588645,223
1481522589040,180
1481522589241,176
1481522589463,193
1481522589841,264
1481522590241,218
1481522590639,194
1481522591061,173
1481522591437,219
1481522591638,229
1481522592035,191
1481522592236,182
1481522592455,183
1481522592836,220
1481522593036,278
1481522593435,354
1481522593837,261
1481522594045,240
1481522594430,252
1481522594634,284
1481522595027,252
1481522595231,393
1481522595452,550
1481522595827,485
1481522596028,444
1481522596426,250
1481522596626,250
1481522596844,199
