timestamp,light
1482129644619,58
1482129645009,158
1482129645407,185
1482129645613,182
1482129646007,172
1482129646428,159
1482129646805,389
1482129647216,554
1482129647612,392
1482129647847,392
1482129648201,1651
1482129648601,990
1482129648999,1416
1482129649222,2242
1482129649598,2350
1482129649799,2259
1482129650006,3013
1482129650407,2903
1482129650614,2755
1482129650996,4670
1482129651201,6274
1482129651602,2512
1482129651834,4267
1482129652194,1707
1482129652405,4553
1482129652802,3399
1482129653005,3340
1482129653391,1248
1482129653595,1051
1482129653798,2215
1482129654199,1308
1482129654407,578
1482129654788,161
1482129654997,162
1482129655398,147
1482129655602,140
1482129655983,135
1482129656184,145
1482129656388,147
1482129656793,172
1482129657000,163
1482129657383,163
1482129657589,167
1482129657992,166
1482129658197,169
1482129658580,170
1482129658790,167
1482129659178,162
1482129659387,162
1482129659788,163
1482129660022,178
1482129660378,215
1482129660583,247
1482129660998,95
1482129661376,153
1482129661786,223
1482129662192,207
1482129662396,213
1482129662773,401
1482129662981,345
1482129663382,190
1482129663586,276
1482129663970,357
1482129664178,257
1482129664576,396
1482129664786,396
1482129665168,372
1482129665374,218
1482129665777,236
1482129665983,236
1482129666364,186
1482129666774,170
1482129667173,194
1482129667403,182
1482129667763,148
1482129667972,169
1482129668372,174
1482129668597,150
1482129668967,174
1482129669362,234
1482129669758,228
1482129669969,174
1482129670358,174
1482129670758,231
1482129670960,173
1482129671357,154
1482129671777,165
1482129672154,154
1482129672360,154
1482129672750,153
1482129672951,162
1482129673177,169
1482129673551,187
1482129673959,175
1482129674361,183
1482129674564,498
1482129674949,673
1482129675360,232
1482129675765,139
1482129676147,462
1482129676555,349
1482129676957,1708
1482129677161,2112
1482129677543,2667
1482129677754,2379
1482129678153,1952
1482129678384,1243
1482129678740,217
1482129678948,217
1482129679148,319
1482129679539,1141
1482129679741,1275
1482129679964,642
1482129680338,527
1482129680751,280
1482129681147,205
1482129681352,278
1482129681736,324
1482129681945,198
1482129682332,203
1482129682532,246
1482129682759,485
1482129683132,542
1482129683341,293
1482129683731,143
1482129684153,151
1482129684530,166
1482129684739,170
1482129685131,207
1482129685546,91
1482129685927,86
1482129686337,114
1482129686739,210
1482129686941,259
1482129687324,158
1482129687734,159
1482129688136,219
1482129688338,191
1482129688722,502
1482129689144,502
1482129689520,1167
1482129689931,745
1482129690330,587
1482129690533,943
1482129690920,5133
1482129691326,1440
1482129691726,914
1482129691931,1042
1482129692315,1460
1482129692524,1015
1482129692923,1118
1482129693129,922
1482129693512,663
1482129693721,653
1482129694131,1169
1482129694509,1075
1482129694718,1092
1482129695109,714
1482129695530,421
1482129695908,196
1482129696318,249
1482129696717,285
1482129696957,285
1482129697304,897
1482129697511,658
1482129697902,511
1482129698323,702
1482129698702,702
1482129699101,898
1482129699309,1042
1482129699701,894
1482129700120,895
1482129700498,1008
1482129700698,1357
1482129700909,1585
1482129701303,1139
1482129701520,1320
1482129701896,1362
1482129702294,770
1482129702692,542
1482129702903,832
1482129703113,834
1482129703492,421
1482129703697,241
1482129703900,246
1482129704301,458
1482129704533,351
1482129704890,337
1482129705096,492
1482129705498,492
1482129705709,495
1482129706088,1167
1482129706293,1523
1482129706687,1959
1482129707107,1352
1482129707484,5394
1482129707894,1512
1482129708288,2245
1482129708496,2245
1482129708880,2900
1482129709080,2921
1482129709287,2959
1482129709690,2777
1482129709896,2665
