timestamp,mx,my,mz,mAc
1476526103132,64.86,-27.29,12.35,ACCURACY_BAD
1476526103414,46.02,-12.23,10.85,ACCURACY_BAD
1476526103715,41.09,-12.96,22.02,ACCURACY_BAD
1476526103924,42.54,-12.23,24.29,ACCURACY_BAD
1476526104212,41.09,-11.69,29.45,ACCURACY_BAD
1476526104516,43.2,-15.83,28.79,ACCURACY_BAD
1476526104813,47.39,-7.55,45.71,ACCURACY_BAD
1476526105126,48.11,-7.37,45.05,ACCURACY_BAD
1476526105410,47.39,-11.51,46.55,ACCURACY_BAD
1476526105713,48.77,-4.01,50.45,ACCURACY_BAD
1476526106010,51.59,-7.5,52.13,ACCURACY_BAD
1476526106211,47.39,-4.07,48.29,ACCURACY_BAD
1476526106519,44.57,-3.83,45.53,ACCURACY_BAD
1476526106808,45.29,-7.5,47.87,ACCURACY_BAD
1476526107111,47.39,-2.93,49.31,ACCURACY_BAD
1476526107407,47.39,-6.89,45.89,ACCURACY_BAD
1476526107719,51.59,-15.96,40.13,ACCURACY_BAD
1476526107922,54.36,-18.95,40.61,ACCURACY_BAD
1476526108205,60.65,-20.03,43.79,ACCURACY_BAD
1476526108508,57.84,-18.65,46.37,ACCURACY_BAD
1476526108804,52.25,-17.57,45.29,ACCURACY_BAD
1476526109121,48.77,-17.21,39.71,ACCURACY_BAD
1476526109401,43.91,-9.23,39.47,ACCURACY_BAD
1476526109707,46.02,-14.34,42.11,ACCURACY_BAD
1476526110034,48.11,-12.59,43.37,ACCURACY_BAD
1476526110302,49.5,-11.03,47.39,ACCURACY_BAD
1476526110515,48.77,-7.79,46.37,ACCURACY_BAD
1476526110799,47.39,-10.85,44.63,ACCURACY_BAD
1476526111103,46.68,-10.5,43.37,ACCURACY_BAD
1476526111399,51.59,-7.25,51.47,ACCURACY_BAD
1476526111714,46.68,-1.62,47.63,ACCURACY_BAD
1476526111998,48.77,-2.7,50.87,ACCURACY_BAD
1476526112300,51.59,5.51,49.97,ACCURACY_BAD
1476526112597,56.45,8.22,52.97,ACCURACY_BAD
1476526112898,55.07,-4.44,53.87,ACCURACY_BAD
1476526113111,51.59,-11.03,49.55,ACCURACY_BAD
1476526113394,50.15,-19.79,41.04,ACCURACY_BAD
1476526113701,49.5,-15.65,43.79,ACCURACY_BAD
1476526114003,52.97,-9.71,49.97,ACCURACY_BAD
1476526114229,50.87,-7.98,49.2,ACCURACY_BAD
1476526114497,49.5,-12.42,44.87,ACCURACY_BAD
1476526114740,53.69,-19.61,40.37,ACCURACY_BAD
1476526114992,57.84,-22.92,39.29,ACCURACY_BAD
1476526115297,53.69,-18.29,40.79,ACCURACY_BAD
1476526115591,50.87,-17.21,39.71,ACCURACY_BAD
1476526115825,48.11,-17.03,36.95,ACCURACY_BAD
1476526116092,49.5,-16.37,41.45,ACCURACY_BAD
1476526116297,55.07,-19.85,38.87,ACCURACY_BAD
1476526116588,55.07,-23.21,35.7,ACCURACY_BAD
1476526116899,52.97,-21.95,33.95,ACCURACY_BAD
1476526117186,55.73,-24.84,29.51,ACCURACY_BAD
1476526117387,56.45,-26.57,32.45,ACCURACY_BAD
1476526117696,55.07,-23.45,34.13,ACCURACY_BAD
1476526118010,57.84,-23.76,28.37,ACCURACY_BAD
1476526118215,55.73,-23.39,22.79,ACCURACY_BAD
1476526118488,55.07,-22.31,23.87,ACCURACY_BAD
1476526118701,55.07,-21.35,27.77,ACCURACY_BAD
1476526118982,56.45,-23.15,26.45,ACCURACY_BAD
1476526119183,55.73,-23.87,33.36,ACCURACY_BAD
1476526119414,52.25,-18.53,39.29,ACCURACY_BAD
1476526119687,51.59,-16.73,44.87,ACCURACY_BAD
1476526119936,53.69,-14.57,47.03,ACCURACY_BAD
1476526120182,55.07,-4.44,51.71,ACCURACY_BAD
1476526120484,56.45,-6.59,53.87,ACCURACY_BAD
1476526120813,55.07,-21.53,43.97,ACCURACY_BAD
1476526121077,52.25,-19.61,26.87,ACCURACY_BAD
1476526121295,48.77,-19.19,39.05,ACCURACY_BAD
1476526121577,48.77,-13.25,47.45,ACCURACY_BAD
1476526121882,52.25,-12.47,51.89,ACCURACY_BAD
1476526122175,59.27,-19.92,50.21,ACCURACY_BAD
1476526122376,61.31,-24.18,43.13,ACCURACY_BAD
1476526122708,49.5,-21,39.95,ACCURACY_BAD
1476526122978,51.59,-15.59,45.95,ACCURACY_BAD
1476526123279,64.13,-23.87,46.79,ACCURACY_BAD
1476526123574,76.68,-25.68,43.37,ACCURACY_BAD
1476526123890,71.81,-26.45,38.87,ACCURACY_BAD
1476526124172,57.18,-25.61,36.29,ACCURACY_BAD
1476526124477,62.03,-28.5,33.95,ACCURACY_BAD
1476526124773,64.13,-29.51,37.2,ACCURACY_BAD
1476526125072,4.98,-25.85,13.13,ACCURACY_VERYGOOD
1476526125282,2.87,-26.03,15.89,ACCURACY_VERYGOOD
1476526125571,-8.27,-25.97,4.44,ACCURACY_VERYGOOD
1476526125873,-9,-27.42,6.83,ACCURACY_VERYGOOD
1476526126207,1.31,-29.21,12.53,ACCURACY_VERYGOOD
1476526126467,12.23,-24.35,15.35,ACCURACY_VERYGOOD
1476526126683,18.77,-23.93,11.88,ACCURACY_VERYGOOD
1476526126967,18.77,-25.73,8.46,ACCURACY_VERYGOOD
1476526127268,10.26,-27.65,9.89,ACCURACY_VERYGOOD
1476526127567,8.09,-30.29,9,ACCURACY_VERYGOOD
1476526127884,9.96,-30.42,13.79,ACCURACY_VERYGOOD
1476526128189,5.63,-28.07,18,ACCURACY_VERYGOOD
1476526128469,-5.63,-27.18,17.45,ACCURACY_VERYGOOD
1476526128686,-3.59,-28.26,14.21,ACCURACY_VERYGOOD
1476526128998,-0.83,-27.29,20.15,ACCURACY_VERYGOOD
1476526129284,0.95,-21.05,25.61,ACCURACY_VERYGOOD
1476526129563,-5.27,-20.81,24.89,ACCURACY_VERYGOOD
1476526129866,-9.53,-29.27,12.84,ACCURACY_VERYGOOD
1476526130194,-6.11,-28.61,8.69,ACCURACY_VERYGOOD
1476526130399,-2.63,-29.39,11.21,ACCURACY_VERYGOOD
1476526130660,11.69,-25.97,14.34,ACCURACY_VERYGOOD
1476526130958,10.07,-29.15,1.91,ACCURACY_VERYGOOD
1476526131261,7.13,-18.18,-22.79,ACCURACY_VERYGOOD
1476526131464,2.87,-10.61,-28.07,ACCURACY_VERYGOOD
1476526131761,-4.73,-19.37,-23.81,ACCURACY_VERYGOOD
1476526131986,-5.4,-21,-20.81,ACCURACY_VERYGOOD
1476526132258,-8.22,-24.6,-14.15,ACCURACY_VERYGOOD
1476526132472,-6.11,-28.13,-3.29,ACCURACY_VERYGOOD
1476526132759,-4.01,-26.76,12.65,ACCURACY_VERYGOOD
1476526133061,2.15,-29.81,8.81,ACCURACY_VERYGOOD
1476526133390,9.77,-28.13,3.59,ACCURACY_VERYGOOD
1476526133658,15.96,-25.19,-3.17,ACCURACY_VERYGOOD
1476526133863,14.51,-26.45,-3.59,ACCURACY_VERYGOOD
1476526134153,-0.11,-29.51,-5.27,ACCURACY_VERYGOOD
1476526134457,-0.83,-30.89,1.25,ACCURACY_VERYGOOD
1476526134822,6.71,-30.17,10.67,ACCURACY_VERYGOOD
1476526135056,-2.39,-29.03,9.47,ACCURACY_VERYGOOD
1476526135269,-5.21,-31.01,4.55,ACCURACY_VERYGOOD
1476526135550,-5.21,-29.51,-1.97,ACCURACY_VERYGOOD
1476526135853,5.15,-31.37,1.55,ACCURACY_VERYGOOD
1476526136054,9.3,-28.37,-0.95,ACCURACY_VERYGOOD
1476526136255,11.27,-26.76,-12.47,ACCURACY_VERYGOOD
1476526136571,3.53,-21,-23.34,ACCURACY_VERYGOOD
1476526136859,4.92,-24.47,-21.6,ACCURACY_VERYGOOD
1476526137148,9.05,-18.11,-25.19,ACCURACY_VERYGOOD
1476526137452,6.17,-20.34,-25.13,ACCURACY_VERYGOOD
1476526137747,1.97,-30.11,-6.29,ACCURACY_VERYGOOD
1476526138061,-7.07,-28.26,-7.13,ACCURACY_VERYGOOD
1476526138343,-8.39,-20.93,-18.18,ACCURACY_VERYGOOD
1476526138565,-1.43,-10.61,-29.69,ACCURACY_VERYGOOD
1476526138775,2.7,-19.31,-25.37,ACCURACY_VERYGOOD
1476526139046,11.63,-23.93,-15.53,ACCURACY_VERYGOOD
1476526139254,8.81,-21.42,-21.05,ACCURACY_VERYGOOD
1476526139542,-7.19,-17.03,-23.1,ACCURACY_VERYGOOD
1476526139846,-15.53,-24.84,-5.75,ACCURACY_VERYGOOD
1476526140143,-11.27,-26.93,-3.59,ACCURACY_VERYGOOD
1476526140457,-7.79,-28.5,-7.73,ACCURACY_VERYGOOD
1476526140741,-0.83,-27.23,-13.61,ACCURACY_VERYGOOD
1476526141044,-2.93,-25.73,-13.85,ACCURACY_VERYGOOD
1476526141341,-5.03,-26.51,-7.07,ACCURACY_VERYGOOD
1476526141655,-2.93,-27.05,-0.83,ACCURACY_VERYGOOD
1476526141936,3.29,-28.13,2.27,ACCURACY_VERYGOOD
1476526142138,7.44,-26.51,2.03,ACCURACY_VERYGOOD
1476526142372,13.73,-26.09,0.77,ACCURACY_VERYGOOD
1476526142641,14.39,-25.31,-3.83,ACCURACY_VERYGOOD
1476526142849,10.19,-25.31,-3.83,ACCURACY_VERYGOOD
1476526143135,4.67,-29.93,-5.33,ACCURACY_VERYGOOD
1476526143439,5.33,-30.11,-0.41,ACCURACY_VERYGOOD
1476526143772,4.61,-29.15,3.35,ACCURACY_VERYGOOD
1476526144038,7.37,-25.5,-7.5,ACCURACY_VERYGOOD
1476526144251,6.65,-24.71,-12.17,ACCURACY_VERYGOOD
1476526144534,3.77,4.73,-31.61,ACCURACY_VERYGOOD
1476526144836,4.92,30.35,-13.79,ACCURACY_VERYGOOD
1476526145037,6.65,32.09,-1.13,ACCURACY_VERYGOOD
1476526145333,15.53,29.15,4.98,ACCURACY_VERYGOOD
