timestamp,uv
1481638202082,0
1481638202379,0
1481638202679,0
1481638202882,0
1481638203177,0
1481638203402,0
1481638203675,0
1481638203875,0
1481638204080,0
1481638204374,0
1481638204602,0
1481638204873,0
1481638205174,0
1481638205475,0
1481638205771,0
1481638205996,0
1481638206272,0
1481638206572,0
1481638206872,0
1481638207168,0
1481638207394,0
1481638207668,0
1481638207968,0
1481638208189,0
1481638208470,0
1481638208764,0
1481638208993,0
1481638209263,0
1481638209466,0
1481638209762,0
1481638209963,0
1481638210163,0
1481638210463,0
1481638210682,0
1481638210962,0
1481638211266,0
1481638211561,0
1481638211762,0
1481638212059,0
1481638212412,0
1481638212658,0
1481638212959,0
1481638213258,0
1481638213554,0
1481638213755,0
1481638214020,0
1481638214256,0
1481638214553,0
1481638214755,0
1481638215077,0
1481638215351,0
1481638215650,0
1481638215853,0
1481638216176,0
1481638216450,0
1481638216653,0
1481638216950,0
1481638217249,0
1481638217449,0
1481638217747,0
1481638217949,0
1481638218244,0
1481638218449,0
1481638218751,0
1481638218965,0
1481638219244,0
1481638219445,0
1481638219646,0
1481638219885,0
1481638220145,0
1481638220442,0
1481638220644,0
1481638220941,0
1481638221142,0
1481638221352,0
1481638221645,0
1481638221941,0
1481638222240,0
1481638222440,0
1481638222738,0
1481638223056,0
1481638223339,0
1481638223637,0
1481638223839,0
1481638224134,0
1481638224361,0
1481638224632,0
1481638224840,0
1481638225134,0
1481638225433,0
1481638225761,0
1481638226030,0
1481638226232,0
1481638226433,0
1481638226634,0
1481638226929,0
1481638227129,0
1481638227355,0
1481638227630,0
1481638227928,0
1481638228229,0
1481638228447,0
1481638228725,0
1481638228968,0
1481638229225,0
1481638229425,0
1481638229725,0
1481638230049,0
1481638230322,0
1481638230544,0
1481638230822,0
1481638231029,0
1481638231319,0
1481638231521,0
1481638231784,0
1481638232017,0
1481638232219,0
1481638232423,0
1481638232720,0
1481638233017,0
1481638233358,0
1481638233615,0
1481638233815,0
1481638234021,0
1481638234317,0
1481638234526,0
1481638234815,0
1481638235112,0
1481638235420,0
1481638235657,0
1481638235913,0
1481638236133,0
1481638236413,0
1481638236716,0
1481638236932,0
1481638237209,0
1481638237409,0
1481638237610,0
1481638237906,0
1481638238108,0
1481638238363,0
1481638238606,0
1481638238813,0
1481638239105,0
1481638239306,0
1481638239519,0
1481638239723,0
1481638240020,0
1481638240304,0
1481638240607,0
1481638240903,0
1481638241122,0
1481638241402,0
1481638241699,0
1481638241903,0
1481638242202,0
1481638242522,0
1481638242801,0
1481638243095,0
1481638243299,0
1481638243616,0
1481638243895,0
1481638244095,0
1481638244398,0
1481638244695,0
1481638244993,0
1481638245195,0
1481638245493,0
1481638245721,0
1481638245951,0
1481638246190,0
1481638246390,0
1481638246692,0
1481638246892,0
1481638247192,0
1481638247498,0
1481638247700,0
1481638247909,0
1481638248150,0
1481638248387,0
1481638248608,0
1481638248885,0
1481638249085,0
1481638249385,0
1481638249586,0
1481638249882,0
1481638250083,0
1481638250386,0
1481638250680,0
1481638250880,0
1481638251081,0
1481638251309,0
1481638251580,0
1481638251781,0
1481638252081,0
1481638252385,0
1481638252677,0
1481638252879,0
1481638253177,0
1481638253377,0
1481638253678,0
1481638253976,0
1481638254180,0
1481638254474,0
1481638254674,0
1481638254890,0
1481638255174,0
1481638255389,0
1481638255671,0
1481638255871,0
1481638256173,0
1481638256471,0
1481638256771,0
1481638256979,0
1481638257268,0
1481638257542,0
1481638257768,0
1481638257988,0
1481638258267,0
1481638258470,0
1481638258769,0
1481638259066,0
1481638259365,0
1481638259689,0
1481638259969,0
1481638260264,0
1481638260490,0
1481638260762,0
1481638260962,0
1481638261262,0
1481638261561,0
1481638261763,0
1481638262061,0
1481638262289,0
1481638262521,0
1481638262759,0
1481638263057,0
1481638263259,0
1481638263578,0
1481638263858,0
1481638264067,0
1481638264359,0
1481638264704,0
1481638264955,0
1481638265254,0
1481638265563,0
1481638265851,0
1481638266052,0
1481638266353,0
1481638266676,0
1481638266919,0
1481638267150,0
1481638267452,0
1481638267752,0
1481638268047,0
1481638268347,0
1481638268674,0
1481638268965,0
1481638269246,0
1481638269466,0
1481638269748,0
1481638270106,0
1481638270343,0
1481638270543,0
1481638270843,0
1481638271141,0
1481638271343,0
1481638271641,0
1481638271842,0
1481638272159,0
1481638272437,0
1481638272639,0
1481638272869,0
1481638273138,0
1481638273440,0
1481638273740,0
1481638274037,0
1481638274285,0
1481638274535,0
1481638274753,0
1481638275035,0
1481638275235,0
1481638275534,0
1481638275833,0
1481638276134,0
1481638276478,0
1481638276733,0
1481638277030,0
1481638277231,0
1481638277432,0
1481638277730,0
1481638278056,0
1481638278330,0
1481638278627,0
1481638278829,0
1481638279030,0
1481638279329,0
1481638279649,0
1481638279925,0
1481638280224,0
1481638280425,0
1481638280645,0
1481638280927,0
1481638281247,0
1481638281521,0
1481638281741,0
1481638282021,0
1481638282321,0
1481638282521,0
1481638282725,0
1481638283019,0
1481638283319,0
1481638283520,0
1481638283839,0
1481638284116,0
1481638284413,0
1481638284613,0
1481638284815,0
1481638285015,0
1481638285215,0
1481638285442,0
1481638285713,0
1481638285913,0
1481638286129,0
1481638286412,0
1481638286618,0
1481638286836,0
1481638287109,0
1481638287412,0
1481638287708,0
1481638287910,0
1481638288112,0
1481638288434,0
1481638288711,0
1481638289035,0
1481638289305,0
1481638289512,0
1481638289807,0
1481638290010,0
1481638290307,0
1481638290613,0
1481638290829,0
1481638291102,0
1481638291307,0
1481638291604,0
1481638291903,0
1481638292225,0
1481638292502,0
1481638292799,0
1481638293000,0
1481638293297,0
1481638293503,0
1481638293858,0
1481638294096,0
1481638294399,0
1481638294699,0
1481638294994,0
1481638295194,0
1481638295404,0
1481638295617,0
1481638295892,0
1481638296194,0
1481638296492,0
1481638296791,0
1481638297013,0
1481638297289,0
1481638297489,0
1481638297713,0
1481638297988,0
1481638298210,0
1481638298490,0
1481638298708,0
1481638298988,0
1481638299188,0
1481638299486,0
1481638299816,0
1481638300086,0
1481638300445,0
1481638300684,0
1481638300984,0
1481638301285,0
1481638301582,0
1481638301899,0
1481638302207,0
1481638302482,0
1481638302781,0
1481638303003,0
1481638303280,0
1481638303480,0
1481638303804,0
1481638304085,0
1481638304377,0
1481638304675,0
1481638304879,0
1481638305173,0
1481638305374,0
1481638305604,0
1481638305839,0
1481638306073,0
1481638306372,0
1481638306572,0
1481638306894,0
1481638307171,0
1481638307407,0
1481638307670,0
1481638307870,0
1481638308169,0
1481638308491,0
1481638308768,0
1481638308968,0
1481638309169,0
1481638309392,0
1481638309664,0
1481638309865,0
1481638310068,0
1481638310365,0
1481638310565,0
1481638310781,0
1481638311065,0
1481638311362,0
1481638311563,0
1481638311769,0
1481638312067,0
1481638312388,0
1481638312659,0
1481638312859,0
1481638313066,0
1481638313358,0
1481638313560,0
1481638313860,0
1481638314156,0
1481638314382,0
1481638314656,0
1481638314963,0
1481638315261,0
1481638315556,0
1481638315874,0
1481638316171,0
1481638316451,0
1481638316659,0
1481638316974,0
1481638317251,0
1481638317469,0
1481638317765,0
1481638318050,0
1481638318351,0
1481638318568,0
1481638318854,0
1481638319168,0
1481638319448,0
1481638319747,0
1481638320045,0
1481638320268,0
1481638320546,0
1481638320843,0
1481638321044,0
1481638321245,0
1481638321543,0
1481638321845,0
1481638322142,0
1481638322367,0
1481638322646,0
1481638322942,0
1481638323241,0
1481638323538,0
1481638323801,0
1481638324039,0
1481638324338,0
1481638324541,0
1481638324837,0
1481638325135,0
1481638325364,0
1481638325637,0
1481638325935,0
1481638326235,0
1481638326559,0
1481638326834,0
1481638327130,0
1481638327331,0
1481638327635,0
1481638327930,0
1481638328168,0
1481638328429,0
1481638328729,0
1481638328930,0
1481638329227,0
1481638329428,0
1481638329763,0
1481638330025,0
1481638330232,0
1481638330525,0
1481638330843,0
1481638331123,0
1481638331323,0
1481638331525,0
1481638331745,0
1481638332021,0
1481638332225,0
1481638332521,0
1481638332824,0
1481638333120,0
1481638333339,0
1481638333618,0
1481638333917,0
1481638334118,0
1481638334420,0
1481638334716,0
1481638334967,0
1481638335215,0
1481638335420,0
1481638335716,0
1481638336016,0
1481638336335,0
1481638336612,0
1481638336917,0
1481638337268,0
1481638337513,0
1481638337812,0
1481638338136,0
1481638338409,0
1481638338609,0
1481638338813,0
1481638339106,0
1481638339329,0
1481638339613,0
1481638339905,0
1481638340208,0
1481638340506,0
1481638340805,0
1481638341008,0
1481638341303,0
1481638341533,0
1481638341801,0
1481638342002,0
1481638342206,0
1481638342500,0
1481638342728,0
1481638342999,0
1481638343301,0
1481638343600,0
1481638343802,0
1481638344105,0
1481638344399,0
1481638344724,0
1481638345011,0
1481638345296,0
1481638345497,0
1481638345797,0
1481638345998,0
1481638346292,0
1481638346526,0
1481638346792,0
1481638347094,0
1481638347403,0
1481638347690,0
1481638347901,0
1481638348112,0
1481638348391,0
1481638348598,0
1481638348890,0
1481638349105,0
1481638349390,0
1481638349709,0
1481638349988,0
1481638350292,0
1481638350587,0
1481638350884,0
1481638351111,0
1481638351382,0
1481638351592,0
1481638351884,0
1481638352089,0
1481638352384,0
1481638352704,0
1481638352980,0
1481638353279,0
1481638353482,0
1481638353781,0
1481638353982,0
1481638354284,0
1481638354484,0
1481638354781,0
1481638355078,0
1481638355378,0
1481638355675,0
1481638355904,0
1481638356176,0
1481638356473,0
1481638356674,0
1481638356975,0
1481638357271,0
1481638357472,0
1481638357672,0
1481638357897,0
1481638358169,0
1481638358471,0
1481638358772,0
1481638359067,0
1481638359366,0
1481638359569,0
1481638359869,0
1481638360170,0
1481638360472,0
1481638360692,0
1481638360966,0
1481638361264,0
1481638361565,0
1481638361886,0
1481638362164,0
1481638362462,0
1481638362768,0
1481638363060,0
1481638363360,0
1481638363688,0
1481638363957,0
1481638364162,0
1481638364461,0
1481638364760,0
1481638365076,0
1481638365357,0
1481638365657,0
1481638365957,0
1481638366262,0
1481638366466,0
1481638366755,0
1481638367052,0
1481638367253,0
1481638367454,0
1481638367753,0
1481638367954,0
1481638368252,0
1481638368561,0
1481638368850,0
1481638369051,0
1481638369351,0
1481638369675,0
1481638369946,0
1481638370148,0
1481638370445,0
1481638370744,0
1481638370944,0
1481638371144,0
1481638371510,0
1481638371743,0
1481638372068,0
1481638372345,0
1481638372652,0
1481638372868,0
1481638373144,0
1481638373441,0
1481638373641,0
1481638373940,0
1481638374142,0
1481638374438,0
1481638374667,0
1481638374939,0
1481638375237,0
1481638375538,0
1481638375738,0
1481638376034,0
1481638376241,0
1481638376459,0
1481638376680,0
1481638376934,0
1481638377231,0
1481638377432,0
1481638377733,0
1481638378048,0
1481638378330,0
1481638378630,0
1481638378930,0
1481638379132,0
1481638379428,0
1481638379649,0
1481638379928,0
1481638380227,0
1481638380429,0
1481638380730,0
1481638381024,0
1481638381324,0
1481638381650,0
1481638381923,0
1481638382222,0
1481638382423,0
1481638382724,0
1481638383022,0
1481638383279,0
1481638383521,0
1481638383731,0
1481638384021,0
1481638384319,0
1481638384519,0
1481638384720,0
1481638385019,0
1481638385316,0
1481638385615,0
1481638385916,0
1481638386214,0
1481638386416,0
1481638386736,0
1481638387012,0
1481638387213,0
1481638387512,0
1481638387712,0
1481638388011,0
1481638388310,0
1481638388611,0
1481638388914,0
1481638389216,0
1481638389428,0
1481638389630,0
1481638389908,0
1481638390110,0
1481638390405,0
1481638390606,0
1481638390854,0
1481638391104,0
1481638391311,0
1481638391604,0
1481638391905,0
1481638392203,0
1481638392407,0
1481638392717,0
1481638393002,0
1481638393202,0
1481638393501,0
