timestamp,mx,my,mz,mAc
1475490178127,-34.97,-14.21,23.15,ACCURACY_VERYGOOD
1475490178215,20.76,-19.85,-19.73,ACCURACY_VERYGOOD
1475490178319,19.26,-27.84,-17.34,ACCURACY_VERYGOOD
1475490178415,16.37,-31.07,-18.47,ACCURACY_VERYGOOD
1475490178515,14.15,-34.79,-15.47,ACCURACY_VERYGOOD
1475490178617,11.93,-36,-15.89,ACCURACY_VERYGOOD
1475490178715,9.84,-35.75,-16.55,ACCURACY_VERYGOOD
1475490178819,9.84,-37.97,-18.71,ACCURACY_VERYGOOD
1475490178916,9.77,-34.79,-21.23,ACCURACY_VERYGOOD
1475490179021,7.55,-32.75,-24.89,ACCURACY_VERYGOOD
1475490179115,7.5,-24.35,-30,ACCURACY_VERYGOOD
1475490179216,8.15,-15.29,-36.95,ACCURACY_VERYGOOD
1475490179313,4.01,-4.07,-37.5,ACCURACY_VERYGOOD
1475490179416,1.91,0.53,-33.84,ACCURACY_VERYGOOD
1475490179535,0.53,1.79,-35.57,ACCURACY_VERYGOOD
1475490179615,-5.63,2.7,-33.84,ACCURACY_VERYGOOD
1475490179715,-2.15,4.44,-34.73,ACCURACY_VERYGOOD
1475490179818,-3.53,3.35,-35.75,ACCURACY_VERYGOOD
1475490179914,-0.77,0.83,-37.25,ACCURACY_VERYGOOD
1475490180025,3.41,-6.48,-38.93,ACCURACY_VERYGOOD
1475490180114,5.51,-8.88,-38.27,ACCURACY_VERYGOOD
1475490180218,8.27,-10.07,-36.59,ACCURACY_VERYGOOD
1475490180315,9,-10.55,-37.43,ACCURACY_VERYGOOD
1475490180415,6.89,-9,-35.45,ACCURACY_VERYGOOD
1475490180510,3.41,-4.19,-38.87,ACCURACY_VERYGOOD
1475490180614,3.41,1.62,-34.79,ACCURACY_VERYGOOD
1475490180733,3.41,7.07,-35.88,ACCURACY_VERYGOOD
1475490180812,3.41,13.85,-32.21,ACCURACY_VERYGOOD
1475490180912,-4.13,13.67,-33.77,ACCURACY_VERYGOOD
1475490181012,-4.85,13.85,-32.21,ACCURACY_VERYGOOD
1475490181111,-1.37,14.51,-29.87,ACCURACY_VERYGOOD
1475490181215,3.41,8.76,-31.79,ACCURACY_VERYGOOD
1475490181312,8.34,3.41,-33.54,ACCURACY_VERYGOOD
1475490181413,10.38,-1.74,-33.11,ACCURACY_VERYGOOD
1475490181510,12.47,-3,-31.37,ACCURACY_VERYGOOD
1475490181611,11.81,1.07,-30.71,ACCURACY_VERYGOOD
1475490181711,11.09,5.94,-29.87,ACCURACY_VERYGOOD
1475490181812,9.71,6.77,-28.13,ACCURACY_VERYGOOD
1475490181933,6.23,11.81,-27.95,ACCURACY_VERYGOOD
1475490182008,2.75,12.23,-29.27,ACCURACY_VERYGOOD
1475490182111,2.75,14.15,-28.68,ACCURACY_VERYGOOD
1475490182210,-0.71,19.02,-27.77,ACCURACY_VERYGOOD
1475490182309,-3.48,19.07,-25.68,ACCURACY_VERYGOOD
1475490182410,2.03,15.71,-26.76,ACCURACY_VERYGOOD
1475490182510,6.17,11.15,-28.26,ACCURACY_VERYGOOD
1475490182610,11.03,7.73,-28.68,ACCURACY_VERYGOOD
1475490182707,13.85,6.83,-28.19,ACCURACY_VERYGOOD
1475490182807,12.47,10.07,-27.18,ACCURACY_VERYGOOD
1475490182906,9,14.46,-25.01,ACCURACY_VERYGOOD
1475490183009,9,14.75,-23.57,ACCURACY_VERYGOOD
1475490183105,7.61,18.23,-25.26,ACCURACY_VERYGOOD
1475490183208,4.13,17.39,-24.84,ACCURACY_VERYGOOD
1475490183329,4.13,18.65,-26.57,ACCURACY_VERYGOOD
1475490183405,-2.09,21.11,-25.07,ACCURACY_VERYGOOD
1475490183508,0.59,22.02,-23.39,ACCURACY_VERYGOOD
1475490183605,2.7,18.71,-24.47,ACCURACY_VERYGOOD
1475490183706,4.79,11.27,-26.21,ACCURACY_VERYGOOD
1475490183807,8.27,8.27,-27.84,ACCURACY_VERYGOOD
1475490183906,12.47,7.67,-23.81,ACCURACY_VERYGOOD
1475490184008,14.57,4.61,-23.39,ACCURACY_VERYGOOD
1475490184104,11.81,10.61,-24.23,ACCURACY_VERYGOOD
1475490184207,9,13.31,-23.39,ACCURACY_VERYGOOD
1475490184303,6.96,14.03,-21.05,ACCURACY_VERYGOOD
1475490184406,3.41,18.65,-19.55,ACCURACY_VERYGOOD
1475490184525,-1.37,19.68,-22.85,ACCURACY_VERYGOOD
1475490184603,-3.48,21.29,-23.03,ACCURACY_VERYGOOD
1475490184724,-3.53,21,-24.53,ACCURACY_VERYGOOD
1475490184802,-2.09,20.39,-22.61,ACCURACY_VERYGOOD
1475490184904,4.07,18.65,-23.93,ACCURACY_VERYGOOD
1475490185015,8.22,13.19,-25.01,ACCURACY_VERYGOOD
1475490185104,12.42,8.81,-27.11,ACCURACY_VERYGOOD
1475490185205,15.96,7.73,-23.93,ACCURACY_VERYGOOD
1475490185304,15.23,9.77,-23.27,ACCURACY_VERYGOOD
1475490185406,12.47,11.09,-22.85,ACCURACY_VERYGOOD
1475490185499,10.43,12.17,-21.77,ACCURACY_VERYGOOD
1475490185605,7.61,17.87,-21.42,ACCURACY_VERYGOOD
1475490185701,4.13,18.23,-24.84,ACCURACY_VERYGOOD
1475490185800,1.37,18.89,-26.76,ACCURACY_VERYGOOD
1475490185918,0.65,19.97,-25.68,ACCURACY_VERYGOOD
1475490186001,2.03,20.45,-24.84,ACCURACY_VERYGOOD
1475490186124,4.79,16.73,-26.76,ACCURACY_VERYGOOD
1475490186201,12.47,12.05,-30.42,ACCURACY_VERYGOOD
1475490186301,15.96,7.13,-28.5,ACCURACY_VERYGOOD
1475490186400,16.68,6.96,-27.77,ACCURACY_VERYGOOD
1475490186499,17.39,12.35,-26.81,ACCURACY_VERYGOOD
1475490186598,13.92,13.67,-26.39,ACCURACY_VERYGOOD
1475490186700,9.05,16.97,-25.31,ACCURACY_VERYGOOD
1475490186800,5.57,22.5,-24.18,ACCURACY_VERYGOOD
1475490186898,2.03,24.6,-24.18,ACCURACY_VERYGOOD
1475490187004,0.65,20.93,-26.15,ACCURACY_VERYGOOD
1475490187098,0.65,23.93,-26.57,ACCURACY_VERYGOOD
1475490187201,2.75,24.65,-26.34,ACCURACY_VERYGOOD
1475490187296,7.67,19.79,-27.23,ACCURACY_VERYGOOD
1475490187400,14.63,13.38,-30,ACCURACY_VERYGOOD
1475490187496,20.21,7.55,-27.59,ACCURACY_VERYGOOD
1475490187600,22.26,7.44,-24.77,ACCURACY_VERYGOOD
1475490187719,20.87,9.77,-23.34,ACCURACY_VERYGOOD
1475490187812,16.68,13.61,-26.34,ACCURACY_VERYGOOD
1475490187896,11.15,16.13,-24.84,ACCURACY_VERYGOOD
1475490187997,7.67,22.5,-24.18,ACCURACY_VERYGOOD
1475490188096,2.75,26.39,-22.92,ACCURACY_VERYGOOD
1475490188196,0.65,26.39,-22.92,ACCURACY_VERYGOOD
1475490188297,-0.65,27.05,-22.68,ACCURACY_VERYGOOD
1475490188397,-2.03,25.5,-22.43,ACCURACY_VERYGOOD
1475490188497,3.48,23.69,-25.85,ACCURACY_VERYGOOD
1475490188598,9.05,18.05,-26.34,ACCURACY_VERYGOOD
1475490188694,13.92,11.09,-25.07,ACCURACY_VERYGOOD
1475490188796,20.27,8.93,-22.92,ACCURACY_VERYGOOD
1475490188894,18.89,6.29,-19.5,ACCURACY_VERYGOOD
1475490188996,19.61,8.93,-20.76,ACCURACY_VERYGOOD
1475490189142,12.05,16.13,-22.68,ACCURACY_VERYGOOD
1475490189196,5.75,18.11,-22.02,ACCURACY_VERYGOOD
1475490189294,2.93,24.53,-17.15,ACCURACY_VERYGOOD
1475490189397,-0.47,25.92,-14.57,ACCURACY_VERYGOOD
1475490189497,-4.67,27.47,-14.75,ACCURACY_VERYGOOD
1475490189593,-3.29,28.61,-13.67,ACCURACY_VERYGOOD
1475490189693,-3.35,26.21,-10.92,ACCURACY_VERYGOOD
1475490189793,1.5,27.59,-10.5,ACCURACY_VERYGOOD
1475490189895,6.35,22.79,-11.34,ACCURACY_VERYGOOD
1475490189992,8.46,22.07,-13.73,ACCURACY_VERYGOOD
1475490190095,11.27,21.53,-11.75,ACCURACY_VERYGOOD
1475490190195,12,22.43,-12.17,ACCURACY_VERYGOOD
1475490190292,7.13,23.34,-10.5,ACCURACY_VERYGOOD
1475490190395,0.89,24.95,-6.42,ACCURACY_VERYGOOD
1475490190491,-1.19,27.65,-3.41,ACCURACY_VERYGOOD
1475490190592,-1.86,26.87,1.19,ACCURACY_VERYGOOD
1475490190712,-4.67,28.68,2.46,ACCURACY_VERYGOOD
1475490190790,-6.05,29.57,2.09,ACCURACY_VERYGOOD
1475490190893,-5.4,26.51,2.46,ACCURACY_VERYGOOD
1475490190992,-3.29,28.07,4.44,ACCURACY_VERYGOOD
1475490191093,-0.53,26.34,3.17,ACCURACY_VERYGOOD
1475490191192,2.15,25.61,-3.41,ACCURACY_VERYGOOD
1475490191292,2.87,27.23,-3.59,ACCURACY_VERYGOOD
1475490191393,4.98,25.07,-3.59,ACCURACY_VERYGOOD
1475490191493,3.59,26.76,-4.44,ACCURACY_VERYGOOD
1475490191644,0.77,28.55,-1.01,ACCURACY_VERYGOOD
1475490191688,-1.91,27.84,1.43,ACCURACY_VERYGOOD
1475490191790,-1.91,28.73,5.33,ACCURACY_VERYGOOD
1475490191890,-3.35,29.39,5.57,ACCURACY_VERYGOOD
1475490191992,-6.83,29.21,6.17,ACCURACY_VERYGOOD
1475490192086,-7.55,28.13,7.25,ACCURACY_VERYGOOD
1475490192188,-11.03,29.03,6.83,ACCURACY_VERYGOOD
1475490192309,-6.17,30.11,5.81,ACCURACY_VERYGOOD
1475490192388,-1.97,27.65,5.81,ACCURACY_VERYGOOD
1475490192489,2.15,29.21,-0.17,ACCURACY_VERYGOOD
1475490192588,4.92,27.71,-0.17,ACCURACY_VERYGOOD
1475490192687,6.35,26.45,1.67,ACCURACY_VERYGOOD
1475490192789,2.15,28.68,3.89,ACCURACY_VERYGOOD
1475490192887,1.43,27.95,1.5,ACCURACY_VERYGOOD
1475490192990,0.05,28.73,6.05,ACCURACY_VERYGOOD
1475490193085,-4.73,27.35,12.59,ACCURACY_VERYGOOD
1475490193189,-4.79,30.77,8.81,ACCURACY_VERYGOOD
1475490193284,-6.83,30.17,8.57,ACCURACY_VERYGOOD
1475490193386,-6.83,28.37,9.42,ACCURACY_VERYGOOD
1475490193507,-4.07,29.27,9.05,ACCURACY_VERYGOOD
1475490193586,-1.25,28.55,6.65,ACCURACY_VERYGOOD
1475490193686,-1.97,29.39,4.13,ACCURACY_VERYGOOD
1475490193786,0.77,28.13,3.72,ACCURACY_VERYGOOD
1475490193886,0.77,29.45,4.13,ACCURACY_VERYGOOD
1475490193986,0.05,29.45,4.13,ACCURACY_VERYGOOD
1475490194085,0.05,28.37,0.95,ACCURACY_VERYGOOD
1475490194187,-1.25,30.53,-1.13,ACCURACY_VERYGOOD
1475490194284,-0.59,31.97,-5.63,ACCURACY_VERYGOOD
1475490194432,0.71,30.35,-14.03,ACCURACY_VERYGOOD
1475490194482,-0.59,26.81,-16.61,ACCURACY_VERYGOOD
1475490194586,2.81,26.57,-15.89,ACCURACY_VERYGOOD
1475490194684,4.92,24.84,-19.31,ACCURACY_VERYGOOD
1475490194785,7.67,15.53,-28.79,ACCURACY_VERYGOOD
1475490194904,8.39,9.35,-32.15,ACCURACY_VERYGOOD
1475490194983,9.77,9.17,-31.55,ACCURACY_VERYGOOD
1475490195083,9.11,7.85,-31.97,ACCURACY_VERYGOOD
1475490195189,9.77,9.77,-33.47,ACCURACY_VERYGOOD
1475490195280,6.29,6.53,-34.55,ACCURACY_VERYGOOD
1475490195386,7.67,3.89,-35.34,ACCURACY_VERYGOOD
1475490195481,6.29,6.05,-35.39,ACCURACY_VERYGOOD
1475490195582,6.29,2.09,-36.65,ACCURACY_VERYGOOD
1475490195680,6.35,3.24,-37.73,ACCURACY_VERYGOOD
1475490195782,4.92,2.51,-37.91,ACCURACY_VERYGOOD
1475490195905,4.25,-0.23,-38.15,ACCURACY_VERYGOOD
1475490195981,7.07,-5.63,-41.27,ACCURACY_VERYGOOD
1475490196083,7.73,-8.03,-38.45,ACCURACY_VERYGOOD
1475490196185,11.21,-6.96,-39.59,ACCURACY_VERYGOOD
1475490196280,11.21,-4.67,-39.54,ACCURACY_VERYGOOD
