timestamp,mx,my,mz,mAc
1482904296738,8.57,-14.69,38.93,ACCURACY_VERYGOOD
1482904297026,12.05,-26.63,32.93,ACCURACY_VERYGOOD
1482904297228,7.85,-28.79,33,ACCURACY_VERYGOOD
1482904297529,12.77,-23.57,34.68,ACCURACY_VERYGOOD
1482904297733,6.48,-17.87,37.31,ACCURACY_VERYGOOD
1482904298025,2.22,-28.19,28.31,ACCURACY_VERYGOOD
1482904298329,8.51,-35.34,23.21,ACCURACY_VERYGOOD
1482904298623,14.09,-36.23,21.53,ACCURACY_VERYGOOD
1482904298825,5.69,-32.52,25.61,ACCURACY_VERYGOOD
1482904299130,5.69,-35.75,19.61,ACCURACY_VERYGOOD
1482904299423,3.59,-43.86,-2.75,ACCURACY_VERYGOOD
1482904299726,19.61,-38.87,-15.35,ACCURACY_VERYGOOD
1482904300039,32.15,5.94,-27.65,ACCURACY_VERYGOOD
1482904300325,22.37,21.05,-27.11,ACCURACY_VERYGOOD
1482904300622,27.23,15.59,-28.19,ACCURACY_VERYGOOD
1482904300921,37.02,-1.01,-21.6,ACCURACY_VERYGOOD
1482904301124,38.39,3.48,-20.1,ACCURACY_VERYGOOD
1482904301417,27.23,29.34,-10.19,ACCURACY_VERYGOOD
1482904301639,21,38.7,-3,ACCURACY_VERYGOOD
1482904301919,32.81,23.63,-14.93,ACCURACY_VERYGOOD
1482904302218,41.15,12.3,-13.61,ACCURACY_VERYGOOD
1482904302523,30.71,29.63,-2.22,ACCURACY_VERYGOOD
1482904302828,28.61,33.54,-5.21,ACCURACY_VERYGOOD
1482904303138,38.39,14.75,-16.92,ACCURACY_VERYGOOD
1482904303415,39.71,20.34,-11.57,ACCURACY_VERYGOOD
1482904303719,20.21,36.47,3.53,ACCURACY_VERYGOOD
1482904304017,34.13,25.79,-12.65,ACCURACY_VERYGOOD
1482904304319,41.75,5.63,-15.59,ACCURACY_VERYGOOD
1482904304613,29.87,29.15,-7.25,ACCURACY_VERYGOOD
1482904304913,23.57,37.2,1.67,ACCURACY_VERYGOOD
1482904305118,34.02,22.07,-18.84,ACCURACY_VERYGOOD
1482904305410,39.59,6.35,-17.52,ACCURACY_VERYGOOD
