timestamp,mx,my,mz,mAc
1477400575523,-16.61,-32.34,17.57,ACCURACY_VERYGOOD
1477400575826,-13.79,-32.52,18.29,ACCURACY_VERYGOOD
1477400576120,-15.17,-32.34,17.57,ACCURACY_VERYGOOD
1477400576424,-1.97,-31.13,25.07,ACCURACY_VERYGOOD
1477400576743,7.79,-29.63,24.95,ACCURACY_VERYGOOD
1477400577020,11.27,-28.43,23.21,ACCURACY_VERYGOOD
1477400577225,10.61,-29.51,22.13,ACCURACY_VERYGOOD
1477400577515,13.38,-25.5,25.61,ACCURACY_VERYGOOD
1477400577819,12,-26.76,31.55,ACCURACY_VERYGOOD
1477400578116,-4.01,-23.76,40.25,ACCURACY_VERYGOOD
1477400578420,-3.35,-25.5,34.61,ACCURACY_VERYGOOD
1477400578713,4.19,-35.15,24.29,ACCURACY_VERYGOOD
1477400579017,0.71,-31.19,25.61,ACCURACY_VERYGOOD
1477400579342,-3.35,-23.51,28.79,ACCURACY_VERYGOOD
1477400579613,-1.97,-22.68,30.59,ACCURACY_VERYGOOD
1477400579913,5.63,-25.61,26.09,ACCURACY_VERYGOOD
1477400580215,2.15,-23.51,33.11,ACCURACY_VERYGOOD
1477400580511,-6.11,-17.34,36.59,ACCURACY_VERYGOOD
1477400580816,-4.01,-19.79,37.25,ACCURACY_VERYGOOD
1477400581134,5.63,-25.61,35.27,ACCURACY_VERYGOOD
1477400581407,7.73,-22.31,38.45,ACCURACY_VERYGOOD
1477400581609,-6.17,-21.6,38.57,ACCURACY_VERYGOOD
1477400581815,-9,-18.71,40.91,ACCURACY_VERYGOOD
1477400582106,-7.61,-23.51,37.86,ACCURACY_VERYGOOD
1477400582407,-1.31,-29.63,36.47,ACCURACY_VERYGOOD
1477400582610,-3.41,-26.27,39.71,ACCURACY_VERYGOOD
1477400582909,-13.92,-17.45,39.54,ACCURACY_VERYGOOD
1477400583127,-11.81,-18.42,37.79,ACCURACY_VERYGOOD
1477400583410,-7.61,-25.31,36.89,ACCURACY_VERYGOOD
1477400583705,-5.51,-21.95,37.91,ACCURACY_VERYGOOD
1477400583931,-12.47,-16.02,39.77,ACCURACY_VERYGOOD
1477400584205,-14.57,-13.85,37.61,ACCURACY_VERYGOOD
1477400584502,-11.09,-18.95,35.27,ACCURACY_VERYGOOD
1477400584807,-8.27,-20.03,34.2,ACCURACY_VERYGOOD
1477400585098,-14.57,-17.87,32.04,ACCURACY_VERYGOOD
1477400585298,-17.39,-15.96,28.43,ACCURACY_VERYGOOD
1477400585551,-12.47,-16.19,31.19,ACCURACY_VERYGOOD
1477400585802,-6.89,-22.31,27.84,ACCURACY_VERYGOOD
1477400586038,-6.23,-22.79,29.15,ACCURACY_VERYGOOD
1477400586297,-9.71,-12.71,31.73,ACCURACY_VERYGOOD
1477400586601,-9,-9.3,32.15,ACCURACY_VERYGOOD
1477400586899,-6.23,-10.8,34.61,ACCURACY_VERYGOOD
1477400587198,-1.31,-14.09,29.34,ACCURACY_VERYGOOD
1477400587404,-3.41,-8.46,31.92,ACCURACY_VERYGOOD
1477400587696,-13.85,-6.48,32.63,ACCURACY_VERYGOOD
1477400588002,-4.79,-7.98,35.04,ACCURACY_VERYGOOD
1477400588324,-1.31,-18.18,33.18,ACCURACY_VERYGOOD
1477400588526,0.71,-20.21,32.52,ACCURACY_VERYGOOD
1477400588798,-6.83,-9.23,36.84,ACCURACY_VERYGOOD
1477400589000,-11.03,-7.73,36.65,ACCURACY_VERYGOOD
1477400589295,-4.07,-6.83,36.23,ACCURACY_VERYGOOD
1477400589596,-1.25,-15.35,35.63,ACCURACY_VERYGOOD
1477400589918,-0.53,-14.27,36.77,ACCURACY_VERYGOOD
1477400590193,-10.31,-15.17,35.09,ACCURACY_VERYGOOD
1477400590421,-6.83,-10.61,36.59,ACCURACY_VERYGOOD
1477400590691,0.11,-17.81,34.25,ACCURACY_VERYGOOD
1477400590991,0.77,-21.05,35.34,ACCURACY_VERYGOOD
1477400591193,-3.35,-18.84,37.43,ACCURACY_VERYGOOD
1477400591488,-6.83,-13.38,38.52,ACCURACY_VERYGOOD
1477400591792,-5.4,-17.69,36.36,ACCURACY_VERYGOOD
1477400591994,-4.01,-24.05,35.7,ACCURACY_VERYGOOD
1477400592305,-1.25,-21.23,35.88,ACCURACY_VERYGOOD
1477400592591,-6.11,-14.88,38.63,ACCURACY_VERYGOOD
1477400592893,-8.22,-16.44,38.93,ACCURACY_VERYGOOD
1477400593186,-0.53,-17.94,36.95,ACCURACY_VERYGOOD
1477400593487,-1.91,-20.93,37.38,ACCURACY_VERYGOOD
1477400593788,-9.59,-19.92,36.23,ACCURACY_VERYGOOD
1477400593997,-6.11,-15.53,36.29,ACCURACY_VERYGOOD
1477400594283,-4.73,-21,35.21,ACCURACY_VERYGOOD
1477400594583,-3.35,-21.23,35.81,ACCURACY_VERYGOOD
1477400594892,-10.31,-8.15,35.81,ACCURACY_VERYGOOD
1477400595110,-13.79,-12.96,34.97,ACCURACY_VERYGOOD
1477400595384,-8.93,-17.1,34.31,ACCURACY_VERYGOOD
1477400595680,-6.11,-18.42,33.95,ACCURACY_VERYGOOD
1477400595983,-6.11,-7.5,36.11,ACCURACY_VERYGOOD
1477400596277,-11.03,-4.67,36.36,ACCURACY_VERYGOOD
1477400596482,-8.22,-8.09,35.93,ACCURACY_VERYGOOD
1477400596780,-1.97,-11.46,37.02,ACCURACY_VERYGOOD
1477400597011,0.05,-7.91,37.43,ACCURACY_VERYGOOD
1477400597276,-8.22,0.11,37.91,ACCURACY_VERYGOOD
1477400597577,-7.5,3.41,38.39,ACCURACY_VERYGOOD
1477400597779,-3.35,0.17,41.57,ACCURACY_VERYGOOD
1477400597981,-1.25,-2.15,40.07,ACCURACY_VERYGOOD
1477400598276,-3.35,7.79,40.5,ACCURACY_VERYGOOD
1477400598577,-6.11,7.31,39.65,ACCURACY_VERYGOOD
1477400598873,-6.11,6.71,41.52,ACCURACY_VERYGOOD
1477400599176,-3.35,7.19,42.36,ACCURACY_VERYGOOD
1477400599470,-5.46,16.5,38.34,ACCURACY_VERYGOOD
1477400599703,-7.55,14.27,36.18,ACCURACY_VERYGOOD
1477400599971,-6.11,18,35.93,ACCURACY_VERYGOOD
1477400600172,-4.01,13.43,38.75,ACCURACY_VERYGOOD
1477400600393,-2.63,11.46,38.09,ACCURACY_VERYGOOD
1477400600670,-1.25,18.42,34.68,ACCURACY_VERYGOOD
1477400600871,-1.91,19.92,34.43,ACCURACY_VERYGOOD
1477400601085,-1.91,21.05,35.52,ACCURACY_VERYGOOD
1477400601373,2.15,18,36,ACCURACY_VERYGOOD
1477400601696,3.59,16.44,36.18,ACCURACY_VERYGOOD
1477400601969,0.77,22.73,34.68,ACCURACY_VERYGOOD
1477400602175,0.05,21.29,37.07,ACCURACY_VERYGOOD
1477400602467,0.77,13.85,39.54,ACCURACY_VERYGOOD
1477400602768,2.87,12.11,40.43,ACCURACY_VERYGOOD
1477400603094,-4.73,14.69,37.02,ACCURACY_VERYGOOD
1477400603364,-4.07,16.02,35.27,ACCURACY_VERYGOOD
1477400603569,-1.25,12.71,38.52,ACCURACY_VERYGOOD
1477400603770,-1.25,8.57,37.86,ACCURACY_VERYGOOD
1477400604063,-0.53,19.26,34.25,ACCURACY_VERYGOOD
1477400604367,-6.11,15.59,34.43,ACCURACY_VERYGOOD
1477400604690,-4.01,15.35,35.15,ACCURACY_VERYGOOD
1477400604964,-1.91,12.11,36.23,ACCURACY_VERYGOOD
1477400605260,-1.25,20.87,34.07,ACCURACY_VERYGOOD
1477400605461,-3.29,18.29,35.39,ACCURACY_VERYGOOD
1477400605763,2.22,21.11,33.47,ACCURACY_VERYGOOD
1477400606083,1.5,11.75,37.55,ACCURACY_VERYGOOD
1477400606362,1.5,13.5,36.65,ACCURACY_VERYGOOD
1477400606566,-0.53,15.53,37.31,ACCURACY_VERYGOOD
1477400606860,-0.53,14.39,38.39,ACCURACY_VERYGOOD
1477400607161,0.11,4.38,40.13,ACCURACY_VERYGOOD
1477400607363,1.5,2.03,40.73,ACCURACY_VERYGOOD
1477400607658,-8.88,-1.19,41.81,ACCURACY_VERYGOOD
1477400607986,-8.88,-2.93,42.65,ACCURACY_VERYGOOD
1477400608255,-4.01,-19.73,38.57,ACCURACY_VERYGOOD
1477400608461,7.79,-15.11,37.86,ACCURACY_VERYGOOD
1477400608682,3.59,-18.6,37.5,ACCURACY_VERYGOOD
1477400608955,-17.27,-13.31,39.11,ACCURACY_VERYGOOD
1477400609184,-9.59,-10.92,40.55,ACCURACY_VERYGOOD
1477400609451,-3.29,-22.02,36.89,ACCURACY_VERYGOOD
1477400609652,-2.63,-20.76,35.15,ACCURACY_VERYGOOD
1477400609878,-6.77,-15,37.73,ACCURACY_VERYGOOD
1477400610153,-11.69,-10.73,35.57,ACCURACY_VERYGOOD
1477400610451,-8.88,-20.81,30.84,ACCURACY_VERYGOOD
1477400610755,-1.91,-22.07,32.57,ACCURACY_VERYGOOD
1477400611047,-17.94,-25.61,27.89,ACCURACY_VERYGOOD
1477400611350,-8.88,-23.03,35.81,ACCURACY_VERYGOOD
1477400611555,-8.88,-26.76,33.89,ACCURACY_VERYGOOD
1477400611871,-10.92,-25.07,37.86,ACCURACY_VERYGOOD
1477400612152,-13.73,-19.07,39.77,ACCURACY_VERYGOOD
1477400612446,-16.5,-21.53,36.11,ACCURACY_VERYGOOD
1477400612748,-13.67,-27.47,29.87,ACCURACY_VERYGOOD
1477400612949,-11.57,-32.09,30.53,ACCURACY_VERYGOOD
1477400613243,-7.37,-23.51,33.36,ACCURACY_VERYGOOD
1477400613550,-16.44,-18.53,29.27,ACCURACY_VERYGOOD
1477400613867,-12.3,-22.85,29.21,ACCURACY_VERYGOOD
1477400614143,-1.79,-23.51,29.03,ACCURACY_VERYGOOD
1477400614346,-6,-22.43,30.11,ACCURACY_VERYGOOD
1477400614645,-15.77,-17.45,30.35,ACCURACY_VERYGOOD
1477400614946,-10.19,-24.29,28.85,ACCURACY_VERYGOOD
1477400615251,-2.51,-26.76,27.35,ACCURACY_VERYGOOD
1477400615455,-3.89,-25.01,28.61,ACCURACY_VERYGOOD
1477400615743,-18.6,-22.13,31.01,ACCURACY_VERYGOOD
1477400616039,-10.92,-25.13,31.37,ACCURACY_VERYGOOD
1477400616344,-6,-30.89,28.85,ACCURACY_VERYGOOD
1477400616638,-17.15,-22.19,35.88,ACCURACY_VERYGOOD
1477400616941,-24.77,-15.42,33.11,ACCURACY_VERYGOOD
1477400617238,-13.61,-18.77,36.95,ACCURACY_VERYGOOD
1477400617545,-6.65,-16.19,37.79,ACCURACY_VERYGOOD
1477400617835,-15.71,3.95,31.61,ACCURACY_VERYGOOD
1477400618161,-16.5,-0.11,28.79,ACCURACY_VERYGOOD
1477400618462,-7.44,-6.83,29.51,ACCURACY_VERYGOOD
1477400618675,-4.61,-14.34,25.68,ACCURACY_VERYGOOD
1477400618937,-7.37,-5.81,30.53,ACCURACY_VERYGOOD
1477400619234,-11.57,-7.31,30.84,ACCURACY_VERYGOOD
1477400619538,-6.71,-16.02,30.84,ACCURACY_VERYGOOD
1477400619830,-2.51,-16.5,30,ACCURACY_VERYGOOD
1477400620136,-8.81,-9.11,33.84,ACCURACY_VERYGOOD
1477400620493,-8.81,-14.69,33.47,ACCURACY_VERYGOOD
1477400620733,-2.51,-22.26,27.47,ACCURACY_VERYGOOD
1477400621030,-2.51,-22.07,28.97,ACCURACY_VERYGOOD
1477400621336,-9.47,-14.15,33.71,ACCURACY_VERYGOOD
1477400621578,-6.71,-16.55,32.15,ACCURACY_VERYGOOD
1477400621828,-2.51,-24.47,27.53,ACCURACY_VERYGOOD
1477400622051,1.62,-20.1,31.79,ACCURACY_VERYGOOD
1477400622331,-5.94,-20.57,33.05,ACCURACY_VERYGOOD
1477400622631,-9.47,-19.92,33.29,ACCURACY_VERYGOOD
1477400623001,-1.79,-26.51,28.97,ACCURACY_VERYGOOD
1477400623224,-3.17,-26.51,31.13,ACCURACY_VERYGOOD
1477400623532,-14.34,-21.11,27.89,ACCURACY_VERYGOOD
1477400623823,-8.76,-22.85,28.79,ACCURACY_VERYGOOD
1477400624128,-4.55,-26.15,25.61,ACCURACY_VERYGOOD
1477400624425,-5.27,-19.79,30.47,ACCURACY_VERYGOOD
1477400624730,-12.23,-18.77,29.45,ACCURACY_VERYGOOD
1477400625022,-9.47,-20.87,29.45,ACCURACY_VERYGOOD
1477400625323,-1.07,-26.87,27.47,ACCURACY_VERYGOOD
1477400625523,-3.17,-24.42,31.13,ACCURACY_VERYGOOD
1477400625725,-12.89,-24.29,28.37,ACCURACY_VERYGOOD
