,cov_a_xmag,cov_a_xy,cov_a_xz,cov_a_ymag,cov_a_yz,cov_a_zmag,mean_acc_magnitude,mean_ax,mean_ay,mean_az,var_acc_magnitude,var_ax,var_ay,var_az
0,-7.218709769679286,5.9469411980861215,1.3780226240765878,-13.784816976939563,2.261353287815838,-0.8648045308537443,8.080288899547924,-3.8213553853332995,-6.301179718971253,1.3956699892878532,15.023045724210515,5.7013058801287455,13.642001664288015,5.190844652812896
1,-5.294841188220173,4.95044715016586,-1.0265959138997058,-13.399555690477253,2.233222861490535,1.545560206779358,8.477329705462546,-3.7734114713966846,-6.58288744688034,1.7301998063921928,13.148003406975292,4.489440203981721,14.390097160225231,6.16160951046862
2,-6.675581438896494,4.143761786517153,1.95761773659004,-11.75959001106416,0.9626655964986766,0.05677498925152765,9.411486197492401,-4.459649562835693,-7.369771778583527,1.3311461865901948,13.451649553154938,6.795493955820581,12.195177065292684,7.726359567630672
3,-6.321122269747873,1.5163030228036636,2.054652193219567,-10.081771527727527,-0.6697749523649679,0.32798313905727916,9.44048667156558,-5.077203941345215,-6.981641864776611,0.06015430260449657,12.482484854389753,8.989846239421752,11.403670469230144,7.45512295191968
4,-41.138385481750014,27.23521193571047,-13.938739418399178,-43.80697478814015,-17.955614554489657,25.840001714041136,11.964087748724616,-7.646212267875671,-7.657794260978699,1.2112865271046758,61.43767871438928,30.930744785256767,35.06243682569059,21.303239860859307
5,-41.61795994168523,30.416545033327015,-13.727120451087773,-48.10887903138631,-14.539570329400707,23.446682281011118,12.158754045560595,-7.706695806980133,-7.846846342086792,2.302114752307534,63.91912629570229,28.287619901308936,39.71640849869204,18.619739822015166
6,-12.231853955274769,7.6403639658829805,1.056976880390372,-14.62281965266309,-1.1008104983539149,0.5115121531270668,9.757575876945022,-5.990891155600548,-6.735817122459411,0.7476493213325739,18.613676532169077,10.30633585748588,13.884399357697164,8.516939570859853
7,-15.330062083167736,5.265433814787157,2.7849885599161444,-7.689337683010597,-3.9814452946421537,1.9166237898395573,10.61898295312594,-7.463115677237511,-6.628706610202789,0.9558849990367889,17.53341014481875,15.040392956295385,5.498702477271993,9.848247228536872
8,-17.73555009819011,8.587015292891348,2.1956424087007647,-12.164970218724145,-1.300540418412748,0.8004506629839723,11.333911634521112,-8.403857409954071,-7.074507009983063,0.9375993132591247,22.24887176451359,14.886374998039933,8.851112968383797,5.779796077847283
9,-17.284325236919,10.675488111180963,3.974695154123871,-15.517300110458047,3.872310749702776,-5.170338648807518,11.180841606654448,-7.812190330028534,-7.465090996026992,0.08215105459094048,22.89848325720733,14.188162195351808,11.819094647036342,5.5718252629983445
10,-16.29894595287992,10.325881765147246,1.1635021625428117,-17.087748991516065,2.6901752870249847,-2.439531366437811,11.101078926916577,-7.468412959575653,-7.473740017414093,0.022325929254293487,22.684513223013624,13.6949709152102,15.252932980823502,5.946580813148169
11,-14.12877436009395,5.128845497523445,-1.3836854349822019,-11.222675918923498,-3.251284173715333,1.0943472705879864,11.093568617698837,-7.698286294937134,-6.653905481100082,-0.7165546536445617,18.57049713159757,14.995755641954029,12.487837035257101,11.103477163546708
12,-22.75471012476327,7.399752900798633,2.724918985007453,-9.70739627152148,-2.4269552503119214,-2.5368101487681853,11.121546785146583,-8.825685811042785,-5.545629471540451,-0.7391499325633049,24.633007054032,24.33848546675094,6.388908996175676,9.16426943377486
13,-34.19348185243666,20.763742720925414,1.7370476781934239,-27.116328299400415,4.485750991966379,-4.4067702728070905,12.344195073520922,-10.414477944374084,-6.083875960111618,0.2589927837252617,42.912805801370176,27.882354049730022,18.41514205625508,3.8123383261620236
14,-21.211385035850835,14.638351857913348,0.8730850331015606,-20.518711557593587,2.9948727513654787,-2.746581677791234,11.30801796745089,-9.489388394355775,-5.569392001628875,0.4254496514797211,28.633514382742078,16.151500943286738,15.573826269785815,3.8804435691497114
15,-4.410835345581297,1.5361952607132408,0.5660106203199309,-2.6849258510707408,0.6515333751853063,-0.8044578348916772,9.375400357120546,-7.854358148574829,-4.661510705947876,-0.0961571216583252,4.772576037655973,4.694757154381044,2.9910948310008925,1.7901573959582067
16,-6.29423010671462,1.5116724163630295,1.842385643845641,-3.0698444980840325,1.9420605954853114,-2.1511706601242118,8.168764753297648,-6.68122923374176,-3.986076456308365,-0.1815104000270367,6.592766617289463,7.015065474686213,3.852685283269294,2.2177968909746477
17,-10.76186666156307,2.0863557743356815,0.6730253734473478,-3.811365665009213,3.692978538233483,-3.0308845202029886,8.572486402092576,-7.199603796005249,-3.536505228281021,0.6922535009682178,10.912295363659029,11.668710520513573,4.607711988346376,3.7591824920066474
18,-9.478904983494408,0.5739268221707653,1.68348303786549,-3.429412090181947,2.4899124254591167,-2.756277889808516,9.737385717736483,-7.862019562721253,-4.622395467758179,0.32629976123571397,9.89310191980913,10.922554216415609,5.668136226017242,5.441693179305719
