,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude,activity
0,0.0,2.358468220631281,-9.289462598164876,-1.3999296327431996,9.733122127526755,0.7306140987073195,0.17578444998671555,0.13968653896919564,0.09707578184935048,0.21293128439178494,-0.26191307881284137,-0.047267810983283684,-8.812780260834673e-07,-0.10308235231065124,-0.02738659135544921,1.9957606637504532,1.4109235807638454,1.3121576496050054,1.227767596393093,3.200448653734877,3.2148645190426715,3.1599561164566032,3.212657614648996,-6.425366616249084,2.81842604080836,-5.1157750037809215,9.54877031953708,18.086092351194672,0.560146004836672,4.378106223987252,6.701241933210641,1.3961647428223174,-8.544675122591796,-0.5320253037886346,-10.40293180510798,-1.0299154380143305,4.873210093199905,4.09553712833282,1.854162693061131,2.8621781854228154,3.3652382495779323,2.9936370678950155,3.1510782356708478,2.969992487456508,3.1068471162334297,brushing
1,1.0,2.2440253933270773,-9.12951005299886,-1.3287420431772867,9.518559772287949,0.3798519820039589,0.07803472193924273,0.06334322449524536,0.051759982637600906,0.09992886417642974,-0.061031715147548175,-0.002947156220849405,0.003395941601277093,-0.05011479175678656,-0.0209547429081681,1.5820353354598335,1.088828321891127,1.1231464921268612,0.9808923089380782,2.99968942730596,3.0763915091841385,3.2742573687604946,3.081426303091178,-7.046862641970318,2.496431891123454,-4.663132725159327,9.853873269518273,19.415706729026702,0.8427606053880959,5.877081776349766,6.0008253340821,0.6971143784852496,-9.88139622377988,-0.09431910142545796,-10.22913548449604,-0.07382763991061403,5.063835535498191,3.6373481205787552,2.0017703865224874,2.825781291117304,2.937113510297435,2.68073548983567,3.1226359152237,2.853273620538032,2.8739617553145047,brushing
2,2.0,2.2211208899815875,-9.227492745717367,-1.4370397607485452,9.61841948976818,0.2698849972858056,0.08363774290797092,0.12634021832688727,0.09823210300237407,0.021260361430528608,-0.06384157011847454,0.033877026494756886,0.0519006390538457,-0.07951430470789499,-0.06809263836951851,1.5086070347046772,1.090067754929667,1.2727970587316435,1.1450765935667266,3.1245024313560896,3.0458289213708047,3.1501971775512287,3.0807747435319315,-11.28056352933248,2.9540193239847814,-2.585684174920122,12.240742636363242,7.231037423982287,1.7012576831332091,3.60153514602435,5.113822737829142,-2.0942624748242453,-4.512032385564433,1.275974868444688,-6.002564828876547,2.043409379266002,3.5984898001568064,3.278152021536959,2.334726575128853,2.7499335032363192,2.988911188650391,3.0339763254937684,3.0750758682267456,3.0390125810041844,3.0145259333025134,brushing
3,3.0,2.2675883412361144,-9.374835904439289,-1.460961822668711,9.769512843289776,0.19035264688390355,0.04981453380937697,0.08719438074636598,0.03825815374889202,0.05231313085125453,-0.06330866814660065,-0.004247835413276064,0.004762305327065868,-0.03448564127412746,-0.02556591324661052,1.4279402757276978,0.9922695363214538,1.1581250843201336,0.96899448390617,3.1615872311346758,3.1476756447435483,3.1512386205446807,3.22986017180389,-11.992667388916015,3.8391244173049928,-2.222852502887448,13.020834807838805,8.481341016786835,0.9126653307264287,2.48444362918358,5.632120544920987,-0.607647117139829,-4.1432263742606334,0.5033086767054379,-6.83000692718641,0.7883443509072087,3.3543369500905458,3.4530268179452817,2.026837014897382,2.5647211333209072,3.0930150647096286,3.0540796076016727,3.0772033643849745,3.079045139153595,3.0336224096537454,brushing
4,4.0,2.796726854642232,-9.457455889383953,-0.9603342453638712,10.243445578067425,2.1898773454383176,0.4105316167778811,6.75052353228785,2.3777092715141555,-0.6531013063536814,2.776804548137846,-1.2635757633580167,2.1092068462833518,-0.8682782637890759,3.2836921069567104,2.629339821698811,1.7823769877724394,3.5284370739193456,2.71482711793979,3.1815500992927137,3.253549322711375,3.197954409548887,3.1671883027190364,-11.831869554519653,3.879004820187887,-1.005224824945132,13.156874707370136,18.29633068640625,0.9217827710425256,12.211976509355663,13.788993863487107,-1.282029879490956,-11.846258736295702,2.0228092236732924,-15.389809229444795,1.531672273632786,10.91010906175475,4.352099170075587,2.09659119599127,3.8631216031032514,3.959495069809816,3.1102608779205325,3.1811862296598044,3.0746146381950337,3.0608168975209122,brushing
5,5.0,3.0411150256792703,-9.22092866897583,-0.9690531154473624,10.162468984287685,3.438962488376488,0.7216159054756048,6.885614887335197,2.7053596967407634,-0.6237548553427053,2.8333387512358184,-1.349182872106834,2.260023897247053,-1.1936036635772258,3.302514815172948,2.872272468074817,2.071488811876033,3.5476896838089917,2.814295091558075,3.1402447493739998,3.2560650349080458,3.204153677087969,3.19093230344917,-11.190912119547527,3.6870206753412877,-0.8821540107329686,12.621175324393047,21.679255650011857,2.2790921849603247,14.467262243844123,18.061573517520724,-2.8306155235295503,-14.929292425424507,4.032450929799143,-19.28901277067189,3.1553770432485027,13.992481679092126,4.306675420667581,2.5304023232989965,3.8624776078534087,3.9342468310380427,3.0320908222621137,3.1017570966175514,2.9571263758259887,2.897930766149944,brushing
6,6.0,2.7267164190610247,-9.089686489105224,-1.430655207236608,9.715081755223515,1.9049957490879823,0.33468078358383585,0.4184256633157231,0.3008715527276362,0.2231887540306454,-0.01899355536192129,-0.02367737480992074,0.26796434870503283,-0.23702289130792575,-0.0739487607718079,2.4832176420387237,1.6650414917205452,1.7702835885927497,1.5968946905135617,3.1419291475025304,3.2254132455321747,3.215466820975635,3.1724662298449493,-8.764430745442708,3.426841115951538,-3.5466416041056315,10.955049663436363,21.548059094469924,1.864203774147739,8.315642799594652,12.20105035640533,-1.4468532606255768,-11.875333686350341,2.0934102811364315,-15.694677715932622,1.5292157148908159,8.459088797136816,3.8113206736141887,2.473611867414569,3.220843160895337,3.3926247220560293,2.741400596137575,3.13228452469025,2.893806269632445,2.7994555469235136,brushing
7,7.0,2.6053303599357607,-9.295527998606364,-1.3556967596213023,9.831427518559408,0.8116370532995762,0.14422001542100274,0.7808256719223094,0.05620037026872897,0.28518988578705984,-0.6109074924929675,-0.22291818861728285,0.01188626956005376,-0.040141015966657034,-0.03660134690338551,1.8619134954053047,1.324048100662567,2.0275799223498407,1.082604302946012,3.0338409749285717,3.201133492389169,3.2035910660063016,3.2315587018229963,-5.1617971658706665,2.7017360806465147,-6.374559124310812,9.346664455650519,11.959539664110059,1.045700548291579,3.934542099162498,3.7174327397065188,-1.7172912566877023,-6.421859127553178,1.3424108098925898,-6.11126718134077,0.39972218938938586,2.903467867197973,3.6994114448736064,2.009249306279353,2.7517171251490535,2.9575148076415467,3.0035745633876,3.0429578300942524,2.9552128706718115,3.14952047263518,brushing
8,8.0,2.540208109219869,-9.248880926767985,-1.3423091803987819,9.809496788520187,1.1093166527370422,0.2556494475332225,1.1958540465155354,0.04705014072450619,0.5068762912844436,-1.0400244006609465,-0.46328022499668003,-0.092778945692911,-0.0696204779167778,0.07057051146259857,1.9943281016420304,1.4307204287367,2.1875630510654105,0.9918351504366624,2.982696971211801,3.078630344324372,3.1653303071091967,3.1523246809959287,-5.257031361262004,2.444108792146047,-6.6461445967356365,9.513047144495237,8.933456762853965,3.7782473132146297,3.45935502200997,3.015767941320433,-4.429838596439578,-5.081245865160724,2.134864091361293,-4.1286104462056485,3.007698385440684,1.7905802006938998,3.452195359957181,3.0759145997750315,2.6542096602698195,2.8592710413111417,3.0093531882067315,3.2128440343737426,2.934313627551399,3.1845588579626005,brushing
9,9.0,2.5979482928911843,-9.242077382405599,-1.3604053320984046,9.844475590885775,1.2043920712108056,0.3421337072401649,1.5223766856595533,0.07131558441939193,0.6081346020053221,-1.244363767597706,-0.6173234024408099,-0.15991688156961925,-0.11904192978420433,0.1646751449857634,2.196186652064774,1.6117224932277865,2.4406125205387443,1.1314630532567558,3.1710069331573822,3.1507250974562124,3.2408732388544905,3.208878428684358,-7.582535799344381,3.629752379655838,-4.75733011563619,10.598388810130512,8.066197647752839,8.896694724912901,7.599965361019223,4.883163883059809,-6.203561910468102,-6.869847779316517,4.852499361660797,-4.9588274882794385,6.088649311991402,3.4303188050442563,3.5398533930068146,3.76857519787554,3.512252594492246,3.2711191197755665,3.0941289069382205,3.2007124123619324,3.13409116481724,3.2324092008555905,brushing
