,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude
0,-5.395124047994614,-1.848203992843628,7.5542150974273685,9.642885537917783,1.0419098673369396,2.15253980050292,0.37599477586884233,0.08751699060973642,0.08675994013119823,0.5715160436735878,0.16490368036837225,0.0424848970334142,-0.13050179343700447,0.062159882139515746,2.061153590932907,2.795247470920335,1.6287179291037392,1.22810353323243,3.220299675760781,3.4075268151662077,3.257052159071799,3.4160180354697043
1,-6.2147341132164,-1.6161759167909622,7.108429682254791,9.58099577360143,0.010775260785433045,0.014609976402221241,0.010589190615192725,0.004422864503566816,0.0024877218279286146,0.007045289160374039,0.0008681065668222435,-0.0022777287746329083,-0.003402715630172638,0.003126711686400138,0.7433025887815026,0.8296058055470968,0.7468985446126378,0.5938574525102783,3.425884325736361,3.525852281635611,3.464469206227168,3.4543470611715232
2,-6.180242657661438,-1.3362937450408936,7.1640350222587585,9.560456731345578,0.01649764441770116,0.08394037279969127,0.012213502810490186,0.012287590625432497,0.01332460877751061,0.0013759955381697658,0.017453976101549838,-0.011326378788484713,-0.00678701881673202,0.005697923389300682,0.8310428164447704,1.0940022902115274,0.7591942039355003,0.7790774548015165,3.4403358876460843,3.21773963135515,3.4435174174010315,3.472678439237972
3,-6.167747890949249,-1.0911125421524048,7.211949038505554,9.554367943294647,0.01604326478892178,0.030337004885094672,0.009503022128608147,0.012706639593389826,0.008651745231614764,0.0003830563248563837,0.00247366144054342,-0.01112666455692446,-0.007631448742361706,0.006324298425405273,0.8169612988923529,0.9533409734967566,0.7407299303261696,0.7896902988400787,3.4061003673235546,3.4276266484520614,3.5219509041411188,3.5056236868786783
4,-6.1791203141212465,-1.0583419144153594,7.2117844581604,9.556033261365462,0.0010001580215848556,0.004202619872428053,0.0025027275228613035,0.001222267299018153,-0.00039064713717544216,0.0009838820261778088,-0.002108474362978239,0.00013642040796234904,-0.0017989126353181184,0.0014783826783325712,0.41041807069565733,0.5795405078402072,0.511328131833436,0.4311613435668704,3.4622083631599283,3.401728920088326,3.426656819240244,3.4473655194853867
5,-6.1737633228302,-1.0620678901672362,7.216572856903076,9.556465871023823,0.0011070855536113179,0.0021446118659780903,0.0012113444008858873,0.000591887558768511,-0.0005662607387368962,0.0006617345335913589,-0.0008251262651542723,-0.00015247863771241795,-0.0004975764633458866,0.0005793906465538574,0.41589896361752,0.5040081808418052,0.43475286305788347,0.35723566131745976,3.4567214093356324,3.4945899015807353,3.5013788286934577,3.434030506895903
6,-6.1717731833457945,-1.0699537962675094,7.205125606060028,9.547669463559107,0.004419344181897825,0.0027273322526268243,0.0024585928922870315,0.0008136452615222025,-0.0005425170034083533,0.0026310507284956854,-0.0009217357709894805,-0.0008647131793808191,-0.0006631797323363439,0.0002235455040451388,0.6145896500088808,0.5495758131066178,0.5055972378817786,0.39850212554532266,3.5184369027810103,3.559551551577062,3.411625033480553,3.4995236614555174
7,-6.172446513175965,-1.0571597784757614,7.203778803348541,9.545675471506414,0.004438949950909212,0.00267918472140939,0.0026564982601087242,0.0007403719063284922,-0.0004475774694546204,0.0028032270846274957,-0.00069389217038534,-0.0007579009648266433,-0.0005497405917507003,0.00023531707510184504,0.612499013352177,0.5400461655282116,0.4995135555383055,0.3937785169342464,3.50131776404759,3.518463331148064,3.3186167924480894,3.538663683379022
8,-6.16092438697815,-1.0406098395586014,7.222109377384186,9.54999941935177,0.0008159632206302523,0.002511568445485879,0.001256070552923122,0.0007201043007677032,-0.000760828919536546,0.00046452146709259677,-0.0011393779334730948,-9.134081738510362e-05,-0.0006498182438471341,0.0007774403227420847,0.3835766693738134,0.5184169790931382,0.4262384438660403,0.37706559139012086,3.411933101848704,3.4430309787504187,3.396746886291464,3.449646380980813
9,-6.173224627971649,-1.0305392146110535,7.217949497699737,9.553659648443567,0.001238114453706469,0.001220444951336584,0.0010893760432117163,0.0005691183117417128,-0.0003627298309429355,0.000646622375734155,-0.0005752404216165256,-0.00027156340924446417,-0.00033377535292838646,0.0004705009189268641,0.43217520743209964,0.4347404919884416,0.42380199747789876,0.3704093403302985,3.4354776675208822,3.4692995204624864,3.478903272612471,3.5585298598717174
